,LCORL (254251)
ACH-000004,0.21529224264199998
ACH-000007,0.04583243652980001
ACH-000009,0.0236123877238
ACH-000011,-0.129158973944
ACH-000012,0.20372870288
ACH-000013,0.019886579186599997
ACH-000014,0.21805068431400002
ACH-000015,0.227197703177
ACH-000017,0.0789945424404
ACH-000018,0.29675164592799996
ACH-000019,0.158394300877
ACH-000021,0.345148979202
ACH-000022,0.18192795512
ACH-000025,0.210912942844
ACH-000028,0.17921240398
ACH-000030,0.181567796334
ACH-000035,0.402870016695
ACH-000036,0.21672963395599998
ACH-000037,0.372965892137
ACH-000039,0.0968395866476
ACH-000040,0.052304988115099996
ACH-000041,-0.010533360150299998
ACH-000042,0.267522777408
ACH-000045,0.23387768108000004
ACH-000047,0.10773008253
ACH-000052,0.275548891758
ACH-000053,0.138197879834
ACH-000054,0.199341792705
ACH-000055,0.254417390374
ACH-000060,0.151141516865
ACH-000067,0.18096018430999997
ACH-000070,0.23395880976999997
ACH-000075,0.0562500904199
ACH-000078,-0.0307001607031
ACH-000082,0.212744417043
ACH-000085,0.264193326512
ACH-000086,0.287989754734
ACH-000087,0.028247150189499998
ACH-000092,0.16320309115700002
ACH-000095,-0.022271734797
ACH-000097,0.131939488335
ACH-000098,0.361225141157
ACH-000099,-0.0596771844068
ACH-000108,-0.117468322899
ACH-000113,0.157342786536
ACH-000115,0.272827825812
ACH-000116,0.0706518933954
ACH-000118,0.0818356323308
ACH-000120,-0.00976348982803
ACH-000123,0.308992647152
ACH-000127,0.0954042452516
ACH-000128,0.180461367614
ACH-000132,0.0915237476807
ACH-000133,-0.10597716686799999
ACH-000137,0.0375769389128
ACH-000138,0.0449241496038
ACH-000142,0.134241056115
ACH-000143,0.108479075699
ACH-000146,0.0164114202489
ACH-000148,0.327958019986
ACH-000150,0.29667488987
ACH-000152,0.0969036160454
ACH-000153,0.0247134839147
ACH-000159,0.121891792502
ACH-000160,0.17394665833599998
ACH-000163,0.241995149051
ACH-000167,0.299491848699
ACH-000168,0.20487706916499998
ACH-000169,0.184365741367
ACH-000178,-0.095597780089
ACH-000182,0.005346524747939999
ACH-000183,0.20097449239999998
ACH-000188,0.0218277817452
ACH-000189,0.17620617329799998
ACH-000190,0.149349373012
ACH-000198,0.10203688429400001
ACH-000204,0.063366413377
ACH-000206,-0.00374512359181
ACH-000207,0.265268499842
