,GNA15 (2769)
ACH-000004,0.133764059587
ACH-000007,0.186885075263
ACH-000009,-0.0300965596338
ACH-000011,0.117707752307
ACH-000012,-0.0629824473763
ACH-000013,-0.04718922532869999
ACH-000014,-0.179566621044
ACH-000015,-0.059771140894800005
ACH-000017,0.0372866520681
ACH-000018,0.18804532229499998
ACH-000019,0.28811847851
ACH-000021,-0.0800223406322
ACH-000022,-0.0128157741224
ACH-000025,-0.0039963223152
ACH-000028,-0.0144829279395
ACH-000030,0.0478141631864
ACH-000035,-0.0162029499622
ACH-000036,0.126305679551
ACH-000037,0.0377560021045
ACH-000039,-0.0743013678383
ACH-000040,0.09661715214649999
ACH-000041,-0.09965830111139999
ACH-000042,0.0688915592989
ACH-000045,-0.0827931385956
ACH-000047,-0.0440482424205
ACH-000052,-0.259244404564
ACH-000053,-0.0430490501348
ACH-000054,-0.015912585031
ACH-000055,0.116446068585
ACH-000060,0.0119112605669
ACH-000067,-0.0433906916859
ACH-000070,0.165295343353
ACH-000075,-0.156643597975
ACH-000078,0.0325342708488
ACH-000082,-0.037024953888800005
ACH-000085,0.0468253812617
ACH-000086,0.0748006118385
ACH-000087,0.21478397475699998
ACH-000092,0.10259070072599999
ACH-000095,-0.0379395872995
ACH-000097,0.013418401029299998
ACH-000098,-0.053399420098699996
ACH-000099,0.0038575368193099996
ACH-000108,-0.034523850118
ACH-000113,0.029671676921700002
ACH-000115,0.0649439978587
ACH-000116,0.08059905882770001
ACH-000118,0.257110606576
ACH-000120,0.100961393732
ACH-000123,-0.0368635460959
ACH-000127,0.035709415176
ACH-000128,-0.08675131207890001
ACH-000132,0.011871059719400001
ACH-000133,0.0108915705399
ACH-000137,0.0732544738798
ACH-000138,0.00297344126453
ACH-000142,-0.0836373905992
ACH-000143,-0.0607325817046
ACH-000146,0.043703730626099994
ACH-000148,0.147930461735
ACH-000150,-0.115552924288
ACH-000152,0.028261768319900002
ACH-000153,-0.260140996547
ACH-000159,0.062306360836199996
ACH-000160,0.146799995011
ACH-000163,0.166414796991
ACH-000167,0.0179963691031
ACH-000168,0.0734841753278
ACH-000169,0.113420213139
ACH-000178,0.105937935572
ACH-000182,-0.0312991477945
ACH-000183,-0.13967948994999999
ACH-000188,0.130363792223
ACH-000189,0.312762000234
ACH-000190,-0.0482425457322
ACH-000198,0.18851519119600002
ACH-000204,-0.127023019974
ACH-000206,-0.00035884179794000003
ACH-000207,-0.0247710903295
ACH-000211,0.10442177597999999
ACH-000215,0.07702709498650001
ACH-000221,-0.049701366014099996
ACH-000222,0.058005675842000004
ACH-000223,-0.020336521177299997
ACH-000226,0.0294307524138
ACH-000227,0.17996138297699998
ACH-000228,0.0748873712758
ACH-000231,0.00127935552505
ACH-000232,0.102516719572
ACH-000233,-0.0047052768133199994
ACH-000234,-0.0814416957532
ACH-000235,0.139635481874
ACH-000237,-0.0659925109848
ACH-000238,-0.09292644976129999
ACH-000243,0.0628154366655
ACH-000244,0.035659636878699996
ACH-000246,-0.21864586451200002
ACH-000248,-0.0960659889758
ACH-000250,-0.026632591896
ACH-000251,-0.397809607078
ACH-000253,-0.00929699334703
ACH-000255,0.08696052260410002
ACH-000256,0.139811752294
ACH-000257,0.177783600374
ACH-000258,0.0325829179399
ACH-000259,0.0328350047015
ACH-000260,-0.0146307954723
ACH-000261,0.0230358514
ACH-000262,-0.11248871074899999
ACH-000263,0.0043277575418900005
ACH-000264,0.059619627718
ACH-000265,0.07645264092410001
ACH-000266,-0.05896694858919999
ACH-000272,-0.0747095239805
ACH-000273,0.113239826005
ACH-000274,-0.0388009192746
ACH-000277,0.096712308147
ACH-000278,0.0170879038601
ACH-000279,-0.0141923900646
ACH-000280,0.053236735320699995
ACH-000281,-0.0693871354312
ACH-000288,0.056318245577
ACH-000291,0.0433632720912
ACH-000293,0.20544481655299998
ACH-000294,0.20806424697
ACH-000295,-0.0271476824175
ACH-000296,0.182225887562
ACH-000302,-0.167121933431
ACH-000304,0.00755939911295
ACH-000307,-0.0451300906417
ACH-000308,0.0158554510643
ACH-000310,-0.0194985481012
ACH-000311,0.0626738865616
ACH-000312,-0.0498258603202
ACH-000315,0.09424082893480001
ACH-000316,0.131464209764
ACH-000317,-0.129729210333
ACH-000318,0.0396572976546
ACH-000319,-0.133101052395
ACH-000320,-0.0418831085234
ACH-000322,0.10775002039699999
ACH-000323,0.029187776785499997
ACH-000324,0.0322579390565
ACH-000329,0.0157463659376
ACH-000330,-0.13739028449100002
ACH-000331,0.180943638891
ACH-000332,0.0354608829186
ACH-000334,0.12575186981699998
ACH-000335,-0.00708955171814
ACH-000336,0.014162402882999999
ACH-000337,0.0120115536659
ACH-000339,0.09640911577960001
ACH-000341,0.0710749546472
ACH-000348,-0.0718957477206
ACH-000350,-0.148015549656
ACH-000352,0.0484859843344
ACH-000356,-0.0959685925328
ACH-000361,-0.12204007306299999
ACH-000362,-0.0563680346124
ACH-000363,0.0379032709169
ACH-000364,-0.0701394831808
ACH-000365,-0.0421460733239
ACH-000366,-0.17193632273200002
ACH-000368,0.09689485395360001
ACH-000374,0.0722247308716
ACH-000375,0.36524011046599997
ACH-000376,0.18972084075100001
ACH-000381,-0.028598316931599997
ACH-000383,-0.0254659870321
ACH-000387,0.100743588934
ACH-000389,-0.027747766758500002
ACH-000390,-0.04396296561980001
ACH-000393,-0.20806601892299997
ACH-000395,0.41825535127999997
ACH-000397,-0.00806563967476
ACH-000401,0.0455009659384
ACH-000402,-0.282359712822
ACH-000403,-0.0286807439427
ACH-000404,-0.314669307424
ACH-000406,0.114183284252
ACH-000407,-0.0594757143133
ACH-000408,-0.0724020061647
ACH-000410,0.024479414512400002
ACH-000411,-0.03712010904119999
ACH-000414,0.0720615040446
ACH-000415,0.06561853554830001
ACH-000416,-0.0312005200238
ACH-000420,-0.050203951105899994
ACH-000421,0.055816412141899995
ACH-000424,-0.0287692996159
ACH-000425,0.0755736632107
ACH-000426,-0.00185471255492
ACH-000427,-0.0963192482693
ACH-000433,-0.033535798905799996
ACH-000436,-0.152513405184
ACH-000444,0.0224884489978
ACH-000445,-0.422542983414
ACH-000448,-0.0165265747593
ACH-000450,-0.12418459744999999
ACH-000452,-0.08716248064210001
ACH-000454,-0.0688846286467
ACH-000458,-0.06872396131019999
ACH-000459,0.38863222954000004
ACH-000460,0.023188993248299997
ACH-000461,-0.108591031105
ACH-000463,-0.0112304526941
ACH-000464,0.0103537884995
ACH-000466,-0.12177801988399999
ACH-000467,-0.029035495684099997
ACH-000468,-0.19603821336599997
