,CTSE (1510)
ACH-000004,0.22373142186500003
ACH-000007,0.27609381094999996
ACH-000009,0.034418417237199996
ACH-000011,0.0679021452683
ACH-000012,0.0951663809113
ACH-000013,0.0804590693005
ACH-000014,0.127481361474
ACH-000015,0.29513611604699996
ACH-000017,0.0925416513614
ACH-000018,-0.028464305229700004
ACH-000019,-0.13042410832999998
ACH-000021,0.0735212337567
ACH-000022,0.0110958011359
ACH-000025,0.165656587213
ACH-000028,-0.116462229275
ACH-000030,0.176339288189
ACH-000035,0.0882476394727
ACH-000036,0.228298125026
ACH-000037,0.06992788437860001
ACH-000039,0.21838518730599998
ACH-000040,0.0384649568724
ACH-000041,0.205966727845
ACH-000042,0.10420410556700001
ACH-000045,-0.0157544741303
ACH-000047,0.09237015628350001
ACH-000052,0.233984460928
ACH-000053,0.0621201695659
ACH-000054,0.155306029225
ACH-000055,0.09772600053160001
ACH-000060,0.161416664254
ACH-000067,0.291840363525
ACH-000070,-0.070264376594
ACH-000075,0.20375012820900001
ACH-000078,0.321288676456
ACH-000082,-0.000794143971803
ACH-000085,0.132397442796
ACH-000086,-0.0876800409084
ACH-000087,-0.105399752028
ACH-000092,0.0505163549124
ACH-000095,0.049863420772000004
ACH-000097,0.060294377227
ACH-000098,0.09616596934560001
ACH-000099,0.18966255645999996
ACH-000108,0.118098127163
ACH-000113,0.22877992012899998
ACH-000115,0.269604171121
ACH-000116,0.215314457157
ACH-000118,0.170896994876
ACH-000120,0.195832592322
ACH-000123,0.0901075935722
ACH-000127,0.038897972104800005
ACH-000128,0.0184768403279
ACH-000132,-0.0345425529135
ACH-000133,0.133053256682
ACH-000137,0.0791594010475
ACH-000138,0.15261093474
ACH-000142,0.040978107186800006
ACH-000143,0.194388023749
ACH-000146,0.031419751367700005
ACH-000148,0.16818535790800002
ACH-000150,0.10961353458499999
ACH-000152,0.14504517648600002
ACH-000153,0.103318712952
ACH-000159,0.16640285023600002
ACH-000160,-0.007401571893720001
ACH-000163,0.219166663209
ACH-000167,-0.200432354899
ACH-000168,0.23650609555500002
ACH-000169,0.0165313424217
ACH-000178,0.145095883615
ACH-000182,0.27343457819
ACH-000183,0.187660745953
ACH-000188,0.129353478001
ACH-000189,0.0954685657908
ACH-000190,0.12196219443499999
ACH-000198,0.151256448722
ACH-000204,-0.17156011647999997
ACH-000206,0.396468762774
ACH-000207,0.325477593364
ACH-000211,0.23484525489500002
ACH-000215,0.0029295931730500004
ACH-000221,0.08108914859369999
ACH-000222,0.0365393380644
ACH-000223,0.10531374249
ACH-000226,-0.274650389365
ACH-000227,0.221944873623
ACH-000228,0.164140722784
ACH-000231,0.16072502749
ACH-000232,0.21025111091499998
ACH-000233,0.157934995975
ACH-000234,0.157468261898
ACH-000235,0.056958718325
ACH-000237,0.184193694041
ACH-000238,0.127307161648
ACH-000243,-0.0278989122376
ACH-000244,0.131485888004
ACH-000246,0.106115867383
ACH-000248,0.18895103410100003
ACH-000250,0.121052764814
ACH-000251,0.161267104365
ACH-000253,0.288518271531
ACH-000255,0.14330555103
ACH-000256,0.169262502962
ACH-000257,0.0151777059774
ACH-000258,-0.048250452909699995
ACH-000259,0.145658965156
ACH-000260,0.109281630287
ACH-000261,0.18975449945300002
ACH-000262,0.268452038973
ACH-000263,-0.0207553297653
ACH-000264,0.08541806202749999
ACH-000265,0.10530744458900002
ACH-000266,0.012752354187399999
ACH-000272,0.189548535166
ACH-000273,0.0495528444254
ACH-000274,0.188205628029
ACH-000277,0.006683009913069999
ACH-000278,0.169958629388
ACH-000279,0.331951374056
ACH-000280,0.0655088354579
ACH-000281,0.0376221089846
ACH-000288,0.115098458727
ACH-000291,0.17688127754500002
ACH-000293,0.050391381631300004
ACH-000294,0.0510171424929
ACH-000295,0.316932875789
ACH-000296,0.154367111478
ACH-000302,0.146826488971
ACH-000304,0.42593549888099996
ACH-000307,0.0288157765335
ACH-000308,0.0665994026652
ACH-000310,0.151468209955
ACH-000311,0.0732555016176
ACH-000312,-0.028830707204900004
ACH-000315,0.0586718011369
ACH-000316,0.37859954007299995
ACH-000317,0.318414387588
ACH-000318,0.12139608676100001
ACH-000319,0.133344183019
ACH-000320,0.18138352527600002
ACH-000322,0.0599093396904
ACH-000323,0.107373579353
ACH-000324,0.160410836972
ACH-000329,0.0719610484557
ACH-000330,0.0374795345739
ACH-000331,0.240416951919
ACH-000332,0.040559550466
ACH-000334,0.356311663485
ACH-000335,-0.0181899477229
ACH-000336,0.042893624339699996
ACH-000337,0.09381278112569999
ACH-000339,0.15971767914999999
ACH-000341,0.248499543355
ACH-000348,0.09646144566789999
ACH-000350,0.0201848376225
ACH-000352,-0.0043407189352
ACH-000356,0.33920174020099997
ACH-000361,0.282768955635
ACH-000362,0.113842516134
ACH-000363,0.181477047574
ACH-000364,0.07949175176989999
ACH-000365,0.260434801077
ACH-000366,0.105219577964
ACH-000368,0.24664562786
ACH-000374,0.018815451635900003
ACH-000375,0.185818140158
ACH-000376,-0.0243795037823
ACH-000381,0.061186869254800005
ACH-000383,0.10673259972100001
ACH-000387,0.151084251372
ACH-000389,0.029832635882700003
ACH-000390,0.148212235753
ACH-000393,0.196104447125
ACH-000395,0.227609215733
ACH-000397,0.207783556224
ACH-000401,0.074141439585
ACH-000402,0.284924694003
ACH-000403,0.17904933738499998
ACH-000404,0.21239875351100002
ACH-000406,0.08910152588510001
ACH-000407,0.049399804212800005
ACH-000408,0.15005088503900002
ACH-000410,0.06415769473680001
ACH-000411,0.241371424386
ACH-000414,0.114010760878
ACH-000415,0.09795487730739999
ACH-000416,0.13972204003900002
ACH-000420,-0.0150031205531
ACH-000421,0.21828448140599999
ACH-000424,0.121922171346
ACH-000425,0.148166466132
ACH-000426,0.111465071933
ACH-000427,0.31617306511300003
ACH-000433,0.192863184629
ACH-000436,0.32137900651
ACH-000444,0.148410162389
ACH-000445,0.16583612614
ACH-000448,0.10605108534600001
ACH-000450,0.0814415662193
ACH-000452,0.146796609104
ACH-000454,0.17201922322299998
ACH-000458,0.19291787485999998
ACH-000459,-0.036036994907699994
ACH-000460,0.164359460752
ACH-000461,0.15010242684900002
ACH-000463,0.14114382059900002
ACH-000464,0.174935354918
ACH-000466,0.217444333761
ACH-000467,0.18174806435199997
ACH-000468,0.142745400014
ACH-000469,0.22343115801600003
ACH-000470,-0.07560105947489999
ACH-000471,0.215034439081
ACH-000472,0.07565046344210001
ACH-000473,0.222271491489
ACH-000475,0.104663037019
ACH-000476,0.04657149426419999
ACH-000477,-0.059728420043900006
ACH-000480,0.113844188956
ACH-000481,0.169430057252
ACH-000483,0.15248099168600002
ACH-000484,0.31745668773499996
ACH-000485,0.246289911047
ACH-000486,0.121778494015
ACH-000487,0.19645682644
ACH-000488,0.20422926741
ACH-000490,0.0381216855226
ACH-000491,0.277201018056
ACH-000495,-0.018874932985599998
ACH-000496,0.09745084922389999
ACH-000499,0.180034548208
ACH-000500,0.20688016423099997
ACH-000502,0.161064157465
ACH-000503,0.474314141223
ACH-000505,0.046825996946199995
ACH-000507,0.277837176655
ACH-000510,0.124093066285
ACH-000511,0.24132720929499998
ACH-000512,-0.0762608220373
ACH-000516,0.138787854109
ACH-000517,0.162692995897
ACH-000518,0.0991129907787
ACH-000520,0.119681504894
ACH-000521,0.178963086862
ACH-000522,0.138627732014
ACH-000524,-0.0204546275533
ACH-000527,0.172714994118
ACH-000528,0.0560708588951
ACH-000537,0.21727584245200002
ACH-000541,0.15981298577400002
ACH-000542,0.210957196589
ACH-000544,0.3445089954300001
ACH-000545,0.189105291728
ACH-000547,-0.167167293701
ACH-000548,0.0717461161952
ACH-000549,0.175007473576
ACH-000550,0.19743309997000003
