,HIVEP3 (59269)
ACH-000632,-0.26051047900400004
ACH-000633,-0.129436217688
ACH-000637,-0.0890106710722
ACH-000638,-0.11295281719599999
ACH-000646,-0.1752576942
ACH-000647,-0.10340588064200001
ACH-000648,-0.158496785387
ACH-000649,-0.10027838476800001
ACH-000651,-0.265351097731
ACH-000652,-0.047993267853199996
ACH-000653,0.08562110628210001
ACH-000657,-0.142074468342
ACH-000658,-0.042141821258699995
ACH-000661,-0.157732660808
ACH-000662,-0.17338747423099998
ACH-000663,-0.0252807555995
ACH-000665,-0.125589916797
ACH-000671,-0.130902130647
ACH-000673,-0.111607364296
ACH-000676,-0.20952552142499997
ACH-000677,-0.018771925122200002
ACH-000681,0.0166650259175
ACH-000682,-0.315387736202
ACH-000683,-0.350126608458
ACH-000684,0.159010183531
ACH-000688,-0.26307679865899997
ACH-000693,-0.340055483646
ACH-000694,-0.10516672116800001
ACH-000695,-0.233939759706
ACH-000696,-0.179960529631
ACH-000697,-0.168385476636
ACH-000699,-0.132254514687
ACH-000701,-0.253091826549
ACH-000706,-0.0665216298958
ACH-000711,-0.160707722627
ACH-000713,-0.396507195304
ACH-000714,-0.248999646332
ACH-000718,0.0503291624634
ACH-000720,-0.221902306773
ACH-000721,-0.06379906210559999
ACH-000724,-0.17198831889000002
ACH-000725,-0.29807548708299997
ACH-000732,0.0101477767871
ACH-000734,-0.145971639896
ACH-000735,-0.262933336033
ACH-000736,-0.021109377812799996
ACH-000738,-0.102726107895
ACH-000746,-0.0992863142983
ACH-000747,-0.224886425515
ACH-000748,-0.08977469602089999
ACH-000753,-0.153261852482
ACH-000756,-0.0162555138189
ACH-000757,-0.0755721144252
ACH-000758,-0.383242261416
ACH-000760,-0.0493473109224
ACH-000763,-0.0809857093883
ACH-000764,-0.115453442805
ACH-000765,-0.12774715263699998
ACH-000766,0.0169065402097
ACH-000767,-0.147636390098
ACH-000768,0.147930436295
ACH-000769,-0.0197972450921
ACH-000770,-0.120769817272
ACH-000771,-0.114455919265
ACH-000773,0.0166752213938
ACH-000776,-0.22656937746
ACH-000777,-0.444241739943
ACH-000778,-0.135292121783
ACH-000781,-0.0269132443328
ACH-000782,-0.0965137386355
ACH-000783,-0.0760108502227
ACH-000784,-0.165943032744
ACH-000785,-0.379960978912
ACH-000787,-0.116282439833
ACH-000788,-0.0772394359264
ACH-000791,-0.124554584759
ACH-000792,-0.0327180588967
ACH-000794,-0.28730475541
ACH-000796,-0.184734814078
ACH-000799,-0.103339737609
ACH-000800,-0.200060165522
ACH-000802,-0.0492673261308
ACH-000804,-0.195958933512
ACH-000805,-0.005450248038350001
ACH-000809,-0.018196027260900003
ACH-000810,-0.345135904444
ACH-000811,-0.17325833991300002
ACH-000817,-0.143763005881
ACH-000819,-0.292789566009
ACH-000820,0.0686158614735
ACH-000821,-0.109068813773
ACH-000822,0.0358265214329
ACH-000823,-0.19861086091699998
ACH-000824,-0.057640277589099995
ACH-000827,-0.136479329976
ACH-000829,-0.17605582255199997
ACH-000831,-0.217853011092
ACH-000832,-0.057682968789400005
ACH-000833,-0.161304451035
ACH-000834,-0.232957333627
ACH-000835,-0.013662074891700002
ACH-000836,-0.0408580836843
ACH-000837,-0.17126659565000002
ACH-000838,-0.034091628941
ACH-000839,-0.120175762234
ACH-000840,-0.0935467557672
ACH-000841,0.0761583838827
ACH-000843,-0.20176235368200002
ACH-000846,-0.0401270398037
ACH-000847,-0.172620604166
ACH-000848,-0.06775183049689999
ACH-000849,-0.25376284702
ACH-000851,-0.0637102214793
ACH-000855,0.09668898013919999
ACH-000856,-0.21058864891100001
ACH-000858,-0.128928556831
ACH-000859,-0.139090307905
ACH-000861,-0.17339142717999997
ACH-000862,-0.131222503031
ACH-000865,-0.10861929475099999
ACH-000866,-0.08146589569149999
ACH-000867,-0.20898462116900002
ACH-000869,-0.157624075536
ACH-000872,-0.350278988656
ACH-000873,-0.10476826739499999
ACH-000876,-0.043115310771599996
ACH-000878,0.22506217983500001
ACH-000880,0.0662983919072
ACH-000881,0.0543144233093
ACH-000882,-0.227939445086
ACH-000884,-0.000146424915275
ACH-000885,-0.185479162762
ACH-000887,-0.202683070938
ACH-000888,-0.137000134739
ACH-000889,-0.08110769357230001
ACH-000890,-0.045479815152900005
ACH-000896,0.04271836107390001
ACH-000898,-0.057404780831699996
ACH-000900,-0.0323720007102
ACH-000901,-0.17155807391199998
ACH-000905,-0.08943622043839998
ACH-000906,-0.17824025655200001
ACH-000907,-0.06920628745860001
ACH-000910,-0.261239504783
ACH-000911,-0.141540447461
ACH-000912,-0.284874377743
ACH-000913,-0.125861400905
ACH-000915,0.0765742845448
ACH-000916,0.221325053766
ACH-000917,-0.205970566959
ACH-000921,-0.165358703234
ACH-000924,-0.31806419781
ACH-000926,-0.14864024519400001
ACH-000928,-0.248666238832
ACH-000929,-0.044355150758600005
ACH-000932,-0.24721456589000002
ACH-000935,-0.00204303020755
ACH-000936,-0.28207283975
ACH-000937,-0.086243864328
ACH-000938,-0.030738060076599998
ACH-000939,-0.14424920942
ACH-000941,-0.149691934572
ACH-000943,-0.0549341177601
ACH-000946,0.016121315498999998
ACH-000947,-0.268169418954
ACH-000948,-0.12586152256400002
ACH-000950,-0.42909212686399995
ACH-000953,-0.0473991445237
ACH-000957,-0.318929991635
ACH-000958,0.34048017631
ACH-000960,-0.0774445291585
ACH-000963,-0.10478259235500001
ACH-000968,0.00587483766457
ACH-000969,-0.129734389192
ACH-000973,-0.00821480825287
ACH-000974,-0.1418289008
ACH-000975,-0.24347093285
ACH-000976,-0.0687075041038
ACH-000978,-0.36588887909199996
ACH-000980,-0.0829517090735
ACH-000984,-0.274606523836
ACH-000986,-0.215464555355
ACH-000988,-0.17856344404599997
ACH-000993,-0.0743389098673
ACH-000994,0.106816360463
ACH-000996,-0.148924705976
ACH-001001,-0.31911707395100003
ACH-001020,0.0351292886818
ACH-001028,-0.040800117125
ACH-001031,-0.07188815549619999
ACH-001038,-0.11876689320699998
ACH-001048,-0.0652529993828
ACH-001050,-0.23157197972100002
ACH-001053,-0.125788871862
ACH-001054,-0.154780013695
ACH-001061,-0.114842076124
ACH-001067,-0.027255684776699998
ACH-001075,-0.0892622943003
ACH-001096,-0.129564625411
ACH-001128,-0.396776584404
ACH-001134,0.0739038460335
ACH-001151,-0.153639794859
ACH-001163,-0.120465686997
ACH-001164,-0.0800877303724
ACH-001173,-0.11887076332100001
ACH-001183,-0.070380659322
ACH-001184,-0.147291600474
ACH-001190,-0.295457331004
ACH-001192,-0.0756944165364
ACH-001193,-0.05077371717569999
ACH-001196,-0.116827083188
ACH-001197,-0.11209740711100001
ACH-001205,-0.34896700468900005
ACH-001211,-0.166780160065
ACH-001212,0.123811613411
ACH-001228,-0.247575910194
ACH-001232,-0.0616105721237
ACH-001239,-0.10786103966499999
ACH-001274,0.08064164374810001
ACH-001275,-0.14731131297
ACH-001277,0.0412293610621
ACH-001278,-0.158379991603
ACH-001280,0.17707157364700002
ACH-001283,-0.09187383831810002
ACH-001289,0.0484463759167
ACH-001295,-0.14403240192800001
ACH-001300,-0.122658934174
ACH-001301,-0.147259750678
ACH-001302,0.0749132220144
ACH-001303,0.195344324782
ACH-001306,-0.290010342553
ACH-001318,-0.138163275398
ACH-001322,-0.202656416752
ACH-001328,-0.09352950206
ACH-001332,-0.37589949247500004
ACH-001333,-0.17522893104
ACH-001336,-0.0431607096062
ACH-001340,-0.09619285004010002
ACH-001346,-0.108148067572
ACH-001353,-0.09219138100749999
ACH-001354,0.0901953899162
ACH-001367,-0.0506687185544
ACH-001368,-0.160298878456
ACH-001374,-0.16324870925100002
ACH-001375,-0.31773999904399997
ACH-001377,-0.0816365709136
ACH-001380,-0.129981316443
ACH-001391,-0.270348714247
ACH-001407,-0.11261741024599999
ACH-001408,0.07633046426010001
ACH-001413,0.016468886412799998
ACH-001430,-0.313203608199
ACH-001431,-0.17037654487999998
ACH-001450,0.140744009861
ACH-001496,-0.153949603597
ACH-001500,-0.191957745654
ACH-001521,-0.214998301215
ACH-001523,-0.17829270933699998
ACH-001532,-0.0638184323931
ACH-001536,-0.208312503871
ACH-001550,-0.0741587569401
ACH-001552,-0.091202989584
ACH-001554,-0.0877133924327
ACH-001645,-0.270519745295
ACH-001654,-0.0464658666223
ACH-001715,-0.0803480257117
ACH-001735,-0.13354844179000003
ACH-001736,-0.192573219298
ACH-001737,-0.409100856043
ACH-001740,-0.141285807091
ACH-001745,-0.114845422397
ACH-001750,-0.21706409908100002
ACH-001765,-0.23598094617600002
ACH-001956,-0.00658912488773
ACH-001957,0.0502417098733
