,SENP1 (29843)
ACH-000004,-0.232643222441
ACH-000007,-0.21604222472800003
ACH-000009,-0.467550118135
ACH-000011,-0.257135286443
ACH-000012,-0.168107797305
ACH-000013,-0.233022443675
ACH-000014,-0.525377583212
ACH-000015,-0.374759887158
ACH-000017,-0.181474266842
ACH-000018,-0.172346321213
ACH-000019,-0.49811167103299997
ACH-000021,-0.283139949466
ACH-000022,-0.13196213078299998
ACH-000025,-0.36518360622100005
ACH-000028,-0.362267263807
ACH-000030,-0.167940836294
ACH-000035,-0.5169430568460001
ACH-000036,-0.177170197056
ACH-000037,-0.511300435444
ACH-000039,-0.611435201555
ACH-000040,-0.337889385129
ACH-000041,-0.407304970135
ACH-000042,-0.00650795352108
ACH-000045,0.08200241727850001
ACH-000047,-0.38767513202
ACH-000052,-0.39370506233499997
ACH-000053,-0.141461308171
ACH-000054,-0.22951007488699998
ACH-000055,-0.0621762871194
ACH-000060,-0.0377821092302
ACH-000067,-0.536848121226
ACH-000070,-0.19657682670200002
ACH-000075,-0.23128105148000003
ACH-000078,-0.164242917648
ACH-000082,-0.35175061372
ACH-000085,-0.520963988909
ACH-000086,-0.24387835797
ACH-000087,-0.593361814156
ACH-000092,-0.224635575059
ACH-000095,-0.161279006124
ACH-000097,-0.387679754954
ACH-000098,-0.172847892443
ACH-000099,-0.07120118386310001
ACH-000108,-0.36220198141099996
ACH-000113,-0.17242283921
ACH-000115,-0.0686718742019
ACH-000116,-0.358415095764
ACH-000118,-0.492074495032
ACH-000120,-0.42106499487
ACH-000123,-0.39847390390799997
ACH-000127,-0.0413371823419
ACH-000128,-0.46103385085799997
ACH-000132,-0.21270138514000003
ACH-000133,-0.453432205917
ACH-000137,-0.307510539138
ACH-000138,-0.2994481821
ACH-000142,-0.24491592868599998
ACH-000143,-0.303177658005
ACH-000146,-0.19840696122499998
ACH-000148,-0.127006622016
ACH-000150,-0.275996939073
ACH-000152,-0.363579699529
ACH-000153,-0.410387595554
ACH-000159,-0.41416670781900006
ACH-000160,-0.18865116641399998
ACH-000163,-0.13848621049
ACH-000167,-0.227914714645
ACH-000168,-0.291932424113
ACH-000169,-0.17771611927
ACH-000178,-0.266803738042
ACH-000182,-0.176771103208
ACH-000183,-0.21745624527600002
ACH-000188,-0.123435679987
ACH-000189,-0.066193049529
ACH-000190,-0.367019076264
ACH-000198,-0.414823041128
ACH-000204,-0.460587437193
ACH-000206,-0.535508675024
ACH-000207,-0.495366908434
ACH-000211,-0.32287783568399997
ACH-000215,-0.30998109652100003
ACH-000221,-0.0736459525705
ACH-000222,-0.147286318124
ACH-000223,-0.437811037272
ACH-000226,-0.29112513418499997
ACH-000227,-0.04385902074519999
ACH-000228,-0.34026134933799995
ACH-000231,-0.177245670684
ACH-000232,-0.307537328798
ACH-000233,-0.352840211046
ACH-000234,-0.108330047402
ACH-000235,-0.115847078819
ACH-000237,-0.200943179534
ACH-000238,-0.19674127275699999
ACH-000243,-0.266791577859
ACH-000244,-0.0530571961642
ACH-000246,-0.39523468440700005
ACH-000248,-0.39872447483199996
ACH-000250,-0.232311948563
ACH-000251,-0.518105364727
ACH-000253,-0.15508270367000002
ACH-000255,-0.151472109573
ACH-000256,-0.0761617904787
ACH-000257,0.101692476892
ACH-000258,-0.153994830526
ACH-000259,-0.195486560708
ACH-000260,-0.11671019435999999
ACH-000261,-0.33639375888899997
ACH-000262,-0.351294906868
ACH-000263,-0.588041601087
ACH-000264,-0.36774234471999995
ACH-000265,-0.18241280792999998
ACH-000266,-0.288960993469
ACH-000272,-0.24003211413400002
ACH-000273,-0.19025103384599998
ACH-000274,-0.42595451140100005
ACH-000277,-0.41776043533600005
ACH-000278,-0.321125094428
ACH-000279,-0.345278340084
ACH-000280,0.049863201798900005
ACH-000281,-0.41475282295500004
ACH-000288,-0.329009265881
ACH-000291,-0.20562552114799998
ACH-000293,-0.132003058473
ACH-000294,0.0545799951181
ACH-000295,-0.292851961476
ACH-000296,-0.679745754326
ACH-000302,-0.181650481732
ACH-000304,-0.0347885508362
ACH-000307,-0.159902131506
ACH-000308,-0.380169990716
ACH-000310,-0.025196262746000002
ACH-000311,-0.183054118275
ACH-000312,-0.240217939223
ACH-000315,-0.492364551818
ACH-000316,-0.18420381327
ACH-000317,-0.08809283546800001
ACH-000318,-0.143973918452
ACH-000319,-0.338210807672
ACH-000320,-0.21737660979899998
ACH-000322,-0.09704735032749999
ACH-000323,-0.15051312884600002
ACH-000324,-0.148374810921
ACH-000329,-0.157547197492
ACH-000330,-0.241285202268
ACH-000331,-0.329599681493
ACH-000332,-0.268968349576
ACH-000334,-0.471493103936
ACH-000335,-0.188122002106
ACH-000336,-0.34959633952200003
ACH-000337,-0.321595261555
ACH-000339,-0.29049903014
ACH-000341,-0.33194803134
ACH-000348,-0.44614232071099996
ACH-000350,-0.332238031133
ACH-000352,-0.351231622272
ACH-000356,-0.331096538558
ACH-000361,-0.3745022464
ACH-000362,-0.212463349074
ACH-000363,-0.323091307038
ACH-000364,-0.27313932797699997
ACH-000365,-0.281020407335
ACH-000366,-0.338256441086
ACH-000368,-0.09976231514730001
ACH-000374,-0.33247978472399997
ACH-000375,-0.23843307273400002
ACH-000376,-0.075377660668
ACH-000381,-0.207771951327
ACH-000383,-0.224008753438
ACH-000387,-0.33921800666
ACH-000389,-0.0186297260511
ACH-000390,-0.22082680841999996
ACH-000393,-0.240774512216
ACH-000395,-0.357481264653
ACH-000397,-0.32678473754500004
ACH-000401,-0.36249126592500003
ACH-000402,-0.73416516566
ACH-000403,0.0014984880438
ACH-000404,-0.521628706914
ACH-000406,-0.144822983119
ACH-000407,-0.0963230652307
ACH-000408,-0.229810318708
ACH-000410,-0.34409029069799996
ACH-000411,-0.314980896121
ACH-000414,-0.36684068102
ACH-000415,-0.35709928239100003
ACH-000416,-0.386939976857
ACH-000420,-0.16953322642700003
ACH-000421,-0.184042064356
ACH-000424,-0.54618159919
ACH-000425,-0.36525193311099996
ACH-000426,-0.138332881154
ACH-000427,-0.327990953237
ACH-000433,-0.303438634645
ACH-000436,-0.24583258702100003
ACH-000444,-0.23853543874699998
ACH-000445,-0.353995779354
ACH-000448,-0.387177990458
ACH-000450,0.0957988126303
ACH-000452,-0.356306596581
ACH-000454,-0.477804002259
ACH-000458,-0.235419562279
ACH-000459,-0.26711338150499997
ACH-000460,-0.16705858473
ACH-000461,-0.42151157365
ACH-000463,-0.244403217495
ACH-000464,-0.282619590288
ACH-000466,-0.173610267357
ACH-000467,0.026413687444
ACH-000468,-0.487445336508
ACH-000469,-0.10081683926200001
ACH-000470,-0.317830161712
ACH-000471,-0.274704402832
ACH-000472,-0.153104823995
ACH-000473,-0.0567286860234
ACH-000475,-0.159430531387
ACH-000476,-0.291361337344
ACH-000477,-0.194404197335
ACH-000480,-0.263644310805
ACH-000481,-0.43549612059500004
ACH-000483,-0.28389463214899996
ACH-000484,-0.0557296835622
ACH-000485,-0.0650377850161
ACH-000486,-0.463651569634
ACH-000487,-0.139148432687
ACH-000488,-0.132803359933
ACH-000490,-0.217536895868
ACH-000491,-0.176229049833
ACH-000495,0.14073018027599998
ACH-000496,-0.305393809386
ACH-000499,-0.22795031934999999
ACH-000500,-0.25523713846900004
ACH-000502,-0.395560391289
ACH-000503,-0.240659431437
ACH-000505,-0.38134798898100003
ACH-000507,-0.432396377455
ACH-000510,-0.155323502536
ACH-000511,-0.217649527934
ACH-000512,-0.482288254691
ACH-000516,-0.263613983901
ACH-000517,-0.113204909385
ACH-000518,-0.34452967979099997
ACH-000520,-0.227982124252
ACH-000521,-0.399882199865
ACH-000522,-0.218356389229
ACH-000524,-0.22137729477899998
ACH-000527,-0.36934309112499997
ACH-000528,-0.279125031938
ACH-000537,-0.35032247929399996
ACH-000541,-0.37738531501100003
ACH-000542,-0.142022784105
ACH-000544,-0.048056841759000005
ACH-000545,-0.20937810494399997
ACH-000547,-0.299768413179
ACH-000548,-0.296213336477
ACH-000549,-0.36131826962200003
ACH-000550,-0.559077431049
ACH-000552,-0.306839504122
ACH-000556,-0.390149281981
ACH-000557,0.0659849204939
ACH-000570,-0.151759202962
ACH-000571,-0.222785629485
ACH-000573,-0.268060777181
ACH-000576,-0.08463996297710001
ACH-000580,-0.610963609305
ACH-000584,-0.28060030188
ACH-000585,-0.122284887006
ACH-000588,-0.331405351002
ACH-000589,-0.386001384294
ACH-000591,-0.456569081896
ACH-000593,-0.114822355803
ACH-000600,-0.237424956185
ACH-000601,-0.18162498660700002
ACH-000604,-0.567539396272
ACH-000605,-0.293510251735
ACH-000606,-0.359490514351
ACH-000608,-0.274637946616
ACH-000614,-0.40149043450499994
ACH-000616,-0.39730053953199995
ACH-000618,-0.139637335085
ACH-000619,-0.0709420441948
ACH-000620,-0.143946299623
ACH-000621,-0.418940419683
ACH-000622,-0.08526585239210001
ACH-000623,-0.247615963539
ACH-000624,-0.324010289199
ACH-000627,-0.359682118059
ACH-000630,-0.39795080825900003
ACH-000632,-0.134107622928
ACH-000633,-0.254031298694
ACH-000637,-0.25887234939
ACH-000638,-0.20771335897999998
ACH-000646,-0.031166993180499997
ACH-000647,-0.287642702752
ACH-000648,-0.0903724190122
ACH-000649,-0.131805160531
ACH-000651,-0.16955827208500002
ACH-000652,-0.57650018532
ACH-000653,-0.379902150481
ACH-000657,-0.319838359794
ACH-000658,-0.19285581491999998
ACH-000661,-0.36686622365800003
ACH-000662,-0.00300913123259
ACH-000663,-0.440988023076
ACH-000665,-0.47992393028
ACH-000671,-0.255261216455
ACH-000673,-0.309212394904
ACH-000676,-0.32798865338100003
ACH-000677,-0.656378691867
ACH-000681,-0.0378216383744
ACH-000682,-0.26202165252
ACH-000683,-0.18385621655200002
ACH-000684,-0.143217495778
ACH-000688,-0.37232281193899996
ACH-000693,-0.190082553585
ACH-000694,-0.26701564914799997
ACH-000695,-0.0373963003552
ACH-000696,-0.266845063326
ACH-000697,-0.428069770261
ACH-000699,-0.34508035975699997
ACH-000701,-0.043382520045600004
ACH-000706,-0.125646676902
ACH-000711,-0.20889154052
ACH-000713,-0.0432376224199
ACH-000714,-0.5509725453750001
ACH-000718,-0.18149776696199998
ACH-000720,-0.05264715046519999
ACH-000721,-0.250045173836
ACH-000724,-0.163218162259
ACH-000725,-0.32786267773600003
ACH-000732,-0.007523665075310001
ACH-000734,-0.244195789404
ACH-000735,-0.293781706155
ACH-000736,-0.243349342127
ACH-000738,-0.321656099717
ACH-000746,-0.12249179082699999
ACH-000747,-0.101472750203
ACH-000748,0.054589979749400004
ACH-000753,-0.258228771871
ACH-000756,-0.25609165525
ACH-000757,-0.434653851878
ACH-000758,-0.161075608525
ACH-000760,-0.35204762751199997
ACH-000763,0.0227515694105
ACH-000764,-0.712383480967
ACH-000765,-0.391411828812
ACH-000766,-0.32196175184799997
ACH-000767,-0.16287155484500002
ACH-000768,-0.279881912695
ACH-000769,-0.195852590174
ACH-000770,-0.35868689408200005
ACH-000771,-0.21810939366999998
ACH-000773,-0.267531883515
ACH-000776,0.177881652208
ACH-000777,-0.0393865981836
ACH-000778,-0.331983706211
ACH-000781,-0.174960384789
ACH-000782,-0.239836406103
ACH-000783,-0.404481806565
ACH-000784,-0.287258849245
ACH-000785,-0.34352914621299996
ACH-000787,-0.374866990429
ACH-000788,-0.157846098259
ACH-000791,-0.234783262675
ACH-000792,-0.173177109058
ACH-000794,-0.11342159909600001
ACH-000796,-0.299178500217
ACH-000799,-0.6676179488639999
ACH-000800,-0.244570618959
ACH-000802,-0.19935669421
ACH-000804,-0.24655422543699998
ACH-000805,-0.146422035828
ACH-000809,-0.104873172749
ACH-000810,-0.115340256303
ACH-000811,-0.15411014939
ACH-000817,-0.314042526436
ACH-000819,-0.152097946993
ACH-000820,-0.304743474928
ACH-000821,-0.2433195829
ACH-000822,-0.47830597294699995
ACH-000823,-0.17475388517999998
ACH-000824,-0.164794745219
ACH-000827,-0.423889653406
ACH-000829,-0.32809674647500003
ACH-000831,-0.49455318171
ACH-000832,-0.238904075792
ACH-000833,-0.227616373348
ACH-000834,-0.18005673217999998
ACH-000835,-0.17304784807999998
ACH-000836,-0.250791741199
ACH-000837,-0.272973930409
ACH-000838,-0.212990501834
ACH-000839,-0.13622641457
ACH-000840,0.0716879415867
ACH-000841,-0.286133537283
ACH-000843,-0.343878910521
ACH-000846,-0.267802743075
ACH-000847,-0.157078625339
ACH-000848,-0.195777296785
ACH-000849,-0.340157709204
ACH-000851,-0.430970042794
ACH-000855,-0.244773860741
ACH-000856,-0.14079423800899998
ACH-000858,-0.138161121662
ACH-000859,-0.491525362605
ACH-000861,-0.212015527412
ACH-000862,-0.201436226857
ACH-000865,-0.32339084453600003
ACH-000866,-0.24085083912500002
ACH-000867,-0.10879592255699999
ACH-000869,-0.008814375934500001
ACH-000872,-0.36812599506
ACH-000873,-0.165719839331
ACH-000876,-0.321084966909
ACH-000878,-0.35858656643
ACH-000880,-0.07130086333810001
ACH-000881,-0.245477400544
ACH-000882,-0.180639443827
ACH-000884,-0.135042067261
ACH-000885,-0.16323856821799998
ACH-000887,-0.44456837646700004
ACH-000888,-0.201312230522
ACH-000889,-0.372934678939
ACH-000890,-0.23962414960700001
ACH-000896,-0.0914748533763
ACH-000898,-0.24562015574999999
ACH-000900,-0.463351613846
ACH-000901,-0.227480356193
ACH-000905,-0.198893370539
ACH-000906,-0.272692469579
ACH-000907,-0.21619685554999998
ACH-000910,-0.29266028727
ACH-000911,-0.516942592502
ACH-000912,-0.252941893366
ACH-000913,-0.276609453145
ACH-000915,-0.423015592044
ACH-000916,0.33613082955
ACH-000917,-0.265492730975
ACH-000921,-0.23483219502099997
ACH-000924,-0.418790914394
ACH-000926,-0.154437774442
ACH-000928,-0.0572277686852
ACH-000929,-0.0916996079652
ACH-000932,-0.472122077914
ACH-000935,0.0772549975974
ACH-000936,-0.228465900341
ACH-000937,-0.0901481528974
ACH-000938,-0.440917780263
ACH-000939,-0.42995876474100003
ACH-000941,-0.220159844954
ACH-000943,-0.09030609434560001
ACH-000946,-0.323646438794
ACH-000947,-0.154200531291
ACH-000948,-0.258812809341
ACH-000950,-0.251721071595
ACH-000953,-0.254661911768
ACH-000957,-0.623516235086
ACH-000958,-0.16792823427
ACH-000960,-0.19855068366300002
ACH-000963,-0.137067360279
ACH-000968,-0.21968151793000001
ACH-000969,-0.18974985447999998
ACH-000973,-0.21238815906800002
ACH-000974,-0.253557057546
ACH-000975,-0.431815458572
ACH-000976,-0.179569994287
ACH-000978,-0.288461794372
ACH-000980,-0.296594529855
ACH-000984,-0.412994470326
ACH-000986,-0.19266926582000002
ACH-000988,-0.317681568438
ACH-000993,-0.16973724546500002
ACH-000994,-0.30646660543000004
ACH-000996,-0.328459389643
ACH-001001,-0.29850753644699995
ACH-001020,-0.591075096355
ACH-001028,-0.32441269590300004
ACH-001031,-0.454331018847
ACH-001038,-0.247212570332
ACH-001048,-0.22891155500799998
ACH-001050,-0.401107649143
ACH-001053,-0.0802082271096
ACH-001054,-0.245408354044
ACH-001061,-0.223467483774
ACH-001067,-0.27115043364
ACH-001075,-0.49160517776
ACH-001096,-0.00400683809306
ACH-001128,-0.342787806398
ACH-001134,-0.331200321289
ACH-001151,-0.219047990702
ACH-001163,-0.371099258706
ACH-001164,-0.319612069446
ACH-001173,-0.261696126911
ACH-001183,-0.321315477921
ACH-001184,-0.104831782926
ACH-001190,-0.520964795097
ACH-001192,-0.199858111516
ACH-001193,-0.462116871103
ACH-001196,-0.106535656171
ACH-001197,-0.41186118217900003
ACH-001205,-0.10155141071799999
ACH-001211,-0.656622163268
ACH-001212,0.35983024329
ACH-001228,-0.375696187008
ACH-001232,-0.249369935432
ACH-001239,-0.482086035708
ACH-001274,-0.478371897156
ACH-001275,-0.07123210508530001
ACH-001277,0.0137931065686
ACH-001278,-0.176254960075
ACH-001280,-0.119844938077
ACH-001283,-0.341780073084
ACH-001289,-0.321541004515
ACH-001295,-0.363045347131
ACH-001300,-0.353122040102
ACH-001301,-0.30094130740499997
ACH-001302,-0.34602043536
ACH-001303,-0.436079167357
ACH-001306,-0.221472147393
ACH-001318,-0.13427908260399998
ACH-001322,-0.261745985019
ACH-001328,-0.351849446267
ACH-001332,-0.346153417583
ACH-001333,-0.132414947521
ACH-001336,-0.211473895845
ACH-001340,-0.22769158099
ACH-001346,-0.317612369998
ACH-001353,-0.219927877321
ACH-001354,-0.389479519402
ACH-001367,-0.0613367006735
ACH-001368,-0.246391343275
ACH-001374,0.110393115443
ACH-001375,-0.46203572718999997
ACH-001377,-0.36191747349799996
ACH-001380,-0.264101011588
ACH-001391,-0.228432413748
ACH-001407,-0.176480023248
ACH-001408,-0.21610148695300002
ACH-001413,-0.539503466051
ACH-001430,-0.174528728477
ACH-001431,-0.307720153682
ACH-001450,-0.264778510168
ACH-001496,-0.103327342773
ACH-001500,-0.319554857808
ACH-001521,-0.23684275178800002
ACH-001523,-0.26464517195500004
ACH-001532,-0.293013971561
ACH-001536,-0.023793687368099996
ACH-001550,-0.270496928891
ACH-001552,-0.16764332485300001
ACH-001554,-0.203777116321
ACH-001645,-0.290302173001
ACH-001654,-0.158188335804
ACH-001715,-0.23916176515700002
ACH-001735,-0.261910904567
ACH-001736,-0.526311806696
ACH-001737,-0.46571304813000003
ACH-001740,-0.14514954888599998
ACH-001745,-0.27877425701499997
ACH-001750,-0.42831218051200004
ACH-001765,-0.247681778514
ACH-001956,-0.227915722225
ACH-001957,-0.33312164737
