,REN (5972)
ACH-000204,-0.0314393119252
ACH-000206,0.0151785061528
ACH-000207,-0.123401798105
ACH-000211,-0.0418214115594
ACH-000215,-0.129114709802
ACH-000221,-0.158549941503
ACH-000222,-0.19438173559500002
ACH-000223,-0.048203229007800004
ACH-000226,-0.08732557987220001
ACH-000227,-0.226948816651
ACH-000228,-0.107228638204
ACH-000231,-0.0958065800419
ACH-000232,0.0182768120442
ACH-000233,-0.0887885574295
ACH-000234,0.0372134775716
ACH-000235,-0.2356502957
ACH-000237,-0.177466223864
ACH-000238,-0.28603618364100003
ACH-000243,-0.132084280634
ACH-000244,-0.0698625918997
ACH-000246,-0.052146787839
ACH-000248,-0.114584880609
ACH-000250,-0.027394135172299997
ACH-000251,-0.0686520613722
ACH-000253,-0.085555049298
ACH-000255,-0.164755927709
ACH-000256,-0.111273738079
ACH-000257,0.281996276201
ACH-000258,-0.305700531616
ACH-000259,0.0148935889465
ACH-000260,0.023984457943799997
ACH-000261,-0.0235204248484
ACH-000262,-0.127799701997
ACH-000263,-0.193433229681
ACH-000264,-0.08584963581380001
ACH-000265,0.04898647591850001
ACH-000266,-0.11950121331800001
ACH-000272,-0.266106961368
ACH-000273,-0.25926365758000003
ACH-000274,-0.0528663168723
ACH-000277,0.0956794696916
ACH-000278,-0.099625631793
ACH-000279,0.12209288277699999
ACH-000280,0.00499463191506
ACH-000281,-0.09799675771189999
ACH-000288,-0.155854078545
ACH-000291,0.0433364152653
ACH-000293,-0.07341403872380001
ACH-000294,0.111558046174
ACH-000295,0.04284030294430001
ACH-000296,-0.212649218437
ACH-000302,-0.0387869338185
ACH-000304,-0.102385365681
ACH-000307,-0.052157929508999994
ACH-000308,0.036173395476800006
ACH-000310,-0.288071108391
ACH-000311,-0.10069682089299999
ACH-000312,-0.12500419304000002
ACH-000315,-0.050330214013300005
ACH-000316,0.161048285931
ACH-000317,-0.216445035364
ACH-000318,-0.12618353024499998
ACH-000319,0.023129351062
ACH-000320,-0.193835257011
ACH-000322,0.0783597105967
ACH-000323,-0.08084805320510001
ACH-000324,0.025107899288599998
ACH-000329,-0.042692109606
ACH-000330,-0.0458181550478
ACH-000331,-0.23507867549199998
ACH-000332,-0.0337243903676
ACH-000334,-0.0725270523623
ACH-000335,-0.0507992281477
ACH-000336,-0.019703520353700002
ACH-000337,-0.0655787432458
ACH-000339,-0.144726449364
ACH-000341,0.027778388595599997
ACH-000348,-0.024911423698299996
ACH-000350,-0.010526855575299999
ACH-000352,-0.0596262615369
ACH-000356,-0.21864366911
ACH-000361,0.104642311617
ACH-000362,-0.00665555850858
ACH-000363,-0.122885548786
ACH-000364,-0.00632443581723
ACH-000365,-0.022445539206
ACH-000366,-0.0798966583757
ACH-000368,-0.117972412798
ACH-000374,-0.08299525925739999
ACH-000375,-0.262402796888
ACH-000376,-0.116735191034
ACH-000381,-0.172075063851
ACH-000383,-0.0166361320509
ACH-000387,-0.107354277647
ACH-000389,0.0697359584361
ACH-000390,-0.05279693366550001
ACH-000393,-0.09015473902419999
ACH-000395,-0.21171616494000003
ACH-000397,-0.018138335517099997
ACH-000401,-0.145761481737
ACH-000402,-0.20066406796
ACH-000403,-0.156911351985
ACH-000404,-0.025826820236
ACH-000406,-0.0386678010342
ACH-000407,-0.124064783462
ACH-000408,0.0955519865698
ACH-000410,-0.207012970205
ACH-000411,-0.118804319178
ACH-000414,-0.117194628754
ACH-000415,-0.16576572364
ACH-000416,-0.0797800402703
ACH-000420,-0.101210767805
ACH-000421,-0.13867428724000003
ACH-000424,0.059192512194600005
ACH-000425,0.023935020437500003
ACH-000426,0.0040231650932800005
ACH-000427,-0.150363271652
ACH-000433,0.186863382131
ACH-000436,0.120370502554
ACH-000444,-0.186553563079
ACH-000445,-0.273783464104
ACH-000448,-0.189285604516
ACH-000450,-0.470775089012
ACH-000452,-0.12915648111
ACH-000454,0.09564201620969999
ACH-000458,-0.173561407925
ACH-000459,-0.146981369355
ACH-000460,-0.024919413458599996
ACH-000461,0.0499944457441
ACH-000463,-0.10642835793199999
ACH-000464,0.014299802447799999
ACH-000466,-0.167727673736
ACH-000467,-0.11458763852199999
ACH-000468,0.0149086315958
ACH-000469,-0.09474963196939999
ACH-000470,-0.0648065504801
ACH-000471,-0.058793069612300006
ACH-000472,-0.0848001662139
ACH-000473,-0.111139679154
ACH-000475,-0.0515219944233
ACH-000476,-0.062606383666
ACH-000477,-0.00931816789143
ACH-000480,0.0251203446624
ACH-000481,-0.07779531722000001
ACH-000483,-0.139062891368
ACH-000484,-0.401518892364
ACH-000485,-0.232501433884
ACH-000486,-0.156120455845
ACH-000487,0.0573669563686
ACH-000488,-0.17520616093400002
ACH-000490,-0.122113928067
ACH-000491,0.00548440357434
ACH-000495,-0.0896793745273
ACH-000496,-0.117822767648
ACH-000499,0.08710741696260002
ACH-000500,0.5082533080789999
ACH-000502,-0.14622915546499998
ACH-000503,0.02217103659
ACH-000505,-0.09238459336089999
ACH-000507,-0.132902035264
ACH-000510,-0.020286691186799998
ACH-000511,-0.132659132463
ACH-000512,-0.058170921679100006
ACH-000516,-0.23174694188099998
ACH-000517,-0.16504008390900002
ACH-000518,-0.0276709959974
ACH-000520,-0.0705510455742
ACH-000521,0.0963496094204
ACH-000522,-0.0665733032503
ACH-000524,-0.0341016245541
ACH-000527,-0.05270951588119999
ACH-000528,-0.056603167165
ACH-000537,-0.15541986382099998
ACH-000541,0.0257591393317
ACH-000542,0.00317202747935
ACH-000544,-0.060205923198699995
ACH-000545,-0.0498074645319
ACH-000547,0.051249189478500004
ACH-000548,-0.26974515942099997
ACH-000549,-0.10721967244899999
ACH-000550,0.0260290896141
ACH-000552,-0.114583572626
ACH-000556,-0.0520538211835
ACH-000557,-0.112902855055
ACH-000570,-0.0373454374556
ACH-000571,-0.105955637367
ACH-000573,-0.19538161762400003
ACH-000576,-0.23446709379900002
ACH-000580,-0.291682865393
ACH-000584,-0.192473084452
ACH-000585,-0.124281993865
ACH-000588,-0.423330202894
ACH-000589,-0.0739847133947
ACH-000591,0.0740352037278
ACH-000593,-0.0665424690782
ACH-000600,-0.31167420761799997
ACH-000601,-0.12537717618
ACH-000604,-0.155094615043
ACH-000605,0.0483792381497
ACH-000606,-0.091924013298
ACH-000608,-0.022779928020999998
ACH-000614,0.0486514847962
ACH-000616,-0.204418660777
ACH-000618,0.07485355400219999
ACH-000619,-0.11862637972300001
ACH-000620,-0.08915031287219999
ACH-000621,0.0551777600777
ACH-000622,0.075046694949
ACH-000623,0.0687136852652
ACH-000624,-0.08608364831160001
ACH-000627,-0.24826137792
ACH-000630,-0.09865069320139999
ACH-000632,0.0579904534958
ACH-000633,0.050015865749
ACH-000637,0.040836660131800005
ACH-000638,-0.08128463848539999
ACH-000646,0.044490563233699994
ACH-000647,-0.19421642355500002
ACH-000648,-0.069513598316
ACH-000649,-0.100264270439
ACH-000651,-0.056211793921900004
ACH-000652,-0.035753567620900005
ACH-000653,0.266992548741
ACH-000657,-0.0975973309536
ACH-000658,-0.22184762676999997
ACH-000661,0.036219536578699994
ACH-000662,-0.05522400287930001
ACH-000663,-0.09779985193289999
ACH-000665,-0.133320408134
ACH-000671,-0.10594702515599999
ACH-000673,-0.0831612439402
ACH-000676,-0.086383941699
ACH-000677,-0.0740350509772
ACH-000681,0.114382845284
ACH-000682,-0.0910262047249
ACH-000683,-0.182489823334
ACH-000684,-0.17654321409600002
ACH-000688,0.26308116739500004
ACH-000693,-0.0571269578713
ACH-000694,-0.109108169575
ACH-000695,-0.0957102676564
ACH-000696,-0.106297853152
ACH-000697,0.159190032808
ACH-000699,-0.209784226339
ACH-000701,0.0268674037522
ACH-000706,-0.0164616411545
ACH-000711,-0.0742023881622
ACH-000713,-0.287534024389
ACH-000714,-0.0794774684005
ACH-000718,-0.186801610708
ACH-000720,-0.190906713604
ACH-000721,-0.0056146547100600006
ACH-000724,-0.176799830033
ACH-000725,-0.140811556433
ACH-000732,-0.0356642562186
ACH-000734,-0.110082854932
ACH-000735,-0.118582969407
ACH-000736,-0.0864784528336
ACH-000738,-0.0364904715204
ACH-000746,-0.09937752618529999
ACH-000747,0.113677653161
ACH-000748,-0.06806865760030001
ACH-000753,-0.08258127941839999
ACH-000756,0.0354442980643
ACH-000757,-0.13532205268300002
ACH-000758,-0.119937247653
ACH-000760,-0.024929824344099998
ACH-000763,-0.11304276261099999
ACH-000764,-0.0193308469368
ACH-000765,0.042792862945300006
ACH-000766,-0.0348924419966
ACH-000767,-0.0802908234911
ACH-000768,-0.0556908087022
ACH-000769,-0.244067069982
ACH-000770,-0.0518322393006
ACH-000771,0.038074176655699996
ACH-000773,-0.027280061126700002
ACH-000776,0.21643607676999999
ACH-000777,-0.0787018780102
ACH-000778,-0.0629200465977
ACH-000781,-0.133906156792
ACH-000782,-0.009172355216770001
ACH-000783,-0.016104127653299997
ACH-000784,-0.0403152801099
ACH-000785,-0.12963642020500002
ACH-000787,-0.22772341879500002
ACH-000788,-0.00936594664584
ACH-000791,-0.177622814146
ACH-000792,0.055503336943499994
ACH-000794,0.011319637544200001
ACH-000796,-0.050734720701099995
ACH-000799,0.0720126402576
ACH-000800,-0.213326932355
ACH-000802,-0.104450366631
ACH-000804,-0.146298384799
ACH-000805,0.019566857733
ACH-000809,-0.0190646780951
ACH-000810,-0.0678788601681
ACH-000811,-0.0504478461701
ACH-000817,-0.19946753227000003
ACH-000819,-0.0700340435738
ACH-000820,0.0146083939499
ACH-000821,-0.0453465049784
ACH-000822,0.038221301185300004
ACH-000823,-0.0735811840999
ACH-000824,-0.109860577926
ACH-000827,-0.0872310179445
ACH-000829,-0.0735781416563
ACH-000831,-0.023169812207100002
ACH-000832,-0.10088524934399999
ACH-000833,-0.219005193769
ACH-000834,-0.127532278267
ACH-000835,-0.0113246055126
ACH-000836,-0.1435296761
ACH-000837,-0.25484928606
ACH-000838,-0.38176102305799997
ACH-000839,-0.150670833126
ACH-000840,0.347735753606
ACH-000841,-0.0924588182687
ACH-000843,0.0157243615682
ACH-000846,0.0188936836142
ACH-000847,-0.127471849586
ACH-000848,-0.080398679682
ACH-000849,-0.051381800243899996
ACH-000851,0.11244064445100001
ACH-000855,-0.0453053560888
ACH-000856,0.0126777172459
ACH-000858,-0.0388042478102
ACH-000859,0.0327110167775
ACH-000861,-0.152986765258
ACH-000862,-0.08979216961380002
ACH-000865,-0.0377680995324
ACH-000866,-0.0734492021004
ACH-000867,-0.113774229649
ACH-000869,-0.0404888763504
ACH-000872,0.06495007828459999
ACH-000873,-0.22860492091499998
ACH-000876,-0.108343258619
ACH-000878,0.158247381857
ACH-000880,-0.138623998443
ACH-000881,-0.051877205972
ACH-000882,-0.047466967984
ACH-000884,-0.0805183059825
ACH-000885,-0.0541170075649
ACH-000887,-0.11956666814400001
ACH-000888,-0.0128057080016
ACH-000889,-0.0995272957562
ACH-000890,0.0325338012815
ACH-000896,-0.120862249185
ACH-000898,-0.259858716908
ACH-000900,-0.11706850681500001
ACH-000901,-0.00356154420544
ACH-000905,-0.132504370625
ACH-000906,-0.07561247039369999
ACH-000907,-0.252006482916
ACH-000910,-0.202220512891
ACH-000911,-0.11909221521800001
ACH-000912,-0.07895315435610001
ACH-000913,-0.07880237729810001
ACH-000915,-0.03825448261369999
ACH-000916,-0.0287135966812
ACH-000917,-0.127015724312
ACH-000921,-0.0241820858128
ACH-000924,-0.18697658032900003
ACH-000926,-0.178896540744
ACH-000928,-0.0888067966789
ACH-000929,0.00759695927869
ACH-000932,-0.195501377447
ACH-000935,-0.0329133144812
ACH-000936,-0.188697283435
ACH-000937,-0.115647195439
ACH-000938,-0.11163263199000001
ACH-000939,-0.321064195579
ACH-000941,0.09199815805610001
ACH-000943,-0.145762335706
ACH-000946,-0.131985014887
ACH-000947,0.00114459326745
ACH-000948,-0.0597557317876
ACH-000950,-0.196178755458
ACH-000953,-0.09431610876350001
ACH-000957,0.0309211396699
ACH-000958,-0.08835128557199999
ACH-000960,0.00614874934021
ACH-000963,-0.5477034438139999
ACH-000968,0.0484778922399
ACH-000969,-0.110070125611
ACH-000973,-0.09026522997160001
ACH-000974,-0.187305182764
ACH-000975,-0.0473187062913
ACH-000976,-0.156711211091
ACH-000978,0.12179671995899999
ACH-000980,-0.175319689825
ACH-000984,-0.08310752895239999
ACH-000986,-0.137481758974
ACH-000988,-0.0695971988003
ACH-000993,-0.14718944235200002
ACH-000994,-0.0461524306763
ACH-000996,-0.07119829513789999
ACH-001001,-0.127462154974
ACH-001020,-0.440971168871
ACH-001028,-0.0681521484338
ACH-001031,-0.0480315271105
ACH-001038,-0.06770908566
ACH-001048,-0.0175620912237
ACH-001050,-0.11585682206900001
ACH-001053,-0.139127563256
ACH-001054,-0.251271245567
ACH-001061,-0.08896081288049999
ACH-001067,0.143600406671
ACH-001075,-0.09622862828199999
ACH-001096,-0.199972640189
ACH-001128,0.100526421811
ACH-001134,0.015177230970299998
ACH-001151,-0.187879811453
ACH-001163,-0.267647094963
ACH-001164,0.19766014825199998
ACH-001173,-0.025493550406
ACH-001183,-0.22514240676999997
ACH-001184,-0.486725374166
ACH-001190,-0.007178898973859999
ACH-001192,-0.105789800138
ACH-001193,-0.178279834598
ACH-001196,-0.410534144804
ACH-001197,-0.18753498061299997
ACH-001205,-0.297103026453
ACH-001211,-0.0336162278235
ACH-001212,-0.0342929854556
ACH-001228,-0.0436617300431
ACH-001232,-0.19368046133900002
ACH-001239,-0.014654990643700001
ACH-001274,0.0652432140638
ACH-001275,0.0795516367271
ACH-001277,-0.12307136514
ACH-001278,-0.0654379448554
ACH-001280,0.0696690679378
ACH-001283,-0.114219214499
ACH-001289,0.0812953085543
ACH-001295,-0.0534698424541
ACH-001300,-0.010786911854399998
ACH-001301,-0.150422760051
ACH-001302,0.190083446072
ACH-001303,0.15045777419099998
ACH-001306,-0.054966044592199996
ACH-001318,-0.056491572371699994
ACH-001322,-0.202960404472
ACH-001328,-0.214024313071
ACH-001332,-0.26330369343800003
ACH-001333,-0.207648183827
ACH-001336,-0.0545594846298
ACH-001340,-0.128665906559
ACH-001346,-0.157460169625
ACH-001353,-0.08877792398430001
ACH-001354,-0.24029631241
ACH-001367,0.137223024189
ACH-001368,-0.18327221918499997
ACH-001374,-0.448941212761
ACH-001375,-0.06449778777969999
ACH-001377,-0.21402341794799998
ACH-001380,-0.021468451067300002
ACH-001391,0.0457037738576
ACH-001407,-0.0481064278055
ACH-001408,-0.0813310559821
ACH-001413,-0.19294097575
ACH-001430,-0.195213450789
ACH-001431,-0.010517420154
ACH-001450,-0.044449998443
ACH-001496,-0.188502914666
ACH-001500,-0.0451582276358
ACH-001521,-0.264857346058
ACH-001523,0.0431219197245
ACH-001532,-0.0324766882333
ACH-001536,0.101636107819
ACH-001550,-0.108531647963
ACH-001552,-0.131342063924
ACH-001554,-0.18521958600000002
ACH-001645,0.09049072556639999
ACH-001654,-0.0797069646221
ACH-001715,0.0522930781352
ACH-001735,0.0029852727547499997
ACH-001736,-0.041036659161300004
ACH-001737,-0.23332465068100003
ACH-001740,-0.08872743543860001
ACH-001745,-0.288536798954
ACH-001750,0.0024137294707600003
ACH-001765,-0.157896394857
ACH-001956,-0.0871645732527
ACH-001957,-0.24594772962699998
