,OR7A10 (390892)
ACH-000004,-0.836279654247
ACH-000007,-0.46419662616499996
ACH-000009,-0.5039948610880001
ACH-000011,-0.54800374968
ACH-000012,-0.45317092559199995
ACH-000013,-0.656561169739
ACH-000014,-0.6859233737739999
ACH-000015,-0.597240820252
ACH-000017,-0.559526124528
ACH-000018,-0.5408256797600001
ACH-000019,-0.646319764335
ACH-000021,-0.6906192802079999
ACH-000022,-0.6140852738220001
ACH-000025,-0.345082689222
ACH-000028,-0.7804509388140001
ACH-000030,-0.67110416608
ACH-000035,-0.771047642115
ACH-000036,-0.48410110765000003
ACH-000037,-0.581580867697
ACH-000039,-0.646374856626
ACH-000040,-0.63331467242
ACH-000041,-0.552015543965
ACH-000042,-0.5753024769699999
ACH-000045,-0.707476202484
ACH-000047,-0.326707833592
ACH-000052,-0.529862240032
ACH-000053,-0.635239530754
ACH-000054,-0.889322241517
ACH-000055,-0.259361656627
ACH-000060,-0.340939390278
ACH-000067,-0.40428771812200004
ACH-000070,-0.638787004279
ACH-000075,-0.328401610807
ACH-000078,-0.7987177167980001
ACH-000082,-0.604881696858
ACH-000085,-0.531978953184
ACH-000086,-0.665093318242
ACH-000087,-0.316822098562
ACH-000092,-0.611365950912
ACH-000095,-0.8861749947579999
ACH-000097,-0.622734549775
ACH-000098,-0.763084052078
ACH-000099,-0.652820425453
ACH-000108,-0.740194599422
ACH-000113,-0.657267154265
ACH-000115,-1.2267204416
ACH-000116,-0.679570195797
ACH-000118,-0.513228353697
ACH-000120,-0.675703226468
ACH-000123,-0.595384899989
ACH-000127,-0.8589205561040001
ACH-000128,-0.6862578789530001
ACH-000132,-0.62191380912
ACH-000133,-0.598274009535
ACH-000137,-0.801016305649
ACH-000138,-0.638806875234
ACH-000142,-0.553957972892
ACH-000143,-0.606518424305
ACH-000146,-0.7923065282549999
ACH-000148,-0.692732716251
ACH-000150,-0.540722648868
ACH-000152,-0.591312506604
ACH-000153,-0.37508354949600003
ACH-000159,-0.361615246633
ACH-000160,-0.778713873064
ACH-000163,-0.81797903845
ACH-000167,-1.1172971496100002
ACH-000168,-0.523831062371
ACH-000169,-0.40665435490999996
ACH-000178,-0.57286552658
ACH-000182,-0.665888202296
ACH-000183,-0.593139405832
ACH-000188,-0.8901875827200001
ACH-000189,-0.897163452183
ACH-000190,-0.505224005753
ACH-000198,-0.7451320528350001
ACH-000204,-0.300242894176
ACH-000206,-0.647074232387
ACH-000207,-0.575888456453
ACH-000211,-0.583218818277
ACH-000215,-0.534058150805
ACH-000221,-0.555281771631
ACH-000222,-0.710355709337
ACH-000223,-0.6719588565700001
ACH-000226,-0.433277150335
ACH-000227,-0.9324076533299999
ACH-000228,-0.8210675729320001
ACH-000231,-0.545043102279
ACH-000232,-0.560916566277
ACH-000233,-0.881163539527
ACH-000234,-0.721752830977
ACH-000235,-0.618076256208
ACH-000237,-0.7667756101600001
ACH-000238,-0.414292523558
ACH-000243,-0.659348984931
ACH-000244,-0.604874801398
ACH-000246,-0.500180085458
ACH-000248,-0.558463719094
ACH-000250,-0.557204412644
ACH-000251,-0.693942705587
ACH-000253,-0.6825822859389999
ACH-000255,-0.511584616853
ACH-000256,-0.45510239480400005
ACH-000257,-0.58018613575
ACH-000258,-0.9126237831910001
ACH-000259,-0.706548163916
ACH-000260,-0.6724023533939999
ACH-000261,-0.5582820422770001
ACH-000262,-0.33181400959199997
ACH-000263,-0.5937035282859999
ACH-000264,-0.595856043575
