,SOCS4 (122809)
ACH-000004,-0.224258840323
ACH-000007,-0.0874159076633
ACH-000009,-0.125257284404
ACH-000011,-0.027252896222700003
ACH-000012,-0.0810617592099
ACH-000013,-0.039124316038
ACH-000014,0.034220749068999995
ACH-000015,-0.0509494029017
ACH-000017,0.116044268146
ACH-000018,-0.195615068315
ACH-000019,0.0364681069495
ACH-000021,-0.153117107726
ACH-000022,-0.062010187203099996
ACH-000025,-0.0246095367315
ACH-000028,0.047243332139
ACH-000030,-0.139952616861
ACH-000035,-0.00935326267533
ACH-000036,-0.274101226427
ACH-000037,-0.11083534156
ACH-000039,-0.22200493033100002
ACH-000040,-0.0527704450887
ACH-000041,-0.120052153575
ACH-000042,-0.0024962908589400003
ACH-000045,-0.173330866948
ACH-000047,0.012911324249100001
ACH-000052,-0.56230232127
ACH-000053,-0.114506557724
ACH-000054,-0.0891931578994
ACH-000055,-0.17079794154800002
ACH-000060,-0.126182129071
ACH-000067,-0.10037668416000001
ACH-000070,0.111842253311
ACH-000075,-0.203852001529
ACH-000078,-0.0975383001375
ACH-000082,-0.2613536084
ACH-000085,-0.07637093764939999
ACH-000086,-0.108809049496
ACH-000087,0.09042703715639999
ACH-000092,-0.150863644036
ACH-000095,0.0759608433022
ACH-000097,-0.0645622900923
ACH-000098,-0.026549845596099998
ACH-000099,1.63544208124e-05
ACH-000108,-0.194975504166
ACH-000113,-0.0391038614137
ACH-000115,-0.106146159829
ACH-000116,-0.0838761376457
ACH-000118,-0.227819996667
ACH-000120,-0.087369213944
ACH-000123,-0.14143369529400002
ACH-000127,-0.13616149867
ACH-000128,0.0885187762916
ACH-000132,-0.00371360515161
ACH-000133,-0.08098955281930001
ACH-000137,-0.056218776869700005
ACH-000138,-0.115362260108
ACH-000142,-0.10555241498
ACH-000143,-0.08777876325110001
ACH-000146,-0.09810006885739998
ACH-000148,-0.05105745981340001
ACH-000150,0.0299023044298
ACH-000152,-0.208270651324
ACH-000153,-0.147666517767
ACH-000159,-0.279181294533
ACH-000160,-0.15471240692
ACH-000163,-0.126481923642
ACH-000167,-0.317889766065
ACH-000168,-0.209937435927
ACH-000169,-0.0315202754598
ACH-000178,-0.061558630899
ACH-000182,-0.00473269978193
ACH-000183,-0.159398036123
ACH-000188,-0.043421334388699995
ACH-000189,0.235984564097
ACH-000190,-0.217699877338
ACH-000198,0.0840549985015
ACH-000204,-0.08208361430439999
ACH-000206,0.11855089210999999
ACH-000207,-0.068510476362
ACH-000211,-0.128123417583
ACH-000215,0.0203421862777
ACH-000221,-0.130511732963
ACH-000222,-0.274972434466
ACH-000223,0.0883996527895
ACH-000226,-0.153596063033
ACH-000227,-0.021351446598900002
ACH-000228,-0.33251560958799997
ACH-000231,-0.129108789225
ACH-000232,-0.04293875789
ACH-000233,-0.0940280469601
ACH-000234,-0.12158178695999998
ACH-000235,-0.059973720036
ACH-000237,-0.035187175593
ACH-000238,0.014135919471
ACH-000243,-0.249123715734
ACH-000244,-0.543079758945
ACH-000246,-0.053194619751599996
ACH-000248,-0.07453135111430001
ACH-000250,-0.0786706615086
ACH-000251,0.0708815544509
ACH-000253,-0.0387837989055
ACH-000255,-0.135449234726
ACH-000256,-0.026043990224799998
ACH-000257,-0.40996498609399995
ACH-000258,0.10589049651900001
ACH-000259,-0.142132891567
ACH-000260,-0.134602261184
ACH-000261,-0.126690211657
ACH-000262,-0.138207926793
ACH-000263,0.446018650722
ACH-000264,-0.189531690612
ACH-000265,0.0369343572055
ACH-000266,-0.051491166655599996
ACH-000272,-0.171549615949
ACH-000273,0.0767080844215
ACH-000274,-0.119756375851
ACH-000277,-0.21533708495999998
ACH-000278,-0.145952194786
ACH-000279,-0.07314327101639999
ACH-000280,-0.015501238329399999
ACH-000281,0.0043472090115200005
ACH-000288,-0.00490058108841
ACH-000291,-0.0542214033648
ACH-000293,0.0101008259389
ACH-000294,-0.09195211916660001
ACH-000295,0.251389006142
ACH-000296,-0.0596622443075
ACH-000302,-0.109680733653
ACH-000304,-0.15522056424
ACH-000307,-0.17509219453699998
ACH-000308,0.0277188055418
ACH-000310,-0.127636729017
ACH-000311,-0.058379842075899996
ACH-000312,-0.149802481918
ACH-000315,0.11316781158500001
ACH-000316,0.18977988610399998
ACH-000317,-0.0706857649847
ACH-000318,0.0244075258134
ACH-000319,-0.029059785746200002
ACH-000320,-0.17731280229000002
ACH-000322,-0.0666328033806
ACH-000323,0.014243727916000001
ACH-000324,-0.20776496463
ACH-000329,0.0396600141883
ACH-000330,0.139670873901
ACH-000331,0.0381902725833
ACH-000332,-0.085382583882
ACH-000334,-0.33860194931000004
ACH-000335,0.0625702774044
ACH-000336,0.127974245844
ACH-000337,-0.164277572927
ACH-000339,-0.0155180937983
ACH-000341,-0.251068230187
ACH-000348,-0.14867775017100002
ACH-000350,0.176638195623
ACH-000352,-0.0372269133704
ACH-000356,-0.0525338863973
ACH-000361,-0.177930611215
ACH-000362,-0.0970941839455
ACH-000363,-0.142771508972
ACH-000364,-0.200027280768
ACH-000365,-0.07646949014360001
ACH-000366,-0.06441787719480001
ACH-000368,-0.206331557374
ACH-000374,-0.10357510464099999
ACH-000375,0.0727917025483
ACH-000376,-0.214057012923
ACH-000381,0.0554988204769
ACH-000383,-0.13787345661800002
ACH-000387,-0.0254241809944
ACH-000389,-0.00922595219339
ACH-000390,-0.014239399275200001
ACH-000393,-0.216311072548
ACH-000395,-0.290075534818
ACH-000397,-0.24999426428100002
ACH-000401,-0.29007322687
ACH-000402,0.09738424454679999
ACH-000403,-0.148828285908
ACH-000404,-0.243337907421
ACH-000406,-0.0592164965115
ACH-000407,-0.11608863103499999
ACH-000408,-0.191120446413
ACH-000410,-0.0391921387045
ACH-000411,-0.059420517433599995
ACH-000414,-0.197362468625
ACH-000415,-0.0680711033771
ACH-000416,-0.0505262670397
ACH-000420,-0.272471774274
ACH-000421,-0.0578053505618
ACH-000424,-0.120842718495
ACH-000425,-0.0300954075141
ACH-000426,-0.0460991261162
ACH-000427,0.0330578258287
ACH-000433,-0.196259221126
ACH-000436,-0.029022721956000003
ACH-000444,-0.08736409206219999
ACH-000445,-0.16312421277699998
ACH-000448,-0.172604084636
ACH-000450,-0.459951029243
ACH-000452,-0.004221713524550001
ACH-000454,-0.024629202309200002
ACH-000458,-0.0765336948558
ACH-000459,-0.0880033978782
ACH-000460,-0.104646441936
ACH-000461,-0.0762249646148
ACH-000463,-0.07165327133999999
ACH-000464,-0.0543629053373
ACH-000466,0.13682760548800002
ACH-000467,-0.025637309139900002
ACH-000468,-0.032455202374499996
ACH-000469,-0.114179708413
ACH-000470,-0.0346136707677
ACH-000471,-0.192495955566
ACH-000472,-0.210853416375
ACH-000473,0.008456779228350001
ACH-000475,-0.0956823309997
ACH-000476,-0.131787250822
ACH-000477,-0.17993773002900001
ACH-000480,-0.08758272566519999
ACH-000481,-0.248514303212
ACH-000483,0.0854596813085
ACH-000484,-0.33630877767399997
ACH-000485,-0.268388411648
ACH-000486,-0.22959793629500003
ACH-000487,0.08926546871419999
ACH-000488,-0.022987183261599996
ACH-000490,-0.0877362512444
ACH-000491,-0.17697257475900002
ACH-000495,-0.206280599846
ACH-000496,0.00304225996703
ACH-000499,-0.06839518419969999
ACH-000500,0.243692831151
ACH-000502,-0.118813520214
ACH-000503,-0.220181364036
ACH-000505,-0.10487389980799999
ACH-000507,-0.07919985192430001
ACH-000510,-0.048204744038699995
ACH-000511,-0.0560456833787
ACH-000512,-0.20447038871399997
ACH-000516,0.12724196893200002
ACH-000517,0.0229435911658
ACH-000518,-0.157242004485
ACH-000520,-0.294819665078
ACH-000521,0.050904724329699995
ACH-000522,-0.0850947176967
ACH-000524,-0.0475689531069
ACH-000527,-0.0272422506525
ACH-000528,-0.0457027773446
ACH-000537,-0.211721380153
ACH-000541,0.129998499596
ACH-000542,-0.169910298642
ACH-000544,-0.07280619649680001
ACH-000545,-0.192329502379
ACH-000547,-0.22376271707400003
ACH-000548,-0.009320770844000001
ACH-000549,0.0899830167637
ACH-000550,-0.0186643223535
ACH-000552,-0.18295361893
ACH-000556,0.037747649799699995
ACH-000557,0.0138823995416
ACH-000570,-0.194817674406
