,TPTE2 (93492)
ACH-000695,-0.32741549115699997
ACH-000696,-0.309368364126
ACH-000697,-0.36862907469800005
ACH-000699,-0.399134595014
ACH-000701,-0.33293966722199997
ACH-000706,-0.188828162705
ACH-000711,-0.247105404087
ACH-000713,-0.162644745187
ACH-000714,-0.202700041738
ACH-000718,-0.363715376742
ACH-000720,-0.200220205156
ACH-000721,-0.412957153195
ACH-000724,-0.345008658076
ACH-000725,-0.511685137977
ACH-000732,-0.48445149207099997
ACH-000734,-0.350391020984
ACH-000735,-0.448921788195
ACH-000736,-0.166059226968
ACH-000738,-0.339976275631
ACH-000746,-0.308925838816
ACH-000747,-0.204618118581
ACH-000748,-0.29985092695
ACH-000753,-0.26415152866
ACH-000756,-0.16920014356899998
ACH-000757,-0.316346240975
ACH-000758,-0.41589980407300003
ACH-000760,-0.266531684161
ACH-000763,-0.42767759366400004
ACH-000764,-0.256993433961
ACH-000765,-0.19195864824
ACH-000766,-0.526252717541
ACH-000767,-0.340816076496
ACH-000768,-0.29442750914099997
ACH-000769,-0.448145850823
ACH-000770,-0.397263066901
ACH-000771,-0.373373324027
ACH-000773,-0.4113557222
ACH-000776,-0.123322079379
ACH-000777,-0.363285275731
ACH-000778,-0.314845872198
ACH-000781,-0.325322216201
ACH-000782,-0.17203819493
ACH-000783,-0.17444073312199998
ACH-000784,-0.303051077906
ACH-000785,-0.246413332326
ACH-000787,-0.437958735631
ACH-000788,-0.218878048288
ACH-000791,-0.45021886945699996
ACH-000792,-0.190149026142
ACH-000794,-0.5732588595520001
ACH-000796,-0.26898813288199996
ACH-000799,-0.487256527078
ACH-000800,-0.574239550053
ACH-000802,-0.264790311662
ACH-000804,-0.323659254036
ACH-000805,-0.173210959277
ACH-000809,-0.36253213297200004
ACH-000810,0.014730588271899998
ACH-000811,-0.291562050507
ACH-000817,-0.262952537404
ACH-000819,-0.20283676614399998
ACH-000820,0.0331514158387
ACH-000821,-0.509484475981
ACH-000822,-0.226448259422
ACH-000823,-0.377497413993
ACH-000824,-0.182638516167
ACH-000827,-0.363805277125
ACH-000829,-0.157788363188
ACH-000831,-0.48486761574299997
ACH-000832,-0.357762318103
ACH-000833,-0.303615752169
ACH-000834,-0.346696880521
ACH-000835,-0.222732270327
ACH-000836,-0.43947715850599994
ACH-000837,-0.391034410898
ACH-000838,-0.264531959281
ACH-000839,-0.302594529063
ACH-000840,-0.11818400998400001
ACH-000841,-0.284086379303
ACH-000843,-0.373122069131
ACH-000846,-0.5547155046419999
ACH-000847,-0.204940455929
ACH-000848,-0.18840425372699998
ACH-000849,-0.41248762234700004
ACH-000851,-0.30508924955899996
ACH-000855,-0.11303471627100001
ACH-000856,-0.18195306101199998
ACH-000858,-0.406514620131
ACH-000859,-0.182431728964
ACH-000861,-0.383489930479
ACH-000862,-0.545963879653
ACH-000865,-0.452733886464
ACH-000866,-0.31165803537
ACH-000867,-0.289399977409
ACH-000869,-0.227471525605
ACH-000872,-0.265865130746
ACH-000873,-0.444959292164
ACH-000876,-0.296576485082
ACH-000878,-0.056243574470300005
ACH-000880,-0.416349390829
ACH-000881,-0.466356404183
ACH-000882,-0.318925178476
ACH-000884,-0.313222144878
ACH-000885,-0.564703947417
ACH-000887,-0.232077800259
ACH-000888,-0.0979014990759
ACH-000889,-0.34745608756499996
ACH-000890,-0.49849742376999995
ACH-000896,-0.375264225595
ACH-000898,-0.6383740102100001
ACH-000900,-0.252584935607
ACH-000901,-0.330114708925
ACH-000905,-0.30647802226799997
ACH-000906,-0.284388996273
ACH-000907,-0.454326663965
ACH-000910,-0.24796447569200003
ACH-000911,-0.293151360503
ACH-000912,-0.28516352586
ACH-000913,-0.165271278477
ACH-000915,-0.275269611561
ACH-000916,-0.44200973761600004
ACH-000917,-0.276873836295
ACH-000921,-0.405421262743
ACH-000924,-0.367752580471
ACH-000926,-0.269576510022
ACH-000928,-0.36142005330300003
ACH-000929,0.22378197272199998
ACH-000932,-0.51568006408
ACH-000935,-0.31397654158599997
ACH-000936,-0.147486875264
ACH-000937,-0.238091969095
ACH-000938,-0.314469841062
ACH-000939,-0.304981971102
ACH-000941,-0.271732557138
ACH-000943,-0.21839481979699998
ACH-000946,-0.44051494904700006
ACH-000947,-0.367033283225
ACH-000948,-0.395747915069
ACH-000950,-0.446162242055
ACH-000953,-0.48002074891400004
ACH-000957,-0.452933285568
ACH-000958,-0.503224850065
ACH-000960,-0.381213898324
ACH-000963,-0.626429974779
ACH-000968,-0.297358564398
ACH-000969,-0.292132772898
ACH-000973,-0.329228378433
ACH-000974,-0.271352041455
ACH-000975,-0.359509740537
ACH-000976,-0.423806654342
ACH-000978,-0.15137059491399998
ACH-000980,-0.337262868516
ACH-000984,-0.37255875922700005
ACH-000986,-0.420432772706
ACH-000988,-0.34060223051
ACH-000993,-0.295411235618
ACH-000994,-0.327293942026
ACH-000996,-0.44539538280100005
ACH-001001,-0.331405346922
ACH-001020,-0.199782534364
ACH-001028,-0.263085075404
ACH-001031,-0.298054860914
ACH-001038,-0.281476019997
ACH-001048,-0.291772225845
ACH-001050,-0.217231533803
ACH-001053,-0.232926144773
ACH-001054,-0.276693839334
ACH-001061,-0.37694988662600004
ACH-001067,-0.29377418339899997
ACH-001075,-0.349868212786
ACH-001096,-0.38362525565600003
ACH-001128,-0.0830197472637
ACH-001134,-0.189169185301
ACH-001151,-0.307613015693
ACH-001163,-0.311647833711
ACH-001164,-0.3755372662
ACH-001173,-0.312562079012
ACH-001183,-0.313151825123
ACH-001184,-0.154844186939
ACH-001190,-0.39518219528899995
ACH-001192,-0.381289414529
ACH-001193,-0.328430808572
ACH-001196,-0.25939394353
ACH-001197,-0.307633489918
ACH-001205,-0.0781702350039
ACH-001211,-0.44097588576200003
ACH-001212,-0.472191654909
ACH-001228,-0.5664729696149999
ACH-001232,-0.300418872705
ACH-001239,-0.277514149969
ACH-001274,-0.16362225250999998
ACH-001275,-0.31884264387
ACH-001277,-0.252969572666
ACH-001278,-0.311944468815
ACH-001280,-0.316628609373
ACH-001283,-0.261710272942
ACH-001289,-0.273289392819
ACH-001295,-0.43374120936599997
ACH-001300,-0.221008780237
ACH-001301,-0.220622868475
ACH-001302,-0.184180767423
ACH-001303,-0.156046726061
ACH-001306,-0.320825040796
ACH-001318,-0.30115735347600003
ACH-001322,-0.336292169269
ACH-001328,-0.361310724126
ACH-001332,-0.530517406385
ACH-001333,-0.227161330461
ACH-001336,-0.544668796363
ACH-001340,-0.26740752646899996
ACH-001346,-0.34522514801700005
ACH-001353,-0.204513141184
ACH-001354,-0.0167668279101
ACH-001367,-0.2914139284
ACH-001368,-0.36018444853799997
ACH-001374,-0.325943283173
ACH-001375,-0.361219521194
ACH-001377,-0.360762690472
ACH-001380,-0.387979442984
ACH-001391,-0.217418315071
ACH-001407,-0.264869674181
ACH-001408,-0.3249843388
ACH-001413,-0.37633067498000006
ACH-001430,-0.25135562127300004
ACH-001431,-0.370314326971
ACH-001450,-0.435377738651
ACH-001496,-0.23477236753400002
ACH-001500,-0.12745109694
ACH-001521,-0.289182290739
ACH-001523,-0.250322038748
ACH-001532,-0.34533031549500004
ACH-001536,-0.152428880301
ACH-001550,-0.320691164038
ACH-001552,-0.30886408844999996
ACH-001554,-0.27150232357500004
ACH-001645,-0.41936825379799997
ACH-001654,-0.46766406382700004
ACH-001715,-0.47168326163900004
ACH-001735,-0.33820440865999996
ACH-001736,-0.297627963485
ACH-001737,-0.30709084477299997
ACH-001740,-0.458641797997
ACH-001745,-0.39790368127400005
ACH-001750,-0.226256778508
ACH-001765,-0.24885836739199999
ACH-001956,-0.485006615968
ACH-001957,-0.516943382838
