,PLXDC2 (84898)
ACH-000004,0.16969540527600002
ACH-000007,0.114625796536
ACH-000009,0.195913048012
ACH-000011,0.032386310131000004
ACH-000012,0.0457188894729
ACH-000013,0.11211648428899999
ACH-000014,0.195122978429
ACH-000015,0.14592013482000002
ACH-000017,0.235229780973
ACH-000018,-0.0214462120881
ACH-000019,0.280099090567
ACH-000021,0.0933026673929
ACH-000022,0.19410392372699997
ACH-000025,0.112886209795
ACH-000028,-0.011471651198
ACH-000030,0.137648766993
ACH-000035,0.156749111123
ACH-000036,0.0500195261503
ACH-000037,-0.057695717679
ACH-000039,0.221783146862
ACH-000040,0.199208134767
ACH-000041,-0.124722940374
ACH-000042,0.21211211141699998
ACH-000045,0.141872922418
ACH-000047,0.10593602791099999
ACH-000052,0.26549302228
ACH-000053,0.261626278568
ACH-000054,0.0494295908801
ACH-000055,0.190188305682
ACH-000060,0.08187361083410001
ACH-000067,0.0622345926298
ACH-000070,0.124756381965
ACH-000075,0.172784749648
ACH-000078,0.11048580588099999
ACH-000082,0.15621356689500002
ACH-000085,0.18950256165600002
ACH-000086,0.262654516929
ACH-000087,0.449440452451
ACH-000092,0.13431318399
ACH-000095,0.121736784715
ACH-000097,0.121497265576
ACH-000098,0.12140249755999999
ACH-000099,0.00538895147335
ACH-000108,0.05927782629930001
ACH-000113,0.085585320856
ACH-000115,0.309243717794
ACH-000116,0.0312290671911
ACH-000118,0.0820218955318
ACH-000120,0.0748382500103
ACH-000123,0.15120729202
ACH-000127,0.11481162844000001
ACH-000128,0.23076352856600002
ACH-000132,0.12089087809599999
ACH-000133,0.223686023292
ACH-000137,0.42628960586
ACH-000138,0.191210489302
ACH-000142,0.259669182284
ACH-000143,0.11173595564300001
ACH-000146,0.13948212399499998
ACH-000148,0.059888718084500005
ACH-000150,0.169867696545
ACH-000152,0.24054578238699997
ACH-000153,0.176006442242
ACH-000159,0.157963742351
ACH-000160,0.151582952401
ACH-000163,0.179167736235
ACH-000167,0.13330177451
ACH-000168,0.17755137390999998
ACH-000169,0.21196837562399998
ACH-000178,0.0712566082962
ACH-000182,0.202756399196
ACH-000183,0.225151042665
ACH-000188,0.07552363791950001
ACH-000189,-0.04101997791530001
ACH-000190,0.110486705604
ACH-000198,0.146481786526
ACH-000204,-0.0559985310051
ACH-000206,0.241081748756
ACH-000207,0.137840037939
ACH-000211,0.18211952297000003
ACH-000215,0.162490905374
ACH-000221,0.27154442199
ACH-000222,0.10222726070900001
ACH-000223,0.109248458314
ACH-000226,0.139514474388
ACH-000227,-0.0904905017031
ACH-000228,0.234505883684
ACH-000231,0.111811766226
ACH-000232,0.0226024940851
ACH-000233,0.0814284160481
ACH-000234,0.150865237127
ACH-000235,0.107059484692
ACH-000237,0.152287240868
ACH-000238,0.274930556319
ACH-000243,0.192662987425
ACH-000244,0.43178074225
ACH-000246,0.154389721567
ACH-000248,0.142131386518
ACH-000250,0.211935024038
ACH-000251,0.116278477914
ACH-000253,0.18798635185899998
ACH-000255,0.17318406951499998
ACH-000256,0.12180154487299999
ACH-000257,0.16998346763900002
ACH-000258,-0.0633660013121
ACH-000259,0.15310826424
ACH-000260,0.10702304037699999
ACH-000261,0.138989105808
ACH-000262,0.101413786321
ACH-000263,0.261037777969
ACH-000264,0.053868226587300005
ACH-000265,0.136934568999
ACH-000266,0.11960057855799999
ACH-000272,0.19546259236900002
ACH-000273,0.118365576969
ACH-000274,0.0808699027629
ACH-000277,-0.024818266011299998
ACH-000278,0.155611933604
