,FRZB (2487)
ACH-000310,-0.14778856998
ACH-000311,0.22536276348200002
ACH-000312,0.0815748551974
ACH-000315,-0.36124473654100003
ACH-000316,-0.0725318696601
ACH-000317,-0.0896205087194
ACH-000318,-0.102875533202
ACH-000319,-0.0167719474019
ACH-000320,0.131559460451
ACH-000322,0.0667711536124
ACH-000323,0.0838869464569
ACH-000324,-0.14628807835000002
ACH-000329,-0.130377038036
ACH-000330,-0.041976807702000005
ACH-000331,-0.207557850755
ACH-000332,-0.0362388743125
ACH-000334,-0.139182753381
ACH-000335,-0.0802240646431
ACH-000336,-0.340937249264
ACH-000337,-0.105925330917
ACH-000339,-0.09939781432980001
ACH-000341,-0.227820284903
ACH-000348,-0.118101497826
ACH-000350,-0.12116454442199999
ACH-000352,-0.0501591824589
ACH-000356,-0.096280984785
ACH-000361,-0.0180601222764
ACH-000362,0.0160784146832
ACH-000363,-0.109308241527
ACH-000364,-0.236423226972
ACH-000365,-0.151386169803
ACH-000366,-0.144244472094
ACH-000368,-0.250491129829
ACH-000374,-0.0553522648057
ACH-000375,-0.0385314041038
ACH-000376,-0.0867193109594
ACH-000381,-0.177546219049
ACH-000383,-0.135821379083
ACH-000387,0.00320811787482
ACH-000389,-0.115841944298
ACH-000390,-0.16002472885900001
ACH-000393,-0.25262598953000004
ACH-000395,-0.18420818499400002
ACH-000397,-0.0226717147697
ACH-000401,-0.0748689906833
ACH-000402,0.04455864325759999
ACH-000403,-0.134510397684
ACH-000404,0.24250258737
ACH-000406,-0.20109466947299998
ACH-000407,0.027074422588400003
ACH-000408,-0.173194356134
ACH-000410,0.084429914013
ACH-000411,-0.06691579925919999
ACH-000414,0.00240452756031
ACH-000415,-0.178708287909
ACH-000416,-0.184383137448
ACH-000420,0.025412547275400002
ACH-000421,-0.108273396304
ACH-000424,-0.10615335319599999
ACH-000425,0.0434270089487
ACH-000426,-0.312672714975
ACH-000427,-0.165541984135
ACH-000433,0.065540630773
ACH-000436,-0.149371223889
ACH-000444,-0.230207442707
ACH-000445,-0.08956630469660001
ACH-000448,-0.225463298096
ACH-000450,-0.0755556308942
ACH-000452,-0.0964177245955
ACH-000454,0.051987120929899995
ACH-000458,-0.0848830586197
ACH-000459,-0.6399969997420001
ACH-000460,-0.152873468873
ACH-000461,-0.173222190238
ACH-000463,-0.242690203459
ACH-000464,0.0400318509661
ACH-000466,-0.0777606450714
ACH-000467,-0.194660259321
ACH-000468,-0.293848119452
ACH-000469,-0.0672760055677
ACH-000470,-0.0627667031914
ACH-000471,-0.104287713068
ACH-000472,-0.081854299161
ACH-000473,-0.0549189168168
ACH-000475,-0.12397445817500001
ACH-000476,-0.0598630934398
ACH-000477,-0.34334006373899995
ACH-000480,-0.21396869328600002
ACH-000481,-0.139889165918
ACH-000483,-0.114540593923
ACH-000484,0.0776434414453
ACH-000485,-0.06135224193080001
ACH-000486,-0.20111752474300001
ACH-000487,-0.040661136229699996
ACH-000488,-0.10356824612700001
ACH-000490,-0.06266238439180001
ACH-000491,-0.00832343130721
ACH-000495,-0.0441098557551
ACH-000496,-0.147163411853
ACH-000499,-0.0263977872583
ACH-000500,0.18093347378600003
ACH-000502,-0.0124857770909
ACH-000503,-0.0727845605213
ACH-000505,-0.17085575233300002
ACH-000507,-0.0995821531594
ACH-000510,-0.140550402058
ACH-000511,-0.030206698815200002
ACH-000512,-0.342174075054
ACH-000516,-0.0876171038333
ACH-000517,-0.053644051494800005
ACH-000518,-0.127046317936
ACH-000520,-0.313515028581
ACH-000521,0.07416504315780001
ACH-000522,-0.0807579678413
ACH-000524,-0.036547878329099996
ACH-000527,-0.0832975093515
ACH-000528,-0.14338112710999998
ACH-000537,0.189174927712
ACH-000541,-0.16228278082
ACH-000542,-0.11265296219599999
ACH-000544,-0.0529470149952
ACH-000545,-0.14034488911100002
ACH-000547,-0.16804575754700002
ACH-000548,-0.101145051239
ACH-000549,-0.0790989763967
ACH-000550,-0.08928854418089999
ACH-000552,-0.029817729735500002
ACH-000556,-0.11172839197899999
ACH-000557,0.0516410745991
ACH-000570,-0.11751817652999999
ACH-000571,-0.0844660687923
ACH-000573,-0.0564905934114
ACH-000576,0.05506742297930001
ACH-000580,-0.0314259446985
ACH-000584,-0.0538522584778
ACH-000585,-0.0664070057962
ACH-000588,-0.014718579376199999
ACH-000589,-0.0886832021383
ACH-000591,0.035308222043800006
ACH-000593,-0.1599409668
ACH-000600,-0.0491788008825
ACH-000601,-0.07654991068099999
ACH-000604,0.17313975044399998
ACH-000605,-0.24669930312199997
ACH-000606,-0.116268643376
ACH-000608,-0.0921748711262
ACH-000614,0.152752714265
ACH-000616,-0.239728846673
ACH-000618,-0.0775025886538
ACH-000619,-0.207086037141
ACH-000620,-0.074495584746
ACH-000621,-0.20714391263300003
ACH-000622,0.0637020579201
ACH-000623,-0.0913356102087
ACH-000624,-0.0917434109422
ACH-000627,-0.21382684684999997
ACH-000630,-0.163512194309
ACH-000632,-0.144350450079
ACH-000633,-0.08786567985680001
ACH-000637,-0.183290268009
ACH-000638,0.07509904505810001
ACH-000646,-0.0889166957145
ACH-000647,-0.129254303903
ACH-000648,-0.08951077851980001
ACH-000649,-0.0554748487233
ACH-000651,-0.0360069765698
ACH-000652,-0.168047340194
ACH-000653,-0.121761955255
ACH-000657,-0.0402335798214
ACH-000658,-0.019400415072700003
ACH-000661,-0.08930152729299999
ACH-000662,-0.156098154291
ACH-000663,-0.120116076678
ACH-000665,-0.170858963823
ACH-000671,0.0269914764876
ACH-000673,-0.146672769127
ACH-000676,0.0252839178523
ACH-000677,0.048637080019300005
ACH-000681,-0.0342339428376
ACH-000682,-0.126272967126
ACH-000683,-0.2347566334
ACH-000684,0.0362264444559
ACH-000688,-0.11965878878599999
ACH-000693,-0.07796412288019999
ACH-000694,-0.132529313994
ACH-000695,-0.0633803857083
ACH-000696,-0.07884205924189999
ACH-000697,-0.021744236151400004
ACH-000699,-0.0501372888287
ACH-000701,-0.0679042796719
ACH-000706,-0.0164075567481
ACH-000711,-0.18999430765900002
ACH-000713,-0.0715733057593
ACH-000714,0.0191200503966
ACH-000718,0.193630027424
ACH-000720,0.032254886138200003
ACH-000721,-0.334743102737
ACH-000724,0.07718509506889999
ACH-000725,-0.242008294966
ACH-000732,-0.230430617482
ACH-000734,-0.115647954313
ACH-000735,-0.104370368814
ACH-000736,-0.143093032031
ACH-000738,-0.166754358236
ACH-000746,0.07914079252780001
ACH-000747,-0.292324539425
ACH-000748,0.10656664080600001
ACH-000753,-0.09716090901100001
ACH-000756,-0.0998217689345
ACH-000757,-0.00612712377454
ACH-000758,-0.007006473533569999
ACH-000760,-0.138097987914
ACH-000763,-0.215239268948
ACH-000764,-0.16463539122
ACH-000765,-0.236788746822
ACH-000766,-0.122210781701
ACH-000767,-0.025776898342
ACH-000768,-0.22410141784200002
ACH-000769,-0.23261375545600002
ACH-000770,-0.11605959971100001
ACH-000771,-0.0959842509037
ACH-000773,-0.232766255598
ACH-000776,-0.138337516511
ACH-000777,-0.225512905837
ACH-000778,0.0851805677803
ACH-000781,-0.150144227786
ACH-000782,-0.197308254071
ACH-000783,-0.00268479996829
ACH-000784,-0.127928587149
ACH-000785,0.04245054538219999
ACH-000787,0.010871617412799999
ACH-000788,-0.0903666642246
ACH-000791,0.0584406241244
ACH-000792,-0.0777503421745
ACH-000794,-0.09201577042619999
ACH-000796,0.0460449777951
ACH-000799,-0.035875512747199995
ACH-000800,-0.0719658141117
ACH-000802,-0.0646381236757
ACH-000804,-0.13490220200300002
ACH-000805,0.0512952169316
ACH-000809,-0.17156784820700002
ACH-000810,-0.047735685454400004
ACH-000811,-0.050254989638099996
ACH-000817,-0.13602978799499998
ACH-000819,-0.272534547756
ACH-000820,-0.442041075502
ACH-000821,-0.31547917193
ACH-000822,-0.0838714195642
ACH-000823,-0.09390876985419999
ACH-000824,-0.09410816464289999
ACH-000827,-0.213101900493
ACH-000829,-0.116265551084
ACH-000831,-0.20040391917
ACH-000832,-0.0935748541518
ACH-000833,0.161096429177
ACH-000834,-0.08916419485999999
ACH-000835,-0.06462120358659999
ACH-000836,-0.0639987412283
ACH-000837,-0.098521325623
ACH-000838,-0.205431737964
ACH-000839,0.11199358162900001
ACH-000840,-0.158621238916
ACH-000841,-0.10482453058
ACH-000843,-0.126326895085
ACH-000846,-0.300707509911
ACH-000847,-0.09317694447370001
ACH-000848,-0.24978842462900003
ACH-000849,-0.07459175900560001
ACH-000851,-0.24502289080200002
ACH-000855,-0.276943508504
ACH-000856,-0.041767570427900004
ACH-000858,-0.23344025985800002
ACH-000859,-0.23274304839
ACH-000861,-0.15409039066400002
ACH-000862,-0.13280531060999998
ACH-000865,-0.077901355186
ACH-000866,-0.18144901862399998
ACH-000867,-0.16585998329399998
ACH-000869,-0.250378930132
ACH-000872,-0.0367386826428
ACH-000873,-0.0359391739221
ACH-000876,-0.041017057843400005
ACH-000878,0.0861138162291
ACH-000880,0.0170534925481
ACH-000881,0.0309005887585
ACH-000882,-0.127513917223
ACH-000884,-0.0996831424979
ACH-000885,-0.0702425621924
ACH-000887,-0.0852446724711
ACH-000888,-0.234200078512
ACH-000889,-0.0655702869958
ACH-000890,-0.0257468977355
ACH-000896,-0.174747465288
ACH-000898,-0.20065126939800002
ACH-000900,-0.054946007311300005
ACH-000901,-0.20187206317
ACH-000905,-0.012634979367
ACH-000906,-0.079051122224
ACH-000907,-0.0843641367107
ACH-000910,-0.047231793998199996
ACH-000911,-0.231875638706
ACH-000912,-0.034692980239699994
ACH-000913,-0.04236798995780001
ACH-000915,-0.186174400209
ACH-000916,-0.42318016058200003
ACH-000917,-0.245349463209
ACH-000921,-0.302009583056
ACH-000924,-0.121417337554
ACH-000926,-0.062638485209
ACH-000928,-0.298658487801
ACH-000929,-0.135310038395
ACH-000932,-0.14745050332100001
ACH-000935,-0.0169407675455
ACH-000936,-0.21258251492
ACH-000937,-0.192090460731
ACH-000938,-0.143454066613
ACH-000939,-0.18566605086100002
ACH-000941,-0.10695254624299999
ACH-000943,-0.163878763105
ACH-000946,-0.11991988818
ACH-000947,-0.0362773964544
ACH-000948,-0.09772539775260002
ACH-000950,-0.189506196196
ACH-000953,-0.265933709599
ACH-000957,-0.162057744004
ACH-000958,0.09347710616510001
ACH-000960,-0.0868657578847
ACH-000963,-0.126990361766
ACH-000968,0.0088623104961
ACH-000969,-0.177571872865
ACH-000973,-0.19333837963199998
ACH-000974,-0.14621446725099999
ACH-000975,-0.236378478397
ACH-000976,-0.0293268707859
ACH-000978,-0.0542538913241
ACH-000980,-0.0989774681019
ACH-000984,0.0417481850788
ACH-000986,-0.157399042505
ACH-000988,-0.152221817362
ACH-000993,-0.13576294135199998
ACH-000994,0.0327911610005
ACH-000996,-0.404332998753
ACH-001001,-0.134859966709
ACH-001020,-0.0144813650875
ACH-001028,-0.22870781771899998
ACH-001031,0.0099515449086
ACH-001038,0.026358016197900003
ACH-001048,-0.119928539871
ACH-001050,0.014210616785200001
ACH-001053,-0.16930986286400002
ACH-001054,-0.25967800717399997
ACH-001061,-0.07043466306030001
ACH-001067,-0.267979268268
ACH-001075,-0.26021992742100003
ACH-001096,-0.172989004412
ACH-001128,-0.299755991384
ACH-001134,-0.0645330371608
ACH-001151,-0.161733275432
ACH-001163,-0.183544945091
ACH-001164,0.102191886737
ACH-001173,-0.22634984057399998
ACH-001183,-0.153112216868
ACH-001184,-0.350384430926
ACH-001190,-0.330842458069
ACH-001192,-0.11307264931500001
ACH-001193,-0.0758521948921
ACH-001196,-0.08908538737739999
ACH-001197,-0.207811955121
ACH-001205,-0.213854917949
ACH-001211,-0.14941674098899999
ACH-001212,-0.250507919277
ACH-001228,-0.180465538414
ACH-001232,-0.107690821112
ACH-001239,-0.230911564973
ACH-001274,-0.163952582845
ACH-001275,-0.12019227989299999
ACH-001277,0.18958203959699998
ACH-001278,-0.309058666619
ACH-001280,-0.28165133358600003
ACH-001283,-0.0406531083125
ACH-001289,0.113691943797
ACH-001295,-0.00466612086444
ACH-001300,-0.143604606935
ACH-001301,0.10181744167500001
ACH-001302,-0.162143213921
ACH-001303,0.0429827202704
ACH-001306,-0.150282986117
ACH-001318,-0.257960473717
ACH-001322,-0.313718163817
ACH-001328,-0.14736143181
ACH-001332,-0.274022578533
ACH-001333,-0.11782387982100001
ACH-001336,-0.170015237456
ACH-001340,0.0435278462303
ACH-001346,-0.024016575486400002
ACH-001353,-0.090195474956
ACH-001354,-0.296525526266
ACH-001367,-0.0220191383732
ACH-001368,-0.127952051184
ACH-001374,-0.0575007172372
ACH-001375,-0.08718284348500001
ACH-001377,-0.0665874006156
ACH-001380,-0.113291279013
ACH-001391,0.062551306882
ACH-001407,-0.133502090956
ACH-001408,-0.07369040594710001
ACH-001413,-0.18735669393100002
ACH-001430,-0.04168282655819999
ACH-001431,0.00822438365186
ACH-001450,7.95162015926e-05
ACH-001496,0.0367753325904
ACH-001500,0.063654715853
ACH-001521,0.200390983082
ACH-001523,-0.162047107898
ACH-001532,-0.071290127423
ACH-001536,-0.060935817527
ACH-001550,-0.101804795858
ACH-001552,-0.0493849690824
ACH-001554,-0.0569614940501
ACH-001645,-0.0381628000726
ACH-001654,-0.107623056924
ACH-001715,-0.146187601683
ACH-001735,-0.0531760481369
ACH-001736,-0.0125371167377
ACH-001737,-0.0683271403544
ACH-001740,-0.0898390955165
ACH-001745,-0.08523140606
ACH-001750,-0.20927896286699998
ACH-001765,-0.12106903771199999
ACH-001956,-0.143429450699
ACH-001957,0.0369091645838
