,EDC4 (23644)
ACH-000375,-0.6830417500589999
ACH-000376,-0.37657189132700003
ACH-000381,-0.563211392203
ACH-000383,-0.427709234318
ACH-000387,-0.539348125744
ACH-000389,-0.46184610913999996
ACH-000390,-0.495359436674
ACH-000393,-0.2812390856
ACH-000395,-0.598331056056
ACH-000397,-0.638239176774
ACH-000401,-0.7560211809280001
ACH-000402,-0.154043907801
ACH-000403,-0.7847809294239999
ACH-000404,-0.42388726269599997
ACH-000406,-0.695545941961
ACH-000407,-0.574025123781
ACH-000408,-0.7235865980349999
ACH-000410,-0.5177725386209999
ACH-000411,-0.436761691126
ACH-000414,-0.43251557675200003
ACH-000415,-0.562425505752
ACH-000416,-0.8436825436640001
ACH-000420,-0.596948876929
ACH-000421,-0.535899933695
ACH-000424,-0.6324220797460001
ACH-000425,-0.34875425554300005
ACH-000426,-0.670575541364
ACH-000427,-0.6080267484440001
ACH-000433,-0.720096412025
ACH-000436,-0.712153422884
ACH-000444,-0.657641543777
ACH-000445,-0.462062243467
ACH-000448,-0.420516850499
ACH-000450,-0.526988166815
ACH-000452,-0.42469838156499995
ACH-000454,-0.69267010486
ACH-000458,-0.574616186393
ACH-000459,-0.15518435734799998
ACH-000460,-0.37626748092699996
ACH-000461,-0.45221253736100003
ACH-000463,-0.444290171479
ACH-000464,-0.615033465217
ACH-000466,-0.716743792214
ACH-000467,-0.355288155271
ACH-000468,-0.852297877933
ACH-000469,-0.554120268422
ACH-000470,-0.267741435569
ACH-000471,-0.449615223434
ACH-000472,-0.49596907769799997
ACH-000473,-0.529389883291
ACH-000475,-0.5094404645080001
ACH-000476,-0.5528267423300001
ACH-000477,-0.0652529487496
ACH-000480,-0.65031452889
ACH-000481,-0.569469210036
ACH-000483,-0.489837114458
ACH-000484,-0.278242476184
ACH-000485,-0.653509942248
ACH-000486,-0.45307417301799996
ACH-000487,-0.965767006863
ACH-000488,-0.65823114982
ACH-000490,-0.511617254075
ACH-000491,-0.44644328960600005
ACH-000495,-0.534866187716
ACH-000496,-0.759272936189
ACH-000499,-0.492595104143
ACH-000500,-0.49991295615500003
ACH-000502,-0.44374124114299995
ACH-000503,-0.796997662615
ACH-000505,-0.641549688928
ACH-000507,-0.554077991671
ACH-000510,-0.37128669040299994
ACH-000511,-0.5146264047169999
ACH-000512,-0.5960421788520001
ACH-000516,-0.6011567313130001
ACH-000517,-0.27149821545200004
ACH-000518,-0.46484258669600004
ACH-000520,-0.7620604437540001
ACH-000521,-0.5919959940199999
ACH-000522,-0.443397389151
ACH-000524,-0.221211308499
ACH-000527,-0.332764672093
ACH-000528,-0.60552970445
ACH-000537,-0.7323265529449999
ACH-000541,-0.590459559118
ACH-000542,-0.641685224039
ACH-000544,-0.536443081917
ACH-000545,-0.48440664023900004
ACH-000547,-0.39880952222599997
ACH-000548,-1.21071765735
ACH-000549,-0.39062973682499996
ACH-000550,-0.679080062559
ACH-000552,-0.363662106401
ACH-000556,-0.46697149469899996
ACH-000557,-0.384477844611
ACH-000570,-0.415036024084
ACH-000571,-0.46168079573700005
ACH-000573,-0.43208096855300004
ACH-000576,-0.953595564115
ACH-000580,-0.00425265712004
ACH-000584,-0.35510700631700004
ACH-000585,-0.8087879940889999
ACH-000588,0.0576022245283
ACH-000589,-0.32868210655
ACH-000591,-0.81108874471
ACH-000593,-0.29909269538000005
ACH-000600,-0.469966427976
ACH-000601,-0.656196523039
ACH-000604,-0.425753131668
ACH-000605,-0.552658829382
ACH-000606,-0.525711996838
ACH-000608,-0.5966332356740001
ACH-000614,-0.634314439586
ACH-000616,-0.674625334111
ACH-000618,-0.49990856840099995
ACH-000619,-0.543140615595
ACH-000620,-0.376216412971
ACH-000621,-0.39388858455
ACH-000622,-0.07683043348060001
ACH-000623,-0.4920694177800001
ACH-000624,-0.544313935404
ACH-000627,-0.302393461873
ACH-000630,-0.471689137622
ACH-000632,-0.5298070470399999
ACH-000633,-0.527231519405
ACH-000637,-0.336188544075
ACH-000638,-0.4485970543399999
ACH-000646,-0.640148530971
ACH-000647,-0.547406479962
ACH-000648,-0.33735653973499996
ACH-000649,-0.264757008179
ACH-000651,-0.70569678751
ACH-000652,-0.617366582304
ACH-000653,-0.539022750709
ACH-000657,-0.587461395766
ACH-000658,-0.536651704903
ACH-000661,-0.561167763009
ACH-000662,-0.37291545625699996
ACH-000663,-0.686202502213
ACH-000665,-0.409817067847
ACH-000671,-0.604980384797
ACH-000673,-0.44281823004799997
ACH-000676,-0.467277648712
ACH-000677,-0.413763988214
ACH-000681,-0.36568050898000004
ACH-000682,-0.44463418069899996
ACH-000683,-0.311202262844
ACH-000684,-0.330191932416
ACH-000688,-0.948217930369
ACH-000693,-0.461218974697
ACH-000694,-0.474793121867
ACH-000695,-0.536359155031
ACH-000696,-0.507570791334
ACH-000697,-0.706017699018
ACH-000699,-0.41409729698200004
ACH-000701,-0.707712003779
ACH-000706,-0.418014717831
ACH-000711,-0.29411720924199997
ACH-000713,-0.5038234229730001
ACH-000714,-0.41982419794799997
ACH-000718,-0.48158986952
ACH-000720,-0.707689441493
ACH-000721,-0.40538018133599996
ACH-000724,-0.619963191791
ACH-000725,-0.7102234009639999
ACH-000732,-0.597610501589
ACH-000734,-0.45993482752099996
ACH-000735,-0.5872254173929999
ACH-000736,-0.715113753811
ACH-000738,-0.751637721299
ACH-000746,-0.5877723467399999
ACH-000747,-0.803066651614
ACH-000748,-0.402064280929
ACH-000753,-0.621955251828
ACH-000756,-0.8317602523459999
ACH-000757,-0.756197717547
ACH-000758,-0.6506952974920001
ACH-000760,-0.595159574465
ACH-000763,-0.10618147715
ACH-000764,-0.6361884193289999
ACH-000765,-0.334074097144
ACH-000766,-0.594908208878
ACH-000767,-0.429758229753
ACH-000768,-0.7881561853810001
ACH-000769,-0.764806289959
ACH-000770,-0.640110473326
ACH-000771,-0.60240138654
ACH-000773,-0.457109814902
ACH-000776,-0.46455089212300005
ACH-000777,-0.555227423594
ACH-000778,-0.492721584117
ACH-000781,-0.49381501693499996
ACH-000782,-0.777902275609
ACH-000783,-0.6101405911819999
ACH-000784,-0.7652594959729999
ACH-000785,-0.545105645436
ACH-000787,-0.6509426181629999
ACH-000788,-0.5409038389140001
ACH-000791,-0.740816095229
ACH-000792,-0.600219134345
ACH-000794,-0.8320916173749999
ACH-000796,-0.679358785537
ACH-000799,-0.43769568755599997
ACH-000800,-0.53969005416
ACH-000802,-0.6412188624899999
ACH-000804,-0.46236877929
ACH-000805,-0.536144107404
ACH-000809,-0.493810963495
ACH-000810,-0.40600798883199996
ACH-000811,-0.577813315803
ACH-000817,-0.7042642009729999
ACH-000819,-0.455860913939
ACH-000820,-0.6646787184040001
ACH-000821,-0.8879947397229999
ACH-000822,-0.674791952123
ACH-000823,-0.513227947037
ACH-000824,-0.6694734196459999
ACH-000827,-0.44015306688699996
ACH-000829,-0.46803061775399996
ACH-000831,-0.537451511321
ACH-000832,-0.593066025001
ACH-000833,-0.559833859723
ACH-000834,-0.609878157838
ACH-000835,-0.275051544983
ACH-000836,-0.433684995748
ACH-000837,-0.551643539359
ACH-000838,-0.537238011961
ACH-000839,-0.867530613912
ACH-000840,-0.758443215262
ACH-000841,-0.5432106716749999
ACH-000843,-0.524368739763
ACH-000846,-0.43379394749
ACH-000847,-0.47584889999499996
ACH-000848,-0.265504409281
ACH-000849,-0.677897757406
ACH-000851,-0.643938379041
ACH-000855,-0.335911252573
ACH-000856,-0.547861279744
ACH-000858,-0.442882819398
ACH-000859,-0.46328396086400003
ACH-000861,-0.585131388908
ACH-000862,-0.7018238181659999
ACH-000865,-0.52849076653
ACH-000866,-0.6417008044470001
ACH-000867,-0.167995837332
ACH-000869,-0.7702354423409999
ACH-000872,-0.502580836413
ACH-000873,-0.5214494736999999
ACH-000876,-0.63586837346
ACH-000878,-0.6846752667910001
ACH-000880,-0.625432570445
ACH-000881,-0.415330674656
ACH-000882,-0.472328813064
ACH-000884,-0.208912322658
ACH-000885,-0.564866286731
ACH-000887,-0.302056186843
ACH-000888,-0.513933621036
ACH-000889,-0.55739638884
ACH-000890,-0.722650393951
ACH-000896,-0.575924937789
ACH-000898,-0.21016088170699998
ACH-000900,-0.384737581454
ACH-000901,-0.565561754348
ACH-000905,-0.8459170516590001
ACH-000906,-0.68826305837
ACH-000907,-0.391444901919
ACH-000910,-0.647796263846
ACH-000911,-0.693425776978
ACH-000912,-0.7628015001780001
ACH-000913,-0.7223080302339999
ACH-000915,-0.442793376048
ACH-000916,-0.9145552982780001
ACH-000917,-0.342335653156
ACH-000921,-0.625637821227
ACH-000924,-0.5155139528670001
ACH-000926,-0.6199231619300001
ACH-000928,-0.712140916
ACH-000929,-0.9407478298209999
ACH-000932,-0.659156121765
ACH-000935,-0.576162836624
ACH-000936,-0.46780610868100003
ACH-000937,-0.528720362098
ACH-000938,-0.6223392214150001
ACH-000939,-0.494224765782
ACH-000941,-0.287025687312
ACH-000943,-0.40051427751999996
ACH-000946,-0.254882721581
ACH-000947,-0.546252751224
ACH-000948,-0.471646818728
ACH-000950,-0.420447855611
ACH-000953,-0.737612517369
ACH-000957,-0.47324608534900003
ACH-000958,-0.378340400327
ACH-000960,-0.429548484435
ACH-000963,-0.17711649027399998
ACH-000968,-0.6321012121840001
ACH-000969,-0.546096742557
ACH-000973,-0.55610162573
ACH-000974,-0.481099929863
ACH-000975,-0.38601557684
ACH-000976,-0.973871133957
ACH-000978,-0.570401939753
ACH-000980,-0.407112990977
ACH-000984,-0.828172410398
ACH-000986,-0.666210036665
ACH-000988,-0.561220016885
ACH-000993,-0.554608073524
ACH-000994,-0.512706024413
ACH-000996,-0.615404692347
ACH-001001,-0.32942284174
ACH-001020,-0.5998165632010001
ACH-001028,-0.477176724154
ACH-001031,-0.612740192357
ACH-001038,-0.7454969021529999
ACH-001048,-0.515981407412
ACH-001050,-0.647440668728
ACH-001053,-0.539507823016
ACH-001054,-0.7248572062819999
ACH-001061,-0.552659588226
ACH-001067,-0.548716529677
ACH-001075,-0.7128849522319999
ACH-001096,-0.803380712243
ACH-001128,-0.559580473932
ACH-001134,-0.348969022086
ACH-001151,-0.341247044101
ACH-001163,-0.477176340805
ACH-001164,-0.566910761567
ACH-001173,-0.607077557679
ACH-001183,-0.536728722829
ACH-001184,-0.233285669006
ACH-001190,-0.687604359692
ACH-001192,-0.4919552515899999
ACH-001193,-0.594145278615
ACH-001196,-0.26092195997900003
ACH-001197,-0.613284432425
ACH-001205,-0.537765767307
ACH-001211,-0.484654663401
ACH-001212,-0.806816375675
ACH-001228,-0.25768590573899997
ACH-001232,-0.614607615042
ACH-001239,-0.26044941571400004
ACH-001274,-0.54181630617
ACH-001275,-0.5261009062740001
ACH-001277,-0.418977059075
ACH-001278,-0.420615240999
ACH-001280,-0.474488263281
ACH-001283,-0.604772993543
ACH-001289,-0.435689554828
ACH-001295,-0.372506840748
ACH-001300,-0.452357174452
ACH-001301,-0.555386698364
ACH-001302,-0.41825667825900004
ACH-001303,-0.078394315736
ACH-001306,-0.729632845102
ACH-001318,-0.449302125555
ACH-001322,-0.7128973543260001
ACH-001328,-0.45200259575
ACH-001332,-0.651189262268
ACH-001333,-0.455670689837
ACH-001336,-0.560712293772
ACH-001340,-0.605472985344
ACH-001346,-0.523162400594
ACH-001353,-0.799118579694
ACH-001354,-0.451367435602
ACH-001367,-0.480197212915
ACH-001368,-0.6203878504479999
ACH-001374,-0.528242847522
ACH-001375,-0.7265823201170001
ACH-001377,-0.5462825912129999
ACH-001380,-0.532602964498
ACH-001391,-0.685565905589
ACH-001407,-0.861243045899
ACH-001408,-0.55547803474
ACH-001413,-0.7966951447139999
ACH-001430,-0.735710753792
ACH-001431,0.0115790070197
ACH-001450,-0.10799166572999999
ACH-001496,-0.571589461154
ACH-001500,-0.574635241745
ACH-001521,-0.542974521008
ACH-001523,-0.36036486613000007
ACH-001532,-0.243928807839
ACH-001536,-0.674495347684
ACH-001550,-0.43888455951000005
ACH-001552,-0.6922631740690001
ACH-001554,-0.71435809689
ACH-001645,-0.5320983131979999
ACH-001654,-0.845912979917
ACH-001715,-0.523987090689
ACH-001735,-0.597923084295
ACH-001736,-0.658558084225
ACH-001737,-0.285782077448
ACH-001740,-0.267833653144
ACH-001745,-0.33331922730999997
ACH-001750,-0.7891156792049999
ACH-001765,-0.322646687077
ACH-001956,-0.6290125741229999
ACH-001957,-1.07941907548
