,MMP24 (10893)
ACH-000004,-0.421172958067
ACH-000007,-0.173726086834
ACH-000009,-0.11056813511199999
ACH-000011,-0.0820844387432
ACH-000012,-0.20664139359099998
ACH-000013,-0.10548650488299999
ACH-000014,-0.0722031217948
ACH-000015,-0.21681790255
ACH-000017,-0.24474171637699998
ACH-000018,-0.13797568965999998
ACH-000019,-0.543846083077
ACH-000021,-0.27958622156199997
ACH-000022,-0.169623198064
ACH-000025,-0.13042097750999998
ACH-000028,-0.25623733288
ACH-000030,-0.21800058833799998
ACH-000035,-0.298387730008
ACH-000036,-0.172194431827
ACH-000037,-0.321507061888
ACH-000039,-0.10679240565199999
ACH-000040,-0.20825894022500002
ACH-000041,0.054372331142
ACH-000042,-0.27059617029599997
ACH-000045,0.0148425640482
ACH-000047,-0.22433771443000003
ACH-000052,-0.224227957416
ACH-000053,-0.276099893294
ACH-000054,-0.0301105082849
ACH-000055,-0.21895803565299998
ACH-000060,-0.284079829281
ACH-000067,-0.175129501256
ACH-000070,-0.138710190954
ACH-000075,-0.145820238747
ACH-000078,-0.10809644350299999
ACH-000082,-0.11426867119300001
ACH-000085,-0.27711111112
ACH-000086,-0.12053178438899999
ACH-000087,-0.35501266628300004
ACH-000092,-0.20654964826699998
ACH-000095,-0.201892930482
ACH-000097,-0.104481877902
ACH-000098,-0.0701458168552
ACH-000099,-0.231987511138
ACH-000108,-0.272047298448
ACH-000113,-0.18994116212
ACH-000115,-0.325421660524
ACH-000116,-0.36596774010099997
ACH-000118,-0.235271076816
ACH-000120,-0.18329999453200002
ACH-000123,-0.221504343799
ACH-000127,-0.14338522132099998
ACH-000128,-0.10616345989800001
ACH-000132,-0.209330455345
ACH-000133,-0.379268653241
ACH-000137,-0.39733965280999994
ACH-000138,-0.343731062731
ACH-000142,-0.100007780915
ACH-000143,-0.43488798182800004
ACH-000146,-0.18639446605
ACH-000148,-0.170701327958
ACH-000150,-0.101942241645
ACH-000152,-0.17310760366
ACH-000153,-0.06922082237260001
ACH-000159,-0.019186826927099998
ACH-000160,-0.406341279397
ACH-000163,-0.269529589048
ACH-000167,-0.0111705789069
ACH-000168,-0.05343262064280001
ACH-000169,-0.230677761754
ACH-000178,-0.17430558212000002
ACH-000182,-0.211134111272
ACH-000183,-0.155962751965
ACH-000188,-0.24391071263
ACH-000189,-0.08810835951570001
ACH-000190,0.029829577932700004
ACH-000198,-0.214198736701
ACH-000204,-0.29560193503000004
ACH-000206,-0.0979712164462
ACH-000207,-0.06309001789180001
ACH-000211,-0.386159071827
ACH-000215,-0.192121751721
ACH-000221,-0.33538059333500003
ACH-000222,-0.14571751687
ACH-000223,-0.150928561742
ACH-000226,-0.102670193431
ACH-000227,-0.455678978495
ACH-000228,-0.149508968616
ACH-000231,-0.238929156342
ACH-000232,-0.159617461064
ACH-000233,-0.0638828928224
ACH-000234,-0.335084374779
ACH-000235,-0.305600998505
ACH-000237,-0.0371948171875
ACH-000238,-0.414747926017
ACH-000243,-0.185196272835
ACH-000244,-0.377540830991
ACH-000246,-0.303935396748
ACH-000248,-0.190133961257
ACH-000250,-0.26543397779100003
ACH-000251,-0.00582137296602
ACH-000253,-0.25809125951699996
ACH-000255,-0.475073967451
ACH-000256,-0.38390545968
ACH-000257,-0.301982734635
ACH-000258,-0.435304883951
ACH-000259,-0.0976535953741
ACH-000260,-0.278589931208
ACH-000261,-0.0475653825651
ACH-000262,-0.119057809026
ACH-000263,-0.17997939268100002
ACH-000264,-0.305882410427
ACH-000265,-0.237319228864
ACH-000266,-0.0438215253999
ACH-000272,-0.237320142148
ACH-000273,-0.178818482363
ACH-000274,-0.284337491843
ACH-000277,-0.34323453624
ACH-000278,-0.0915989170602
ACH-000279,-0.0319641660093
ACH-000280,-0.246065474525
ACH-000281,-0.24590904430399999
ACH-000288,-0.34696706045599995
ACH-000291,-0.19736269356199998
ACH-000293,-0.241458888709
ACH-000294,-0.0589947054047
ACH-000295,0.07737140913189999
ACH-000296,-0.249537572852
ACH-000302,-0.29393041703
ACH-000304,-0.500784923184
ACH-000307,-0.16767225332900001
ACH-000308,-0.173931555317
ACH-000310,-0.258557142919
ACH-000311,-0.150429122645
ACH-000312,-0.366450277528
ACH-000315,-0.285721457549
ACH-000316,-0.250060918759
ACH-000317,-0.184421217678
ACH-000318,-0.177252408679
ACH-000319,-0.05551494231319999
ACH-000320,-0.011687210215900001
ACH-000322,-0.39092980462899996
ACH-000323,-0.271343828585
ACH-000324,-0.19798721179499998
ACH-000329,-0.229750107124
ACH-000330,-0.158437656557
ACH-000331,-0.20772655390099998
ACH-000332,-0.19684930380600002
ACH-000334,-0.258047168844
ACH-000335,-0.168785307828
ACH-000336,-0.260537975154
ACH-000337,-0.54388041349
ACH-000339,-0.062169646684600004
ACH-000341,-0.283402552649
ACH-000348,-0.47055852016599997
ACH-000350,-0.216248552654
ACH-000352,-0.24537901113699997
ACH-000356,0.07861441258389999
ACH-000361,-0.372569322154
ACH-000362,-0.0692563635071
ACH-000363,-0.11984827069199999
ACH-000364,-0.154308331972
ACH-000365,-0.17066628658799998
ACH-000366,-0.17779391214
ACH-000368,-0.46565146016099995
ACH-000374,-0.226121180495
ACH-000375,-0.436385634051
ACH-000376,-0.148640802532
ACH-000381,-0.21002497785500002
ACH-000383,-0.137860620429
ACH-000387,-0.17164620531599997
ACH-000389,-0.239857178717
ACH-000390,-0.017206879669500002
ACH-000393,-0.0850002303297
ACH-000395,-0.411737565116
ACH-000397,-0.259787342911
ACH-000401,-0.0933698450419
ACH-000402,-0.19301401392700002
ACH-000403,-0.300605965374
ACH-000404,-0.13201871290699999
ACH-000406,-0.13115777035999998
ACH-000407,-0.133478454948
ACH-000408,-0.0513308855031
ACH-000410,-0.17201102496399998
ACH-000411,-0.288376375872
ACH-000414,-0.20112520954100002
ACH-000415,-0.27796118918400003
ACH-000416,-0.0796513960433
ACH-000420,-0.43811705371799997
ACH-000421,-0.227875239691
ACH-000424,-0.40286517219499995
ACH-000425,-0.161462315275
ACH-000426,-0.296231198435
ACH-000427,-0.37623641157300003
ACH-000433,-0.258039140146
ACH-000436,-0.27540607126600003
ACH-000444,-0.156980922872
ACH-000445,-0.27637797394499997
ACH-000448,-0.21683420029599998
ACH-000450,0.07448537643139999
ACH-000452,-0.134982123753
ACH-000454,-0.0974849500307
ACH-000458,-0.195993592462
ACH-000459,-0.0410202774586
ACH-000460,-0.250224302935
ACH-000461,-0.211651097074
ACH-000463,-0.167522590554
ACH-000464,-0.220022442747
ACH-000466,-0.351631068999
ACH-000467,-0.346055962813
ACH-000468,-0.158499718692
ACH-000469,-0.229173729873
ACH-000470,-0.17576269038400003
ACH-000471,-0.25480297283000003
ACH-000472,-0.33470064041299996
ACH-000473,-0.416526039903
ACH-000475,-0.254895457621
ACH-000476,-0.168581137732
ACH-000477,-0.36203241270400005
ACH-000480,-0.058751569590199997
ACH-000481,-0.323917745208
ACH-000483,-0.0156275358974
ACH-000484,-0.145750121185
ACH-000485,-0.0472955255027
ACH-000486,-0.274837470792
ACH-000487,-0.18873431030299997
