,WDR18 (57418)
ACH-000004,-1.3010781263700002
ACH-000007,-1.5351966501700003
ACH-000009,-1.8624198052
ACH-000011,-1.5895462866999999
ACH-000012,-1.1557950321100001
ACH-000013,-1.58552374285
ACH-000014,-1.40400705016
ACH-000015,-1.73623070878
ACH-000017,-1.5431327906099999
ACH-000018,-1.73747272085
ACH-000019,-1.1555638841
ACH-000021,-1.5651478337
ACH-000022,-1.6429723059799999
ACH-000025,-1.4151385792200002
ACH-000028,-1.56577853557
ACH-000030,-1.6147443945
ACH-000035,-1.89142896807
ACH-000036,-1.45302118038
ACH-000037,-2.03971956662
ACH-000039,-1.6966903028100002
ACH-000040,-1.40747296131
ACH-000041,-1.81582247143
ACH-000042,-1.5272399083000001
ACH-000045,-1.20530091777
ACH-000047,-1.17764692593
ACH-000052,-1.44312301803
ACH-000053,-1.6010905478600002
ACH-000054,-1.3980141403600002
ACH-000055,-1.7164702301800001
ACH-000060,-1.37062543146
ACH-000067,-1.6066254584
ACH-000070,-1.56158958917
ACH-000075,-1.61282525382
ACH-000078,-1.625455765
ACH-000082,-1.1022191076299999
ACH-000085,-1.61631335472
ACH-000086,-1.5857616343399998
ACH-000087,-1.24785122459
ACH-000092,-1.38784958235
ACH-000095,-1.25756608404
ACH-000097,-1.5844072977399999
ACH-000098,-1.92272365033
ACH-000099,-1.5855485809999998
ACH-000108,-1.57026937098
ACH-000113,-1.16713159052
ACH-000115,-1.20565222244
ACH-000116,-1.5162923021599999
ACH-000118,-1.3582139595299998
ACH-000120,-1.5578405080200002
ACH-000123,-1.36810187093
ACH-000127,-1.49017072157
ACH-000128,-1.2680598490600001
ACH-000132,-1.46902285641
ACH-000133,-1.20272991499
ACH-000137,-1.55654412405
ACH-000138,-1.80272382507
ACH-000142,-1.65534065768
ACH-000143,-1.6528188122
ACH-000146,-1.3869306829799999
ACH-000148,-1.49048978857
ACH-000150,-1.7454175389900002
ACH-000152,-1.4630097189200002
ACH-000153,-1.4934759820299999
ACH-000159,-1.7201408422599997
ACH-000160,-1.62825008822
ACH-000163,-1.60331302386
ACH-000167,-1.4809759109099998
ACH-000168,-1.58308407556
ACH-000169,-1.5868015400400002
ACH-000178,-1.6839625592299998
ACH-000182,-1.55754409023
ACH-000183,-1.63436676592
ACH-000188,-1.5861967390399998
