,EHMT2 (10919)
ACH-000004,-0.294416629641
ACH-000007,-0.0978705462229
ACH-000009,-0.0108670799045
ACH-000011,-0.393623913438
ACH-000012,-0.271386496095
ACH-000013,-0.205761330859
ACH-000014,-0.370173691118
ACH-000015,-0.22546873476999998
ACH-000017,0.0358008151254
ACH-000018,-0.27340347120299996
ACH-000019,-0.0541636365935
ACH-000021,-0.0510686747461
ACH-000022,-0.08304128863910001
ACH-000025,-0.13817689857100002
ACH-000028,0.230186361275
ACH-000030,-0.286510416595
ACH-000035,-0.07026661225710001
ACH-000036,-0.10659788773600001
ACH-000037,0.0676048091398
ACH-000039,-0.054205117281800004
ACH-000040,0.00597078981489
ACH-000041,-0.45554456805
ACH-000042,-0.528685577927
ACH-000045,-0.298614993513
ACH-000047,-0.382815864643
ACH-000052,-0.534449454135
ACH-000053,-0.209928660918
ACH-000054,-0.09905426513049999
ACH-000055,-0.00136099008591
ACH-000060,-0.377259911083
ACH-000067,-0.271164839163
ACH-000070,-0.419261498667
ACH-000075,-0.08151143448260001
ACH-000078,-0.23774989286999998
ACH-000082,0.0410940652534
ACH-000085,-0.44162844238300003
ACH-000086,-0.147209377063
ACH-000087,-0.165803666357
ACH-000092,-0.186231774729
ACH-000095,-0.0934724618625
ACH-000097,0.21093308004900002
ACH-000098,-0.09820421514660001
ACH-000099,0.0758626742858
ACH-000108,0.012571183517799999
ACH-000113,-0.27661719211999997
ACH-000115,-0.742553129773
ACH-000116,-0.00664686533087
ACH-000118,-0.143637330863
ACH-000120,-0.469838917849
ACH-000123,-0.39528258834200003
ACH-000127,-0.290519199581
ACH-000128,-0.399939497236
ACH-000132,0.028729095661
ACH-000133,-0.207085888163
ACH-000137,-0.119490655332
ACH-000138,-0.238485120638
ACH-000142,-0.07401233411689999
ACH-000143,-0.194640033562
ACH-000146,-0.0495427250124
ACH-000148,-0.110076720123
ACH-000150,0.110511268727
ACH-000152,-0.20410555527399998
ACH-000153,-0.227913952929
ACH-000159,-0.07063545023680001
ACH-000160,0.125619921129
ACH-000163,-0.00369347982311
ACH-000167,0.229642301909
ACH-000168,-0.0812102948318
ACH-000169,-0.21699945883699998
ACH-000178,-0.344029623415
ACH-000182,-0.008755743985680001
ACH-000183,-0.185146929806
ACH-000188,-0.11177307420999998
ACH-000189,0.0449081788095
ACH-000190,-0.0382715556013
ACH-000198,-0.368314344017
ACH-000204,0.09983668984110002
ACH-000206,-0.21207440875
ACH-000207,-0.304751073471
ACH-000211,-0.270593854692
ACH-000215,-0.0532761513279
ACH-000221,-0.234884162145
ACH-000222,0.08158144249369999
ACH-000223,-0.148849612626
ACH-000226,-0.145203159815
ACH-000227,0.107350275761
ACH-000228,-0.22766136125300002
ACH-000231,0.0445871763923
ACH-000232,-0.153305055169
ACH-000233,-0.317382074445
ACH-000234,-0.0127947658167
ACH-000235,-0.291271671303
ACH-000237,-0.129842367376
ACH-000238,0.008383801218250001
ACH-000243,-0.305365712465
ACH-000244,-0.091170564439
ACH-000246,0.138877441098
ACH-000248,-0.367639397589
ACH-000250,-0.265063761533
ACH-000251,-0.531331459708
ACH-000253,-0.0733100545974
ACH-000255,-0.350766737418
ACH-000256,-0.428502227987
ACH-000257,-0.18636604045299998
ACH-000258,-0.0514514138239
ACH-000259,-0.287279603308
ACH-000260,-0.553333488741
ACH-000261,-0.10850532189
ACH-000262,0.0489090260389
ACH-000263,-0.101253096556
ACH-000264,-0.0213402098226
ACH-000265,-0.10524970036900001
ACH-000266,-0.114482534043
ACH-000272,0.102334902564
ACH-000273,-0.40089836924500005
ACH-000274,-0.154746379493
ACH-000277,0.053439953634599996
ACH-000278,0.0636239253654
ACH-000279,-0.19309943425099999
ACH-000280,-0.271749810546
ACH-000281,-0.288590006199
ACH-000288,0.12195970416799999
ACH-000291,-0.345604706907
ACH-000293,-0.0509177968908
ACH-000294,0.10468748866000001
ACH-000295,0.000792940649002
ACH-000296,0.06371665970700001
ACH-000302,0.04944468882619999
ACH-000304,-0.309811943478
ACH-000307,-0.39877384401
ACH-000308,-0.226373462581
ACH-000310,0.21953374118500002
ACH-000311,0.18543511168699997
ACH-000312,-0.254662867961
ACH-000315,-0.194260666653
ACH-000316,-0.275960397942
ACH-000317,-0.430329294626
ACH-000318,-0.205780465815
ACH-000319,0.0625546016522
ACH-000320,-0.117809150954
ACH-000322,0.07615400690480001
ACH-000323,-0.21187057570999998
ACH-000324,-0.245982537547
ACH-000329,-0.24146869787500003
ACH-000330,-0.493224849541
ACH-000331,0.0925112607998
ACH-000332,-0.20015246524
ACH-000334,-0.133708920855
ACH-000335,-0.07802809635630001
ACH-000336,-0.344519613882
ACH-000337,-0.278795963526
ACH-000339,-0.00883771181195
ACH-000341,-0.165053463989
ACH-000348,-0.0957840744561
ACH-000350,-0.137830239372
ACH-000352,-0.379117420171
ACH-000356,-0.036814198425099996
ACH-000361,-0.387572159204
ACH-000362,-0.167425401821
ACH-000363,0.0880149189815
ACH-000364,-0.195294224644
ACH-000365,-0.32485456917
ACH-000366,-0.027242329681299998
ACH-000368,0.18617655979800002
ACH-000374,-0.6019503820100001
ACH-000375,-0.337951155881
