,HHIP (64399)
ACH-000004,0.0315125442532
ACH-000007,0.289340846222
ACH-000009,0.247686246948
ACH-000011,0.08836318321239998
ACH-000012,0.156563776021
ACH-000013,0.212490873435
ACH-000014,0.23888112047600002
ACH-000015,0.22808203893399998
ACH-000017,0.0364926346377
ACH-000018,0.18328999497499998
ACH-000019,0.218625652697
ACH-000021,0.23558613379999999
ACH-000022,0.0798648391219
ACH-000025,0.227446064397
ACH-000028,0.17136736368900002
ACH-000030,0.17717445707199997
ACH-000035,0.272598984773
ACH-000036,0.124729917444
ACH-000037,0.172930729353
ACH-000039,0.192550760277
ACH-000040,0.119942554365
ACH-000041,-0.1406568706
ACH-000042,0.0831552371277
ACH-000045,0.4259109043
ACH-000047,0.17904685847600002
ACH-000052,0.12555170322599998
ACH-000053,0.157168076756
ACH-000054,0.157031203728
ACH-000055,0.34555062085999994
ACH-000060,-0.036885599102
ACH-000067,-0.0553932685612
ACH-000070,0.09553216308189999
ACH-000075,0.28416065318399997
ACH-000078,0.274272561394
ACH-000082,0.06435509002209999
ACH-000085,0.36875681714
ACH-000086,0.247642078483
ACH-000087,0.18421864113800002
ACH-000092,-0.0024607236255500004
ACH-000095,0.104002950822
ACH-000097,0.173578912171
ACH-000098,0.08816562229410001
ACH-000099,0.184648396502
ACH-000108,0.269982386699
ACH-000113,0.235379723087
ACH-000115,0.228654029977
ACH-000116,0.08687601408399999
ACH-000118,0.256125189317
ACH-000120,0.333344900113
ACH-000123,0.20508056334000002
ACH-000127,0.0127946907375
ACH-000128,0.121372803674
ACH-000132,0.193880962497
ACH-000133,-0.00470576547133
ACH-000137,0.216184743176
ACH-000138,0.199761891922
ACH-000142,-0.021790866931699997
ACH-000143,0.300438622913
ACH-000146,0.25605544931999996
ACH-000148,0.156009638631
ACH-000150,0.09103300425529999
ACH-000152,0.0679717756696
ACH-000153,0.028949356999400003
ACH-000159,0.20494755145799998
ACH-000160,0.217152188296
ACH-000163,0.266236826032
ACH-000167,0.23093786900199997
ACH-000168,0.09621141465199999
ACH-000169,0.15873996704600002
ACH-000178,0.273843130037
ACH-000182,0.129554953449
ACH-000183,0.0190099519785
ACH-000188,0.040941684839300004
ACH-000189,0.208982193127
ACH-000190,0.23761752828699997
ACH-000198,0.14037612408
ACH-000204,0.299483032745
ACH-000206,0.218861304057
ACH-000207,0.242028027602
ACH-000211,-0.035126400258
ACH-000215,0.102847298662
ACH-000221,0.0758158068798
ACH-000222,0.131342196583
ACH-000223,0.0198427097857
ACH-000226,0.111775371624
ACH-000227,-0.000467543624273
ACH-000228,0.163082259891
ACH-000231,0.108030379371
ACH-000232,0.0678803656328
ACH-000233,0.20796926862
ACH-000234,0.097183652734
ACH-000235,0.15912761466800002
ACH-000237,0.126998582487
ACH-000238,0.0423491420189
ACH-000243,0.223040964958
ACH-000244,-0.055240263041
ACH-000246,0.149238504966
ACH-000248,0.295525926612
ACH-000250,0.137379010038
ACH-000251,-0.128316927584
ACH-000253,0.156632015817
ACH-000255,0.244456644023
ACH-000256,-6.54204658169e-05
ACH-000257,0.050633001169499994
ACH-000258,0.196798788653
ACH-000259,0.18157175207000004
ACH-000260,0.12046225804000002
ACH-000261,0.0827464017578
ACH-000262,0.032054021448499996
ACH-000263,0.097812817563
ACH-000264,0.150286056232
ACH-000265,0.21827567570099998
ACH-000266,0.137063030127
ACH-000272,0.0810440357712
ACH-000273,0.116571498933
ACH-000274,0.18745854394499997
ACH-000277,0.172095252597
ACH-000278,0.17572225803199998
ACH-000279,-0.0446076129419
ACH-000280,0.303498023422
ACH-000281,0.282484782491
ACH-000288,0.147604962433
ACH-000291,0.24630166952500002
ACH-000293,-0.00594134376645
ACH-000294,0.19490729334100002
ACH-000295,0.327426620568
ACH-000296,0.236868757157
ACH-000302,-0.0147727650248
ACH-000304,0.0316097128113
ACH-000307,0.220231321266
ACH-000308,-0.00518532604188
ACH-000310,-0.0382025119024
ACH-000311,0.250639761074
ACH-000312,0.343435617936
ACH-000315,0.21693189177799999
ACH-000316,0.10859126697899998
ACH-000317,-0.061786005834
ACH-000318,-0.07753466467799999
ACH-000319,0.13317602003100001
ACH-000320,0.454404235426
ACH-000322,0.177370807692
ACH-000323,-0.036691990039699994
ACH-000324,0.141667784456
ACH-000329,0.08207544612420001
ACH-000330,0.331885671399
ACH-000331,-0.039950754552699995
ACH-000332,0.292042693207
ACH-000334,0.27754223683
ACH-000335,-0.173001196458
ACH-000336,-0.0911495507649
ACH-000337,0.196641335323
ACH-000339,0.169395612491
ACH-000341,0.279978681144
ACH-000348,0.0108803414567
ACH-000350,0.13448076396199998
ACH-000352,0.0366364148541
ACH-000356,0.25995528683200003
ACH-000361,-0.0350975969508
ACH-000362,0.20659516947599998
ACH-000363,0.11771699161100001
ACH-000364,0.168809129552
ACH-000365,0.163981868768
ACH-000366,-0.019669149972299998
ACH-000368,0.149864729694
ACH-000374,0.11323441154000001
ACH-000375,0.334464685915
ACH-000376,0.148412831985
ACH-000381,0.182261543731
ACH-000383,0.07395355427789999
ACH-000387,0.153746307992
ACH-000389,0.0746264915077
ACH-000390,0.141349828584
ACH-000393,0.0448454325763
ACH-000395,0.22648645705899997
ACH-000397,0.123913266954
ACH-000401,0.343677407255
ACH-000402,0.0899663413057
ACH-000403,-0.027933910339099997
ACH-000404,0.12730596445999998
ACH-000406,0.142124616349
ACH-000407,0.19179342307799999
ACH-000408,0.163310536456
ACH-000410,0.260234577033
ACH-000411,0.12404129361999999
ACH-000414,0.21261403552000002
ACH-000415,0.20476215640599998
ACH-000416,0.0939915809541
ACH-000420,0.250521914942
ACH-000421,0.078447396175
ACH-000424,0.05159644304930001
ACH-000425,0.132607912148
ACH-000426,0.221410504751
ACH-000427,0.19002103653900002
ACH-000433,0.269284197203
ACH-000436,0.157231125971
ACH-000444,0.193688734818
ACH-000445,-0.08155817814889998
ACH-000448,-0.054799553051000004
ACH-000450,0.237975782084
ACH-000452,0.118386890526
ACH-000454,0.028624539975099998
ACH-000458,0.199053831195
ACH-000459,0.246215568078
ACH-000460,0.173215287545
ACH-000461,0.154922108252
ACH-000463,-0.008710357231700001
ACH-000464,0.0026775004991
ACH-000466,0.162778109832
ACH-000467,0.102326800948
ACH-000468,0.31854002834199996
ACH-000469,0.23071446306200002
ACH-000470,0.147828245458
ACH-000471,0.0750265919339
ACH-000472,0.194972117106
ACH-000473,0.197597296316
ACH-000475,0.104959050096
ACH-000476,0.153359538608
ACH-000477,0.0903442708518
ACH-000480,0.14434993569399998
ACH-000481,0.158857773748
ACH-000483,0.225086945165
ACH-000484,0.175906369835
ACH-000485,0.0202183123005
ACH-000486,0.073860741016
ACH-000487,0.17546953387400002
ACH-000488,0.13377587170299998
ACH-000490,0.167502939859
ACH-000491,-0.0233694581263
ACH-000495,-0.0025253715695700003
ACH-000496,0.177628053688
ACH-000499,0.42975816845
ACH-000500,-0.0586666923745
ACH-000502,0.288459707061
ACH-000503,0.207321336304
ACH-000505,0.0302855150813
ACH-000507,0.0187853063892
ACH-000510,0.11855826197699999
ACH-000511,0.08825029714919999
ACH-000512,0.26857658924899996
ACH-000516,0.147488680694
ACH-000517,0.0326481146617
ACH-000518,0.08369982244589999
ACH-000520,0.17345475561
ACH-000521,0.29166004480700003
ACH-000522,0.111927240168
ACH-000524,0.153234343014
ACH-000527,0.11590974571799999
ACH-000528,0.137210118109
ACH-000537,0.10220155232799999
ACH-000541,0.040066149811699994
ACH-000542,0.070667952733
ACH-000544,0.153527767028
ACH-000545,-0.0521651066304
ACH-000547,0.263336551499
ACH-000548,0.0792616910098
ACH-000549,-0.0378869235311
ACH-000550,0.151086298618
ACH-000552,0.200495155582
ACH-000556,0.172851866351
