,SARS2 (54938)
ACH-000277,-0.6884229625830001
ACH-000278,-0.604666656488
ACH-000279,-1.08435752191
ACH-000280,-0.631229434591
ACH-000281,-0.957139351882
ACH-000288,-0.963553340865
ACH-000291,-0.7089060966230001
ACH-000293,-0.752681011904
ACH-000294,-0.9325190084880001
ACH-000295,-1.0651555623200002
ACH-000296,-0.600525010027
ACH-000302,-0.9279452307520001
ACH-000304,-1.06505115218
ACH-000307,-0.65438490803
ACH-000308,-0.693834920624
ACH-000310,-0.37445898199
ACH-000311,-0.537439798659
ACH-000312,-0.796926581434
ACH-000315,-0.8803718677069999
ACH-000316,-0.589507231534
ACH-000317,-1.1685619573000001
ACH-000318,-0.766127240051
ACH-000319,-0.5744323697829999
ACH-000320,-0.6210006157
ACH-000322,-0.753824549627
ACH-000323,-0.590792907961
ACH-000324,-0.643682555339
ACH-000329,-1.00308319832
ACH-000330,-0.670187987579
ACH-000331,-0.892825957991
ACH-000332,-0.448490374982
ACH-000334,-0.814281131162
ACH-000335,-0.9533617938689999
ACH-000336,-0.6017471755439999
ACH-000337,-1.3567940440200001
ACH-000339,-0.6889367940350001
ACH-000341,-0.885910652797
ACH-000348,-0.46801517038699997
ACH-000350,-0.828930137264
ACH-000352,-0.745858921812
ACH-000356,-1.00886388456
ACH-000361,-0.7067105693379999
ACH-000362,-0.455333483649
ACH-000363,-0.647040601273
ACH-000364,-0.806765517602
ACH-000365,-1.0992447424299998
ACH-000366,-0.830997027443
ACH-000368,-0.655779607668
ACH-000374,-0.7738818590340001
ACH-000375,-0.7345059746699999
ACH-000376,-1.00170654346
ACH-000381,-0.8283167894329999
ACH-000383,-0.7913427929989999
ACH-000387,-0.7489165898129999
ACH-000389,-0.304197466788
ACH-000390,-1.0175666447299998
ACH-000393,-0.511111079417
ACH-000395,-0.36654126016000005
ACH-000397,-0.727767169371
ACH-000401,-0.85645238406
ACH-000402,-0.560674364775
ACH-000403,-0.7928380926240001
ACH-000404,-0.701778130597
ACH-000406,-0.685088138472
ACH-000407,-0.754752520072
ACH-000408,-0.982844472154
ACH-000410,-0.731824358954
ACH-000411,-0.497454872025
ACH-000414,-0.638327170606
ACH-000415,-0.811711453231
ACH-000416,-0.48674415350100003
ACH-000420,-0.995878030958
ACH-000421,-0.596376891267
ACH-000424,-0.886912621273
ACH-000425,-0.5718951433739999
ACH-000426,-0.8043111469249999
ACH-000427,-1.02065122539
ACH-000433,-0.651132318524
ACH-000436,-0.33681438524
ACH-000444,-0.631886442141
ACH-000445,-0.775507276229
ACH-000448,-0.594709440187
ACH-000450,-1.11601672619
ACH-000452,-0.628239186223
ACH-000454,-1.26186106419
ACH-000458,-0.8822415886239999
ACH-000459,-1.55608187029
ACH-000460,-0.682473328864
ACH-000461,-1.23762129563
ACH-000463,-0.5164019471119999
ACH-000464,-0.40590228765299996
ACH-000466,-0.7788997269519999
ACH-000467,-1.087612588
ACH-000468,-0.8379074327330001
ACH-000469,-0.8528783984749999
ACH-000470,-0.605619754492
ACH-000471,-0.42977846432800004
ACH-000472,-0.9087668475249999
ACH-000473,-0.39582061527900003
ACH-000475,-0.892166099723
ACH-000476,-0.9905976693170001
ACH-000477,-0.7026361012989999
ACH-000480,-0.6040626760769999
ACH-000481,-0.571569701876
ACH-000483,-0.7713087494499999
ACH-000484,-1.03416466662
ACH-000485,-0.549744713942
ACH-000486,-0.745961352246
ACH-000487,-0.9321869945129999
ACH-000488,-1.05757951741
ACH-000490,-0.846791136027
ACH-000491,-1.00916001704
ACH-000495,-0.356764542866
ACH-000496,-0.591871149473
ACH-000499,-0.853911491153
ACH-000500,-1.40689150657
ACH-000502,-0.578322258746
ACH-000503,-0.884204111455
ACH-000505,-0.575482915784
ACH-000507,-0.9844782668440001
ACH-000510,-0.757522479028
ACH-000511,-0.759005355932
ACH-000512,-1.27440935784
ACH-000516,-0.622705509915
ACH-000517,-0.476474003599
ACH-000518,-0.7655199246359999
ACH-000520,-0.42693427425499997
ACH-000521,-0.8404126805159999
ACH-000522,-0.831542988313
ACH-000524,-0.6046673011320001
ACH-000527,-0.608438227544
ACH-000528,-0.7615806935699999
ACH-000537,-0.689899127256
ACH-000541,-0.840264251575
ACH-000542,-0.741534254166
ACH-000544,-1.19221223729
ACH-000545,-0.8608671549529999
ACH-000547,-0.729898034688
ACH-000548,-0.615301590134
ACH-000549,-1.3376160540000002
ACH-000550,-0.6058351441790001
ACH-000552,-1.0098004647499998
ACH-000556,-0.678024269565
ACH-000557,-0.507225642109
ACH-000570,-0.902055400545
ACH-000571,-0.922123292978
ACH-000573,-0.747834729268
ACH-000576,-0.523881792112
ACH-000580,-0.520142286066
ACH-000584,-0.703040548168
ACH-000585,-0.79477925207
ACH-000588,-0.778803852381
ACH-000589,-1.15479554866
ACH-000591,-0.943019800203
ACH-000593,-0.917174969367
ACH-000600,-0.825465195774
ACH-000601,-1.02250845393
ACH-000604,-1.3259088943200001
ACH-000605,-0.8992489889740001
ACH-000606,-0.844430647551
ACH-000608,-0.712388285337
ACH-000614,-1.0410577116600002
ACH-000616,-0.889861464091
ACH-000618,-0.925445980774
ACH-000619,-0.97604839631
ACH-000620,-0.921771989184
ACH-000621,-0.8116872444679999
ACH-000622,-0.562250961663
ACH-000623,-0.554931340647
ACH-000624,-0.686950515443
ACH-000627,-0.6606334606759999
ACH-000630,-1.13882049127
ACH-000632,-0.714582393523
ACH-000633,-1.4988355803400002
ACH-000637,-0.762751215712
ACH-000638,-0.741221029634
ACH-000646,-0.5631454293029999
ACH-000647,-0.924419648936
ACH-000648,-0.9529787301479999
ACH-000649,-1.09245418787
ACH-000651,-1.08130184797
ACH-000652,-0.9852993786550001
ACH-000653,-1.18802116814
ACH-000657,-0.863832804024
ACH-000658,-0.7897956479189999
ACH-000661,-0.9146950663850001
ACH-000662,-1.06159916275
ACH-000663,-0.974880985159
ACH-000665,-0.55474674922
ACH-000671,-1.14504760767
ACH-000673,-0.41724405531
ACH-000676,-1.20649816094
ACH-000677,-1.1357858599200001
ACH-000681,-0.66365010843
ACH-000682,-1.01896792035
ACH-000683,-0.8534680592980001
ACH-000684,-0.606492851625
ACH-000688,-0.941245686558
ACH-000693,-1.1740339295
ACH-000694,-1.0871936296
ACH-000695,-0.62023625398
ACH-000696,-0.834480888221
ACH-000697,-0.7701242685780001
ACH-000699,-0.82699137491
ACH-000701,-1.1057900090000001
ACH-000706,-0.872597968927
ACH-000711,-0.840613539877
ACH-000713,-0.79125493258
ACH-000714,-0.539236417262
ACH-000718,-1.0
ACH-000720,-1.00698680157
ACH-000721,-1.1160726847799998
ACH-000724,-0.793519084988
ACH-000725,-1.03407102042
ACH-000732,-1.01113249766
ACH-000734,-1.0420524289
ACH-000735,-1.0200170930799999
ACH-000736,-0.6586708449600001
ACH-000738,-1.02071419219
ACH-000746,-0.972756258888
ACH-000747,-0.995352989384
ACH-000748,-0.546761455429
ACH-000753,-0.8855398800859999
ACH-000756,-1.01669710379
ACH-000757,-0.9806477355650001
ACH-000758,-1.0
ACH-000760,-0.680742166328
ACH-000763,-0.665123681354
ACH-000764,-0.809096936924
ACH-000765,-0.8907393707439999
ACH-000766,-0.8203805119249999
ACH-000767,-0.81038427868
ACH-000768,-0.779631440875
ACH-000769,-0.921957078567
ACH-000770,-0.685233901578
ACH-000771,-0.812318159831
ACH-000773,-0.667125174022
ACH-000776,-0.897575018405
ACH-000777,-0.832694805197
ACH-000778,-1.00528726264
ACH-000781,-0.725377676108
ACH-000782,-0.6761569462260001
ACH-000783,-0.660923195319
ACH-000784,-1.28597577067
ACH-000785,-0.6276413957320001
ACH-000787,-0.785827107879
ACH-000788,-0.545682288685
ACH-000791,-0.531503445636
ACH-000792,-0.595156856288
ACH-000794,-1.13794735969
ACH-000796,-0.8304836597040001
ACH-000799,-0.487468617752
ACH-000800,-0.734333066682
ACH-000802,-1.09127603066
ACH-000804,-0.488213137786
ACH-000805,-0.795260039301
ACH-000809,-0.914202709094
ACH-000810,-0.580452353556
ACH-000811,-0.574535578277
ACH-000817,-1.03312785968
ACH-000819,-0.689445154314
ACH-000820,-0.7234862792640001
ACH-000821,-0.701116988257
ACH-000822,-0.718242891514
ACH-000823,-0.9966266095090001
ACH-000824,-0.723484633768
ACH-000827,-0.37383566719300004
ACH-000829,-0.815183960088
ACH-000831,-1.01924386309
ACH-000832,-1.0875651803
ACH-000833,-0.815330985687
ACH-000834,-1.2081232286299999
ACH-000835,-0.944248764948
ACH-000836,-0.852278564734
ACH-000837,-0.9528830432350001
ACH-000838,-0.668043168822
ACH-000839,-0.819665596329
ACH-000840,-0.9050467826299999
ACH-000841,-0.548595577966
ACH-000843,-1.01111819417
ACH-000846,-0.853361008587
ACH-000847,-0.84267481603
ACH-000848,-0.9919275182170001
ACH-000849,-1.0596566328
ACH-000851,-0.9282304226989999
ACH-000855,-0.9728627549299999
ACH-000856,-0.865905778762
ACH-000858,-0.9099488513510001
ACH-000859,-0.609675588401
ACH-000861,-0.7947342576399999
ACH-000862,-0.68101438685
ACH-000865,-1.10739881646
ACH-000866,-0.8813937879160001
ACH-000867,-0.544748872119
ACH-000869,-0.619628327838
ACH-000872,-0.798236682898
ACH-000873,-1.4275650135
ACH-000876,-0.744220278317
ACH-000878,-0.562995778814
ACH-000880,-0.7273758133630001
ACH-000881,-0.7641884968539999
ACH-000882,-0.991713853575
ACH-000884,-0.7365036891169999
ACH-000885,-0.8668656813519999
ACH-000887,-0.6594097278600001
ACH-000888,-0.8061806559829999
ACH-000889,-0.7958895469089999
ACH-000890,-0.8886378268359999
ACH-000896,-0.946604735643
ACH-000898,-0.6792617663089999
ACH-000900,-0.947000209006
ACH-000901,-0.751573660275
ACH-000905,-0.5702231300980001
ACH-000906,-1.0806900148799998
ACH-000907,-1.00905338387
ACH-000910,-1.0065726666099999
ACH-000911,-0.8495144982330001
ACH-000912,-0.7552529316600001
ACH-000913,-1.04923625843
ACH-000915,-1.30896324206
ACH-000916,-0.831423456594
ACH-000917,-0.985387132283
ACH-000921,-0.6783268439489999
ACH-000924,-0.941534161118
ACH-000926,-0.648229826498
ACH-000928,-0.752907926935
ACH-000929,-0.842023105147
ACH-000932,-1.0362723297499998
ACH-000935,-0.620964200817
ACH-000936,-1.1472187264
ACH-000937,-1.33324318439
ACH-000938,-0.9264604142530001
ACH-000939,-1.0672361969
ACH-000941,-1.03934877769
ACH-000943,-0.93935757035
ACH-000946,-0.974847797885
ACH-000947,-0.9948051832089999
ACH-000948,-0.911724447718
ACH-000950,-0.8985780506000001
ACH-000953,-0.6672672377910001
ACH-000957,-0.6003944799
ACH-000958,-0.464975935417
ACH-000960,-0.744167400483
ACH-000963,-1.03575683738
ACH-000968,-1.15064156699
ACH-000969,-0.949782079197
ACH-000973,-1.23642158405
ACH-000974,-0.7130504800740001
ACH-000975,-0.988060016788
ACH-000976,-0.668424505139
ACH-000978,-1.76109480146
ACH-000980,-0.918955869138
ACH-000984,-0.879229117788
ACH-000986,-0.7269031206219999
ACH-000988,-0.7003707975660001
ACH-000993,-0.733799265231
ACH-000994,-0.844613244896
ACH-000996,-0.8415706449070001
ACH-001001,-1.20081754613
ACH-001020,-0.46871401611599994
ACH-001028,-0.9056960470350001
ACH-001031,-0.816414360252
ACH-001038,-0.920053502655
ACH-001048,-0.809690990808
ACH-001050,-0.400200625695
ACH-001053,-0.7260671332649999
ACH-001054,-0.9444483885580001
ACH-001061,-1.09394273281
ACH-001067,-0.745055321757
ACH-001075,-0.598202627368
ACH-001096,-0.9861895160070001
ACH-001128,-0.27953660924
ACH-001134,-0.7531127378720001
ACH-001151,-0.488046534106
ACH-001163,-1.0451508957200002
ACH-001164,-0.901937286743
ACH-001173,-0.971443186247
ACH-001183,-0.971435389853
ACH-001184,-0.83854340121
ACH-001190,-0.754768942871
ACH-001192,-0.8663604082359999
ACH-001193,-1.26593888951
ACH-001196,-0.609344715526
ACH-001197,-0.596997126681
ACH-001205,-0.5020393670709999
ACH-001211,-0.33983923940899996
ACH-001212,-0.74137264497
ACH-001228,-0.752416037946
ACH-001232,-0.778942618597
ACH-001239,-0.829795126981
ACH-001274,-0.809810111939
ACH-001275,-0.8965218267589999
ACH-001277,-0.720558929547
ACH-001278,-0.82882091306
ACH-001280,-0.529838136772
ACH-001283,-0.8442300279549999
ACH-001289,-0.658239123702
ACH-001295,-0.327554375094
ACH-001300,-0.7831892414830001
ACH-001301,-0.62805040529
ACH-001302,-0.694159210631
ACH-001303,-0.8370582367820001
ACH-001306,-0.671556796582
ACH-001318,-0.820802252642
ACH-001322,-0.790383742567
ACH-001328,-1.06354644845
ACH-001332,-0.988998196584
ACH-001333,-0.9667803661769999
ACH-001336,-0.867890065282
ACH-001340,-0.49771262479199996
ACH-001346,-0.813584005395
ACH-001353,-0.424571260655
ACH-001354,-0.6996737071699999
ACH-001367,-1.02425316382
ACH-001368,-1.0705714507600002
ACH-001374,-0.543333140963
ACH-001375,-0.424885591941
ACH-001377,-0.729796381744
ACH-001380,-1.01083765463
ACH-001391,-0.7429297427580001
ACH-001407,-1.13089656375
ACH-001408,-0.787458441394
ACH-001413,-0.458381741505
ACH-001430,-1.32334346797
ACH-001431,-0.687663578987
ACH-001450,-0.8914026946629999
ACH-001496,-1.16816067425
ACH-001500,-0.724347660193
ACH-001521,-0.885752805945
ACH-001523,-1.00832929793
ACH-001532,-0.545740790554
ACH-001536,-0.7192445509819999
ACH-001550,-0.919824981726
ACH-001552,-0.687305117044
ACH-001554,-0.97822429344
ACH-001645,-0.531343209807
ACH-001654,-0.606474518913
ACH-001715,-0.569491978149
ACH-001735,-0.6733188723469999
ACH-001736,-1.073091553
ACH-001737,-0.173915319058
ACH-001740,-0.888352488679
ACH-001745,-0.683922097791
ACH-001750,-0.373322091051
ACH-001765,-0.8830022549950001
ACH-001956,-0.32279788913400004
ACH-001957,-0.431011383041
