,SCARA3 (51435)
ACH-000004,0.0101822717574
ACH-000007,-0.182553073028
ACH-000009,-0.0307989059338
ACH-000011,-0.015146726865100001
ACH-000012,0.0169261446187
ACH-000013,0.051952828121100005
ACH-000014,-0.011227212814
ACH-000015,0.010833437087900001
ACH-000017,-0.05538993636080001
ACH-000018,0.18360489496
ACH-000019,-0.008862423854950001
ACH-000021,-0.00758473695452
ACH-000022,0.0751038387138
ACH-000025,-0.0433194723775
ACH-000028,-0.018300850690299998
ACH-000030,0.0880356801855
ACH-000035,-0.0833630805551
ACH-000036,0.043178978316599996
ACH-000037,-0.256061073243
ACH-000039,-0.21608947006999998
ACH-000040,0.020717681390700002
ACH-000041,-0.139952251935
ACH-000042,-0.015280199404200001
ACH-000045,-0.156878759775
ACH-000047,0.105242456732
ACH-000052,0.0579394140087
ACH-000053,-0.0209609331305
ACH-000054,-0.0915681945095
ACH-000055,-0.0525882251559
ACH-000060,-0.0756109588166
ACH-000067,0.00836782415831
ACH-000070,0.0140550069199
ACH-000075,0.040188564899900005
ACH-000078,0.131163719944
ACH-000082,-0.09259784741049999
ACH-000085,-0.038378023429800005
ACH-000086,0.0819483065125
ACH-000087,0.00288754156565
ACH-000092,-0.0741864929467
ACH-000095,0.0760094001795
ACH-000097,-0.0250075138203
ACH-000098,0.041825795493
ACH-000099,-0.00807097060021
ACH-000108,-0.042903010834
ACH-000113,-0.107500664937
ACH-000115,-0.053454910328000003
ACH-000116,-0.0537102463767
ACH-000118,-0.0340889164905
ACH-000120,-0.00440611080802
ACH-000123,-0.0520362382164
ACH-000127,0.040459665964900006
ACH-000128,-0.114230973077
ACH-000132,-0.025479555537900003
ACH-000133,-0.177811897097
ACH-000137,-0.05732253103019999
ACH-000138,-0.00436081428375
ACH-000142,0.00208744993488
ACH-000143,-0.0313305741232
ACH-000146,-0.06573958811069999
ACH-000148,0.024690137999499998
ACH-000150,0.0236990546576
ACH-000152,-0.017146963725499998
ACH-000153,0.10897146574899999
ACH-000159,-0.08096784499489999
ACH-000160,0.07490892979660001
ACH-000163,-0.046469300769300004
ACH-000167,0.0069700165619
ACH-000168,-0.014814272521200001
ACH-000169,-0.0632203280982
ACH-000178,-0.0789047998306
ACH-000182,-0.0578004044824
ACH-000183,-0.153501401598
ACH-000188,-0.027273372604200003
ACH-000189,0.12420396465099999
ACH-000190,0.05386809756369999
ACH-000198,-0.128495543722
