,COQ7 (10229)
ACH-000004,0.0109548592654
ACH-000007,-0.641351965222
ACH-000009,-0.39035170556800003
ACH-000011,-0.140879684146
ACH-000012,-0.7562784706739999
ACH-000013,-0.5887109228630001
ACH-000014,-0.6913648460519999
ACH-000015,-0.539787416657
ACH-000017,-0.189577336
ACH-000018,-0.308347336985
ACH-000019,-0.681679440371
ACH-000021,-0.577680886653
ACH-000022,-0.257278935373
ACH-000025,-0.44103955151999996
ACH-000028,-0.7198833960400001
ACH-000030,-0.308304064937
ACH-000035,-0.6926648172650001
ACH-000036,-0.12218139697899999
ACH-000037,-0.497861989649
ACH-000039,-0.47827781251100004
ACH-000040,-0.427004540159
ACH-000041,-0.344773467888
ACH-000042,-0.334978465106
ACH-000045,-0.66808584463
ACH-000047,-0.714834059192
ACH-000052,-0.33587004194799996
ACH-000053,-0.294807814994
ACH-000054,-0.22276185998300002
ACH-000055,-0.0642644843171
ACH-000060,-0.113997627495
ACH-000067,-0.650019139055
ACH-000070,-0.7341438863259999
ACH-000075,-0.49126305123999997
ACH-000078,-0.35122775594000005
ACH-000082,-0.34409859118299996
ACH-000085,-0.36478419695299996
ACH-000086,-0.35096545345700003
ACH-000087,-0.7701157568379999
ACH-000092,-0.5052894481970001
ACH-000095,-0.13868075922599998
ACH-000097,-0.32429004699700004
ACH-000098,-0.43071544461800004
ACH-000099,-0.49736145873099996
ACH-000108,-0.39124838437799997
ACH-000113,-0.744778816403
ACH-000115,-0.526283209569
ACH-000116,-0.284815380533
ACH-000118,-1.00124482962
ACH-000120,-0.335944529804
ACH-000123,-0.370866051463
ACH-000127,-0.546631111565
ACH-000128,-0.47691793201000005
ACH-000132,-0.372173043336
ACH-000133,-0.192869121734
ACH-000137,-0.5544242148480001
ACH-000138,-0.727393103203
ACH-000142,-0.33973077857100004
ACH-000143,-0.318201632724
ACH-000146,-0.18062329567699997
ACH-000148,-0.636160956383
ACH-000150,-0.601194860802
ACH-000152,-0.37770913941600004
ACH-000153,-0.804254023663
ACH-000159,-0.361682488526
ACH-000160,-0.38025038730899996
ACH-000163,-0.430559553556
ACH-000167,0.0442989503204
ACH-000168,-0.204615245419
ACH-000169,-0.356731729584
ACH-000178,-0.259361295422
ACH-000182,-0.494642871739
ACH-000183,-0.417255118663
ACH-000188,-0.128592773213
ACH-000189,-0.206493769146
ACH-000190,-0.413038696931
ACH-000198,-0.8142888613060001
ACH-000204,-0.544636357137
ACH-000206,-0.164726713912
ACH-000207,-0.865346808096
ACH-000211,-0.210932134072
ACH-000215,-0.40751084658299996
ACH-000221,-0.68109586059
ACH-000222,-0.622367200812
ACH-000223,-0.623445768297
ACH-000226,-0.701861244259
ACH-000227,-0.478303759513
ACH-000228,-0.297708197886
ACH-000231,-0.232981272694
ACH-000232,-0.35037566632399997
ACH-000233,-0.377687948605
ACH-000234,-0.39965940173000003
ACH-000235,-0.41447005294699996
ACH-000237,-0.40251846787900003
ACH-000238,-0.27442335923
ACH-000243,-0.626971109923
ACH-000244,-0.284870202537
ACH-000246,-0.47772081022299995
ACH-000248,-0.541136196696
ACH-000250,-0.27023889227
ACH-000251,-0.366354687335
ACH-000253,-0.172387147111
ACH-000255,-0.470367450638
ACH-000256,-0.400496010743
ACH-000257,-0.79917797727
ACH-000258,-0.415118359216
ACH-000259,-0.546874418341
ACH-000260,-0.39334009844000006
ACH-000261,-0.307328516719
ACH-000262,-0.6478921933990001
ACH-000263,-0.430582849276
ACH-000264,-0.33094046837200003
ACH-000265,-0.757724328799
ACH-000266,-0.297436234346
ACH-000272,-0.43615327121799996
ACH-000273,-0.278273059019
ACH-000274,-0.429286297764
ACH-000277,-0.40102384553000003
ACH-000278,-0.219676398583
ACH-000279,-0.543571267509
ACH-000280,-0.433010757328
ACH-000281,-0.508332927259
ACH-000288,-0.529853278343
ACH-000291,-0.337009643442
ACH-000293,-0.6224921787600001
ACH-000294,-0.216940261732
ACH-000295,-0.284447741393
ACH-000296,-0.243096914465
ACH-000302,-0.465024719818
ACH-000304,-0.23048906804900002
ACH-000307,-0.328196463432
ACH-000308,-0.536635103019
ACH-000310,-0.25578468614
ACH-000311,-0.350307239083
ACH-000312,-0.413789604315
ACH-000315,-0.22733291497400002
ACH-000316,-0.406754226567
ACH-000317,-0.9068024256559999
ACH-000318,-0.492544727131
ACH-000319,-0.59472080092
ACH-000320,-0.32895580559300003
ACH-000322,-0.8817335450720001
ACH-000323,-0.451255150652
ACH-000324,-0.173628851428
ACH-000329,-0.789775396191
ACH-000330,-0.408237708518
ACH-000331,-0.241642362374
ACH-000332,-0.277401101187
ACH-000334,-0.340495047119
ACH-000335,-0.41597567618000003
ACH-000336,-0.231950477756
ACH-000337,-0.139771931619
ACH-000339,-0.513426733696
ACH-000341,-0.564755106415
ACH-000348,-0.288454165255
ACH-000350,-0.549711538133
ACH-000352,-0.509075743162
ACH-000356,-0.494940656993
ACH-000361,-0.359182365862
ACH-000362,-0.6635818842600001
ACH-000363,-0.340739617047
ACH-000364,-0.561520567372
ACH-000365,-0.6947999849959999
ACH-000366,-0.19212534836800002
ACH-000368,-0.523177872711
ACH-000374,-0.646700599525
ACH-000375,-0.699610294772
ACH-000376,-0.618088743292
ACH-000381,-0.38763367918700004
ACH-000383,-0.329433827544
ACH-000387,-0.367450218218
ACH-000389,-0.38458376073399997
ACH-000390,-0.486287504908
ACH-000393,-0.363709752254
ACH-000395,-0.23700977909499998
ACH-000397,-0.326477401328
ACH-000401,-0.381072801355
ACH-000402,-0.340667262997
ACH-000403,-0.305154264376
ACH-000404,-0.582495200202
ACH-000406,-0.738504684691
ACH-000407,-0.262710822603
ACH-000408,-0.6721993732379999
ACH-000410,-0.405428645182
ACH-000411,-0.190682104164
ACH-000414,-0.429572362953
ACH-000415,-0.5488762378450001
ACH-000416,-0.39823747794200004
ACH-000420,-0.56129698555
ACH-000421,-0.324670722877
ACH-000424,-0.499737007933
ACH-000425,-0.569648805093
ACH-000426,-0.10143168169099999
ACH-000427,-0.569839152245
ACH-000433,-0.433855785177
ACH-000436,-0.23459555633499998
ACH-000444,-0.414539338054
ACH-000445,-0.266530497396
ACH-000448,-0.283878938398
ACH-000450,-0.772720939212
ACH-000452,-0.39745621636699996
ACH-000454,-0.627632296631
ACH-000458,-0.265500554825
ACH-000459,-1.0054627653000001
ACH-000460,-0.319241405388
ACH-000461,-0.232687620829
ACH-000463,-0.27752501400400004
ACH-000464,-0.323627186785
ACH-000466,-0.334006257696
ACH-000467,-0.523194065646
ACH-000468,-0.430129524518
ACH-000469,-0.480800629348
ACH-000470,0.0523292194097
ACH-000471,-0.220497858959
ACH-000472,-0.47616666291799997
ACH-000473,-0.378613922028
ACH-000475,-0.41240289544299996
ACH-000476,-0.519567951275
ACH-000477,-0.816751435385
ACH-000480,-0.578738052751
ACH-000481,-0.412891621859
ACH-000483,-0.737596231313
ACH-000484,-0.277073529725
ACH-000485,-0.229827599009
ACH-000486,-0.45351027812399997
ACH-000487,-0.42322000263400006
ACH-000488,-0.778032584337
ACH-000490,-0.568748603289
ACH-000491,-0.29792791383
ACH-000495,-0.450264379139
ACH-000496,-0.27565479096900003
ACH-000499,-0.667650511062
ACH-000500,-0.354093698976
ACH-000502,-0.31769438531399996
ACH-000503,-0.141632065105
ACH-000505,-0.586276210037
ACH-000507,-0.82441193154
ACH-000510,-0.355973273973
ACH-000511,-0.23754529484499998
ACH-000512,-0.681024512195
ACH-000516,-0.213936330103
ACH-000517,-0.25662330996300003
ACH-000518,-0.310990882583
ACH-000520,-0.369214847588
ACH-000521,-0.521816714806
ACH-000522,-0.654073028638
ACH-000524,-0.248803978556
ACH-000527,-0.371756283532
ACH-000528,-0.584818656999
ACH-000537,-0.58111782287
ACH-000541,-0.370632551629
ACH-000542,-0.388249734616
ACH-000544,-0.52660987503
ACH-000545,-0.44798027006200003
ACH-000547,-0.552797020756
ACH-000548,-0.37535728975
ACH-000549,-0.459021789341
ACH-000550,-0.490923856474
ACH-000552,-0.376341087224
ACH-000556,-0.549861798246
ACH-000557,-0.180700859513
ACH-000570,-0.24932667605999997
ACH-000571,-0.34602289264799996
ACH-000573,-0.449469755563
ACH-000576,-0.174548936003
ACH-000580,-0.41840993273599997
ACH-000584,-0.404190860257
ACH-000585,-0.416780038396
ACH-000588,-0.45601262932899994
ACH-000589,-0.6727021690710001
ACH-000591,-0.40267308211099995
ACH-000593,-0.449847856757
ACH-000600,-0.397861972006
ACH-000601,-0.785370046368
ACH-000604,-0.17975693155
ACH-000605,-0.569529230352
ACH-000606,-0.559222134154
ACH-000608,-0.35489347236999996
ACH-000614,-0.876917423715
ACH-000616,-0.56282946296
ACH-000618,-0.674176071787
ACH-000619,-0.35744545953100004
ACH-000620,-0.390958934574
ACH-000621,-0.434283563396
ACH-000622,-0.47973660149999997
ACH-000623,-0.268315807133
ACH-000624,-0.305520911858
ACH-000627,-0.23446349362799998
ACH-000630,-0.38772001482
ACH-000632,-0.40876677640799997
ACH-000633,-0.8059153535879999
ACH-000637,-0.47626272631399996
ACH-000638,-0.587282855389
ACH-000646,-0.698126441372
ACH-000647,-0.36696256158600005
ACH-000648,-0.525182877685
ACH-000649,-0.34510518591399997
ACH-000651,-1.02764530182
ACH-000652,-0.527593641893
ACH-000653,-0.41312654681199995
ACH-000657,-0.448169425166
ACH-000658,-0.586897915687
ACH-000661,-0.557388563509
