,MKX (283078)
ACH-000004,0.11834703770300001
ACH-000007,0.09613264282749999
ACH-000009,0.11691952540999999
ACH-000011,0.0688493497638
ACH-000012,-0.12249248824999999
ACH-000013,0.0549640386001
ACH-000014,-0.049281801749700004
ACH-000015,0.00840642449186
ACH-000017,-0.0410675203144
ACH-000018,0.169993352405
ACH-000019,-0.166484675998
ACH-000021,-0.366007058719
ACH-000022,0.0205153510845
ACH-000025,0.120043754561
ACH-000028,0.0085449025159
ACH-000030,-0.012689023105600002
ACH-000035,0.108027895459
ACH-000036,0.07962192979010001
ACH-000037,-0.016341589727199998
ACH-000039,-0.05965530021649999
ACH-000040,0.0160378787266
ACH-000041,0.09268592917349999
ACH-000042,0.0290568523011
ACH-000045,0.031059748674900002
ACH-000047,0.009251531397549998
ACH-000052,0.139081129243
ACH-000053,-0.0320383995352
ACH-000054,-0.105970999345
ACH-000055,-0.029638515961000002
ACH-000060,-0.156516033497
ACH-000067,0.0747286405852
ACH-000070,0.21634752215300002
ACH-000075,0.16781797419599997
ACH-000078,-0.0772101742944
ACH-000082,0.0644869684402
ACH-000085,0.146907530624
ACH-000086,-0.0554930342206
ACH-000087,0.0100609350091
ACH-000092,-0.011350556208299998
ACH-000095,-0.048844785926800006
ACH-000097,0.0284096382654
ACH-000098,0.102976802019
ACH-000099,-0.024452288529400002
ACH-000108,0.15032626580800001
ACH-000113,0.11150762743699999
ACH-000115,0.10290723183499999
ACH-000116,0.179634951827
ACH-000118,-0.101027928564
ACH-000120,-0.183339703332
ACH-000123,-0.138502355929
ACH-000127,0.000249713739199
ACH-000128,0.160919658284
ACH-000132,-0.0326962031223
ACH-000133,0.066832522902
ACH-000137,0.0784030144167
ACH-000138,0.026896205194999998
ACH-000142,-0.131224256155
ACH-000143,-0.0345605924241
ACH-000146,-0.038131541678
ACH-000148,0.0171648187185
ACH-000150,-0.148004369287
ACH-000152,0.224473672341
ACH-000153,0.13657435355
ACH-000159,0.0624314395978
ACH-000160,0.0273189135304
ACH-000163,0.152971774009
ACH-000167,0.128475297763
ACH-000168,0.0377953641469
ACH-000169,0.12751664927
ACH-000178,0.00160205968448
ACH-000182,-0.0213038408634
ACH-000183,-0.204640035355
ACH-000188,-0.10754293262
ACH-000189,0.118989976559
ACH-000190,0.149881158811
ACH-000198,0.058743787264300004
ACH-000204,0.07347998996
ACH-000206,0.08542694794610001
ACH-000207,-0.523159395272
ACH-000211,0.05371088010840001
ACH-000215,0.00172822519237
ACH-000221,-0.0205908828306
ACH-000222,0.128283236478
ACH-000223,-0.0794550061036
ACH-000226,-0.0148654725266
ACH-000227,0.162268681537
ACH-000228,0.150132987434
ACH-000231,0.00550306286813
ACH-000232,0.093079182772
ACH-000233,0.10147295426899999
ACH-000234,0.222240130911
ACH-000235,0.0007126237758060001
ACH-000237,-0.00496970725451
ACH-000238,0.0364543737789
ACH-000243,-0.0300847470052
ACH-000244,-0.18612578765299997
ACH-000246,0.0104376700167
ACH-000248,0.19037438127099998
ACH-000250,-0.033907919800800004
ACH-000251,0.052665848823300006
ACH-000253,0.147755240472
ACH-000255,0.0207394111291
ACH-000256,-0.13257690473099998
ACH-000257,0.105093217298
ACH-000258,0.253202833761
ACH-000259,0.0831404066874
ACH-000260,-0.0518041518881
ACH-000261,-0.0516954322336
ACH-000262,0.143859898357
ACH-000263,0.279112417711
ACH-000264,0.0625285173251
ACH-000265,0.00977179508666
ACH-000266,0.062357844012500004
ACH-000272,-0.0063441496220900005
ACH-000273,-0.00338498349459
ACH-000274,0.0016683733733000002
ACH-000277,0.0032245226959
ACH-000278,0.057546295862199996
ACH-000279,0.014427478490299999
ACH-000280,0.0603279530135
ACH-000281,0.0544249562865
ACH-000288,-0.021971363016499997
ACH-000291,-0.0014764270994600001
ACH-000293,0.09193992566600001
ACH-000294,-0.050562461289300004
ACH-000295,-0.0654169188578
ACH-000296,-0.0352742246961
ACH-000302,0.0483265665944
ACH-000304,0.0596612213447
ACH-000307,0.0262484975968
ACH-000308,-0.054738089488699994
ACH-000310,0.158823584142
ACH-000311,0.11213674628699999
ACH-000312,0.077097263773
ACH-000315,-0.160929472081
ACH-000316,0.0711809824733
ACH-000317,-0.100358164443
ACH-000318,0.11125643088500001
ACH-000319,-0.185596953951
ACH-000320,0.137243867485
ACH-000322,-0.07060631109339999
ACH-000323,0.00823238493103
ACH-000324,0.113968575396
ACH-000329,0.0837500583491
ACH-000330,-0.0491670622511
ACH-000331,-0.037390600377199996
ACH-000332,-0.0262889694293
ACH-000334,-0.248729505383
ACH-000335,0.05035944352030001
ACH-000336,0.039263344862999996
ACH-000337,-0.0916122408849
ACH-000339,0.116317145447
ACH-000341,-0.028516871321700003
ACH-000348,0.12383749480900001
ACH-000350,-0.0162634092224
ACH-000352,-0.027685698337400002
ACH-000356,0.0830192627841
ACH-000361,0.059828335821
ACH-000362,0.118034009926
ACH-000363,-0.10390884748700001
ACH-000364,0.0274784143639
ACH-000365,0.026228720113499998
ACH-000366,0.06553323292999999
ACH-000368,-0.260174752261
ACH-000374,0.25630301715
ACH-000375,0.0200745299757
ACH-000376,-0.0149022142886
ACH-000381,-0.056163605593300005
ACH-000383,-0.007950079669189999
ACH-000387,-0.0492864592057
ACH-000389,0.020485154680000003
ACH-000390,-0.0177711554414
ACH-000393,0.11437676048499999
ACH-000395,0.07119026902680001
ACH-000397,-0.030905348120499998
ACH-000401,0.12156948684900001
ACH-000402,0.10644584954299999
ACH-000403,0.0199372768468
ACH-000404,0.23340353084100002
ACH-000406,0.043855877788899995
ACH-000407,-0.0015553714022
ACH-000408,0.0190341637426
ACH-000410,0.0729842499143
ACH-000411,0.046358833120400005
ACH-000414,-0.013367379266299998
ACH-000415,-0.057032544299599995
ACH-000416,-0.00612503767309
ACH-000420,0.173836232348
ACH-000421,-0.0407122936095
ACH-000424,0.09560584427310001
ACH-000425,0.034768363224999994
ACH-000426,0.0014361233058699998
ACH-000427,0.069502495111
ACH-000433,-0.0544993849806
ACH-000436,0.171453642615
ACH-000444,-0.010301011200799999
ACH-000445,0.018066423395
ACH-000448,-0.059473998351
ACH-000450,-0.0176333439799
ACH-000452,-0.06307601921080001
ACH-000454,-0.0271306671116
ACH-000458,0.121636417697
ACH-000459,0.16206573683800002
ACH-000460,-0.03552135382530001
ACH-000461,0.015026543032799999
ACH-000463,0.0537952501851
ACH-000464,-0.21120660931
ACH-000466,0.21718442252599998
ACH-000467,-0.020771609171400002
ACH-000468,0.11430044060200001
ACH-000469,0.0168133478031
ACH-000470,0.09862882536139998
ACH-000471,0.131971126776
ACH-000472,0.06797176015869999
ACH-000473,-0.191603535783
ACH-000475,0.00734250038007
ACH-000476,-0.17156892802
ACH-000477,0.33342027839
ACH-000480,0.0882709457938
ACH-000481,-0.00035519965804599996
ACH-000483,0.0312561097626
ACH-000484,-0.0787077834147
ACH-000485,0.0783223808833
ACH-000486,0.0629907468471
ACH-000487,-0.040854180303000004
ACH-000488,0.036625468804800006
ACH-000490,0.021350371008599996
ACH-000491,0.008234798027889999
ACH-000495,-0.152397962381
ACH-000496,0.135677648881
ACH-000499,0.18934874479699998
ACH-000500,0.196902572731
ACH-000502,0.080935840764
ACH-000503,0.016855934272100002
ACH-000505,-0.014067013243799999
ACH-000507,-0.0417828519466
ACH-000510,0.0641361803466
ACH-000511,-0.007117691579109999
ACH-000512,-0.047657863507400006
ACH-000516,0.05909468214269999
ACH-000517,0.0170656180567
ACH-000518,-0.263049401558
ACH-000520,0.136044215754
ACH-000521,0.206523851747
ACH-000522,0.06642008092969999
ACH-000524,0.06982769757019999
ACH-000527,0.090506565489
ACH-000528,0.0388088655564
ACH-000537,0.048445696000199996
ACH-000541,-0.102481578334
ACH-000542,0.0515432497271
ACH-000544,0.031607489718
ACH-000545,0.0068910121641
ACH-000547,0.177143683976
ACH-000548,-0.112619914947
ACH-000549,0.284630933839
ACH-000550,-0.13621268843599998
ACH-000552,-0.22954895872699999
ACH-000556,0.0194599409848
ACH-000557,-0.127764043305
ACH-000570,-0.15029569801200002
ACH-000571,0.010985197369600002
ACH-000573,-0.0483319427437
ACH-000576,0.0911534469616
ACH-000580,-0.0158137770001
ACH-000584,0.00392120001729
ACH-000585,0.0297702327104
ACH-000588,0.0285211376711
ACH-000589,0.017477616663900002
ACH-000591,0.255903703407
ACH-000593,0.0462249546265
ACH-000600,0.009206155137049999
ACH-000601,0.11173639271199999
ACH-000604,0.00036941563731900004
ACH-000605,0.051875551886
ACH-000606,-0.0139658153982
