,TOM1 (10043)
ACH-000183,-0.027880084609799998
ACH-000188,-0.07578598937910001
ACH-000189,0.318441838045
ACH-000190,-0.190651530656
ACH-000198,0.07607252457870001
ACH-000204,0.19972932677000002
ACH-000206,-0.162726311405
ACH-000207,-0.467501333022
ACH-000211,-0.145764607553
ACH-000215,-0.0922393693355
ACH-000221,-0.219433039705
ACH-000222,-0.202344817938
ACH-000223,-0.20144906747299998
ACH-000226,0.0530280419644
ACH-000227,-0.38468342055699994
ACH-000228,-0.28611124619899997
ACH-000231,-0.186365695444
ACH-000232,-0.180611633071
ACH-000233,-0.272586356682
ACH-000234,0.0318046507392
ACH-000235,-0.00188240510578
ACH-000237,-0.216077342025
ACH-000238,-0.16874524687800002
ACH-000243,-0.23969178533100002
ACH-000244,-0.0995315059512
ACH-000246,-0.143612601039
ACH-000248,-0.101348941096
ACH-000250,-0.18101821205600002
ACH-000251,0.030276436551999998
ACH-000253,0.105056458235
ACH-000255,-0.354671780312
ACH-000256,-0.135564145078
ACH-000257,0.08513407477289998
ACH-000258,-0.122494850481
ACH-000259,-0.0285373629998
ACH-000260,-0.15810025501299999
ACH-000261,-0.0782048291658
ACH-000262,-0.16163475828600002
ACH-000263,-0.322253128631
ACH-000264,-0.243828653944
ACH-000265,-0.07687438865289999
ACH-000266,-0.08537578861589999
ACH-000272,-0.13161185069700002
ACH-000273,-0.223827727395
ACH-000274,-0.258709642063
ACH-000277,-0.20726777497999999
ACH-000278,-0.240284166556
ACH-000279,-0.173382933062
ACH-000280,-0.07069011228239999
ACH-000281,-0.08398477427880001
ACH-000288,-0.097707788368
ACH-000291,0.0582069671805
ACH-000293,-0.019506550304900002
ACH-000294,-0.140578694126
ACH-000295,0.231474207304
ACH-000296,0.0510740718396
ACH-000302,-0.261348010385
ACH-000304,-0.04916170083119999
ACH-000307,-0.206701867801
ACH-000308,-0.203822704812
ACH-000310,-0.296050369582
ACH-000311,-0.20670548860399998
ACH-000312,-0.19014959696199998
ACH-000315,-0.39290305502800005
ACH-000316,-0.008558918717960001
ACH-000317,0.0862117777633
ACH-000318,0.0182357909347
ACH-000319,-0.283101607902
ACH-000320,-0.244489337068
ACH-000322,-0.14941464018
ACH-000323,-0.37910635634
ACH-000324,-0.301309418986
ACH-000329,-0.14398257004
ACH-000330,0.00977474365732
ACH-000331,-0.0122146904431
ACH-000332,-0.101840605137
ACH-000334,0.116176208002
ACH-000335,-0.0382062506576
ACH-000336,-0.483119382031
ACH-000337,-0.09694816634749999
ACH-000339,-0.202091178207
ACH-000341,-0.165441879081
ACH-000348,-0.15722526309499998
ACH-000350,-0.126781858787
ACH-000352,-0.193678045575
ACH-000356,-0.327202763908
ACH-000361,-0.0504578346873
ACH-000362,-0.0543137214471
ACH-000363,-0.157971281993
ACH-000364,-0.216152251471
ACH-000365,-0.177796004377
ACH-000366,-0.11858504582999999
ACH-000368,-0.425395767424
ACH-000374,-0.11563964346899999
ACH-000375,-0.38101199915600004
ACH-000376,-0.109818024967
ACH-000381,0.00397539312044
ACH-000383,-0.10902386529699999
ACH-000387,-0.24199175778
ACH-000389,-0.11590372935999999
ACH-000390,-0.10572814406199998
ACH-000393,-0.022665208135900002
ACH-000395,-0.13102357544399998
ACH-000397,-0.045280776808
ACH-000401,-0.128444436815
ACH-000402,-0.018037538070599997
ACH-000403,-0.196092568017
ACH-000404,-0.09942135721270001
ACH-000406,-0.216740118482
ACH-000407,-0.0174340966752
ACH-000408,-0.298153283263
ACH-000410,-0.10486357543199999
ACH-000411,0.0668209429651
ACH-000414,-0.12406540335300001
ACH-000415,-0.166527758895
ACH-000416,-0.18581471030699998
ACH-000420,-0.309445247031
ACH-000421,-0.189357546433
ACH-000424,-0.07051844745199999
ACH-000425,-0.14751451101
ACH-000426,-0.16578560222000002
ACH-000427,0.05119261037430001
ACH-000433,-0.1767972982
ACH-000436,-0.149908579229
ACH-000444,-0.151755327984
ACH-000445,-0.67644963093
ACH-000448,-0.150520258149
ACH-000450,-0.0825895899245
ACH-000452,-0.0862999617316
ACH-000454,-0.0809942578713
ACH-000458,-0.288907961373
ACH-000459,-0.000509523781105
ACH-000460,-0.163862512846
ACH-000461,-0.164427358829
ACH-000463,0.07461167594880001
ACH-000464,-0.0481151933212
ACH-000466,-0.152467051635
ACH-000467,-0.29991005472300003
ACH-000468,-0.16615340496
ACH-000469,-0.281635225266
ACH-000470,-0.0906781344622
ACH-000471,-0.0951493910401
ACH-000472,-0.130838524493
ACH-000473,-0.20009854820300002
ACH-000475,-0.128935941194
ACH-000476,-0.212385802958
ACH-000477,0.04847078337519999
ACH-000480,-0.127629126407
ACH-000481,-0.107127038557
ACH-000483,-0.17377691551
ACH-000484,-0.278510180693
ACH-000485,-0.09630089800450001
ACH-000486,-0.456162129508
ACH-000487,-0.128552778626
ACH-000488,-0.28497373168
ACH-000490,-0.144902166995
ACH-000491,0.0941764286967
ACH-000495,-0.0760821207895
ACH-000496,0.023442760879799997
ACH-000499,0.044045380854000005
ACH-000500,-0.19148051748599998
ACH-000502,-0.08920517999119999
ACH-000503,-0.280943891433
ACH-000505,-0.19251921805999997
ACH-000507,-0.0631462150414
ACH-000510,-0.131610031411
ACH-000511,-0.101944590667
ACH-000512,-0.388159964426
ACH-000516,-0.23997511902399998
ACH-000517,-0.11071657750999998
ACH-000518,-0.00506558038577
ACH-000520,-0.113545552653
ACH-000521,-0.0059882166455699996
ACH-000522,-0.0446322637945
ACH-000524,-0.208839361602
ACH-000527,-0.258631241671
ACH-000528,-0.310543912269
ACH-000537,0.0516221674747
ACH-000541,-0.0637708653961
ACH-000542,-0.157974155995
ACH-000544,0.0587086247186
ACH-000545,-0.202587795751
ACH-000547,-0.123652204103
ACH-000548,-0.391509646893
ACH-000549,-0.337874276586
ACH-000550,-0.231578859368
ACH-000552,0.0702680190307
ACH-000556,-0.24611134174199997
ACH-000557,-0.10735481592700001
ACH-000570,0.019643300743
ACH-000571,-0.192229379932
ACH-000573,-0.160904609541
ACH-000576,-0.037116998377400005
ACH-000580,-0.30677750762600003
ACH-000584,-0.1149409944
ACH-000585,0.0569351835688
ACH-000588,0.00970129017864
ACH-000589,0.08217119044269999
ACH-000591,-0.511970456458
ACH-000593,-0.222478547506
ACH-000600,0.0838496314201
ACH-000601,-0.133952667507
ACH-000604,-0.0175704418028
ACH-000605,-0.22475198674400002
ACH-000606,-0.415064699115
ACH-000608,-0.47671551317
ACH-000614,-0.0727853237489
ACH-000616,-0.37699640120899996
ACH-000618,-0.23863850712499998
ACH-000619,-0.238836978565
ACH-000620,0.038844517332099995
ACH-000621,-0.349168173036
ACH-000622,-0.25083632485999996
ACH-000623,-0.322971418212
ACH-000624,-0.252675193272
ACH-000627,-0.37112833458899996
ACH-000630,-0.333439606761
ACH-000632,-0.129314162175
ACH-000633,-0.474985313158
ACH-000637,-0.24846110094300003
ACH-000638,-0.07955400516939999
ACH-000646,-0.128477434121
ACH-000647,-0.256976870193
ACH-000648,-0.219316951644
ACH-000649,-0.126688346162
ACH-000651,-0.18625417505300002
ACH-000652,-0.275598223244
ACH-000653,-0.08746016065239999
ACH-000657,-0.24737481305300002
ACH-000658,-0.25516161113
ACH-000661,0.030193455904700003
ACH-000662,-0.404682159017
ACH-000663,-0.189905990291
ACH-000665,-0.331077866156
ACH-000671,-0.273538846337
ACH-000673,-0.284998518984
ACH-000676,-0.159029760893
ACH-000677,-0.142552769744
ACH-000681,-0.194019418603
ACH-000682,-0.26720326325800003
ACH-000683,-0.0433939191351
ACH-000684,-0.0588742399034
ACH-000688,0.124065678192
ACH-000693,-0.198321363207
ACH-000694,-0.146838867059
ACH-000695,-0.17062676513
ACH-000696,-0.162311972671
ACH-000697,-0.0275601030993
ACH-000699,-0.1604840074
ACH-000701,-0.0926851946226
ACH-000706,0.00808314896369
ACH-000711,-0.23791414186299997
ACH-000713,-0.239391843252
ACH-000714,-0.128680730237
ACH-000718,-0.0493814334985
ACH-000720,-0.199791894319
ACH-000721,-0.0687742777783
ACH-000724,-0.12018429785999998
ACH-000725,-0.765557628759
ACH-000732,-0.2575874591
ACH-000734,-0.131920332277
ACH-000735,-0.305104305534
ACH-000736,-0.0867258414867
ACH-000738,-0.10244210507899999
ACH-000746,-0.0423761789384
ACH-000747,-0.356891972175
ACH-000748,-0.051212939284199996
ACH-000753,-0.107337316855
ACH-000756,-0.417031482946
ACH-000757,-0.190775089408
ACH-000758,-0.112805384614
ACH-000760,0.106407419101
ACH-000763,0.05884904929259999
ACH-000764,-0.101000060834
ACH-000765,-0.0841789591467
ACH-000766,-0.24713609874899997
ACH-000767,-0.348247713001
ACH-000768,-0.199171406228
ACH-000769,-0.224693366116
ACH-000770,-0.12130008344799999
ACH-000771,-0.145396601752
ACH-000773,0.00251193409678
ACH-000776,0.0986137462521
ACH-000777,-0.27204444124
ACH-000778,-0.12355065487900001
ACH-000781,-0.11725181519300001
ACH-000782,-0.192784740976
ACH-000783,-0.19478503393599997
ACH-000784,-0.15493623972999998
ACH-000785,0.0332774458277
ACH-000787,-0.21136464035
ACH-000788,-0.141817764416
ACH-000791,-0.21282069805999998
ACH-000792,-0.24507215303899998
ACH-000794,-0.041473283728699996
ACH-000796,-0.0821032107453
ACH-000799,-0.0438543561465
ACH-000800,-0.178173614703
ACH-000802,0.048472160586699994
ACH-000804,-0.24988333865600001
ACH-000805,-0.466728886589
ACH-000809,-0.341024691716
ACH-000810,0.276726491269
ACH-000811,-0.257129120946
ACH-000817,-0.227404952524
ACH-000819,-0.31164596417199997
ACH-000820,-0.668539892361
ACH-000821,-0.37136248837700003
ACH-000822,-0.21407955783
ACH-000823,-0.0483946651087
ACH-000824,-0.0243822108612
ACH-000827,-0.15199576916500002
ACH-000829,0.0417549786017
ACH-000831,-0.36248749261999996
ACH-000832,-0.298540007432
ACH-000833,-0.20675104712200001
ACH-000834,-0.17379110226
ACH-000835,-0.37550748552900004
ACH-000836,-0.308195902535
ACH-000837,-0.315913976757
ACH-000838,0.147275351973
ACH-000839,-0.272558778755
ACH-000840,-0.183319632948
ACH-000841,0.09056029797589998
ACH-000843,-0.07236200490610001
ACH-000846,-0.0618727840328
ACH-000847,0.043628623519199994
ACH-000848,-0.11182853818
ACH-000849,-0.202303765429
ACH-000851,-0.10990097402999999
ACH-000855,-0.0332372034829
ACH-000856,-0.24489228191399998
ACH-000858,-0.130043149924
ACH-000859,-0.315220302817
ACH-000861,0.115992538543
ACH-000862,-0.06137211655
ACH-000865,-0.15670095987500002
ACH-000866,-0.183977620225
ACH-000867,-0.10997710198300001
ACH-000869,-0.20877705135299998
ACH-000872,-0.229025227592
ACH-000873,-0.328604122634
ACH-000876,-0.12318328209200001
ACH-000878,-0.23972273853599999
ACH-000880,-0.08803756992339999
ACH-000881,-0.19478495561200002
ACH-000882,-0.30345489875500004
ACH-000884,-0.169849152839
ACH-000885,-0.280535251909
ACH-000887,-0.21740630768000002
ACH-000888,0.007866905932569999
ACH-000889,-0.024487064207700002
ACH-000890,-0.460704610354
ACH-000896,-0.282638086716
ACH-000898,-0.0756967244728
ACH-000900,-0.331318421842
ACH-000901,-0.271465569402
ACH-000905,-0.149643832589
ACH-000906,-0.100003173546
ACH-000907,-0.225273072289
ACH-000910,-0.11524630291099999
ACH-000911,-0.301346286537
ACH-000912,-0.0635597984918
ACH-000913,-0.263443199498
ACH-000915,-0.00422957564725
ACH-000916,-0.242893105777
ACH-000917,-0.183074684787
ACH-000921,-0.090529376825
ACH-000924,-0.177762200427
ACH-000926,-0.09231201822019999
ACH-000928,-0.0747883754117
ACH-000929,-0.00247738883059
ACH-000932,-0.124330376962
ACH-000935,-0.10451988046599998
ACH-000936,-0.383128433851
ACH-000937,-0.228877306313
ACH-000938,-0.332145522042
ACH-000939,-0.217658465363
ACH-000941,-0.311483366664
ACH-000943,-0.0588861118234
ACH-000946,-0.142863977632
ACH-000947,-0.193891412524
ACH-000948,-0.312819546148
ACH-000950,-0.006744575231260001
ACH-000953,-0.268445828859
ACH-000957,0.0236633461553
ACH-000958,0.05509843124890001
ACH-000960,-0.188383812981
ACH-000963,-0.204216568806
ACH-000968,-0.172921774859
ACH-000969,-0.0330213416181
ACH-000973,-0.0620281025509
ACH-000974,-0.0614720003289
ACH-000975,-0.269653239929
ACH-000976,-0.152403494102
ACH-000978,-0.288818495702
ACH-000980,-0.10282619315199999
ACH-000984,0.00736870443356
ACH-000986,-0.31044757790399996
ACH-000988,-0.0335396193396
ACH-000993,-0.270067674501
ACH-000994,-0.244477838425
ACH-000996,-0.107590649287
ACH-001001,-0.168514189988
ACH-001020,-0.290995778897
ACH-001028,-0.110933781728
ACH-001031,-0.0988149580508
ACH-001038,-0.19823067667
ACH-001048,-0.253384200645
ACH-001050,-0.10795455035399999
ACH-001053,-0.180095583735
ACH-001054,-0.2415767635
ACH-001061,-0.0549789677738
ACH-001067,-0.211354826685
ACH-001075,-0.178626435305
ACH-001096,-0.17148928065299998
ACH-001128,-0.525995540474
ACH-001134,-0.499770497581
ACH-001151,-0.163238477502
ACH-001163,-0.186865933562
ACH-001164,-0.016100133226999998
ACH-001173,-0.154089005315
ACH-001183,-0.0550733294324
ACH-001184,-0.349862634291
ACH-001190,-0.127750657037
ACH-001192,0.0997432208746
ACH-001193,-0.5461017121239999
ACH-001196,-0.127122697389
ACH-001197,0.006202649051720001
ACH-001205,-0.10244273487500001
ACH-001211,-0.302049772956
ACH-001212,-0.27953434699900004
ACH-001228,-0.175815314044
ACH-001232,-0.259341497896
ACH-001239,-0.120302494699
ACH-001274,-0.258575818385
ACH-001275,-0.197381550209
ACH-001277,-0.322936898508
ACH-001278,-0.039231581459499995
ACH-001280,-0.0705383041459
ACH-001283,-0.338092294903
ACH-001289,-0.256965936681
ACH-001295,-0.048799666095099996
ACH-001300,-0.073837718217
ACH-001301,-0.0872747923852
ACH-001302,-0.00613229667213
ACH-001303,0.44210731186
ACH-001306,-0.133068254732
ACH-001318,-0.06804343848489999
ACH-001322,-0.415588803883
ACH-001328,-0.15450134977
ACH-001332,-0.280888873401
ACH-001333,-0.0503156447872
ACH-001336,-0.190340395909
ACH-001340,-0.08531851313439999
ACH-001346,-0.410167678459
ACH-001353,-0.23024621146899998
ACH-001354,0.21906554497900002
ACH-001367,-0.222657032517
ACH-001368,-0.202023506903
ACH-001374,-0.33144742230700003
ACH-001375,-0.252761899699
ACH-001377,0.0958414577038
ACH-001380,0.0333795055779
ACH-001391,-0.0982710407937
ACH-001407,-0.24962573899999999
ACH-001408,-0.116217766704
ACH-001413,-0.404663217048
ACH-001430,-0.129114251097
ACH-001431,-0.2417615
ACH-001450,-0.0375934584696
ACH-001496,-0.0650177382105
ACH-001500,-0.22711500024999998
ACH-001521,-0.11976731042300001
ACH-001523,-0.05322458506569999
ACH-001532,-0.137820281333
ACH-001536,-0.0758361928059
ACH-001550,-0.141916431399
ACH-001552,-0.00697193352024
ACH-001554,-0.235673992529
ACH-001645,-0.504013259914
ACH-001654,-0.141574369535
ACH-001715,-0.452855268381
ACH-001735,-0.136503965117
ACH-001736,-0.43440148383599997
ACH-001737,-0.0374618908891
ACH-001740,0.0214890134221
ACH-001745,-0.0170165319434
ACH-001750,-0.153843287057
ACH-001765,0.012948049890100002
ACH-001956,-0.0939780085962
ACH-001957,-0.206204708402
