,CANT1 (124583)
ACH-000004,-0.00810928447383
ACH-000007,-0.17520199660900002
ACH-000009,-0.503389639246
ACH-000011,-0.170876823437
ACH-000012,-0.163104079782
ACH-000013,-0.179281465585
ACH-000014,-0.035970197126000004
ACH-000015,-0.329311178591
ACH-000017,-0.297472215842
ACH-000018,0.09168082840849999
ACH-000019,-0.193501366337
ACH-000021,-0.151060612183
ACH-000022,-0.122457614068
ACH-000025,-0.104548142062
ACH-000028,-0.20843235140799998
ACH-000030,-0.12277845069599999
ACH-000035,-0.271434292209
ACH-000036,-0.285043740282
ACH-000037,-0.0020306719579200002
ACH-000039,-0.39798258300899997
ACH-000040,-0.0605533104873
ACH-000041,-0.269914573783
ACH-000042,-0.106753817826
ACH-000045,-0.284839129618
ACH-000047,-0.330846627865
ACH-000052,-0.22270625214099998
ACH-000053,-0.28512176401
ACH-000054,-0.36748148787199997
ACH-000055,-0.42394523791199995
ACH-000060,-0.254723049093
ACH-000067,-0.0710373002703
ACH-000070,-0.211384840516
ACH-000075,-0.0658206689349
ACH-000078,-0.23532902631299998
ACH-000082,-0.11683245325
ACH-000085,-0.229477800901
ACH-000086,-0.165186235519
ACH-000087,-0.36907016231
ACH-000092,-0.23584878667800002
ACH-000095,-0.33988613155599995
ACH-000097,-0.242963365658
ACH-000098,-0.158501486033
ACH-000099,-0.42672286694399997
ACH-000108,-0.36442670063199994
ACH-000113,-0.17017556840300002
ACH-000115,-0.0463012782352
ACH-000116,-0.22752639173300002
ACH-000118,-0.134246210199
ACH-000120,-0.435397576206
ACH-000123,-0.165987994893
ACH-000127,-0.235281799707
ACH-000128,-0.26277237759
ACH-000132,-0.09429437507249999
ACH-000133,-0.194324923871
ACH-000137,-0.0366319532695
ACH-000138,-0.17889600289299998
ACH-000142,-0.401849264304
ACH-000143,0.10372828750600001
ACH-000146,-0.279448842237
ACH-000148,-0.174526705238
ACH-000150,-0.42744178111000003
ACH-000152,-0.16507715442399998
ACH-000153,-0.05086111346990001
ACH-000159,-0.136989927907
ACH-000160,-0.301589853292
ACH-000163,-0.0562581720099
ACH-000167,-0.175692842549
ACH-000168,-0.341129324864
ACH-000169,-0.129159019397
ACH-000178,-0.0852401971427
ACH-000182,-0.101685771606
ACH-000183,0.048326894553300005
ACH-000188,-0.158506756319
ACH-000189,-0.152617409177
ACH-000190,-0.265433056659
ACH-000198,-0.10702068056399999
ACH-000204,-0.06523437639190001
ACH-000206,-0.20795746701499998
ACH-000207,-0.422722065585
ACH-000211,-0.22320464486299998
ACH-000215,-0.33331558152199997
ACH-000221,-0.330525607354
ACH-000222,-0.466371432046
ACH-000223,-0.18116148635200002
ACH-000226,0.108766616921
ACH-000227,-0.37584489323799997
ACH-000228,-0.217428196208
ACH-000231,-0.21752246342300002
ACH-000232,-0.0500469325845
ACH-000233,-0.209581367119
ACH-000234,-0.373318751689
ACH-000235,-0.0726115955556
ACH-000237,-0.296539343493
ACH-000238,-0.21635071346
ACH-000243,-0.32955758231800003
ACH-000244,-0.43544806280000004
ACH-000246,-0.224085587507
ACH-000248,-0.12808940006
ACH-000250,-0.282494603565
ACH-000251,-0.32006896278499997
ACH-000253,-0.117972241348
ACH-000255,-0.187882411336
ACH-000256,-0.1437556139
ACH-000257,-0.298783766098
ACH-000258,-0.15602358762000001
ACH-000259,-0.140547630384
ACH-000260,-0.466395913672
ACH-000261,-0.299670892387
ACH-000262,-0.241771902656
ACH-000263,-0.276519201228
ACH-000264,-0.164965238433
ACH-000265,-0.236168323461
ACH-000266,-0.237241439753
ACH-000272,-0.23909013777899998
ACH-000273,-0.16478652077199998
ACH-000274,-0.203344520473
ACH-000277,-0.190168112053
ACH-000278,-0.0853339875529
ACH-000279,-0.07716270580839998
ACH-000280,-0.339609551115
ACH-000281,-0.294886195064
ACH-000288,-0.279068918417
ACH-000291,-0.19347502579
ACH-000293,-0.012427348162100001
ACH-000294,0.208619304508
ACH-000295,-0.35917626651600004
ACH-000296,-0.104381380254
ACH-000302,-0.196610118771
ACH-000304,-0.47658877385399995
ACH-000307,0.000228116327375
ACH-000308,-0.0651431082564
ACH-000310,-0.46242177302599996
ACH-000311,-0.055121858693699996
ACH-000312,-0.320910969185
ACH-000315,-0.10316791434599999
ACH-000316,-0.341250523287
ACH-000317,0.021267476044400005
ACH-000318,-0.103336517781
ACH-000319,-0.286393840844
ACH-000320,-0.171743841152
ACH-000322,0.025089183412200004
ACH-000323,-0.114297285117
ACH-000324,-0.178358130779
ACH-000329,-0.20414204556600002
ACH-000330,-0.574528465827
ACH-000331,-0.012789123055
ACH-000332,-0.109132852611
ACH-000334,-0.0307172888081
ACH-000335,-0.313445233241
ACH-000336,-0.167739176832
ACH-000337,-0.402158697148
ACH-000339,-0.240597767797
ACH-000341,-0.135937747214
ACH-000348,-0.179856950137
ACH-000350,-0.22935881978300002
ACH-000352,-0.17708681398499998
ACH-000356,-0.40206359166999994
ACH-000361,-0.182327948943
ACH-000362,-0.0776295324577
ACH-000363,-0.0912511176035
ACH-000364,-0.338431808293
ACH-000365,-0.0927941495998
ACH-000366,-0.349556104751
ACH-000368,-0.21534672070099997
ACH-000374,-0.231304506828
ACH-000375,-0.326137241989
ACH-000376,-0.239682946362
ACH-000381,-0.271897621753
ACH-000383,-0.147784254222
ACH-000387,-0.179885482678
ACH-000389,-0.105540671727
ACH-000390,-0.09831973075639999
ACH-000393,-0.153010421978
ACH-000395,-0.16799125912500001
ACH-000397,-0.192538301464
ACH-000401,-0.171693393317
ACH-000402,-0.0635689560919
ACH-000403,-0.151145836171
ACH-000404,-0.39760934338200005
ACH-000406,-0.11598172614499999
ACH-000407,-0.220123787513
ACH-000408,-0.22277556410100002
ACH-000410,-0.128638984876
ACH-000411,-0.153685110135
ACH-000414,-0.248721691916
ACH-000415,-0.336901171514
ACH-000416,-0.15487483195
ACH-000420,-0.34387485753700003
ACH-000421,-0.294717359538
ACH-000424,-0.395518881303
ACH-000425,-0.17691571690900001
ACH-000426,-0.34637858784500003
ACH-000427,-0.281281573337
ACH-000433,-0.488465274838
ACH-000436,0.006176573730340001
ACH-000444,-0.15063476407600002
ACH-000445,-0.19779369112599998
ACH-000448,-0.135007386846
ACH-000450,0.273160979387
ACH-000452,-0.014075751387
ACH-000454,0.12263541470599999
ACH-000458,-0.15796237918199998
ACH-000459,-0.00880412510394
ACH-000460,-0.308523925935
ACH-000461,-0.27603373394
ACH-000463,-0.0346262186106
ACH-000464,-0.021782683221900002
ACH-000466,-0.149228473501
ACH-000467,0.037836046213800004
ACH-000468,-0.564305426004
ACH-000469,-0.176861251304
ACH-000470,-0.225597345522
ACH-000471,-0.16946191123799997
ACH-000472,-0.227404353872
ACH-000473,-0.197569312175
ACH-000475,-0.164554647886
ACH-000476,-0.11226223275999998
ACH-000477,-0.361003092949
ACH-000480,-0.0659397748134
ACH-000481,-0.0567206353331
ACH-000483,-0.153789513649
ACH-000484,-0.0866926169723
ACH-000485,-0.142023665373
ACH-000486,-0.19083693355700002
ACH-000487,-0.0635626286696
ACH-000488,-0.292887285442
ACH-000490,-0.00674569645731
ACH-000491,-0.106611912293
ACH-000495,-0.199246279768
ACH-000496,-0.384458164353
ACH-000499,-0.0034583152767800004
ACH-000500,-0.384783315084
ACH-000502,-0.272689650007
ACH-000503,-0.473080493667
ACH-000505,-0.18606507140700002
ACH-000507,-0.103419634709
ACH-000510,-0.252485650105
ACH-000511,-0.190949702772
ACH-000512,-0.161688138535
ACH-000516,-0.197068423427
ACH-000517,-0.311562519007
ACH-000518,-0.1217980328
ACH-000520,-0.249967933924
ACH-000521,-0.564484868506
ACH-000522,-0.217067219358
ACH-000524,-0.37211806705300005
ACH-000527,-0.217861107302
ACH-000528,-0.0813650773783
ACH-000537,-0.277144462594
ACH-000541,-0.06348020958930001
ACH-000542,-0.304041794064
ACH-000544,-0.11469506915100001
ACH-000545,-0.22728891302700002
ACH-000547,-0.196505302621
ACH-000548,-0.21955983591999997
ACH-000549,0.0566970042095
ACH-000550,-0.293639394521
ACH-000552,0.0807782054374
ACH-000556,-0.17714675782900002
ACH-000557,0.22325527112399998
ACH-000570,-0.0896386704438
ACH-000571,-0.09803230795019999
ACH-000573,-0.143821624795
ACH-000576,-0.021431148139299996
ACH-000580,-0.186914746261
ACH-000584,-0.259899226702
ACH-000585,-0.349665704359
ACH-000588,0.120014112928
ACH-000589,-0.18218966079399998
ACH-000591,0.09918876869589999
ACH-000593,-0.36785463662600004
ACH-000600,-0.254850131865
ACH-000601,-0.232264080852
ACH-000604,0.347084431941
ACH-000605,-0.33928587219800005
ACH-000606,-0.218007492192
ACH-000608,-0.0802142526551
ACH-000614,0.075747338226
ACH-000616,-0.143279430654
ACH-000618,-0.101756460804
ACH-000619,-0.17957542482799999
ACH-000620,-0.113294088546
ACH-000621,-0.312225695084
ACH-000622,-0.256517355944
ACH-000623,-0.23332410729699998
ACH-000624,-0.19906693867699998
ACH-000627,-0.0996478206483
ACH-000630,-0.127930167049
ACH-000632,-0.18888147535
ACH-000633,-0.373910833961
ACH-000637,-0.269679952348
ACH-000638,-0.195119686051
ACH-000646,-0.163934451747
ACH-000647,-0.0938281330542
ACH-000648,0.055641653653
ACH-000649,-0.240219215377
ACH-000651,-0.245676692494
ACH-000652,-0.167316224868
ACH-000653,-0.22527669514499998
ACH-000657,-0.329838569511
ACH-000658,-0.324754077529
ACH-000661,-0.13686780516
ACH-000662,0.256915673454
ACH-000663,-0.25555691634399996
ACH-000665,-0.11363300761299999
ACH-000671,-0.028780343713400002
ACH-000673,-0.27207282957400003
ACH-000676,-0.182577387218
ACH-000677,-0.0164409998603
ACH-000681,-0.283298931557
ACH-000682,-0.24734266883699998
ACH-000683,-0.199507026555
ACH-000684,-0.0624352042016
ACH-000688,-0.181928213243
ACH-000693,-0.195044026199
ACH-000694,-0.157942989102
ACH-000695,0.19356458609000002
ACH-000696,-0.0720014829923
ACH-000697,0.06300628813159999
ACH-000699,-0.140983878295
ACH-000701,-0.18621700507
ACH-000706,-0.093087746279
ACH-000711,-0.24137566563299998
ACH-000713,-0.170587273486
ACH-000714,-0.270542088466
ACH-000718,-0.133018423824
ACH-000720,-0.209801005262
ACH-000721,-0.0643921713146
ACH-000724,0.0714802354557
ACH-000725,-0.113351746608
ACH-000732,-0.296644731016
ACH-000734,-0.0371767242024
ACH-000735,-0.195370126377
ACH-000736,-0.165135844793
ACH-000738,-0.159567752658
ACH-000746,-0.150176637617
ACH-000747,-0.150191001555
ACH-000748,-0.203284866529
ACH-000753,-0.174678832682
ACH-000756,-0.342153979766
ACH-000757,-0.34634441211499994
ACH-000758,-0.014650202240799999
ACH-000760,-0.213391852047
ACH-000763,-0.19932412569699998
ACH-000764,-0.0410706923394
ACH-000765,-0.0997809220084
ACH-000766,-0.32720714173500004
ACH-000767,-0.309081410599
