,PPID (5481)
ACH-000004,0.0853957622371
ACH-000007,0.32511801618299996
ACH-000009,0.0358221274265
ACH-000011,0.112451369287
ACH-000012,0.07544681927180001
ACH-000013,0.09450997666510001
ACH-000014,0.12377226119200001
ACH-000015,0.17321193463
ACH-000017,-0.111611593487
ACH-000018,0.14090267318
ACH-000019,0.17590119905499998
ACH-000021,0.125717849136
ACH-000022,0.07958021019669999
ACH-000025,0.130146456894
ACH-000028,0.15567864625800001
ACH-000030,0.0779277154315
ACH-000035,0.0679209488473
ACH-000036,-0.0445394593635
ACH-000037,0.044053002162600004
ACH-000039,-0.0764240660244
ACH-000040,-0.0752246211723
ACH-000041,0.06823832386369999
ACH-000042,0.137887974762
ACH-000045,0.197293911734
ACH-000047,0.0632405350335
ACH-000052,-0.145006322234
ACH-000053,-0.006463467680899999
ACH-000054,0.13846816447899998
ACH-000055,-0.16668111596
ACH-000060,-0.0105014249913
ACH-000067,0.029626902066
ACH-000070,0.132627223871
ACH-000075,-0.07948643782819999
ACH-000078,0.02005391061
ACH-000082,0.0796801047463
ACH-000085,0.0691706557978
ACH-000086,0.0440365488415
ACH-000087,0.0696398877088
ACH-000092,-0.07855247138469999
ACH-000095,-0.017718080931900002
ACH-000097,0.171208114736
ACH-000098,0.06927341979780001
ACH-000099,0.042241562573800004
ACH-000108,0.137664631681
ACH-000113,0.061296236658
ACH-000115,0.230074864846
ACH-000116,0.0352861503896
ACH-000118,0.05427384519569999
ACH-000120,0.239545238083
ACH-000123,0.0545030938009
ACH-000127,0.00467946503399
ACH-000128,0.117126702048
ACH-000132,-0.0175954617975
ACH-000133,0.0988123087517
ACH-000137,0.23148129214299998
ACH-000138,0.200428640336
ACH-000142,0.174672372392
ACH-000143,0.203213881716
ACH-000146,0.0501953249154
ACH-000148,0.0868325598015
ACH-000150,-0.065831718638
ACH-000152,0.09887762125060001
ACH-000153,0.0751472561054
ACH-000159,-0.048495855985900005
ACH-000160,0.0959024156188
ACH-000163,0.028098236405700003
ACH-000167,0.11658342556
ACH-000168,0.078138160712
ACH-000169,0.040065191093000004
ACH-000178,0.037345494139
ACH-000182,0.04853894357869999
ACH-000183,0.0447176640701
ACH-000188,0.0486058093396
ACH-000189,-0.028202851915700003
ACH-000190,0.07464698402929999
ACH-000198,0.0209549145069
ACH-000204,0.0944007487903
ACH-000206,0.251747638179
ACH-000207,0.147213585289
ACH-000211,0.0746851820322
ACH-000215,0.031800469867
ACH-000221,0.125425205472
ACH-000222,0.21444730938200002
ACH-000223,-0.0961787603709
ACH-000226,0.0480863759205
ACH-000227,0.0910841784969
ACH-000228,0.059031011618
ACH-000231,0.0534893806278
ACH-000232,-0.157333384288
ACH-000233,0.160681150208
ACH-000234,-0.191850954247
ACH-000235,0.040341594080199994
ACH-000237,0.0980767670852
ACH-000238,0.0816603433533
ACH-000243,-0.19256561114700002
ACH-000244,-0.0345450255104
ACH-000246,0.182779014644
ACH-000248,0.37158845873199997
ACH-000250,0.037446587828099995
ACH-000251,0.0169709159004
ACH-000253,0.260254011962
ACH-000255,0.155020124087
ACH-000256,0.090206724429
ACH-000257,0.0369029092627
ACH-000258,-0.0473320522562
ACH-000259,0.10299732629000001
ACH-000260,0.044945744616900006
ACH-000261,0.051884898558400006
ACH-000262,-0.12333651507200001
ACH-000263,0.39924197744
ACH-000264,0.10449755146800001
ACH-000265,0.0999362573628
ACH-000266,0.142611973509
ACH-000272,0.0106649810308
ACH-000273,0.0327857101281
ACH-000274,0.16207328882000002
ACH-000277,0.0793075769492
ACH-000278,0.105915539672
ACH-000279,-0.0286259132076
ACH-000280,0.105211966928
ACH-000281,0.0229668466535
ACH-000288,0.094045940713
ACH-000291,0.125777355828
ACH-000293,0.104069833761
ACH-000294,-0.042722085638
ACH-000295,0.122561652114
ACH-000296,0.0999409602754
ACH-000302,0.179171602707
ACH-000304,-0.022577349817
ACH-000307,0.103219974441
ACH-000308,0.00410346849086
ACH-000310,-0.0772087718058
ACH-000311,0.150031924035
ACH-000312,0.121663731678
ACH-000315,-0.17811616180700002
ACH-000316,0.127107700739
ACH-000317,0.30329633114300003
ACH-000318,-0.199504859794
ACH-000319,0.0568718235743
ACH-000320,0.128347924999
ACH-000322,0.0446277210684
ACH-000323,0.206397808068
ACH-000324,0.0592458928823
ACH-000329,0.19424388584600003
ACH-000330,0.17149268701200002
ACH-000331,0.0418574008574
ACH-000332,0.12738784108100001
ACH-000334,0.362086134375
ACH-000335,-0.144097118064
ACH-000336,0.00392049364265
ACH-000337,0.19613865401799999
ACH-000339,0.022417855204099998
ACH-000341,0.167682887941
ACH-000348,-0.0674780799264
ACH-000350,-0.023538111626499998
ACH-000352,0.223244042876
ACH-000356,0.37549105424400003
ACH-000361,-0.025075413245200004
ACH-000362,-0.084484840884
ACH-000363,-0.00299926023431
ACH-000364,0.126400834352
ACH-000365,0.00406027026868
ACH-000366,0.149579568182
ACH-000368,-0.0992153745757
ACH-000374,0.049138371695300005
ACH-000375,0.13037685413699998
ACH-000376,0.0469641473129
ACH-000381,-0.0088576252251
ACH-000383,0.00632975551257
ACH-000387,0.027116302041
ACH-000389,0.0747187684957
ACH-000390,0.13487834954800001
ACH-000393,0.0447027123772
ACH-000395,0.10740851977499999
ACH-000397,0.167987402276
ACH-000401,-0.0456668656862
ACH-000402,0.20934017447500003
ACH-000403,0.08068843238580001
ACH-000404,-0.18224197243299997
ACH-000406,0.0411252549114
ACH-000407,0.210827804296
ACH-000408,0.05209556171469999
ACH-000410,0.07737028174669999
ACH-000411,0.0478576462818
ACH-000414,0.11864073320599999
ACH-000415,0.0797835217613
ACH-000416,0.0521937175797
ACH-000420,-0.035455167354099995
ACH-000421,0.09837514397189999
ACH-000424,0.11917018120100001
ACH-000425,0.11526552068399999
ACH-000426,0.20404074088500002
ACH-000427,0.0767233712137
ACH-000433,-0.0129941247094
ACH-000436,-0.142855113488
ACH-000444,0.0023577276825500005
ACH-000445,0.108918367755
ACH-000448,0.016660985663299998
ACH-000450,0.164462423316
ACH-000452,0.11096214460100001
ACH-000454,0.038407258651199996
ACH-000458,0.24264947384899999
ACH-000459,0.125173133546
ACH-000460,0.14325073387499998
ACH-000461,0.243705196503
ACH-000463,0.0988842146259
ACH-000464,-0.0211439492082
ACH-000466,0.047512617665800005
ACH-000467,0.141351671801
ACH-000468,0.066135884851
ACH-000469,-0.017182945360400003
ACH-000470,-0.143844163702
ACH-000471,0.058668992398
ACH-000472,0.0701672873223
ACH-000473,-0.0228620501652
ACH-000475,0.06095294293819999
ACH-000476,0.0161287060617
ACH-000477,-0.030472002573000003
ACH-000480,-0.0456844402658
ACH-000481,0.122497069356
ACH-000483,0.139232269818
ACH-000484,-0.0372321719824
ACH-000485,0.0743704738647
ACH-000486,0.0940490576028
ACH-000487,-0.0035280795108999998
ACH-000488,0.0854654726726
ACH-000490,0.132768461128
ACH-000491,0.120740413123
ACH-000495,0.193929572194
ACH-000496,0.09413579073650001
ACH-000499,0.179051519529
ACH-000500,0.25969884125500003
ACH-000502,0.115525153151
ACH-000503,0.34349719206999996
ACH-000505,0.12265425847999999
ACH-000507,-0.0381265458524
ACH-000510,0.0265317340166
ACH-000511,-0.06785832085919999
ACH-000512,-0.056007892711
ACH-000516,0.08368177954910001
ACH-000517,0.034243975989599995
ACH-000518,-0.06894680089039999
ACH-000520,-0.00586480063251
ACH-000521,0.16146286043
ACH-000522,0.07584798282789999
ACH-000524,0.0813580493597
ACH-000527,0.189110994364
ACH-000528,0.0440707429947
ACH-000537,0.10399007313400001
ACH-000541,0.10140195524000001
ACH-000542,0.15314854623
ACH-000544,0.17119837666499998
ACH-000545,0.117585508267
ACH-000547,0.132600561915
ACH-000548,0.011445472356399998
ACH-000549,0.18640961915600002
ACH-000550,0.137663425959
ACH-000552,0.0791032406157
ACH-000556,0.09763549742210001
ACH-000557,-0.0231764194944
ACH-000570,0.0104619978624
ACH-000571,-0.0315051649462
ACH-000573,0.0423843546655
ACH-000576,-0.00930978860248
ACH-000580,0.265661839916
ACH-000584,0.0222522337837
ACH-000585,0.0712491737723
ACH-000588,0.11132482598400001
ACH-000589,0.087794807711
ACH-000591,0.0652253071635
ACH-000593,0.0956311470739
ACH-000600,0.0418503750407
ACH-000601,0.111590976956
ACH-000604,-0.0684215247068
ACH-000605,0.160115319262
ACH-000606,0.07563816785560001
ACH-000608,-0.0933813612248
ACH-000614,-0.0008161403331269999
ACH-000616,-0.102802237194
ACH-000618,-0.061160092849399994
ACH-000619,0.0743136400571
ACH-000620,0.141108050974
ACH-000621,0.123149586302
ACH-000622,-0.18277128287099997
ACH-000623,0.0401362035396
ACH-000624,0.0716647380377
ACH-000627,0.166843180407
ACH-000630,0.0735289295758
ACH-000632,0.0012882220359100001
ACH-000633,0.0684640571244
ACH-000637,0.15445225705399998
ACH-000638,0.13095726817199999
ACH-000646,-0.113548884549
ACH-000647,-0.021448719682200003
ACH-000648,0.0983089631525
ACH-000649,-0.027588971961
ACH-000651,0.0630646166525
ACH-000652,0.013266453737700001
ACH-000653,0.17615635228
ACH-000657,0.058071656281699996
ACH-000658,0.016485153675200002
ACH-000661,0.045302586611699995
ACH-000662,-0.140117925078
ACH-000663,0.045647211344599994
ACH-000665,0.0725811682815
ACH-000671,-0.0396633934253
ACH-000673,0.0756475910653
ACH-000676,0.149598618325
ACH-000677,-0.0413853695896
ACH-000681,0.229574959274
ACH-000682,0.0747595658721
ACH-000683,0.0631303526488
ACH-000684,0.0854938178263
ACH-000688,-0.0049822989052
ACH-000693,-0.0335605971099
ACH-000694,0.115936867924
ACH-000695,-0.182798644296
ACH-000696,0.052243103545500005
ACH-000697,0.1568671007
ACH-000699,0.1336298195
ACH-000701,0.0563034597716
ACH-000706,0.127992091762
ACH-000711,0.106570683073
ACH-000713,0.0098914062657
ACH-000714,0.212009546279
ACH-000718,0.11854270006100001
ACH-000720,0.0827727964835
ACH-000721,0.102629029598
ACH-000724,-0.0651779763216
ACH-000725,0.0467488328176
ACH-000732,0.336326100779
ACH-000734,0.060790660897699994
ACH-000735,-0.050681920781699995
ACH-000736,-0.056154533786
ACH-000738,0.0374067149076
ACH-000746,0.243308405691
ACH-000747,0.057621206476999996
ACH-000748,0.131824463265
ACH-000753,-0.025836863533200003
ACH-000756,0.141299125103
ACH-000757,0.133342873973
ACH-000758,0.271212597777
ACH-000760,0.0573467765396
ACH-000763,-0.152338915004
ACH-000764,0.141498417785
ACH-000765,0.025663618407000002
ACH-000766,-0.006022258365310001
ACH-000767,0.040947076681
ACH-000768,0.091315124092
ACH-000769,0.188681164641
ACH-000770,-0.0184045614592
ACH-000771,-0.00413130683006
ACH-000773,0.160681344453
ACH-000776,0.137582868761
ACH-000777,0.0054173547491
ACH-000778,0.12077486454299999
ACH-000781,0.118659747165
ACH-000782,-0.0808443846819
ACH-000783,0.084154277902
ACH-000784,0.09100574602089999
ACH-000785,0.0883523913311
ACH-000787,0.045765565819899996
ACH-000788,0.194781890632
ACH-000791,-0.0167300304627
ACH-000792,-0.049156062381100006
ACH-000794,0.09677786098999999
ACH-000796,0.0164406194639
ACH-000799,0.130222539851
ACH-000800,0.00319748386794
ACH-000802,0.107060085778
ACH-000804,-0.123739094279
ACH-000805,0.19011608473400002
ACH-000809,-0.156218479193
ACH-000810,0.195885711415
ACH-000811,-0.08719235859789999
ACH-000817,0.00200900741935
ACH-000819,0.162202232137
ACH-000820,0.136939435468
ACH-000821,0.482154200563
ACH-000822,0.0280398755651
ACH-000823,0.00580148553572
ACH-000824,-0.06608367915850001
ACH-000827,0.035121522160900004
ACH-000829,0.0671329392243
ACH-000831,0.011666698173200001
ACH-000832,0.0891780660319
ACH-000833,-0.00081135421994
ACH-000834,0.0503152159759
ACH-000835,0.074423646438
ACH-000836,0.132532927472
ACH-000837,0.19051926279399997
ACH-000838,0.0859206894575
ACH-000839,0.0184925453128
ACH-000840,-0.00253099317744
ACH-000841,0.27304853139199997
ACH-000843,-0.121533434253
ACH-000846,0.0267490188363
ACH-000847,-0.06392166797
ACH-000848,0.0909558624945
ACH-000849,0.0967036529993
ACH-000851,0.0432879394186
ACH-000855,-0.0692042661742
ACH-000856,0.0672403523529
ACH-000858,0.178689097209
ACH-000859,-0.103931977676
ACH-000861,0.16568557556900002
ACH-000862,-0.0029737863948400005
ACH-000865,0.14931182232100002
ACH-000866,0.0311530825349
ACH-000867,0.0929293295075
ACH-000869,0.059185974831699996
ACH-000872,0.08873119771289999
ACH-000873,0.234069478917
ACH-000876,-0.135508171468
ACH-000878,-0.173714420394
ACH-000880,0.04852626822980001
ACH-000881,0.126109016593
ACH-000882,0.0628930370954
ACH-000884,0.0394746879552
ACH-000885,0.06218391904630001
ACH-000887,0.0614184808715
ACH-000888,0.101108548234
ACH-000889,0.07849577792710001
ACH-000890,0.0767354388953
ACH-000896,-0.0353602106384
ACH-000898,0.0860646307416
ACH-000900,0.265508519324
ACH-000901,0.07825927672039999
ACH-000905,0.08407621751839998
ACH-000906,-0.036727355067099995
ACH-000907,0.245450579929
ACH-000910,-0.119746287915
ACH-000911,0.0567836406001
ACH-000912,0.0774669246743
ACH-000913,0.0952686238673
ACH-000915,0.113913471865
ACH-000916,0.19350708501400002
ACH-000917,0.113593862113
ACH-000921,0.0908623084124
ACH-000924,0.12276832455299999
ACH-000926,0.08532201140119999
ACH-000928,0.21689945979000003
ACH-000929,0.0132427942924
ACH-000932,-0.000216798662722
ACH-000935,-0.0782941039574
ACH-000936,0.161123724789
ACH-000937,0.09216150525250001
ACH-000938,0.140377495484
ACH-000939,0.08794673123400001
ACH-000941,-0.0607778746002
ACH-000943,0.151285386227
ACH-000946,0.164009853471
ACH-000947,0.0592126752171
ACH-000948,0.185866072007
ACH-000950,-0.21730682902399998
ACH-000953,0.04524290977059999
ACH-000957,0.143002543311
ACH-000958,0.142580897236
ACH-000960,0.0522933216312
ACH-000963,0.239064124004
ACH-000968,0.0743700556725
ACH-000969,0.18816565649
ACH-000973,0.032781194839300004
ACH-000974,0.031138657448999997
ACH-000975,0.174783115779
ACH-000976,-0.0442041581761
ACH-000978,-0.04186826219
ACH-000980,0.136384348712
ACH-000984,0.197511006019
ACH-000986,0.00568714311441
ACH-000988,0.114323158332
ACH-000993,-0.0545193479945
ACH-000994,0.183987670962
ACH-000996,0.0415519924895
ACH-001001,0.0846844104088
ACH-001020,-0.0351075681929
ACH-001028,-0.0598629525605
ACH-001031,-0.077541791766
ACH-001038,0.0850468602853
ACH-001048,0.18445514000500002
ACH-001050,0.145321680135
ACH-001053,-0.0187667814167
ACH-001054,0.18314964258000002
ACH-001061,0.022076673564299997
ACH-001067,0.14972728850199998
ACH-001075,0.39918770317599994
ACH-001096,0.08872545546
ACH-001128,0.0763305980437
ACH-001134,0.0134049085439
ACH-001151,-0.083370074669
ACH-001163,0.0637625798342
ACH-001164,0.119023687918
ACH-001173,0.06911347076760001
ACH-001183,-0.0343137965283
ACH-001184,0.060095459360499995
ACH-001190,0.0920639001858
ACH-001192,-0.0029633104893699996
ACH-001193,-0.0509062951369
ACH-001196,0.0951833902793
ACH-001197,0.0080251216746
ACH-001205,-0.015613057966700001
ACH-001211,0.0209881740178
ACH-001212,0.274070803667
ACH-001228,0.0105438602048
ACH-001232,-0.10187883673699999
ACH-001239,0.0061710498676300005
ACH-001274,0.0591367100577
ACH-001275,-0.00662396839377
ACH-001277,0.288267576007
ACH-001278,-0.018648002625900002
ACH-001280,0.13373836030300001
ACH-001283,0.215204914271
ACH-001289,-0.08059526004369999
ACH-001295,0.021992069427900003
ACH-001300,0.220699558762
ACH-001301,0.0132594297083
ACH-001302,0.42189609934199995
ACH-001303,-0.14029046996
ACH-001306,0.09687052913580001
ACH-001318,-0.0380446016642
ACH-001322,0.07548784240039999
ACH-001328,0.151194991858
ACH-001332,0.34482928620399994
ACH-001333,0.323853300223
ACH-001336,0.11284332126499999
ACH-001340,-0.0215799046539
ACH-001346,0.198570853158
ACH-001353,0.0368257289395
ACH-001354,0.061714936960300004
ACH-001367,0.19240466897999997
ACH-001368,0.0746376373423
ACH-001374,-0.055480683788900004
ACH-001375,0.131027172818
ACH-001377,0.09550988493550001
ACH-001380,0.117421519394
ACH-001391,0.153785787628
ACH-001407,-0.021548479292099996
ACH-001408,0.029608249806300002
ACH-001413,0.0078635998221
ACH-001430,0.0665650336183
ACH-001431,-0.006978993057630001
ACH-001450,0.029838630341500003
ACH-001496,0.0078568083111
ACH-001500,0.108980803282
ACH-001521,0.20950104484999998
ACH-001523,0.203215193946
ACH-001532,0.0373058144988
ACH-001536,-0.115596191043
ACH-001550,0.14223311621200002
ACH-001552,0.137541279263
ACH-001554,0.08260023691860001
ACH-001645,0.0871668614119
ACH-001654,-0.071165219649
ACH-001715,0.0712993854263
ACH-001735,0.0458747329583
ACH-001736,0.133864619803
ACH-001737,-0.39169703863000005
ACH-001740,0.148053662018
ACH-001745,-0.08443405941849999
ACH-001750,0.08390600794739998
ACH-001765,0.140518861985
ACH-001956,0.029650531062400003
ACH-001957,0.15763372861
