,PON1 (5444)
ACH-000004,-0.128418932407
ACH-000007,-0.242661491832
ACH-000009,-0.19906768949700002
ACH-000011,-0.08607594735610001
ACH-000012,-0.23661384768100002
ACH-000013,-0.0813976868129
ACH-000014,-0.45802463831600004
ACH-000015,-0.35829922010799997
ACH-000017,-0.274923962315
ACH-000018,-0.417386900401
ACH-000019,-0.53921701723
ACH-000021,-0.606927338863
ACH-000022,-0.32483124471700003
ACH-000025,-0.155802854277
ACH-000028,-0.316920961147
ACH-000030,-0.146458789465
ACH-000035,-0.36648896000500003
ACH-000036,-0.308522291611
ACH-000037,-0.456051070581
ACH-000039,-0.37307418587200003
ACH-000040,-0.329371013478
ACH-000041,-0.4624740963699999
ACH-000042,-0.254737922916
ACH-000045,-0.456358668239
ACH-000047,-0.287859399404
ACH-000052,-0.35111274639
ACH-000053,-0.219392757553
ACH-000054,-0.454275986804
ACH-000055,-0.33554715651100003
ACH-000060,-0.219372570741
ACH-000067,-0.328505462429
ACH-000070,-0.455448833838
ACH-000075,-0.268422027771
ACH-000078,-0.0488870615772
ACH-000082,-0.301780736433
ACH-000085,-0.0575721333706
ACH-000086,-0.071827449188
ACH-000087,-0.34267494242200003
ACH-000092,-0.228504562667
ACH-000095,-0.392851090247
ACH-000097,-0.434032623283
ACH-000098,-0.302348089296
ACH-000099,-0.39669607137100005
ACH-000108,-0.387729524336
ACH-000113,-0.260402652211
ACH-000115,-0.17599761197
ACH-000116,-0.296545132221
ACH-000118,-0.24568467281599998
ACH-000120,-0.314062890159
ACH-000123,-0.360258997782
ACH-000127,-0.26186198724
ACH-000128,-0.318697616435
ACH-000132,-0.421385262446
ACH-000133,-0.23529084430599997
ACH-000137,-0.14330862342800002
ACH-000138,-0.284748211128
ACH-000142,-0.386166592473
ACH-000143,-0.060920090422
ACH-000146,-0.29398979161100003
ACH-000148,-0.391585102232
ACH-000150,-0.26483361694
ACH-000152,-0.19198630086
ACH-000153,-0.266825900578
ACH-000159,-0.37512227931599995
ACH-000160,-0.46415744821099997
ACH-000163,-0.180814448045
ACH-000167,-0.446039497503
ACH-000168,-0.610195494504
ACH-000169,-0.07620961679260001
ACH-000178,-0.164295632529
ACH-000182,-0.150630233596
ACH-000183,-0.256154794941
ACH-000188,-0.304256957411
ACH-000189,-0.0034806673088499996
ACH-000190,-0.36062359148
ACH-000198,-0.407130514745
ACH-000204,-0.00674892131427
ACH-000206,-0.22325603620499998
ACH-000207,-0.222153127034
ACH-000211,-0.39869426005999997
ACH-000215,-0.327445951196
ACH-000221,-0.454108896233
ACH-000222,-0.34800318614200004
ACH-000223,-0.23485922818399999
ACH-000226,-0.369525453926
ACH-000227,-0.499883450844
ACH-000228,-0.279716949851
ACH-000231,-0.372941533649
ACH-000232,-0.533427376764
ACH-000233,-0.16113539254
ACH-000234,-0.319797719102
ACH-000235,-0.292463577023
ACH-000237,-0.247966670848
ACH-000238,-0.272622244561
ACH-000243,-0.285746123735
ACH-000244,-0.595491144859
ACH-000246,-0.390120617893
ACH-000248,-0.488107281465
ACH-000250,-0.355948199309
ACH-000251,-0.246983943022
ACH-000253,-0.186034008623
ACH-000255,-0.28262387001
ACH-000256,-0.188465106331
ACH-000257,-0.006692268453930001
ACH-000258,-0.580200721577
ACH-000259,-0.19642452724
ACH-000260,-0.266399456842
ACH-000261,-0.39531252543799994
ACH-000262,-0.563396597466
ACH-000263,-0.38236499478
ACH-000264,-0.279131552018
ACH-000265,-0.248525593842
ACH-000266,-0.293388299265
ACH-000272,-0.373678601462
ACH-000273,-0.333686794331
ACH-000274,-0.307973596729
ACH-000277,-0.299216454725
ACH-000278,-0.19834904173700002
ACH-000279,-0.192626580929
ACH-000280,-0.164342890108
ACH-000281,-0.43599880222099996
ACH-000288,-0.34556044906800004
ACH-000291,-0.200158451988
ACH-000293,-0.504227274714
ACH-000294,-0.358753097551
ACH-000295,-0.445615803721
ACH-000296,-0.15434162276900001
ACH-000302,-0.262108767492
ACH-000304,-0.382837394686
ACH-000307,-0.144449637985
ACH-000308,-0.286143168968
ACH-000310,0.035887971527999996
ACH-000311,-0.21352518848700003
ACH-000312,-0.133312500728
ACH-000315,-0.235002979832
ACH-000316,-0.373694390554
ACH-000317,-0.286630126906
ACH-000318,-0.320859842748
ACH-000319,-0.125127546072
ACH-000320,-0.0952287401668
ACH-000322,-0.258632447303
ACH-000323,-0.234922078536
ACH-000324,-0.38107869960100005
ACH-000329,-0.26338309812399996
ACH-000330,-0.130804791572
ACH-000331,-0.328186979682
ACH-000332,-0.24002115767499999
ACH-000334,-0.175097521277
ACH-000335,-0.12773154216
ACH-000336,-0.112545552469
ACH-000337,-0.527258947209
ACH-000339,-0.274048331589
ACH-000341,-0.412578075351
ACH-000348,-0.27372452738499997
ACH-000350,-0.35158232965400005
ACH-000352,-0.327589592867
ACH-000356,-0.359429740637
ACH-000361,-0.492526651388
ACH-000362,-0.207833922524
ACH-000363,-0.224512565028
ACH-000364,-0.383792899062
ACH-000365,-0.417427929242
ACH-000366,-0.351595682655
ACH-000368,-0.20050292432999997
ACH-000374,-0.427973286897
ACH-000375,-0.257043635721
ACH-000376,-0.347758759784
ACH-000381,-0.263436348975
ACH-000383,-0.44639916684299996
ACH-000387,-0.266191265238
ACH-000389,-0.282621566344
ACH-000390,-0.302923381316
ACH-000393,-0.318521624515
ACH-000395,-0.237613523058
ACH-000397,-0.248321922306
ACH-000401,-0.294334244715
ACH-000402,-0.118340453138
ACH-000403,-0.338303115489
ACH-000404,-0.17227550211399997
ACH-000406,-0.296422134016
ACH-000407,-0.21859000599599998
ACH-000408,-0.493499243586
ACH-000410,-0.267538788487
ACH-000411,-0.415725160462
ACH-000414,-0.178754708411
ACH-000415,-0.244503309329
ACH-000416,-0.24495721542399998
ACH-000420,-0.527170886545
ACH-000421,-0.26692389273899997
ACH-000424,-0.136187677586
ACH-000425,-0.341508632021
ACH-000426,-0.285432271666
ACH-000427,-0.37782756279299995
ACH-000433,-0.23662268900699998
ACH-000436,-0.16614064379899998
ACH-000444,-0.34793879498999997
ACH-000445,-0.046351205978499996
ACH-000448,-0.319431568185
ACH-000450,-0.285539893417
ACH-000452,-0.19614201557900002
ACH-000454,0.08305573676189999
ACH-000458,-0.10069072398399999
ACH-000459,-0.294910579673
ACH-000460,-0.31935131601100003
ACH-000461,-0.239947675733
ACH-000463,-0.313483158866
ACH-000464,-0.20599032458900002
ACH-000466,-0.339506877214
ACH-000467,-0.268999680676
ACH-000468,-0.453879648046
ACH-000469,-0.366914585026
ACH-000470,-0.21934991361499998
ACH-000471,-0.263018300031
ACH-000472,-0.382398061359
ACH-000473,-0.201757249789
ACH-000475,-0.367128818873
ACH-000476,-0.549518544554
ACH-000477,-0.483077436974
ACH-000480,-0.053570492351599996
ACH-000481,-0.20646283538899998
ACH-000483,-0.16061006888
ACH-000484,-0.178358461542
ACH-000485,-0.19874991276700002
ACH-000486,-0.260841953123
ACH-000487,-0.328508357861
ACH-000488,-0.280964437327
ACH-000490,-0.365371827834
ACH-000491,-0.176133393052
ACH-000495,-0.409203488076
ACH-000496,-0.186721858758
ACH-000499,-0.331332370728
ACH-000500,0.308280976443
ACH-000502,-0.14429185512499998
ACH-000503,-0.495265073706
ACH-000505,-0.419714588542
ACH-000507,-0.25734273430599997
ACH-000510,-0.336962302979
ACH-000511,-0.222497213974
ACH-000512,0.0717776848939
ACH-000516,-0.283362152418
ACH-000517,-0.174947999339
ACH-000518,-0.37454330181
ACH-000520,-0.310412955741
ACH-000521,-0.35201672095200004
ACH-000522,-0.27475251157499997
ACH-000524,-0.206278769217
ACH-000527,-0.312257697425
ACH-000528,-0.288792811595
ACH-000537,-0.175087422947
ACH-000541,-0.32702418591800003
ACH-000542,-0.309344495304
ACH-000544,-0.245485508079
ACH-000545,-0.41463529396
ACH-000547,-0.360253667878
ACH-000548,-0.220330081224
ACH-000549,-0.25443643913
ACH-000550,-0.323328432989
ACH-000552,-0.385907056214
ACH-000556,-0.14554544531400002
ACH-000557,-0.292320470396
ACH-000570,-0.237597500676
ACH-000571,-0.154100854095
ACH-000573,-0.117922934101
ACH-000576,-0.263270522545
ACH-000580,-0.0450249355004
ACH-000584,-0.298222999372
ACH-000585,-0.403109568416
ACH-000588,-0.100436080911
ACH-000589,-0.230111236149
ACH-000591,-0.21141338559099998
ACH-000593,-0.222184745207
ACH-000600,-0.295151732497
ACH-000601,-0.133755489075
ACH-000604,-0.6700136894
ACH-000605,-0.13196948699000002
ACH-000606,-0.29966153312800003
ACH-000608,-0.361767147968
ACH-000614,-0.514446376401
ACH-000616,-0.511851547065
ACH-000618,-0.370076108969
ACH-000619,-0.468016259077
ACH-000620,-0.25881423357
ACH-000621,-0.336230842266
ACH-000622,-0.295593290964
ACH-000623,-0.306475142508
ACH-000624,-0.38271218929799994
ACH-000627,-0.270459964953
ACH-000630,-0.41000312737499994
ACH-000632,-0.35863214514499997
ACH-000633,-0.08172844108510001
ACH-000637,-0.145787388078
ACH-000638,-0.39250812218000003
ACH-000646,0.0455491471468
ACH-000647,-0.039622477427199994
ACH-000648,-0.255339266888
ACH-000649,-0.329986536902
ACH-000651,-0.238537805722
ACH-000652,-0.22908602730799998
ACH-000653,-0.5635144399090001
ACH-000657,-0.400342196493
ACH-000658,-0.20335551933200002
ACH-000661,-0.333769937889
ACH-000662,-0.11952660549
ACH-000663,-0.14249110502100001
ACH-000665,-0.190783355328
ACH-000671,-0.394140902946
ACH-000673,-0.257940722168
ACH-000676,-0.39551526317100005
ACH-000677,-0.269920364203
ACH-000681,-0.252677315011
ACH-000682,-0.36182760801299996
ACH-000683,-0.269654763189
ACH-000684,-0.39372066873899997
ACH-000688,-0.440434135184
ACH-000693,-0.33507375200100004
ACH-000694,-0.421249117612
ACH-000695,-0.217799478552
ACH-000696,-0.30862782098999997
ACH-000697,-0.13531941048499999
ACH-000699,-0.340976475934
ACH-000701,-0.27227318030299996
ACH-000706,-0.213115946885
ACH-000711,-0.31549353644
ACH-000713,-0.274568556232
ACH-000714,-0.404449355985
ACH-000718,-0.126003783662
ACH-000720,-0.27196987503000003
ACH-000721,-0.29168262681999996
ACH-000724,-0.385377831882
ACH-000725,-0.190455171508
ACH-000732,-0.563553308438
ACH-000734,-0.374262589995
ACH-000735,-0.225158090247
ACH-000736,-0.265140398032
ACH-000738,-0.192912760253
ACH-000746,-0.276443099405
ACH-000747,-0.248398567509
ACH-000748,-0.182423402196
ACH-000753,-0.31419219659200004
ACH-000756,-0.10401503975
ACH-000757,0.0574497243121
ACH-000758,-0.305059393838
ACH-000760,-0.215496316831
ACH-000763,-0.0008862767257489999
ACH-000764,-0.443893428985
ACH-000765,-0.126289266731
ACH-000766,-0.21524328911600002
ACH-000767,-0.460926274228
ACH-000768,-0.313396507215
ACH-000769,-0.44783523165
ACH-000770,-0.27220915996
ACH-000771,-0.332924426556
ACH-000773,-0.24844650594599998
ACH-000776,-0.401976083591
ACH-000777,-0.323119222256
ACH-000778,-0.329711078871
ACH-000781,-0.190612655703
ACH-000782,-0.216230801412
ACH-000783,-0.36854578118299997
ACH-000784,-0.222332642578
ACH-000785,-0.10830624605900001
ACH-000787,-0.27925274846799997
ACH-000788,-0.45371157248899996
ACH-000791,-0.380586699806
ACH-000792,-0.27266703199000003
ACH-000794,-0.211084219371
ACH-000796,-0.503618341292
ACH-000799,-0.08698816705839998
ACH-000800,-0.5465850658479999
ACH-000802,-0.316170379672
ACH-000804,-0.20117200726
ACH-000805,-0.330683586139
ACH-000809,-0.291030084498
ACH-000810,-0.440315127988
ACH-000811,-0.367580024918
ACH-000817,-0.0673046399186
ACH-000819,-0.35672467153399995
ACH-000820,0.025476396351799997
ACH-000821,-0.24007623163800001
ACH-000822,-0.214987037828
ACH-000823,-0.379110105883
ACH-000824,-0.227558282491
ACH-000827,-0.347519618882
ACH-000829,-0.018113792370900002
ACH-000831,-0.387278476279
ACH-000832,-0.532880056576
ACH-000833,-0.098903993677
ACH-000834,-0.35294193732
ACH-000835,-0.414467654979
ACH-000836,-0.132320565833
ACH-000837,-0.26767776101
ACH-000838,-0.24292517555799997
ACH-000839,-0.210020253319
ACH-000840,-0.20055373371
ACH-000841,-0.40117268203699996
ACH-000843,-0.292088551997
ACH-000846,-0.190958474322
ACH-000847,-0.47332593227700004
ACH-000848,-0.48720219926200004
ACH-000849,-0.231348147585
ACH-000851,-0.243666425193
ACH-000855,-0.602389811983
ACH-000856,-0.304246168471
ACH-000858,-0.157764942185
ACH-000859,-0.0925987391976
ACH-000861,-0.217434258757
ACH-000862,-0.193354434197
ACH-000865,-0.313507864934
ACH-000866,-0.34987379965599996
ACH-000867,-0.35385605655900004
ACH-000869,-0.46875806482500004
ACH-000872,-0.34936965678099996
ACH-000873,-0.46949102593099995
ACH-000876,-0.22692893696400002
ACH-000878,-0.326152458836
ACH-000880,-0.113121913585
ACH-000881,-0.370507881661
ACH-000882,-0.160225987175
ACH-000884,-0.472039415294
ACH-000885,-0.40403120636
ACH-000887,-0.237504482335
ACH-000888,-0.29786464462699996
ACH-000889,-0.40860673149800003
ACH-000890,-0.586929761434
ACH-000896,-0.245978941651
ACH-000898,-0.37069351912799997
ACH-000900,-0.202196751521
ACH-000901,-0.36458286241
ACH-000905,-0.48247539447
ACH-000906,-0.339910959096
ACH-000907,-0.402796582882
ACH-000910,-0.40687559195600004
ACH-000911,-0.39892053853299997
ACH-000912,-0.32796989648499997
ACH-000913,-0.27199983874600003
ACH-000915,-0.21751865936200002
ACH-000916,-0.689846795407
ACH-000917,-0.178534500145
ACH-000921,-0.357999092756
ACH-000924,-0.32928287053399996
ACH-000926,-0.36066864041999996
ACH-000928,-0.223725540865
ACH-000929,-0.259824842707
ACH-000932,-0.474713145926
ACH-000935,-0.265214078393
ACH-000936,-0.139499528893
ACH-000937,-0.269641557667
ACH-000938,-0.376514160076
ACH-000939,-0.0982673751694
ACH-000941,-0.48458891896799994
ACH-000943,-0.366221499313
ACH-000946,-0.451972982807
ACH-000947,-0.448986500404
ACH-000948,-0.267098697638
ACH-000950,-0.323632474398
ACH-000953,0.033111480834499996
ACH-000957,-0.367787101386
ACH-000958,-0.23923558691799998
ACH-000960,-0.307653984352
ACH-000963,-0.43690998266099995
ACH-000968,-0.29985621579599997
ACH-000969,-0.186844935931
ACH-000973,-0.32284457238000003
ACH-000974,-0.379425006285
ACH-000975,-0.24378863698000003
ACH-000976,-0.29968485955400004
ACH-000978,-0.417489662636
ACH-000980,-0.31955957362599996
ACH-000984,-0.31193549168900003
ACH-000986,-0.0859954645002
ACH-000988,-0.49689556319899997
ACH-000993,-0.310311194031
ACH-000994,-0.0402276637038
ACH-000996,-0.415661118698
ACH-001001,-0.38153007626999996
ACH-001020,-0.192250025535
ACH-001028,-0.337323038634
ACH-001031,-0.34416273248400003
ACH-001038,-0.210660808234
ACH-001048,-0.338888927933
ACH-001050,-0.278504084109
ACH-001053,-0.08407308432739999
ACH-001054,-0.421533455436
ACH-001061,-0.341594136263
ACH-001067,-0.371481507341
ACH-001075,-0.487152968444
ACH-001096,-0.170140026507
ACH-001128,-0.38353178842600005
ACH-001134,-0.36771137429
ACH-001151,-0.21192451659699998
ACH-001163,-0.270510918376
ACH-001164,-0.6625668238319999
ACH-001173,-0.256538995088
ACH-001183,-0.332825820758
ACH-001184,-0.164133584041
ACH-001190,-0.50820382532
ACH-001192,-0.385565304724
ACH-001193,-0.367002829012
ACH-001196,-0.326125452777
ACH-001197,-0.395362878319
ACH-001205,-0.31383784106
ACH-001211,-0.37733460903300003
ACH-001212,-0.588093400963
ACH-001228,-0.230791599478
ACH-001232,-0.280146414383
ACH-001239,-0.339087342545
ACH-001274,-0.350684436443
ACH-001275,-0.434789389432
ACH-001277,-0.696283454115
ACH-001278,-0.379870560774
ACH-001280,-0.217185144716
ACH-001283,-0.27329936163400004
ACH-001289,-0.33814650082
ACH-001295,-0.219979807621
ACH-001300,-0.141487460342
ACH-001301,-0.162206586475
ACH-001302,-0.504434122504
ACH-001303,0.103089365142
ACH-001306,-0.498086788017
ACH-001318,-0.20896568776399999
ACH-001322,-0.23411735636
ACH-001328,-0.289985586202
ACH-001332,-0.516731419893
ACH-001333,-0.432563507329
ACH-001336,-0.288322866269
