,TNS3 (64759)
ACH-000404,-0.5691399668029999
ACH-000406,-0.31624719597600004
ACH-000407,-0.908608301583
ACH-000408,-0.641257922108
ACH-000410,-0.19403418661400001
ACH-000411,-0.399687630423
ACH-000414,-0.20211895393100002
ACH-000415,-0.195817385487
ACH-000416,-0.359406837558
ACH-000420,-0.423936778555
ACH-000421,-0.30609359204
ACH-000424,-0.330938538791
ACH-000425,-1.0300770119
ACH-000426,-0.116598585178
ACH-000427,-0.22195667882800002
ACH-000433,-0.8824827017479999
ACH-000436,-0.106704004671
ACH-000444,-0.41497310647600005
ACH-000445,-0.205925065977
ACH-000448,-0.362987035987
ACH-000450,-0.19671999840399998
ACH-000452,-0.268225017036
ACH-000454,-1.02855171273
ACH-000458,-0.333484371125
ACH-000459,-0.48486829635
ACH-000460,-0.44739443592600003
ACH-000461,-0.301461529672
ACH-000463,-0.257776054685
ACH-000464,-0.334227265706
ACH-000466,-0.748222526566
ACH-000467,-0.507115119866
ACH-000468,-0.871014101849
ACH-000469,-0.354890827034
ACH-000470,-0.184206028694
ACH-000471,-0.764268145066
ACH-000472,-0.244427452846
ACH-000473,-0.0855003518358
ACH-000475,-0.256334688876
ACH-000476,-0.49566202849299995
ACH-000477,-0.165070655303
ACH-000480,-0.38464261507200004
ACH-000481,-0.450279141414
ACH-000483,-0.24193042785
ACH-000484,0.0636399940343
ACH-000485,-0.261671417742
ACH-000486,-0.36645425337399995
ACH-000487,-0.32520842419199997
ACH-000488,-0.21793206426199999
ACH-000490,-0.491981223281
ACH-000491,-0.135767920361
ACH-000495,-0.318351099617
ACH-000496,-0.3285047159
ACH-000499,-0.163525764369
ACH-000500,-0.534675312133
ACH-000502,-0.44421619001
ACH-000503,-0.31056895377
ACH-000505,-0.325725262788
ACH-000507,-0.40972103988799996
ACH-000510,-0.191055267929
ACH-000511,-0.806769631221
ACH-000512,0.114330028257
ACH-000516,-0.271706237081
ACH-000517,-0.935677825962
ACH-000518,-0.38698749251599995
ACH-000520,-0.519543497771
ACH-000521,-0.507822737427
ACH-000522,-0.396365682082
ACH-000524,-0.41232125290700006
ACH-000527,-0.570405668668
ACH-000528,-0.39130469771700005
ACH-000537,-0.214856238492
ACH-000541,-0.239216762188
ACH-000542,-0.25638293114300004
ACH-000544,-0.341732310498
ACH-000545,-0.266220920985
ACH-000547,-0.39448143668200003
ACH-000548,-0.114809054399
ACH-000549,-0.311815241143
ACH-000550,-0.367510134128
ACH-000552,-0.428784769395
ACH-000556,-0.22674954579999998
ACH-000557,-0.21325570661499998
ACH-000570,-0.80870600764
ACH-000571,0.0642559029017
ACH-000573,-0.276930042041
ACH-000576,-0.380693642776
ACH-000580,-0.317282688835
ACH-000584,-0.29070112159600003
ACH-000585,-0.35434684804600003
ACH-000588,-0.19772308897799998
ACH-000589,-0.30212304790399996
ACH-000591,-0.601193160013
ACH-000593,-0.261746234432
ACH-000600,-0.36840795714900004
ACH-000601,-0.43062038795100005
ACH-000604,-0.246036715184
ACH-000605,-0.40041220994800003
ACH-000606,-0.417313089139
ACH-000608,-0.161380285747
ACH-000614,-0.34728719343500003
ACH-000616,-0.194699252332
ACH-000618,-0.297152459029
ACH-000619,-0.44223761559299996
ACH-000620,-0.388144943988
ACH-000621,-0.553090455909
ACH-000622,-0.674560270225
ACH-000623,-0.24926122210299997
ACH-000624,-0.303252740001
ACH-000627,-0.567664210392
ACH-000630,-0.546991990027
ACH-000632,-0.5939535705610001
ACH-000633,-0.386048572018
ACH-000637,-0.105569981632
ACH-000638,-0.41350036145499997
ACH-000646,-0.50115073321
ACH-000647,-0.13076867400699999
ACH-000648,-0.39074233096699995
ACH-000649,-0.280558878771
ACH-000651,-0.831319361002
ACH-000652,-0.443390490418
ACH-000653,-0.36141756804499997
ACH-000657,-0.312769949851
ACH-000658,-0.24751308601799998
ACH-000661,-0.803903129166
ACH-000662,-0.258957405352
ACH-000663,-0.575098986392
ACH-000665,-0.210774113834
ACH-000671,-0.372082797676
ACH-000673,-0.26038542335000003
ACH-000676,-0.140797054491
ACH-000677,-0.707770986541
ACH-000681,-0.532704214876
ACH-000682,-0.28633476634300004
ACH-000683,-0.245797097192
ACH-000684,-0.720771280318
ACH-000688,-0.10706641756100001
ACH-000693,-0.373868827606
ACH-000694,-0.412305021487
ACH-000695,-0.662889492867
ACH-000696,-0.261154994172
ACH-000697,-0.433279899938
ACH-000699,-0.150070058531
ACH-000701,-0.12306977862400001
ACH-000706,-0.287010941054
ACH-000711,-0.34910408132799997
ACH-000713,-0.812771953073
ACH-000714,-0.468807697558
ACH-000718,-0.43449130701000005
ACH-000720,-0.212528197435
ACH-000721,-0.6556358100999999
ACH-000724,0.0203204994933
ACH-000725,-0.34259792743
ACH-000732,-0.20755172320300003
ACH-000734,-0.188447997585
ACH-000735,-0.37730335593099995
ACH-000736,-0.37244474459700005
ACH-000738,-0.42016555832400004
ACH-000746,-0.286198073307
ACH-000747,-0.655042730784
ACH-000748,-0.47490367027400004
ACH-000753,-0.11401960207699999
ACH-000756,-0.237010508594
ACH-000757,-0.0066284905523199995
ACH-000758,-0.16122592490499998
ACH-000760,-0.157772077106
ACH-000763,-0.127967626729
ACH-000764,-0.5902017946679999
ACH-000765,-0.449771031739
ACH-000766,-0.692855592753
ACH-000767,-0.12772844610300002
ACH-000768,-0.515164183306
ACH-000769,-0.33029046631
ACH-000770,-0.303403960852
ACH-000771,-0.450294531611
ACH-000773,-0.12791579642200002
ACH-000776,-0.19922801162999998
ACH-000777,-0.713422698547
ACH-000778,-0.381090421106
ACH-000781,-0.552900581179
ACH-000782,-0.215564401152
ACH-000783,-0.144692874317
ACH-000784,-0.229480860235
ACH-000785,-0.061044003992999994
ACH-000787,-0.58387362468
ACH-000788,-0.356977411023
ACH-000791,-0.22674390243
ACH-000792,-0.131127396904
ACH-000794,-0.363045599103
ACH-000796,-0.394416474683
ACH-000799,-0.340849341852
ACH-000800,-0.372942088499
ACH-000802,-0.290406905089
ACH-000804,-0.448360816482
ACH-000805,-0.5520487812629999
ACH-000809,-0.81400348402
ACH-000810,-0.212194593334
ACH-000811,-0.464439818732
ACH-000817,-0.07618395376239999
ACH-000819,-0.420043565267
ACH-000820,-0.679259828165
ACH-000821,-0.21775984261999998
ACH-000822,-0.8117539897149999
ACH-000823,-0.24937037436599999
ACH-000824,-0.493334179467
ACH-000827,-0.383974732215
ACH-000829,-0.0833362376705
ACH-000831,-0.334368452084
ACH-000832,-0.445289543199
ACH-000833,-0.48791549014799995
ACH-000834,-0.433849374229
ACH-000835,-0.223661699728
ACH-000836,-0.541319439798
ACH-000837,-0.325971511363
ACH-000838,-0.359197802104
ACH-000839,-0.321658080969
ACH-000840,-0.841501969867
ACH-000841,-0.388842798311
ACH-000843,-0.257995636629
ACH-000846,-0.40017322477399997
ACH-000847,-0.494560218654
ACH-000848,-0.325745009868
ACH-000849,-0.483119377789
ACH-000851,-0.37067198363399995
ACH-000855,0.005835999922720001
ACH-000856,-0.46396079443300003
ACH-000858,-0.250612954881
ACH-000859,-0.449257246131
ACH-000861,-0.5191162288050001
ACH-000862,-0.282561824946
ACH-000865,-0.41369073989
ACH-000866,-0.204787904272
ACH-000867,-0.23900885304800001
ACH-000869,-0.31925256463
ACH-000872,-0.244278739152
ACH-000873,-0.6687079929290001
ACH-000876,-0.32662240153
ACH-000878,-0.245391253712
ACH-000880,-0.513721135027
ACH-000881,-0.42658740812299994
ACH-000882,-0.263087903854
ACH-000884,-0.158319518172
ACH-000885,-0.960463366681
ACH-000887,-0.44000449857
ACH-000888,-0.316279459516
ACH-000889,-0.417328287197
ACH-000890,-0.234866613147
ACH-000896,-0.5989084425150001
ACH-000898,-0.418162158283
ACH-000900,-0.417204349968
ACH-000901,-0.297078934633
ACH-000905,-0.35270180001400003
ACH-000906,-0.43774745003
ACH-000907,-0.145366458543
ACH-000910,-0.19266340155
ACH-000911,-0.38963697724
ACH-000912,-0.36352379893299996
ACH-000913,-0.309661967067
ACH-000915,-0.208215077235
ACH-000916,-0.293293563249
ACH-000917,-0.293118769585
ACH-000921,-0.08983501397710002
ACH-000924,-0.452406980085
ACH-000926,-0.5223247685760001
ACH-000928,-0.570429488794
ACH-000929,-0.263151650485
ACH-000932,-0.502309333239
ACH-000935,-0.293515392819
ACH-000936,-0.449073436471
ACH-000937,-0.414902857858
ACH-000938,-0.384427657697
ACH-000939,-0.283210359652
ACH-000941,-0.286408812212
ACH-000943,-0.197645189853
ACH-000946,-0.175900448086
ACH-000947,-0.42089515820600004
ACH-000948,-0.446558049025
ACH-000950,-0.682803715468
ACH-000953,-0.28091760399300003
ACH-000957,-0.343186337218
ACH-000958,-0.597724703843
ACH-000960,-0.230662817326
ACH-000963,-0.27962312835299996
ACH-000968,-0.178671504301
ACH-000969,-0.35143395806500005
ACH-000973,-0.34785949710299996
ACH-000974,-0.388941809484
ACH-000975,-0.362809073684
ACH-000976,-0.246119071285
ACH-000978,-0.523044563707
ACH-000980,-0.34084259552900004
ACH-000984,-0.290114347657
ACH-000986,-0.15826032141
ACH-000988,-0.380368046664
ACH-000993,-0.14445543679700001
ACH-000994,-0.23735943166999998
ACH-000996,-0.13914606484099998
ACH-001001,-0.29452678539
ACH-001020,-0.434190545529
ACH-001028,-0.211764524366
ACH-001031,-0.367815384265
ACH-001038,-0.208128824549
ACH-001048,-0.331028045264
ACH-001050,-0.20562004784600002
ACH-001053,0.0162997771746
ACH-001054,-0.23666406729699999
ACH-001061,-0.556617893114
ACH-001067,-0.648051442736
ACH-001075,-0.38294548136
ACH-001096,-0.48366890290299996
ACH-001128,-0.653118925992
ACH-001134,-0.11813715876599999
ACH-001151,-0.882499489267
ACH-001163,-0.888105921135
ACH-001164,-0.280324761457
ACH-001173,-0.307658469351
ACH-001183,-0.151209786083
ACH-001184,-0.213101270338
ACH-001190,-0.250015911701
ACH-001192,-0.336206105075
ACH-001193,-0.23985397580499998
ACH-001196,-0.47146851172
ACH-001197,-0.200121235103
ACH-001205,-0.341023307716
ACH-001211,-0.626862173491
ACH-001212,-0.285828090135
ACH-001228,-0.185445651227
ACH-001232,-0.388014710594
ACH-001239,-0.149936323896
ACH-001274,-0.594619792929
ACH-001275,-0.553013402586
ACH-001277,-0.369422331989
ACH-001278,-0.159564583526
ACH-001280,-0.38972968330700003
ACH-001283,-0.325940994845
ACH-001289,-0.21467973606
ACH-001295,-0.20347945762400002
ACH-001300,-0.213556583376
ACH-001301,-0.393032598153
ACH-001302,-0.135911834806
ACH-001303,-0.205038063686
ACH-001306,-0.35574073500200004
ACH-001318,-0.352007564205
ACH-001322,-0.159198839171
ACH-001328,-0.273084172336
ACH-001332,-0.712220486524
ACH-001333,-0.18404198535900002
ACH-001336,-0.268003326973
ACH-001340,-0.302797110949
ACH-001346,-0.316608093829
ACH-001353,-0.578947182227
ACH-001354,0.0356350593535
ACH-001367,-0.38726089135200004
ACH-001368,-0.278240287253
ACH-001374,-0.469469824867
ACH-001375,-0.30601042009199997
ACH-001377,-0.386378053403
ACH-001380,-0.754915660425
ACH-001391,-0.426019929719
ACH-001407,-0.465837290237
ACH-001408,-0.515464841423
ACH-001413,-0.577128006221
ACH-001430,-0.5210305379
ACH-001431,-0.300499365391
ACH-001450,-0.332742818293
ACH-001496,-0.45686704793899996
ACH-001500,-0.8687836008040001
ACH-001521,-0.157899449861
ACH-001523,-0.09580977774329999
ACH-001532,-0.252468390888
ACH-001536,-0.273357608921
ACH-001550,-0.335211881538
ACH-001552,-0.0695251078885
ACH-001554,-0.192666423059
ACH-001645,-0.331883213395
ACH-001654,-0.424305212267
ACH-001715,-0.291081162689
ACH-001735,-0.28865974160700003
ACH-001736,-0.264585714474
ACH-001737,-0.6915009565520001
ACH-001740,-0.417324745173
ACH-001745,-0.337054056483
ACH-001750,-0.506008843093
ACH-001765,-0.150741705649
ACH-001956,-0.37930369822
ACH-001957,-0.495445250419
