,LZTFL1 (54585)
ACH-000004,-0.23122241008699998
ACH-000007,-0.015022936842100001
ACH-000009,-0.225995316184
ACH-000011,-0.13792550687799998
ACH-000012,-0.168045734991
ACH-000013,-0.07663492593669999
ACH-000014,-0.0202452406219
ACH-000015,-0.17210780497499997
ACH-000017,-0.160439217025
ACH-000018,0.17440776196899999
ACH-000019,-0.314392773714
ACH-000021,-0.269702615818
ACH-000022,-0.0525101915168
ACH-000025,-0.300167636485
ACH-000028,-0.178639039952
ACH-000030,-0.104408504724
ACH-000035,0.115674404781
ACH-000036,-0.231890692568
ACH-000037,-0.154528077052
ACH-000039,-0.10574401121200001
ACH-000040,-0.208988782826
ACH-000041,-0.042612112404899996
ACH-000042,-0.224149035266
ACH-000045,-0.27090501815400003
ACH-000047,-0.115100934131
ACH-000052,-0.0339483305294
ACH-000053,-0.19278682081700002
ACH-000054,-0.00238625960951
ACH-000055,-0.023467320145
ACH-000060,-0.17038904631700003
ACH-000067,-0.292166841714
ACH-000070,-0.243554622266
ACH-000075,0.0207988755761
ACH-000078,-0.26336809247
ACH-000082,-0.0651903532849
ACH-000085,-0.104312861999
ACH-000086,-0.20139598933800001
ACH-000087,-0.158996555428
ACH-000092,-0.186456641672
ACH-000095,-0.0697403363307
ACH-000097,-0.233667547781
ACH-000098,-0.144178599326
ACH-000099,-0.199519060343
ACH-000108,-0.162048964953
ACH-000113,-0.161227300364
ACH-000115,-0.000480361338777
ACH-000116,-0.32574559825800004
ACH-000118,-0.351029737711
ACH-000120,-0.073168452839
ACH-000123,-0.0691454763109
ACH-000127,-0.05915574362480001
ACH-000128,-0.159885160962
ACH-000132,-0.0137953247821
ACH-000133,-0.118712078436
ACH-000137,-0.0589086820648
ACH-000138,-0.0922237164378
ACH-000142,-0.208531838224
ACH-000143,-0.10121358074999999
ACH-000146,-0.23865219122200002
ACH-000148,-0.0190772044644
ACH-000150,-0.308042563478
ACH-000152,-0.061874775547
ACH-000153,0.09714890914860001
ACH-000159,-0.141856395927
ACH-000160,-0.172727203063
ACH-000163,-0.13551434644000002
ACH-000167,-0.29056161759599997
ACH-000168,-0.259122387337
ACH-000169,-0.09893471681970001
ACH-000178,-0.12579559839999999
ACH-000182,-0.149241683892
ACH-000183,-0.04291876063299999
ACH-000188,-0.164981946352
ACH-000189,-0.301631324953
ACH-000190,-0.49043530989399997
ACH-000198,-0.12987402975
ACH-000204,-0.150760885975
ACH-000206,-0.0751081600117
ACH-000207,-0.213767690196
ACH-000211,-0.181369645126
ACH-000215,-0.0845500364396
ACH-000221,-0.148601661994
ACH-000222,-0.426144732318
ACH-000223,-0.149481786136
ACH-000226,-0.22133393344900001
ACH-000227,-0.143260260841
ACH-000228,-0.243789581752
ACH-000231,-0.19760427539900002
ACH-000232,-0.0630447181717
ACH-000233,-0.311849381885
ACH-000234,0.119077422934
ACH-000235,-0.262995447734
ACH-000237,-0.22573359286699998
ACH-000238,-0.16821045081799998
ACH-000243,-0.343817475818
ACH-000244,-0.31092796108000004
ACH-000246,-0.148871783138
ACH-000248,-0.196317053444
ACH-000250,-0.102125374289
ACH-000251,-0.285813126853
ACH-000253,-0.0716049380206
ACH-000255,-0.0677583135743
ACH-000256,0.20123190090799997
ACH-000257,-0.166569392743
ACH-000258,-0.39264733702200005
ACH-000259,-0.21737827043400001
ACH-000260,-0.13864908953900001
ACH-000261,-0.127309785274
ACH-000262,-0.203590537115
ACH-000263,-0.138884325334
ACH-000264,-0.2658778974
ACH-000265,-0.140214461472
ACH-000266,-0.19151475723900002
ACH-000272,-0.145982756095
ACH-000273,-0.214359423452
ACH-000274,-0.32927291755800003
ACH-000277,-0.00443090643363
ACH-000278,-0.253357955829
ACH-000279,-0.23197674501200002
ACH-000280,-0.394400138167
ACH-000281,-0.352794026504
ACH-000288,-0.07270440300810001
ACH-000291,-0.22176130990100001
ACH-000293,-0.145353520118
ACH-000294,-0.171831472759
ACH-000295,-0.0026378378202399997
ACH-000296,-0.416438934602
ACH-000302,-0.162974721171
ACH-000304,-0.30443350957800003
ACH-000307,-0.183613374367
ACH-000308,-0.21232494080699998
ACH-000310,-0.509585236755
ACH-000311,-0.31956298525800003
ACH-000312,-0.0377632812395
ACH-000315,0.0957406429204
ACH-000316,-0.25972739325800004
ACH-000317,-0.36253536617
ACH-000318,-0.047958989963699995
ACH-000319,-0.09739991341489998
ACH-000320,-0.318899666752
ACH-000322,-0.172731618235
ACH-000323,0.0383544730567
ACH-000324,-0.119361733991
ACH-000329,-0.18089084439
ACH-000330,-0.219172288265
ACH-000331,-0.21157770622699998
ACH-000332,-0.173812442835
ACH-000334,0.043592760076400006
ACH-000335,-0.131800788104
ACH-000336,0.311399964514
ACH-000337,-0.197464362801
ACH-000339,-0.236275294281
ACH-000341,-0.0141785633556
ACH-000348,-0.140322803028
ACH-000350,-0.470219358009
ACH-000352,-0.178666697309
ACH-000356,-0.529841562005
ACH-000361,-0.27729129743500003
ACH-000362,-0.18116162440900002
ACH-000363,-0.244103448691
ACH-000364,-0.21232645807300002
ACH-000365,-0.23316914037099998
ACH-000366,-0.0441116389261
ACH-000368,-0.149933200081
ACH-000374,-0.16580222585999999
ACH-000375,-0.0720687947724
ACH-000376,-0.21911204122400002
ACH-000381,-0.0465979393385
ACH-000383,-0.142943504466
ACH-000387,-0.287411911171
ACH-000389,0.0199866509634
ACH-000390,-0.0939443749185
ACH-000393,-0.268537349419
ACH-000395,-0.382912074974
ACH-000397,-0.0051634419452399995
ACH-000401,-0.0460373599469
ACH-000402,-0.38748368532300004
ACH-000403,-0.121569159077
ACH-000404,0.007795050333670001
ACH-000406,-0.294157107109
ACH-000407,-0.286748100871
ACH-000408,-0.0219710890705
ACH-000410,-0.2280275473
ACH-000411,-0.354137084342
ACH-000414,-0.27659822980099996
ACH-000415,-0.11327012639100001
ACH-000416,-0.21411814822
ACH-000420,-0.243772393407
ACH-000421,-0.231694708926
ACH-000424,-0.12493560764100001
ACH-000425,-0.254759157109
ACH-000426,-0.0666928217892
ACH-000427,-0.17467185747900002
ACH-000433,-0.111706353739
ACH-000436,-0.32913647741
ACH-000444,-0.08589528265339999
ACH-000445,-0.0850975700251
ACH-000448,-0.12903282755200002
ACH-000450,0.0978739045641
ACH-000452,-0.17064324674800002
ACH-000454,-0.0485641215104
ACH-000458,-0.292981170772
ACH-000459,-0.0352546153472
ACH-000460,-0.196834420184
ACH-000461,-0.102620790662
ACH-000463,-0.335378193461
ACH-000464,0.013638472551200001
ACH-000466,-0.19131214797899998
ACH-000467,-0.215309299047
ACH-000468,-0.140420207042
ACH-000469,0.0167117615775
ACH-000470,-0.10595851569499999
ACH-000471,-0.0599005249415
ACH-000472,-0.226996714034
ACH-000473,-0.012945160757899999
ACH-000475,-0.0912333117357
ACH-000476,-0.21612321699099998
ACH-000477,-0.049512651503699996
ACH-000480,-0.0766836121381
ACH-000481,-0.279182754684
ACH-000483,-0.132586772288
ACH-000484,-0.117756551918
ACH-000485,-0.275279644234
ACH-000486,-0.20363333709800002
ACH-000487,-0.249915920158
ACH-000488,-0.166133396966
ACH-000490,-0.0538603830982
ACH-000491,-0.09404879084730002
ACH-000495,-0.151673151057
ACH-000496,-0.196585250252
ACH-000499,0.17431158485399997
ACH-000500,-0.42534930223399997
ACH-000502,-0.27089098135699996
ACH-000503,-0.115445236503
ACH-000505,-0.10133943097100001
ACH-000507,-0.127346886162
ACH-000510,-0.118619498927
ACH-000511,-0.198911799789
ACH-000512,0.053822071650400004
ACH-000516,-0.197525161615
ACH-000517,-0.174098089322
ACH-000518,-0.00680826504328
ACH-000520,-0.105663584058
ACH-000521,-0.34994582752400005
ACH-000522,-0.0947504389071
ACH-000524,-0.17465187351199998
ACH-000527,-0.13827632324
ACH-000528,-0.259412794811
ACH-000537,0.07709437798760001
ACH-000541,-0.11557785742
ACH-000542,-0.148738128785
ACH-000544,-0.385898293704
ACH-000545,-0.10497886021
ACH-000547,-0.13562233423800002
ACH-000548,-0.0656072638267
ACH-000549,-0.133585062679
ACH-000550,-0.184494519403
ACH-000552,-0.14397380383
ACH-000556,-0.20465682358399997
ACH-000557,-0.048302592012599996
ACH-000570,-0.21230528855
ACH-000571,-0.130766738133
ACH-000573,-0.143176340206
ACH-000576,-0.130218319296
ACH-000580,-0.290881514724
ACH-000584,-0.127533502392
ACH-000585,-0.125099104443
ACH-000588,-0.0320813493927
ACH-000589,-0.14986145759800001
ACH-000591,0.0749299613766
ACH-000593,-0.177959125865
ACH-000600,-0.150217762172
ACH-000601,-0.240642516899
ACH-000604,0.140865495536
ACH-000605,-0.252289054801
ACH-000606,-0.100170160188
ACH-000608,-0.11652026746500001
ACH-000614,-0.0823555652857
ACH-000616,-0.24386865356999998
ACH-000618,-0.169692013417
ACH-000619,-0.0134876487479
ACH-000620,-0.24026139564
ACH-000621,-0.0898625785821
ACH-000622,-0.20365204928300001
ACH-000623,-0.048324567471
ACH-000624,-0.238405604557
ACH-000627,-0.22198023668000003
ACH-000630,-0.22406528868099998
ACH-000632,-0.0395160676425
ACH-000633,-0.19166701542300002
ACH-000637,-0.12009288387299999
ACH-000638,-0.24285825175099998
ACH-000646,-0.28307687746
ACH-000647,-0.0797960545161
ACH-000648,-0.0814164187456
ACH-000649,-0.12012981197999999
ACH-000651,-0.166744151534
ACH-000652,-0.26216300658799996
ACH-000653,-0.19843503594099998
ACH-000657,-0.16241758752399998
ACH-000658,-0.420920692711
ACH-000661,-0.0890335084296
ACH-000662,-0.857762244226
ACH-000663,-0.26939904392700004
ACH-000665,-0.0406404816189
ACH-000671,-0.228747254787
ACH-000673,-0.299903517764
ACH-000676,-0.111084242091
ACH-000677,-0.040026261101300004
ACH-000681,0.0389232391792
ACH-000682,-0.165448762621
ACH-000683,-0.155989168935
ACH-000684,-0.014144623861499998
ACH-000688,-0.348377742024
ACH-000693,-0.0201317600827
ACH-000694,-0.198965049437
ACH-000695,0.191075860558
ACH-000696,-0.174653820566
ACH-000697,-0.120975263538
ACH-000699,-0.23084035649300003
ACH-000701,0.0671014916588
ACH-000706,-0.360810093916
ACH-000711,-0.17122605503899999
ACH-000713,-0.106885059716
ACH-000714,-0.20945402504000002
ACH-000718,-0.35575469926
ACH-000720,-0.101969708752
ACH-000721,-0.124852574874
ACH-000724,0.040461662332800005
ACH-000725,-0.17488161455200002
ACH-000732,-0.250599722842
ACH-000734,-0.22039292484200002
ACH-000735,-0.12297027117699999
ACH-000736,-0.10556735270199999
ACH-000738,-0.138098198917
ACH-000746,-0.145760015004
ACH-000747,-0.0133158660644
ACH-000748,-0.0167320058879
ACH-000753,-0.141807415726
ACH-000756,-0.195897732746
ACH-000757,-0.203474835497
ACH-000758,-0.11624656805
ACH-000760,-0.241083186794
ACH-000763,-0.436100841863
ACH-000764,0.0144788036605
ACH-000765,-0.11313886468699999
ACH-000766,-0.37468450808799997
ACH-000767,-0.21888804886500002
ACH-000768,-0.12860989307
ACH-000769,-0.278594780438
ACH-000770,-0.351569905426
ACH-000771,-0.028477270527499998
ACH-000773,-0.479569638287
ACH-000776,0.05543587030040001
ACH-000777,-0.236156418821
ACH-000778,-0.326517107158
ACH-000781,-0.116091616226
ACH-000782,0.114200508457
ACH-000783,-0.12794634740900002
ACH-000784,-0.0311465667252
ACH-000785,0.00286934605691
ACH-000787,-0.12329419527100001
ACH-000788,-0.0697743458533
ACH-000791,-0.323689370567
ACH-000792,-0.0766561987394
ACH-000794,-0.368784977144
ACH-000796,-0.233414216795
ACH-000799,-0.433359834619
ACH-000800,-0.23169430602899999
ACH-000802,-0.0718858844853
ACH-000804,-0.200225561281
ACH-000805,-0.018616335553099998
ACH-000809,-0.16852266450599998
ACH-000810,-0.597741128455
ACH-000811,-0.21114538951200001
ACH-000817,-0.20833577401099998
ACH-000819,0.0472756444125
ACH-000820,-0.159872443023
ACH-000821,-0.218235894667
ACH-000822,-0.270906407716
ACH-000823,-0.266593227612
ACH-000824,-0.10031539535
ACH-000827,-0.202602049222
ACH-000829,0.022871320517799998
ACH-000831,-0.0682137099496
ACH-000832,-0.180157990383
ACH-000833,0.037860171343
ACH-000834,-0.10267285704700001
ACH-000835,-0.240167471216
ACH-000836,-0.21179149419399998
ACH-000837,-0.315074712432
ACH-000838,0.164037376564
ACH-000839,-0.251882074537
ACH-000840,-0.34186814571400004
ACH-000841,-0.205295907029
ACH-000843,-0.20082201650400003
ACH-000846,0.0023456637809699996
ACH-000847,-0.0620357654952
ACH-000848,-0.168489452019
ACH-000849,-0.0695924238511
ACH-000851,-0.321481169929
ACH-000855,0.0416686939929
ACH-000856,-0.320962718913
ACH-000858,-0.12486730588
ACH-000859,0.028366967658799997
ACH-000861,-0.18853610595400003
ACH-000862,-0.331045373324
ACH-000865,-0.0817693491447
ACH-000866,-0.15083232605900002
ACH-000867,-0.214106701147
ACH-000869,-0.242757002466
ACH-000872,-0.247553962488
ACH-000873,-0.0726877557356
ACH-000876,-0.0013419805873599998
ACH-000878,0.049126209161
ACH-000880,-0.12086680465399999
ACH-000881,-0.119757102538
ACH-000882,-0.0987935836257
ACH-000884,-0.122342915427
ACH-000885,-0.300146648407
ACH-000887,-0.191417109495
ACH-000888,-0.182328700814
ACH-000889,-0.144337296487
ACH-000890,0.10832223814000001
ACH-000896,-0.04753677118969999
ACH-000898,-0.10100881295700001
ACH-000900,-0.215373904233
ACH-000901,-0.18447596563700003
ACH-000905,-0.281719333465
ACH-000906,-0.15114901215999998
ACH-000907,-0.297553872934
ACH-000910,-0.157823920616
ACH-000911,-0.242535310294
ACH-000912,-0.10351516195900001
ACH-000913,0.009625378763819999
ACH-000915,-0.284645168264
ACH-000916,-0.343762303802
ACH-000917,0.0040704027699400005
ACH-000921,-0.150392455155
ACH-000924,-0.0472920948438
ACH-000926,-0.21337888492100002
ACH-000928,-0.370299618583
ACH-000929,-0.0640485493958
ACH-000932,-0.051604732273699994
ACH-000935,0.0165993944499
ACH-000936,-0.06996873275339999
ACH-000937,-0.12308521862400001
ACH-000938,-0.039266864356
ACH-000939,-0.028912656398200003
ACH-000941,-0.0662624029595
ACH-000943,-0.20212031934099997
ACH-000946,-0.22867205216699998
ACH-000947,-0.0500433906105
ACH-000948,-0.199862584256
ACH-000950,-0.0198443089457
ACH-000953,-0.0988299366102
ACH-000957,-0.343469040114
ACH-000958,0.14237201464500002
ACH-000960,-0.146147424936
ACH-000963,-0.662537625708
ACH-000968,-0.0663520774024
ACH-000969,0.025910727542699998
ACH-000973,-0.18470965872200001
ACH-000974,-0.18813439929900003
ACH-000975,-0.1671049664
ACH-000976,-0.206444868125
ACH-000978,-0.172457911274
ACH-000980,-0.12328416566099999
ACH-000984,-0.10575269128699999
ACH-000986,-0.320800700832
ACH-000988,-0.154638021099
ACH-000993,-0.08325445757899999
ACH-000994,0.136857174725
ACH-000996,-0.119496212475
ACH-001001,-0.09135571195689998
ACH-001020,-0.27485957095400004
ACH-001028,-0.123395704386
ACH-001031,-0.137633977577
ACH-001038,-0.123279881439
ACH-001048,-0.142314324449
ACH-001050,-0.00236251485668
ACH-001053,-0.0947199548639
ACH-001054,0.061965349964500004
ACH-001061,-0.163127440092
ACH-001067,-0.09769852307509999
ACH-001075,-0.1251395673
ACH-001096,-0.19438405335900003
ACH-001128,-0.118576822333
ACH-001134,-0.239711220773
ACH-001151,-0.24754788661999996
ACH-001163,-0.07629305779010001
ACH-001164,-0.293561035361
ACH-001173,-0.228774686626
ACH-001183,-0.221118985931
ACH-001184,-0.24778349707
ACH-001190,-0.0832331749021
ACH-001192,-0.162437198098
ACH-001193,-0.24008522122499998
ACH-001196,-0.14326404117799998
ACH-001197,-0.36804497614799997
ACH-001205,-0.26910966168
ACH-001211,-0.315058596902
ACH-001212,0.33941348041599995
ACH-001228,-0.227369753784
ACH-001232,-0.134815446121
ACH-001239,-0.22718753507
ACH-001274,0.0283840012555
ACH-001275,-0.0722693688941
ACH-001277,-0.0218303186391
ACH-001278,-0.0158558189261
ACH-001280,-0.0410401661988
ACH-001283,-0.11910869904100001
ACH-001289,0.14359462855799998
ACH-001295,-0.145943209577
ACH-001300,-0.195124216415
ACH-001301,-0.00843138027902
ACH-001302,0.0215521303525
ACH-001303,-0.306803485739
ACH-001306,-0.0783102516736
ACH-001318,-0.122909799789
ACH-001322,-0.176604834851
ACH-001328,0.0372251886262
ACH-001332,-0.059731549733300006
ACH-001333,0.168890600073
ACH-001336,-0.225870518143
ACH-001340,-0.259068654421
