,KDM1A (23028)
ACH-000401,-0.316389100749
ACH-000402,-0.262187871515
ACH-000403,-0.394964148468
ACH-000404,-0.156471749744
ACH-000406,-0.156761303752
ACH-000407,-0.330196902879
ACH-000408,-0.18522332960000001
ACH-000410,-0.0394252526252
ACH-000411,-0.349602336794
ACH-000414,-0.552891406044
ACH-000415,-0.119794880102
ACH-000416,-0.320717134114
ACH-000420,0.009040248620799999
ACH-000421,-0.42050351869099994
ACH-000424,-0.512889433767
ACH-000425,-0.21764327421500002
ACH-000426,-0.589146741732
ACH-000427,-0.5007794822339999
ACH-000433,-0.167024342546
ACH-000436,-0.200445410322
ACH-000444,-0.156898349297
ACH-000445,-0.269308009114
ACH-000448,-0.26710130334300003
ACH-000450,-0.17023243254099998
ACH-000452,-0.174231438171
ACH-000454,-0.069055416885
ACH-000458,-0.33163629230999997
ACH-000459,-0.27835709918400003
ACH-000460,-0.200856119025
ACH-000461,-0.496445265637
ACH-000463,-0.39833248848999997
ACH-000464,-0.21079240859099999
ACH-000466,-0.477006297724
ACH-000467,-0.430881504105
ACH-000468,-0.220959744249
ACH-000469,-0.102629567521
ACH-000470,-0.163071295387
ACH-000471,-0.114269101931
ACH-000472,-0.24271558946
ACH-000473,-0.294013259606
ACH-000475,-0.356916018685
ACH-000476,-0.167796326193
ACH-000477,-0.666710707224
ACH-000480,-0.443028774969
ACH-000481,-0.214381950333
ACH-000483,-0.08932528573489999
ACH-000484,-0.297496043759
ACH-000485,-0.429778527319
ACH-000486,-0.169788326971
ACH-000487,-0.171687749404
ACH-000488,-0.250769350344
ACH-000490,-0.297374134074
ACH-000491,-0.130256719958
ACH-000495,0.148253760425
ACH-000496,-0.317166498194
ACH-000499,-0.196467364638
ACH-000500,-0.211383517347
ACH-000502,-0.23339469968600002
ACH-000503,-0.33140027028
ACH-000505,-0.213863152839
ACH-000507,-0.259185509466
ACH-000510,-0.147953636152
ACH-000511,-0.280873414741
ACH-000512,-0.42583022620300004
ACH-000516,-0.219637832472
ACH-000517,-0.311043793982
ACH-000518,-0.16876370155099998
ACH-000520,-0.244135114778
ACH-000521,-0.284428910958
ACH-000522,-0.261992719815
ACH-000524,-0.218897399283
ACH-000527,-0.32868703690900003
ACH-000528,-0.39881641151
ACH-000537,-0.547264623566
ACH-000541,-0.697918958496
ACH-000542,-0.159900747246
ACH-000544,-0.151210414957
ACH-000545,-0.10623343781099999
ACH-000547,-0.173898763832
ACH-000548,-0.514879285067
ACH-000549,-0.467292593449
ACH-000550,-0.322746433452
ACH-000552,-0.35195057885
ACH-000556,-0.032136651407400005
ACH-000557,-0.473654845493
ACH-000570,-0.273264190863
ACH-000571,0.028342493174900004
ACH-000573,-0.263487551776
ACH-000576,-0.6323664735769999
ACH-000580,-0.21087030519699998
ACH-000584,-0.16994083396200002
ACH-000585,-0.442651080295
ACH-000588,-0.48318775393700003
ACH-000589,-0.35136455524899995
ACH-000591,-0.105547411129
ACH-000593,-0.126425763851
ACH-000600,-0.245582121164
ACH-000601,-0.144963901659
ACH-000604,-0.398424108632
ACH-000605,-0.285734997481
ACH-000606,-0.159885635385
ACH-000608,-0.20585292310400002
ACH-000614,-0.172899867472
ACH-000616,-0.338804330148
ACH-000618,-0.277646842423
ACH-000619,-0.240808907007
ACH-000620,-0.298730371028
ACH-000621,-0.418999797508
ACH-000622,-0.24147098208299997
ACH-000623,-0.036330359293400005
ACH-000624,-0.13055189164699998
ACH-000627,-0.23189657788000004
ACH-000630,-0.110634930273
ACH-000632,-0.258767621758
ACH-000633,-0.587651796399
ACH-000637,-0.257458785739
ACH-000638,0.0069706387773199995
ACH-000646,-0.597760629605
ACH-000647,-0.0894814965343
ACH-000648,-0.07369421289900001
ACH-000649,-0.23419956929699998
ACH-000651,-0.18846547209399997
ACH-000652,-0.34039214736999995
ACH-000653,-0.319995758658
ACH-000657,-0.121843813824
ACH-000658,-0.23206980390999998
ACH-000661,-0.253344282302
ACH-000662,-0.282343825383
ACH-000663,-0.20467100163600002
ACH-000665,-0.226932203959
ACH-000671,-0.220264308718
ACH-000673,-0.49023306644299997
ACH-000676,-0.13661778501
ACH-000677,-0.203849798686
ACH-000681,-0.0705660430557
ACH-000682,-0.23561619541099998
ACH-000683,-0.35720563626400004
ACH-000684,0.023260589824900004
ACH-000688,-0.734531267851
ACH-000693,0.033672153369
ACH-000694,-0.20736990522
ACH-000695,-0.542431039588
ACH-000696,-0.262033124824
ACH-000697,-0.121726950306
ACH-000699,-0.339226205044
ACH-000701,-0.222216760345
ACH-000706,-0.212483708873
ACH-000711,-0.293606511993
ACH-000713,-0.211184576088
ACH-000714,-0.468010588747
ACH-000718,-0.227241130625
ACH-000720,-0.339432002763
ACH-000721,-0.36552032340499996
ACH-000724,-0.241628430075
ACH-000725,-0.405341091249
ACH-000732,-0.275478733901
ACH-000734,-0.180425930657
ACH-000735,-0.24898441885400002
ACH-000736,-0.372422392165
ACH-000738,-0.29680619386
ACH-000746,-0.25881055403700004
ACH-000747,-0.349507463561
ACH-000748,-0.284003057178
ACH-000753,-0.163572977997
ACH-000756,-0.0747491277411
ACH-000757,-0.136004473381
ACH-000758,0.0404727018541
ACH-000760,-0.08194854496880001
ACH-000763,-0.424923856888
ACH-000764,-0.363792074957
ACH-000765,-0.456034168015
ACH-000766,-0.523327973762
ACH-000767,-0.49689347574799997
ACH-000768,-0.407261332761
ACH-000769,-0.268315810688
ACH-000770,-0.521739886904
ACH-000771,-0.522402939867
ACH-000773,-0.137635478323
ACH-000776,-0.165554746674
ACH-000777,-0.39989349678499997
ACH-000778,-0.06777165986240001
ACH-000781,-0.135801297301
ACH-000782,-0.297780299224
ACH-000783,-0.207641007356
ACH-000784,-0.178387450708
ACH-000785,-0.374414862807
ACH-000787,-0.126166487762
ACH-000788,-0.279112024727
ACH-000791,-0.18040620494399998
ACH-000792,-0.0916211817382
ACH-000794,-0.37320891752999996
ACH-000796,-0.254503492496
ACH-000799,-0.104191832838
ACH-000800,-0.215878312619
ACH-000802,-0.42943006809199996
ACH-000804,-0.140981246499
ACH-000805,-0.278872665056
ACH-000809,-0.175339626177
ACH-000810,-0.803323975245
ACH-000811,-0.097458728808
ACH-000817,-0.0594085389216
ACH-000819,-0.272141577664
ACH-000820,0.114569627896
ACH-000821,-0.400391086346
ACH-000822,-0.326493732287
ACH-000823,-0.126926444094
ACH-000824,-0.244957361353
ACH-000827,-0.368627651639
ACH-000829,-0.164623493252
ACH-000831,-0.458175821237
ACH-000832,-0.38162582128899997
ACH-000833,-0.121660825547
ACH-000834,-0.26667132004599997
ACH-000835,-0.238260671987
ACH-000836,0.268538670889
ACH-000837,-0.139855733507
ACH-000838,-0.236784937581
ACH-000839,-0.415146452981
ACH-000840,-0.293258885303
ACH-000841,-0.353397524525
ACH-000843,-0.231993651054
ACH-000846,-0.184647219125
ACH-000847,-0.18183316139800001
ACH-000848,-0.45147610127
ACH-000849,-0.0056702690668699995
ACH-000851,-0.355762939696
ACH-000855,-0.12342749690400001
ACH-000856,-0.353977561469
ACH-000858,-0.131593927753
ACH-000859,-0.0304322257922
ACH-000861,-0.551199603913
ACH-000862,-0.445622877803
ACH-000865,-0.203405725165
ACH-000866,-0.159874192422
ACH-000867,-0.0750537189678
ACH-000869,-0.11787625283
ACH-000872,-0.252789423618
ACH-000873,-0.329229220015
ACH-000876,-0.29035989326699996
ACH-000878,0.316821528981
ACH-000880,-0.26383760068000006
ACH-000881,-0.305433020708
ACH-000882,-0.248493648616
ACH-000884,-0.314218496661
ACH-000885,-0.127046144212
ACH-000887,-0.311008888453
ACH-000888,-0.192063382139
ACH-000889,-0.343738945691
ACH-000890,-0.416072993337
ACH-000896,-0.12283784759000002
ACH-000898,-0.291275864514
ACH-000900,-0.200248226531
ACH-000901,-0.152293623367
ACH-000905,-0.371572829603
ACH-000906,-0.12299905363199999
ACH-000907,-0.50981938342
ACH-000910,-0.294067092746
ACH-000911,-0.461124900895
ACH-000912,-0.108302373256
ACH-000913,-0.312280404321
ACH-000915,-0.19876401003199998
ACH-000916,-0.522415554689
ACH-000917,-0.5485570196280001
ACH-000921,-0.32831877501999995
ACH-000924,-0.311393860625
ACH-000926,-0.211749606748
ACH-000928,-0.248684280191
ACH-000929,-0.10848118378699999
ACH-000932,-0.5554551460670001
ACH-000935,-0.18458160281599997
ACH-000936,-0.102123872037
ACH-000937,-0.298256648461
ACH-000938,-0.059721265552000004
ACH-000939,0.159944896171
ACH-000941,-0.41853019643
ACH-000943,-0.142094607756
ACH-000946,-0.239553626817
ACH-000947,-0.320120452028
ACH-000948,-0.23082203971999998
ACH-000950,-0.517550003978
ACH-000953,-0.39121022921899995
ACH-000957,-0.127364939813
ACH-000958,-0.371270609124
ACH-000960,0.00313568020702
ACH-000963,-0.0335658195768
ACH-000968,-0.363205874654
ACH-000969,-0.144854278561
ACH-000973,-0.135850503418
ACH-000974,-0.259009165988
ACH-000975,-0.243919248056
ACH-000976,-0.279074299596
ACH-000978,-0.262846215082
ACH-000980,-0.0732436885521
ACH-000984,-0.34367066377300004
ACH-000986,-0.109993792585
ACH-000988,-0.308458420469
ACH-000993,-0.0534598376139
ACH-000994,-0.397368753927
ACH-000996,-0.487786687992
ACH-001001,-0.061824848369000006
ACH-001020,0.103223476897
ACH-001028,-0.17726803757399998
ACH-001031,-0.398959865292
ACH-001038,-0.270146177305
ACH-001048,0.0018716184242
ACH-001050,-0.144777596853
ACH-001053,-0.201384092887
ACH-001054,-0.343157694127
ACH-001061,-0.16245312070100001
ACH-001067,-0.140675850493
ACH-001075,-0.270491485629
ACH-001096,-0.09978249469110001
ACH-001128,0.571002620719
ACH-001134,0.0772436665575
ACH-001151,-0.219509000848
ACH-001163,-0.273216786047
ACH-001164,-0.211696209794
ACH-001173,-0.06307595871430001
ACH-001183,-0.116340591483
ACH-001184,-0.603232116198
ACH-001190,-0.24575270686
ACH-001192,-0.242778454307
ACH-001193,-0.36547293691200006
ACH-001196,-0.359827056363
ACH-001197,-0.287291539716
ACH-001205,-0.19630615736600002
ACH-001211,-0.0416250649794
ACH-001212,-0.458629450548
ACH-001228,-0.22111047785399998
ACH-001232,-0.31740407371199997
ACH-001239,-0.25275967252099996
ACH-001274,-0.30746419919
ACH-001275,-0.449891616512
ACH-001277,-0.204767815016
ACH-001278,-0.45325425177
ACH-001280,-0.39968428165200004
ACH-001283,-0.041332491327900005
ACH-001289,-0.267522714193
ACH-001295,-0.459859590135
ACH-001300,-0.249574326685
ACH-001301,0.05304917834319999
ACH-001302,-0.0710702849256
ACH-001303,-0.606367847108
ACH-001306,-0.09536834553279999
ACH-001318,-0.29468660034899996
ACH-001322,-0.221837200194
ACH-001328,-0.12325898853
ACH-001332,-0.378250869534
ACH-001333,-0.0339507093516
ACH-001336,-0.133547218055
ACH-001340,-0.500372143756
ACH-001346,-0.124373049103
ACH-001353,-0.378004473754
ACH-001354,-0.5236476416229999
ACH-001367,-0.20845252586399998
ACH-001368,-0.0599295698276
ACH-001374,-0.0696972683125
ACH-001375,-0.34473964617799996
ACH-001377,-0.561909088165
ACH-001380,-0.266812505891
ACH-001391,-0.250481831049
ACH-001407,-0.286842921144
ACH-001408,-0.293067873802
ACH-001413,-0.182148515558
ACH-001430,-0.0061394939563400005
ACH-001431,-0.214717217445
ACH-001450,-0.31121651846799997
ACH-001496,-0.252698950781
ACH-001500,-0.26960328756499996
ACH-001521,-0.524809724452
ACH-001523,-0.014926925025799998
ACH-001532,-0.244346873684
ACH-001536,-0.332823262084
ACH-001550,-0.0286910508159
ACH-001552,-0.410883927927
ACH-001554,-0.441441008815
ACH-001645,-0.133957454678
ACH-001654,-0.23773780080600002
ACH-001715,-0.546059203942
ACH-001735,-0.384104276649
ACH-001736,-0.567835810395
ACH-001737,-0.137004674134
ACH-001740,-0.42021283298199996
ACH-001745,-0.48324464991800004
ACH-001750,-0.0402089649247
ACH-001765,-0.437794921065
ACH-001956,-0.339231029773
ACH-001957,-0.257704186994
