,MKRN2 (23609)
ACH-000004,-0.31081796613
ACH-000007,0.0980121876395
ACH-000009,-0.0949214475292
ACH-000011,0.19159973021600002
ACH-000012,-0.190111228213
ACH-000013,-0.0351761700944
ACH-000014,0.208118446452
ACH-000015,0.0362154766786
ACH-000017,0.07086358737139999
ACH-000018,-0.020725346875499998
ACH-000019,0.145612379699
ACH-000021,0.15505202555
ACH-000022,0.115169155491
ACH-000025,0.0006860916470360001
ACH-000028,-0.0402599756356
ACH-000030,-0.00921737297226
ACH-000035,0.15535927107
ACH-000036,0.08792098589320001
ACH-000037,0.0775895792788
ACH-000039,0.29651677903
ACH-000040,-0.0530095343305
ACH-000041,0.194538781363
ACH-000042,-0.103033597774
ACH-000045,0.0367182450299
ACH-000047,0.05287205589269999
ACH-000052,0.19222744623399998
ACH-000053,7.09744516948e-05
ACH-000054,0.049296709287199994
ACH-000055,0.0829484591567
ACH-000060,-0.0389213038006
ACH-000067,-0.00039213447336099996
ACH-000070,0.012779133170200001
ACH-000075,-0.187056511759
ACH-000078,-0.0406270450151
ACH-000082,0.14818910214199998
ACH-000085,0.234463252295
ACH-000086,-0.11610714339099999
ACH-000087,0.15052309422000001
ACH-000092,0.034128150124
ACH-000095,-0.024333411903
ACH-000097,0.0856207517533
ACH-000098,0.0478949250349
ACH-000099,-0.012621876627299999
ACH-000108,0.0784828820233
ACH-000113,0.133976263134
ACH-000115,0.0220281732204
ACH-000116,0.019075210633099998
ACH-000118,0.0122366396164
ACH-000120,0.0005552612588890001
ACH-000123,-0.044841169143300004
ACH-000127,0.043251353016
ACH-000128,0.0461312300867
ACH-000132,-0.0666385581935
ACH-000133,0.0356004247037
ACH-000137,0.266277091198
ACH-000138,0.0402117099096
ACH-000142,-0.107390043141
ACH-000143,0.184495443029
ACH-000146,0.169690001787
ACH-000148,0.0699319509762
ACH-000150,-0.0528210131712
ACH-000152,0.008998064739229998
ACH-000153,0.0808998305459
ACH-000159,-0.038284071474
ACH-000160,-0.121834096598
ACH-000163,-0.11431916963500001
ACH-000167,0.17218366126200002
ACH-000168,0.0752517369586
ACH-000169,0.082816575503
ACH-000178,-0.223672596312
ACH-000182,-0.04720618069180001
ACH-000183,-0.0740992945703
ACH-000188,0.09162285647289999
ACH-000189,0.0338553958106
ACH-000190,0.050416350788599996
ACH-000198,0.0721833614464
ACH-000204,0.301531005591
ACH-000206,-0.367184121082
ACH-000207,-0.043383028510400004
ACH-000211,-0.010923293009799998
ACH-000215,0.129279901959
ACH-000221,0.0552719649152
ACH-000222,0.050265378264300005
ACH-000223,0.058125707877400005
ACH-000226,0.0791427765444
ACH-000227,-0.18485439881299998
ACH-000228,0.12308360637099999
ACH-000231,-0.006383648268020001
ACH-000232,-0.011246397125500001
ACH-000233,0.0467782559255
ACH-000234,0.032229404866200004
ACH-000235,0.0832380309103
ACH-000237,-0.048227201779699996
ACH-000238,-0.0544988460848
ACH-000243,-0.116542272238
ACH-000244,0.315738528372
ACH-000246,-0.255467412597
ACH-000248,0.00788106435696
ACH-000250,-0.11114228586899999
ACH-000251,0.0049461786358
ACH-000253,0.0507211329808
ACH-000255,-0.0657384641921
ACH-000256,-0.163547823337
ACH-000257,-0.189709161723
ACH-000258,0.0279683439178
ACH-000259,-0.084513589194
ACH-000260,-0.0422711500368
ACH-000261,0.243194225018
ACH-000262,0.0432679030871
ACH-000263,-0.0869805097576
ACH-000264,-0.0924550941787
ACH-000265,0.0437305630273
ACH-000266,0.029949959549500003
ACH-000272,0.021309119326700002
ACH-000273,-0.0252544201422
ACH-000274,-0.0540852114073
ACH-000277,0.0546146554474
ACH-000278,-0.0197877105141
ACH-000279,-0.00292715637996
ACH-000280,-0.049463044128
ACH-000281,-0.187775753391
ACH-000288,0.09696164829010001
ACH-000291,0.0308576892703
ACH-000293,0.11222602722000001
ACH-000294,0.059214017131
ACH-000295,0.009810858621530002
ACH-000296,-0.105096029902
ACH-000302,0.161641459623
ACH-000304,-0.00768936924983
ACH-000307,0.0707763214001
ACH-000308,-0.00668994660191
ACH-000310,-0.225763893836
ACH-000311,0.0475685935205
ACH-000312,-0.109292292411
ACH-000315,0.255189993487
ACH-000316,0.116886332841
ACH-000317,0.376210687221
ACH-000318,-0.008571064135659999
ACH-000319,-0.09286074166710001
ACH-000320,0.11637402422700001
ACH-000322,0.068103172368
ACH-000323,0.09232941486569998
ACH-000324,0.025943238094000003
ACH-000329,-0.08038479158589999
ACH-000330,0.061749666386000004
ACH-000331,-0.121723675937
ACH-000332,0.0356016051053
ACH-000334,-0.0631782966309
ACH-000335,0.186437682289
ACH-000336,0.294641485764
ACH-000337,-0.183259533576
ACH-000339,0.0399283811207
ACH-000341,0.341879506116
ACH-000348,0.0525611344097
ACH-000350,0.104422533204
ACH-000352,0.12788194439099998
ACH-000356,-0.021280910736099997
ACH-000361,0.0260573268714
ACH-000362,-0.11194503570900001
ACH-000363,-0.053370246194099996
ACH-000364,0.100824266853
ACH-000365,-0.0540220600335
ACH-000366,-0.125950513285
ACH-000368,0.07712659683419999
ACH-000374,0.06074681115280001
ACH-000375,0.107157889124
ACH-000376,0.0266520964207
ACH-000381,0.024539283858500002
ACH-000383,0.09460327482999999
ACH-000387,0.0514788664409
ACH-000389,-0.0138090582614
ACH-000390,0.0785541658223
ACH-000393,0.007267333849180001
ACH-000395,-0.19182586268399998
ACH-000397,-0.11711641737400001
ACH-000401,0.026209236522300002
ACH-000402,0.08448598387869999
ACH-000403,0.010389818156799999
ACH-000404,-0.0032698848467
ACH-000406,-0.0628777478005
ACH-000407,-0.0037445094093000006
ACH-000408,-0.014134752689100001
ACH-000410,0.0100887395067
ACH-000411,-0.0322833869521
ACH-000414,0.09194969206560001
ACH-000415,-0.101814588062
ACH-000416,-0.0394064160433
ACH-000420,-0.050305418967000005
ACH-000421,-0.0746108194719
ACH-000424,-0.0577850793518
ACH-000425,0.09137488266650001
ACH-000426,0.293225043832
ACH-000427,-0.0375183490051
ACH-000433,0.128534796141
ACH-000436,-0.0552933808545
ACH-000444,0.175517859754
ACH-000445,0.104156206552
ACH-000448,-0.05790679826069999
ACH-000450,0.409808734766
ACH-000452,-0.018132344299700003
ACH-000454,-0.060309767543400006
ACH-000458,0.0776822946782
ACH-000459,-0.213753103524
ACH-000460,-0.0267579061065
ACH-000461,-0.0723750668471
ACH-000463,0.0489733231125
ACH-000464,-0.08770239402730001
ACH-000466,-0.11562837825899999
ACH-000467,-0.006658020907760001
ACH-000468,0.010374523658799999
ACH-000469,0.0115202351969
ACH-000470,0.00677650547499
ACH-000471,0.12747952422
ACH-000472,0.135344723056
ACH-000473,0.0593101487024
ACH-000475,0.0179387036567
ACH-000476,0.07690667577680001
ACH-000477,0.24376167625300002
ACH-000480,-0.0874314166166
ACH-000481,0.09223540677549999
ACH-000483,0.0805774806099
