,FZD1 (8321)
ACH-000004,0.0226982172921
ACH-000007,-0.20474419883900002
ACH-000009,0.11768170537900001
ACH-000011,-0.142821758908
ACH-000012,-0.023076422315700004
ACH-000013,0.029195408744099996
ACH-000014,-0.0350131029921
ACH-000015,0.124646125885
ACH-000017,0.00559892927408
ACH-000018,-0.0024375171782600002
ACH-000019,0.00824333065899
ACH-000021,-0.326292979749
ACH-000022,-0.0260237045403
ACH-000025,-0.0238949674291
ACH-000028,-0.13649454839800002
ACH-000030,0.026660293243
ACH-000035,-0.106072851242
ACH-000036,-0.14026708623099998
ACH-000037,0.069235657013
ACH-000039,-0.130912032716
ACH-000040,0.023859410957
ACH-000041,-0.07092375911610001
ACH-000042,0.00151973883528
ACH-000045,-0.013007756632999998
ACH-000047,0.0227582064539
ACH-000052,-0.18492343591
ACH-000053,-0.037087253091099996
ACH-000054,-0.0837061766941
ACH-000055,-0.168397731459
ACH-000060,-0.0194108301551
ACH-000067,-0.20701531368
ACH-000070,-0.0760769485711
ACH-000075,-0.228747335873
ACH-000078,0.12054002492
ACH-000082,-0.08153498908760001
ACH-000085,-0.128273412269
ACH-000086,0.0420728329693
ACH-000087,0.039852102306599996
ACH-000092,0.0281464070788
ACH-000095,-0.11118337837200001
ACH-000097,-0.0676224868801
ACH-000098,-0.312099276777
ACH-000099,0.00726425120749
ACH-000108,0.0009449335574760002
ACH-000113,-0.05580661590699999
ACH-000115,0.00143516047585
ACH-000116,-0.0305204129539
ACH-000118,-0.131852530325
ACH-000120,-0.09527323979980001
ACH-000123,-0.08228021901860001
ACH-000127,-0.117295012202
ACH-000128,-0.004132505556699999
ACH-000132,-0.004833011476909999
ACH-000133,0.024926158189
ACH-000137,-0.19172015028900002
ACH-000138,-0.048489633597
ACH-000142,0.091453891489
ACH-000143,-0.0338727598411
ACH-000146,-0.102085740756
ACH-000148,0.0588587344603
ACH-000150,0.08454754126669999
ACH-000152,-0.10286751383300001
ACH-000153,0.159276794866
ACH-000159,0.0272777136619
ACH-000160,-0.17846300387000003
ACH-000163,-0.0681200879119
ACH-000167,-0.314177044801
ACH-000168,-0.507720301506
ACH-000169,-0.0876482858698
ACH-000178,0.035501446066
ACH-000182,0.0985358145094
ACH-000183,0.0744891361444
ACH-000188,-0.0020395489925999996
ACH-000189,0.119562075187
ACH-000190,-0.110376975213
ACH-000198,-0.0651855685815
ACH-000204,0.0638620317603
ACH-000206,0.056998419903300006
ACH-000207,-0.0161389630733
ACH-000211,-0.0149254578513
ACH-000215,-0.0648196675468
ACH-000221,-0.23351493494699999
ACH-000222,-0.150608532997
ACH-000223,0.000625865013314
ACH-000226,-0.0918382506625
ACH-000227,0.108230513027
ACH-000228,0.0774633554339
ACH-000231,-0.12005353643899999
ACH-000232,-0.109134035494
ACH-000233,0.145210244096
ACH-000234,-0.0530298841624
ACH-000235,-0.12163317407
ACH-000237,-0.145138118368
ACH-000238,-0.30540580014
ACH-000243,-0.085350713539
ACH-000244,-0.38200650456
ACH-000246,-0.157380085582
ACH-000248,0.030210978660000005
ACH-000250,-0.0379554951022
ACH-000251,-0.11429367434399999
ACH-000253,-0.12320697550000001
ACH-000255,0.0464746668114
ACH-000256,0.019843840300499998
ACH-000257,0.134961394333
ACH-000258,-0.198479796979
ACH-000259,0.00682836471696
ACH-000260,0.106641821008
ACH-000261,-0.188741912794
ACH-000262,-0.0235301899767
ACH-000263,-0.0468942718982
ACH-000264,-0.0925975361194
ACH-000265,-0.077422894499
ACH-000266,-0.194862312909
ACH-000272,-0.114219106082
ACH-000273,0.10831583246200001
ACH-000274,0.0446061570407
ACH-000277,-0.154894589235
ACH-000278,-0.18098555644699998
ACH-000279,-0.0751384345573
ACH-000280,-0.0828321737883
ACH-000281,-0.058506586579499996
ACH-000288,-0.032511888686700005
ACH-000291,0.00457630549346
ACH-000293,-0.13363729067900001
ACH-000294,-0.183174032985
ACH-000295,0.0657087539858
ACH-000296,-0.125516792443
ACH-000302,-0.0801689565933
ACH-000304,0.41032127531400003
ACH-000307,0.0404377422285
ACH-000308,-0.0460111881136
ACH-000310,-0.135794654398
ACH-000311,-0.11208882510700001
ACH-000312,0.0912463291894
ACH-000315,0.163862477068
ACH-000316,-0.07777478977180001
ACH-000317,-0.0283416779289
ACH-000318,-0.116917237237
ACH-000319,-0.159855949538
ACH-000320,-0.454014702306
ACH-000322,-0.12207695874800001
ACH-000323,0.025567863905599997
ACH-000324,0.0441549752984
ACH-000329,0.0168569585256
ACH-000330,0.0305338958257
ACH-000331,-0.07580044575560001
ACH-000332,-0.021003580120700003
ACH-000334,0.152866021109
ACH-000335,-0.302338877182
ACH-000336,-0.224925701337
ACH-000337,0.050869907784599995
ACH-000339,-0.11376576126700001
ACH-000341,0.110355396125
ACH-000348,0.0061348415524799995
ACH-000350,0.019329903126
ACH-000352,0.0858914842647
ACH-000356,-0.0306600988878
ACH-000361,-0.335446980991
ACH-000362,-0.135681962799
ACH-000363,0.00757038027361
ACH-000364,-0.23564457873300002
ACH-000365,-0.0147794797722
ACH-000366,-0.0665539106517
ACH-000368,-0.330135789407
ACH-000374,-0.147709038469
ACH-000375,0.000554718647172
ACH-000376,-0.018159588497799996
ACH-000381,-0.0645957031634
ACH-000383,-0.17628387810499999
ACH-000387,0.0328623116497
ACH-000389,-0.16846570974599998
ACH-000390,0.172401648275
ACH-000393,-0.0320558526101
ACH-000395,0.14587011814200002
ACH-000397,0.0637209104401
ACH-000401,-0.12711245913799998
ACH-000402,-0.039124187371400006
ACH-000403,-0.042606044738
ACH-000404,-0.287381193658
ACH-000406,-0.0526767571043
ACH-000407,0.012567872731000001
ACH-000408,-0.324581198432
ACH-000410,-0.09934233545639999
ACH-000411,-0.062454898869000006
ACH-000414,-0.054067039328899995
ACH-000415,-0.175632908143
ACH-000416,-0.137297325351
ACH-000420,0.0758757173815
ACH-000421,0.0376317635595
ACH-000424,-0.194023231741
ACH-000425,-0.136636801228
ACH-000426,0.282038422503
ACH-000427,-0.06851900462709999
ACH-000433,0.153619866219
ACH-000436,0.08198968141060001
ACH-000444,0.155330355952
ACH-000445,0.1950176243
ACH-000448,-0.0740482980831
ACH-000450,0.232607592999
ACH-000452,-0.0346020631897
ACH-000454,0.0419498466352
ACH-000458,0.0459189217583
ACH-000459,0.245874028173
ACH-000460,0.15564471821599998
ACH-000461,0.00963550032426
ACH-000463,-0.0443714779242
ACH-000464,-0.22732899098
ACH-000466,-0.0101149526137
ACH-000467,-0.0951749786348
ACH-000468,-0.139494672682
ACH-000469,-0.0745115388002
ACH-000470,-0.105730486721
ACH-000471,-0.0822064147581
ACH-000472,-0.177091237793
ACH-000473,-0.014934161873299998
ACH-000475,-0.0894067170613
ACH-000476,-0.142175696356
ACH-000477,-0.0203633951565
ACH-000480,-0.180431267666
ACH-000481,0.07860829365369999
ACH-000483,0.018472453086299998
ACH-000484,-0.136045918927
ACH-000485,-0.310339132553
ACH-000486,-0.0347174527187
ACH-000487,-0.033768263321000004
ACH-000488,0.0380844454235
ACH-000490,-0.0910581068682
ACH-000491,0.0174322500163
ACH-000495,-0.043137834892100005
ACH-000496,-0.181143212172
ACH-000499,0.0234824108464
ACH-000500,0.40355558635600003
ACH-000502,-0.17575356697500003
ACH-000503,-0.228799105927
ACH-000505,0.0025447516220999996
ACH-000507,0.0798214819842
ACH-000510,-0.20680325263500002
ACH-000511,-0.133100352491
ACH-000512,0.0268553622515
ACH-000516,-0.05871383634380001
ACH-000517,0.0771818888456
ACH-000518,0.030023667099900002
ACH-000520,-0.277518629448
ACH-000521,-0.101062573994
ACH-000522,-0.0960808948263
ACH-000524,0.0217642895467
ACH-000527,0.0247188143077
ACH-000528,-0.038871485208
ACH-000537,-0.00712618441229
ACH-000541,-0.208146196918
ACH-000542,-0.127049301897
ACH-000544,-0.0574914483962
ACH-000545,-0.277668327479
ACH-000547,0.140191893132
ACH-000548,-0.18634617859299998
ACH-000549,-0.122351708053
ACH-000550,-0.28002337413899997
ACH-000552,-0.00241517432151
ACH-000556,-0.0178482009063
ACH-000557,-0.06874200295960001
ACH-000570,0.06814712912740001
ACH-000571,0.043206912622699996
ACH-000573,0.034394257933199994
ACH-000576,0.0964145083244
ACH-000580,-0.0704723609918
ACH-000584,0.123288953495
ACH-000585,-0.10830342726
ACH-000588,-0.28555146104699997
ACH-000589,0.00918608797259
ACH-000591,0.18848428509100001
ACH-000593,-0.012958602300200002
ACH-000600,-0.07894912666069999
ACH-000601,0.047721890189899994
ACH-000604,-0.07928091450239999
ACH-000605,0.201674492726
ACH-000606,-0.00423601544968
ACH-000608,0.1202574089
ACH-000614,-0.504882203924
ACH-000616,-0.21196101522500002
ACH-000618,0.0952440836685
ACH-000619,-0.24355818227899997
ACH-000620,0.0784745550506
ACH-000621,-0.07767823403789999
ACH-000622,-0.180489938126
ACH-000623,-0.113620320063
ACH-000624,-0.055759008308
ACH-000627,0.0947626179772
ACH-000630,-0.151970246085
ACH-000632,-0.0665786193507
ACH-000633,-0.044437502547800004
ACH-000637,-0.0157989863116
ACH-000638,0.036941721427300005
ACH-000646,-0.073061615777
ACH-000647,0.0324159122676
ACH-000648,0.0650561749758
ACH-000649,0.009297287660639999
ACH-000651,0.015342357695200001
ACH-000652,-0.0178584722346
ACH-000653,-0.0735141616611
ACH-000657,-0.0233579035307
ACH-000658,-0.22976073575300002
ACH-000661,-0.0302997349878
ACH-000662,0.154795004003
ACH-000663,-0.164445439275
ACH-000665,-0.0935410899244
ACH-000671,-0.0651976170609
ACH-000673,-0.0940075565903
ACH-000676,-0.357046354932
ACH-000677,0.038138546590199995
ACH-000681,-0.0871297542322
ACH-000682,-0.149020888093
ACH-000683,0.0139581836271
ACH-000684,-0.0689940840978
ACH-000688,0.07249631658280001
ACH-000693,-0.050504080856099996
ACH-000694,-0.0977028259948
ACH-000695,0.0567884685329
ACH-000696,-6.41292615349e-05
ACH-000697,0.07516331513249999
ACH-000699,-0.20700389163199998
ACH-000701,-0.10399623147399999
ACH-000706,-0.0036245112721999995
ACH-000711,-0.04034977460980001
ACH-000713,-0.12349162107799999
ACH-000714,0.021958579687099997
ACH-000718,-0.11165176349000001
ACH-000720,-0.0144111760011
ACH-000721,0.0388887342739
ACH-000724,0.0360907672694
ACH-000725,0.17813928697999998
ACH-000732,0.178137245866
ACH-000734,-0.150197567764
ACH-000735,-0.13297252213
ACH-000736,-0.005895476555
ACH-000738,0.11568301717900001
ACH-000746,-0.07991835121060001
ACH-000747,-0.149560985614
ACH-000748,0.0707144351792
ACH-000753,-0.0474549146917
ACH-000756,0.0691984734126
ACH-000757,-0.006667300037
ACH-000758,-0.03444099667
ACH-000760,-0.020310571963
ACH-000763,-0.10427716224
ACH-000764,0.130537768464
ACH-000765,-0.0207441627018
ACH-000766,-0.04866073722159999
ACH-000767,-0.020938863065900003
ACH-000768,-0.10795477115
ACH-000769,0.192716636005
ACH-000770,-0.0542806834318
ACH-000771,-0.0843574304118
ACH-000773,0.126512916138
ACH-000776,-0.131284730361
ACH-000777,-0.13069924946699998
ACH-000778,-0.0346330281063
ACH-000781,-0.0666238742457
ACH-000782,-0.216433688213
ACH-000783,0.099105480755
ACH-000784,-0.0248500857039
ACH-000785,0.014724732902799999
ACH-000787,-0.132641077661
ACH-000788,-0.0806513472571
ACH-000791,0.0209752591518
ACH-000792,-0.0354082134148
ACH-000794,0.0306416679428
ACH-000796,-0.0703719966132
ACH-000799,-0.10187529415100001
ACH-000800,-0.0367860356515
ACH-000802,0.039239477600599995
ACH-000804,0.13920402123700001
ACH-000805,-0.194157510653
ACH-000809,0.0357453122839
ACH-000810,0.00975376692167
ACH-000811,-0.121435048597
ACH-000817,-0.09586069613600001
ACH-000819,-0.07138966022469999
ACH-000820,-0.16818151977
ACH-000821,-0.15372281549300001
ACH-000822,0.0171352875544
ACH-000823,-0.0681473465536
ACH-000824,-0.036734762613900004
ACH-000827,-0.111412165104
ACH-000829,-0.0733944755714
ACH-000831,0.0205149791187
ACH-000832,-0.15010099067
ACH-000833,-0.00843680527716
ACH-000834,0.18108708404100002
ACH-000835,-0.19370808295800002
ACH-000836,0.0373345692929
ACH-000837,-0.1482223527
ACH-000838,0.0714203683179
ACH-000839,-0.197748054626
ACH-000840,0.06957861661439999
ACH-000841,-0.0796934327773
ACH-000843,0.08079480549319999
ACH-000846,-0.20525906069699998
ACH-000847,-0.33554795700999995
ACH-000848,-0.0517600972299
ACH-000849,-0.00036355255425
ACH-000851,-0.205637873803
ACH-000855,-0.416066664037
ACH-000856,-0.11130650856799999
ACH-000858,-0.176339181824
ACH-000859,-0.124412225113
ACH-000861,0.010119766178
ACH-000862,-0.10579066765900001
ACH-000865,0.044522079987500005
ACH-000866,-0.159079109372
ACH-000867,-0.04443499284130001
ACH-000869,-0.160815693052
ACH-000872,0.0477911085702
ACH-000873,-0.096543661219
ACH-000876,-0.0169276786549
ACH-000878,0.0832185269907
ACH-000880,0.15963666531600001
ACH-000881,-0.145404166588
ACH-000882,0.0613764486901
ACH-000884,-0.007252984472979999
ACH-000885,0.007639639512479999
ACH-000887,-0.0313956619711
ACH-000888,0.03627387382030001
ACH-000889,-0.108070964222
ACH-000890,-0.228910318982
ACH-000896,-0.144746574167
ACH-000898,0.046800449818599994
ACH-000900,0.07008674968010001
