,NUDT6 (11162)
ACH-000004,0.11716401115999998
ACH-000007,0.048694520289599995
ACH-000009,0.0647149201472
ACH-000011,0.0814045135271
ACH-000012,0.13059013347100001
ACH-000013,0.10405857900599999
ACH-000014,0.17850888444600002
ACH-000015,0.22204846025400002
ACH-000017,0.07811655093560001
ACH-000018,0.17274473913199997
ACH-000019,0.05849277827819999
ACH-000021,0.10158558285599999
ACH-000022,0.227612356576
ACH-000025,0.012055202295
ACH-000028,0.011516344789
ACH-000030,0.12958046163200002
ACH-000035,0.12325568391899999
ACH-000036,0.033260627642900005
ACH-000037,0.0906821924229
ACH-000039,-0.155596144435
ACH-000040,0.190921979758
ACH-000041,-0.14680856432800002
ACH-000042,0.109016673605
ACH-000045,0.0521719632885
ACH-000047,0.16654345972
ACH-000052,0.0485093700909
ACH-000053,0.0230384900257
ACH-000054,0.08631065451099999
ACH-000055,0.118661647674
ACH-000060,0.09493727043130001
ACH-000067,0.0731635011032
ACH-000070,-0.0446863921894
ACH-000075,-0.0509927795839
ACH-000078,-0.07820235394910001
ACH-000082,0.131664718887
ACH-000085,0.130898139579
ACH-000086,0.130588995404
ACH-000087,0.004588878496979999
ACH-000092,0.00463778888688
ACH-000095,0.07848658047339999
ACH-000097,0.0766246416414
ACH-000098,-0.0063495246512599995
ACH-000099,0.114396577808
ACH-000108,-0.0380319784176
ACH-000113,-0.0202485490137
ACH-000115,0.212190815664
ACH-000116,0.0512149263893
ACH-000118,0.134722816488
ACH-000120,-0.0103257694325
ACH-000123,0.0134384272111
ACH-000127,0.0967879925725
ACH-000128,0.19241672714400002
ACH-000132,0.07236078152110001
ACH-000133,0.11609983723799999
ACH-000137,0.206885897877
ACH-000138,0.103372821875
ACH-000142,0.292533073232
ACH-000143,0.08509870385099999
ACH-000146,-0.0040949870525
ACH-000148,0.0596005709143
ACH-000150,0.163857846732
ACH-000152,0.239041581218
ACH-000153,0.050214061288900005
ACH-000159,0.0267070048178
ACH-000160,-0.162639582427
ACH-000163,-0.0341379031845
ACH-000167,0.377922645181
ACH-000168,0.061595035265699996
ACH-000169,-0.00861127962433
ACH-000178,0.0976976269007
ACH-000182,0.168760142088
ACH-000183,0.146303468143
ACH-000188,0.151645188085
ACH-000189,0.133658229033
ACH-000190,0.11758918809
ACH-000198,-0.0495154231869
ACH-000204,-0.155720587965
ACH-000206,0.114506640154
ACH-000207,0.17247130039900002
ACH-000211,0.10044290977600001
ACH-000215,0.0770098668688
ACH-000221,0.140453185441
ACH-000222,-0.0087593110436
ACH-000223,0.03976617641019999
ACH-000226,0.146923431159
ACH-000227,0.0993212566542
ACH-000228,0.0550884933472
ACH-000231,0.0567328416797
ACH-000232,0.049690613836699996
ACH-000233,0.176397311005
ACH-000234,0.0664992643007
ACH-000235,0.07598778537619999
ACH-000237,0.168194537401
ACH-000238,0.262494219727
ACH-000243,0.09324440495339999
ACH-000244,0.11085494987700001
ACH-000246,0.179586868651
ACH-000248,-0.139238256274
ACH-000250,0.207497888325
ACH-000251,0.152065326371
ACH-000253,0.20969364508699997
ACH-000255,0.179562176362
ACH-000256,0.243311641252
ACH-000257,0.26246669088
ACH-000258,0.0551925150302
ACH-000259,0.124403579919
ACH-000260,0.010001571380099999
ACH-000261,0.106004729552
ACH-000262,0.15403982355499998
ACH-000263,0.35307204933700004
ACH-000264,0.04439298486669999
ACH-000265,0.116010681278
ACH-000266,0.06563008897009999
ACH-000272,0.136485821612
ACH-000273,-0.0583013748316
ACH-000274,0.0826794048184
ACH-000277,0.31656446868
ACH-000278,0.217840935181
ACH-000279,0.0856078387862
ACH-000280,0.156320779342
ACH-000281,0.05275364334530001
ACH-000288,0.12744240025
ACH-000291,0.231894482509
ACH-000293,-0.059875258431
ACH-000294,0.061438494592699996
ACH-000295,-0.205801166735
ACH-000296,0.16064179681
ACH-000302,-0.0389407018049
ACH-000304,-0.11831509946900001
ACH-000307,0.0548235122559
ACH-000308,0.162569928965
ACH-000310,-0.102806202669
ACH-000311,0.164598298945
ACH-000312,0.206846034278
ACH-000315,-0.0188645722241
ACH-000316,0.111138028401
ACH-000317,0.052671218323300004
ACH-000318,0.155753121197
ACH-000319,0.00191204539593
ACH-000320,0.124278600595
ACH-000322,-0.025118391030099996
ACH-000323,0.0788955741745
ACH-000324,0.218414882317
ACH-000329,0.133686385991
ACH-000330,0.04360418341569999
ACH-000331,0.142239952998
ACH-000332,0.108173034739
ACH-000334,-0.14292863622500002
ACH-000335,-0.133805372921
ACH-000336,0.278818487786
ACH-000337,0.21163610345
ACH-000339,0.0744322521305
ACH-000341,-0.0819849304893
ACH-000348,0.0602462504213
ACH-000350,0.029626873626
ACH-000352,-0.013634259237799998
ACH-000356,0.20467430762400002
ACH-000361,0.224539744122
ACH-000362,0.0649151146843
ACH-000363,0.0104327552846
ACH-000364,-0.00969251465289
ACH-000365,0.119415702842
ACH-000366,0.11202424842499999
ACH-000368,0.281641566682
ACH-000374,-0.00740616004741
ACH-000375,0.068401894117
ACH-000376,0.134598647888
ACH-000381,-0.048937274021399996
ACH-000383,0.0814438035259
ACH-000387,0.000151305858237
ACH-000389,0.14136760186300001
ACH-000390,0.151553584719
ACH-000393,0.0766526317353
ACH-000395,0.11370860512700001
ACH-000397,0.0765678774959
ACH-000401,0.129929067698
ACH-000402,0.227528964047
ACH-000403,0.0060824977600000005
ACH-000404,0.021468321866999998
ACH-000406,0.057784389489099995
ACH-000407,-0.05496677971030001
ACH-000408,0.234613507012
ACH-000410,0.0274506355112
ACH-000411,0.11966769396600001
ACH-000414,-0.0180092697596
ACH-000415,0.058756469374599996
ACH-000416,0.0154655554587
ACH-000420,0.112266428628
ACH-000421,0.0671592118632
ACH-000424,-0.10596091644899999
ACH-000425,0.015414342978499999
ACH-000426,0.221502052789
ACH-000427,0.238817437218
ACH-000433,-0.0638790345646
ACH-000436,0.0323400484176
ACH-000444,0.12165792922900001
ACH-000445,0.276320996185
ACH-000448,-0.0445157318567
ACH-000450,0.194825681659
ACH-000452,0.195962262392
ACH-000454,0.23707833869000003
ACH-000458,0.15597618089
ACH-000459,0.203766373079
ACH-000460,0.0681292359015
ACH-000461,0.0261775094851
ACH-000463,0.0411624935019
ACH-000464,0.0172072908749
ACH-000466,0.20911681515
ACH-000467,0.15085473533
ACH-000468,0.09892411304089999
ACH-000469,-0.00971750046645
ACH-000470,0.0830128442863
ACH-000471,0.183503557082
ACH-000472,0.096039210702
ACH-000473,0.0255316919074
ACH-000475,0.0692956127449
ACH-000476,0.224333588418
ACH-000477,0.23667222307500002
ACH-000480,-0.04056284674169999
ACH-000481,0.0997363394637
ACH-000483,-0.05813933743369999
ACH-000484,0.07526567415350001
ACH-000485,0.05385739460390001
ACH-000486,0.20218624871399998
ACH-000487,0.141310893101
ACH-000488,0.15275687409000002
ACH-000490,0.223342359088
ACH-000491,-0.0882663522819
ACH-000495,0.0577201266782
ACH-000496,-0.0537384143462
ACH-000499,0.166634571162
ACH-000500,0.22131418980099998
ACH-000502,0.0849156373157
ACH-000503,0.0521074867541
