,VPS4A (27183)
ACH-000476,-0.145211331417
ACH-000477,0.148750075218
ACH-000480,-0.264323320516
ACH-000481,-0.124799070198
ACH-000483,-0.435401518975
ACH-000484,0.149650298708
ACH-000485,-0.222873214361
ACH-000486,-0.215017883588
ACH-000487,-0.6897688643709999
ACH-000488,-0.16777213438400002
ACH-000490,-0.281632348293
ACH-000491,-0.25317777114900003
ACH-000495,-0.196416081594
ACH-000496,-0.331841335092
ACH-000499,-0.447025180317
ACH-000500,-1.45928570019
ACH-000502,-0.552305485004
ACH-000503,-0.25227463766999997
ACH-000505,-0.46523954739100004
ACH-000507,-0.497476233485
ACH-000510,-0.158963896995
ACH-000511,-0.189701171257
ACH-000512,-0.519408417469
ACH-000516,-0.5002313948520001
ACH-000517,-1.67484216281
ACH-000518,-0.32347743343400004
ACH-000520,-1.2911540479899999
ACH-000521,-0.23134416913699998
ACH-000522,-0.371503522336
ACH-000524,-0.376687597147
ACH-000527,-0.290369274729
ACH-000528,-0.173682047795
ACH-000537,-0.435612679879
ACH-000541,-0.353488182207
ACH-000542,-0.244404512199
ACH-000544,-0.562136601862
ACH-000545,-0.48200389441799996
ACH-000547,-0.542935873625
ACH-000548,-1.6479298267299998
ACH-000549,-0.225965854441
ACH-000550,-0.772767499743
ACH-000552,-0.40940476309
ACH-000556,-0.443960269298
ACH-000557,-0.20141345877300001
ACH-000570,-0.445476710853
ACH-000571,-0.560050869115
ACH-000573,-1.1488356829100002
ACH-000576,-0.07677253279089999
ACH-000580,-0.268830156358
ACH-000584,-0.148807830173
ACH-000585,-0.467424188575
ACH-000588,-0.289796135259
ACH-000589,-0.699274967272
ACH-000591,-0.742519054871
ACH-000593,-0.284451346946
ACH-000600,-0.20212433949099998
ACH-000601,-0.297120152049
ACH-000604,-0.118657498355
ACH-000605,-0.42182535475599997
ACH-000606,-0.0564868099969
ACH-000608,-0.381093216238
ACH-000614,-0.180406387477
ACH-000616,-0.45477763035700003
ACH-000618,-0.20042379045400002
ACH-000619,-0.640139356179
ACH-000620,-0.15716312495100002
ACH-000621,-0.85375270843
ACH-000622,-0.302046729348
ACH-000623,-0.483657280122
ACH-000624,-0.21665198345699999
ACH-000627,-0.71006433128
ACH-000630,-0.208397273904
ACH-000632,-0.16740182005
ACH-000633,-0.19040067994000004
ACH-000637,-0.38569968589299997
ACH-000638,-0.43116102824600006
ACH-000646,-0.29046938478
ACH-000647,-0.7783611594650001
ACH-000648,-0.232596002887
ACH-000649,-0.274492666247
ACH-000651,-0.586291974459
ACH-000652,-1.06954022168
ACH-000653,0.19891257646899999
ACH-000657,-0.39505109377400005
ACH-000658,-0.401755813313
ACH-000661,-0.342425860726
ACH-000662,-0.0678088893856
ACH-000663,-0.42738210464599996
ACH-000665,-0.10053763180299999
ACH-000671,-0.168611159615
ACH-000673,-0.145800127672
ACH-000676,-0.0173744537135
ACH-000677,-0.00158032435767
ACH-000681,-0.31824066863600003
ACH-000682,-0.302563788392
ACH-000683,-0.277346969537
ACH-000684,-0.650104986786
ACH-000688,-0.0808212136157
ACH-000693,-0.18194573704999997
ACH-000694,-0.159623329112
ACH-000695,-0.526589960753
ACH-000696,-0.6620369191759999
ACH-000697,-0.890880097464
ACH-000699,-1.08796614185
ACH-000701,-0.506411838117
ACH-000706,-0.037871321947499995
ACH-000711,-1.36120998629
ACH-000713,-0.788370603569
ACH-000714,-0.37990093742200004
ACH-000718,-0.7591683655500001
ACH-000720,-0.966712064191
ACH-000721,-0.193091986094
ACH-000724,-0.21014309524500002
ACH-000725,-0.27024794270799996
ACH-000732,-0.586106045458
ACH-000734,-0.0621188397604
ACH-000735,-0.391912820198
ACH-000736,-0.514598558257
ACH-000738,-0.75709117607
ACH-000746,-0.326433288
ACH-000747,-0.28624432155699997
ACH-000748,-0.164993570713
ACH-000753,-0.12436249915400001
ACH-000756,-0.559333536285
ACH-000757,-0.28528063301
ACH-000758,-1.19956915657
ACH-000760,-0.123127391619
ACH-000763,-0.293141261743
ACH-000764,-0.628804857798
ACH-000765,-0.125856760368
ACH-000766,-1.5542297244
ACH-000767,-0.34288449705799995
ACH-000768,-0.7486953003679999
ACH-000769,-0.44249045626999994
ACH-000770,-0.380398762472
ACH-000771,-0.143208104197
ACH-000773,-0.17876029442299998
ACH-000776,-0.37309257245800004
ACH-000777,-0.24771021218800002
ACH-000778,-1.1270356307
ACH-000781,-0.22492863679900002
ACH-000782,-0.277938755167
ACH-000783,-0.16201567231
ACH-000784,-0.414311819229
ACH-000785,-1.6106375876499999
ACH-000787,-0.338843486972
ACH-000788,-0.18567608107900002
ACH-000791,-0.288407924561
ACH-000792,-0.361904698896
ACH-000794,-0.370524329022
ACH-000796,-0.0788648007768
ACH-000799,-0.201066329915
ACH-000800,-0.392604163279
ACH-000802,-0.6597802677
ACH-000804,-0.733099930474
ACH-000805,-0.279838152703
ACH-000809,-0.112855592031
ACH-000810,-0.0907756741688
ACH-000811,0.0470936906424
ACH-000817,-0.47200793090000004
ACH-000819,-0.49752801475100006
ACH-000820,-0.839847167876
ACH-000821,-0.0573487378324
ACH-000822,-0.455660752465
ACH-000823,-0.0980990315899
ACH-000824,-0.243334618779
ACH-000827,-0.178579168928
ACH-000829,-0.35116030091899997
ACH-000831,-0.7617101611
ACH-000832,-0.256110936646
ACH-000833,-0.898121163844
ACH-000834,-0.560560448308
ACH-000835,-0.458654057797
ACH-000836,-0.426388350986
ACH-000837,-0.254039657947
ACH-000838,-0.0863552670386
ACH-000839,-0.508824130699
ACH-000840,-1.3697227178
ACH-000841,-1.3324086687999999
ACH-000843,-0.410195884657
ACH-000846,-1.0525756325700002
ACH-000847,-0.437831986884
ACH-000848,-0.188572115581
ACH-000849,-0.112509073268
ACH-000851,-0.592401433336
ACH-000855,-0.17804152482500002
ACH-000856,-0.27571543976
ACH-000858,-0.40102412819
ACH-000859,-0.15606087137
ACH-000861,-1.10042145664
ACH-000862,-0.259029966366
ACH-000865,-0.43199287805500003
ACH-000866,-0.18016733634100002
ACH-000867,-0.129241784334
ACH-000869,-0.297781914041
ACH-000872,-0.176114177214
ACH-000873,-0.518593650608
ACH-000876,-0.187281857062
ACH-000878,-0.335112192486
ACH-000880,-1.11572842859
ACH-000881,-0.357350113757
ACH-000882,-0.153772381881
ACH-000884,-0.408530912118
ACH-000885,-0.44254060229099995
ACH-000887,-0.669544668961
ACH-000888,-0.9427662234469999
ACH-000889,-0.33514645630199996
ACH-000890,-0.845881975634
ACH-000896,-0.414216089557
ACH-000898,-0.26858725459000005
ACH-000900,-0.28226743569
ACH-000901,-0.6618262885399999
ACH-000905,-0.579479837695
ACH-000906,-0.329587355591
ACH-000907,-0.0892538159833
ACH-000910,-0.23969088395500002
ACH-000911,-0.347108137806
ACH-000912,-0.17540369838599998
ACH-000913,-0.28395194632599996
ACH-000915,-0.18296172178
ACH-000916,-0.818131593242
ACH-000917,-0.44912402318000005
ACH-000921,-0.39448839117
ACH-000924,-0.229584001338
ACH-000926,-0.40835966803999996
ACH-000928,-0.440190228153
ACH-000929,-1.27259226047
ACH-000932,-0.20744779581
ACH-000935,-0.458195201343
ACH-000936,-0.38485392208499997
ACH-000937,-0.283355300448
ACH-000938,-0.122717388382
ACH-000939,-0.30220568602
ACH-000941,-0.31211134018000003
ACH-000943,-0.242689210587
ACH-000946,-0.221401231969
ACH-000947,-0.332569082971
ACH-000948,-0.201730420798
ACH-000950,-0.235802411999
ACH-000953,-0.32935672172200003
ACH-000957,-0.21615549737599998
ACH-000958,-0.2637019461
ACH-000960,-0.304185842223
ACH-000963,-0.145189649111
ACH-000968,-0.318681763889
ACH-000969,-0.5688163649360001
ACH-000973,-0.46022007480899996
ACH-000974,-0.146760284776
ACH-000975,-0.21042855105099997
ACH-000976,-0.944511051972
ACH-000978,-0.488046483785
ACH-000980,-0.255915452751
ACH-000984,-0.237186248939
ACH-000986,-0.416764126532
ACH-000988,-0.0244696151198
ACH-000993,-0.135444092557
ACH-000994,-0.24667481553000004
ACH-000996,-0.39150445336499995
ACH-001001,-0.333002940502
ACH-001020,-0.39331090533299995
ACH-001028,-0.173793118086
ACH-001031,-0.352966665045
ACH-001038,-0.31711999344
ACH-001048,-0.24751572292
ACH-001050,-0.280159084977
ACH-001053,-0.527543190629
ACH-001054,-0.47920660047700003
ACH-001061,-0.25584177357
ACH-001067,-0.39463995435500004
ACH-001075,-0.319338096294
ACH-001096,-1.40803408979
ACH-001128,-0.736299483856
ACH-001134,-0.591848552731
ACH-001151,-0.45889789796
ACH-001163,-0.254461469603
ACH-001164,-0.117035135973
ACH-001173,-0.34673622534599996
ACH-001183,-0.420461739785
ACH-001184,-0.873846807641
ACH-001190,-0.113741239813
ACH-001192,-0.146328236992
ACH-001193,-0.138332009451
ACH-001196,-1.52584023736
ACH-001197,-0.568408133151
ACH-001205,-0.6458057169020001
ACH-001211,-0.494158908258
ACH-001212,-0.335213961263
ACH-001228,-0.39027500286300004
ACH-001232,-0.210204898378
ACH-001239,-0.110486365175
ACH-001274,-0.25847630253000003
ACH-001275,-0.340963864685
ACH-001277,-0.14491303715700002
ACH-001278,-0.186102287949
ACH-001280,-0.32799455454599996
ACH-001283,-0.019746483026999998
ACH-001289,-0.388010518834
ACH-001295,-0.204956883676
ACH-001300,-0.323319159952
ACH-001301,-0.20201859508699999
ACH-001302,-0.0589792742989
ACH-001303,-0.7503719731630001
ACH-001306,-0.33709192048500003
ACH-001318,-0.452750369067
ACH-001322,-0.414866589055
ACH-001328,-0.271417541057
ACH-001332,-0.323764594611
ACH-001333,-0.224119709366
ACH-001336,-0.34118360023100003
ACH-001340,-1.352324532
ACH-001346,-0.23001152143599998
ACH-001353,-0.566112287034
ACH-001354,-0.0793182979589
ACH-001367,-0.285970520438
ACH-001368,-0.5018965427090001
ACH-001374,-0.321975744282
ACH-001375,-0.42429850668499997
ACH-001377,-0.308642088258
ACH-001380,-0.133841988735
ACH-001391,-0.193356058468
ACH-001407,-1.69466238872
ACH-001408,-1.01604866515
ACH-001413,-1.11808460611
ACH-001430,-0.0592075111849
ACH-001431,-0.29199160219500003
ACH-001450,0.06838741553180001
ACH-001496,-0.34173699532799995
ACH-001500,-0.573045165228
ACH-001521,-0.45978589248
ACH-001523,-0.30571601488600003
ACH-001532,-0.496655430139
ACH-001536,-0.894372864621
ACH-001550,-0.11627029516699999
ACH-001552,-0.147682097069
ACH-001554,-0.461924350482
ACH-001645,-0.17948807769699998
ACH-001654,-0.293307629098
ACH-001715,-0.8997136084630001
ACH-001735,-0.329237904071
ACH-001736,-0.31812866915
ACH-001737,-0.7459820661069999
ACH-001740,-0.692901772332
ACH-001745,-0.7914810264290001
ACH-001750,-0.322015177908
ACH-001765,-0.28689589635400004
ACH-001956,-0.205434255999
ACH-001957,-0.23171436094
