,PSD (5662)
ACH-000720,0.0156273980004
ACH-000721,-0.179729626763
ACH-000724,-0.030628616067
ACH-000725,0.140884792157
ACH-000732,-0.374938089609
ACH-000734,-0.0682591967485
ACH-000735,-0.132998856407
ACH-000736,-0.22244567160700002
ACH-000738,-0.305912263913
ACH-000746,-0.23459781243099997
ACH-000747,-0.5601515767040001
ACH-000748,-0.10524353128599999
ACH-000753,-0.108645738929
ACH-000756,0.0187426511079
ACH-000757,-0.139193560217
ACH-000758,-0.208364640035
ACH-000760,-0.11344991906
ACH-000763,-0.00748949624957
ACH-000764,-0.449258499127
ACH-000765,-0.07688017973450001
ACH-000766,-0.0148795863387
ACH-000767,-0.0774297210648
ACH-000768,-0.0640134805416
ACH-000769,-0.32646792935400004
ACH-000770,-0.0170473311805
ACH-000771,-0.161122358372
ACH-000773,-0.158173796036
ACH-000776,-0.0874702724152
ACH-000777,-0.266724399692
ACH-000778,-0.0266330423771
ACH-000781,-0.0285962936552
ACH-000782,-0.108948916801
ACH-000783,-0.09059291968389999
ACH-000784,-0.28347604718
ACH-000785,-0.196708062484
ACH-000787,0.000198281736384
ACH-000788,-0.200530922342
ACH-000791,-0.050975550063500005
ACH-000792,-0.112769494022
ACH-000794,-0.272462703855
ACH-000796,-0.161322837518
ACH-000799,-0.104587728732
ACH-000800,-0.21290877792500001
ACH-000802,-0.184585317267
ACH-000804,0.0122888177118
ACH-000805,-0.387039614527
ACH-000809,-0.23878682268100002
ACH-000810,0.0159512645472
ACH-000811,-0.412152663249
ACH-000817,-0.146288676336
ACH-000819,-0.177475223147
ACH-000820,0.0536987864435
ACH-000821,-0.219612576627
ACH-000822,-0.144187170664
ACH-000823,-0.0635218572372
ACH-000824,-0.140799913009
ACH-000827,-0.191454984306
ACH-000829,-0.125794654289
ACH-000831,-0.132027734449
ACH-000832,-0.09114955613970001
ACH-000833,-0.278109980711
ACH-000834,-0.112930795317
ACH-000835,-0.0297623160084
ACH-000836,-0.0935918362187
ACH-000837,-0.152565046935
ACH-000838,-0.040399193318199994
ACH-000839,-0.113624500535
ACH-000840,-0.269728587798
ACH-000841,-0.0988956481687
ACH-000843,-0.151419591472
ACH-000846,-0.0537063091713
ACH-000847,-0.697705328936
ACH-000848,-0.26438237086399996
ACH-000849,-0.271769455644
ACH-000851,-0.0348768854555
ACH-000855,0.08441283272669999
ACH-000856,-0.0875733304837
ACH-000858,-0.19471722521600002
ACH-000859,0.0455853684337
ACH-000861,-0.430226842319
ACH-000862,-0.18574696047400002
ACH-000865,-0.27394718196400003
ACH-000866,-0.0987423289163
ACH-000867,-0.0674867591124
ACH-000869,-0.019281475452
ACH-000872,0.042677135755400004
ACH-000873,-0.279266118863
ACH-000876,-0.0615482298123
ACH-000878,-0.141218167804
ACH-000880,-0.16931272454500002
ACH-000881,-0.0374617350107
ACH-000882,-0.20330003934000002
ACH-000884,-0.0572186277759
ACH-000885,-0.0720386207313
ACH-000887,0.014635304229
ACH-000888,-0.12351636002699999
ACH-000889,-0.112708234573
ACH-000890,-0.112062966772
ACH-000896,-0.09288977030279999
ACH-000898,-0.0153104232515
ACH-000900,-0.164417520275
ACH-000901,-0.14148159280099998
ACH-000905,-0.115142340914
ACH-000906,-0.0778763894751
ACH-000907,-0.190927589564
ACH-000910,-0.042343602084999994
ACH-000911,-0.06301797968640001
ACH-000912,-0.09116615389900001
ACH-000913,-0.15326830566
ACH-000915,-0.015807990081700002
ACH-000916,-0.058078343561
ACH-000917,-0.0850961238202
ACH-000921,-0.0430817394703
ACH-000924,-0.315937914694
ACH-000926,-0.0748868546456
ACH-000928,-0.00921216646626
ACH-000929,0.0646080435926
ACH-000932,-0.07175926159860001
ACH-000935,-0.289092488556
ACH-000936,-0.104589008832
ACH-000937,-0.269925752029
ACH-000938,-0.102870058308
ACH-000939,-0.0488839584088
ACH-000941,-0.127890379715
ACH-000943,-0.07686587082489998
ACH-000946,-0.210034630712
ACH-000947,-0.249822780734
ACH-000948,0.00558710612804
ACH-000950,-0.328297095662
ACH-000953,-0.112165824281
ACH-000957,-0.0316309451262
ACH-000958,-0.16667769437000002
ACH-000960,-0.042025272806099995
ACH-000963,-0.0856575239995
ACH-000968,-0.29545846607299997
ACH-000969,-0.087550921568
ACH-000973,-0.00361691147743
ACH-000974,-0.25444700375
ACH-000975,-0.11066689886600001
ACH-000976,0.00800681245278
ACH-000978,-0.302517214965
ACH-000980,-0.160198664523
ACH-000984,-0.19011144899399998
ACH-000986,0.11060921810100001
ACH-000988,-0.26902524452599996
ACH-000993,0.111141575436
ACH-000994,0.07824567340800001
ACH-000996,-0.13451640739600002
ACH-001001,-0.144500043406
ACH-001020,-0.18958377730099998
ACH-001028,-0.081515784704
ACH-001031,-0.213469752857
ACH-001038,-0.156798621655
ACH-001048,-0.14450443896600002
ACH-001050,-0.164177300533
ACH-001053,-0.19558150527600002
ACH-001054,-0.204070249324
ACH-001061,-0.026572942439
ACH-001067,-0.263018017641
ACH-001075,-0.224501515646
ACH-001096,-0.308409329153
ACH-001128,-0.35740452520300003
ACH-001134,-0.199491902419
ACH-001151,-0.17998620238200003
ACH-001163,-0.0683569561781
ACH-001164,-0.37622588323
ACH-001173,-0.0854865181065
ACH-001183,-0.070318601313
ACH-001184,-0.178791766655
ACH-001190,-0.105190270354
ACH-001192,-0.0781484838752
ACH-001193,-0.32329392119399997
ACH-001196,-0.239970824852
ACH-001197,-0.053042128623400006
ACH-001205,-0.21141750334399997
ACH-001211,-0.302305302587
ACH-001212,0.0381275727036
ACH-001228,-0.29900691639000004
ACH-001232,-0.227794664984
ACH-001239,-0.0102814528164
ACH-001274,-0.0579026216053
ACH-001275,-0.44412516334700003
ACH-001277,0.102512241958
ACH-001278,-0.417709736048
ACH-001280,0.0214193454667
ACH-001283,-0.00189518182282
ACH-001289,-0.301394682998
ACH-001295,-0.104966606655
ACH-001300,-0.241298378063
ACH-001301,-0.289702804413
ACH-001302,-0.0599314318785
ACH-001303,-0.122363834315
ACH-001306,-0.048563856708199994
ACH-001318,-0.0731549182346
ACH-001322,-0.035765200840400004
ACH-001328,-0.254109171703
ACH-001332,-0.0858043101979
ACH-001333,-0.24853341940600002
ACH-001336,0.008924881090790001
ACH-001340,-0.053390376124700004
ACH-001346,-0.142098292377
ACH-001353,0.00754557979224
ACH-001354,0.0898611927003
ACH-001367,-0.121249496364
ACH-001368,-0.213276784291
ACH-001374,0.0438880256834
ACH-001375,-0.00501604016221
ACH-001377,-0.13746111295299998
ACH-001380,-0.140315011971
ACH-001391,-0.162960060006
ACH-001407,-0.15204787748600002
ACH-001408,-0.0115533610796
ACH-001413,-0.109681963102
ACH-001430,-0.22843285796799997
ACH-001431,-0.196208770744
ACH-001450,-0.381746561343
ACH-001496,-0.20387651201200002
ACH-001500,-0.14805807414799999
ACH-001521,-0.144762810405
ACH-001523,-0.034464187832999996
ACH-001532,-0.097021091151
ACH-001536,-0.36793864682599997
ACH-001550,-0.153390584071
ACH-001552,-0.14093341861199998
ACH-001554,-0.17264266880600002
ACH-001645,-0.136751436193
ACH-001654,-0.154953735513
ACH-001715,0.0682957766731
ACH-001735,-0.189181512263
ACH-001736,-0.146313550702
ACH-001737,-0.379055811004
ACH-001740,-0.184376662719
ACH-001745,-0.0905637784337
ACH-001750,-0.12819120693299998
ACH-001765,-0.156939779953
ACH-001956,-0.16314202703400002
ACH-001957,-0.15537497042
