,TP53TG3C (653550)
ACH-000265,0.0648420032511
ACH-000266,-0.114236874095
ACH-000272,-0.14374660977499998
ACH-000273,-0.020112283948099996
ACH-000274,0.028829931120400002
ACH-000277,0.112848375372
ACH-000278,-0.10563675264599999
ACH-000279,-0.0331654457946
ACH-000280,-0.28016295069200003
ACH-000281,0.221570776148
ACH-000288,-0.570170693653
ACH-000291,-0.117495269037
ACH-000293,-0.11214183019000001
ACH-000294,0.00401741972723
ACH-000295,-0.0811689908658
ACH-000296,-0.272896941479
ACH-000302,0.101790546968
ACH-000304,-0.268569606286
ACH-000307,-0.153563677962
ACH-000308,-0.0238048773848
ACH-000310,-0.250856361788
ACH-000311,-0.038386536151300006
ACH-000312,0.128353418123
ACH-000315,-0.114525785372
ACH-000316,-0.337805391257
ACH-000317,-0.08196303751589999
ACH-000318,0.0587616242399
ACH-000319,-0.139781993157
ACH-000320,-0.00830313377165
ACH-000322,-0.786328533409
ACH-000323,-0.368329899012
ACH-000324,-0.234963329295
ACH-000329,-0.14474537193499998
ACH-000330,-0.222536074438
ACH-000331,0.019156828619799997
ACH-000332,-0.19980977674699998
ACH-000334,0.042892043121499995
ACH-000335,0.0469339777565
ACH-000336,-0.110832492872
ACH-000337,-0.210668689791
ACH-000339,-0.23324708132199998
ACH-000341,-0.45751662243999996
ACH-000348,-0.325254112514
ACH-000350,-0.0371276838746
ACH-000352,0.0504236387719
ACH-000356,-0.185816299922
ACH-000361,-0.22037620433200003
ACH-000362,0.004884763284729999
ACH-000363,0.213486343075
ACH-000364,-0.03738455936
ACH-000365,-0.0477396171188
ACH-000366,-0.0442809101093
ACH-000368,-0.226075814072
ACH-000374,-0.188707572947
ACH-000375,-0.227594190171
ACH-000376,0.09612683598210002
ACH-000381,-0.29959842811099996
ACH-000383,0.252370291957
ACH-000387,0.15432869387700002
ACH-000389,-0.36696297482100004
ACH-000390,-0.274638702452
ACH-000393,0.363479344406
ACH-000395,0.032699868316200004
ACH-000397,-0.17967353198
ACH-000401,-0.10015049149000001
ACH-000402,0.0464761416423
ACH-000403,0.0524378885782
ACH-000404,-0.0341127538402
ACH-000406,-0.0812864666367
ACH-000407,-0.299994245307
ACH-000408,-0.110273082302
ACH-000410,-0.168037132782
ACH-000411,-0.215561693273
ACH-000414,-0.209962465256
ACH-000415,-0.13850982445
ACH-000416,-0.17388802070099998
ACH-000420,-0.15524256143200002
ACH-000421,-0.16949182902399998
ACH-000424,-0.249778997021
ACH-000425,-0.158652886888
ACH-000426,-0.585003320664
ACH-000427,-0.142265950507
ACH-000433,-0.24058294670400002
ACH-000436,-0.21528330378899999
ACH-000444,-0.18950111776700002
ACH-000445,-0.284521772345
ACH-000448,-0.221411829946
ACH-000450,-0.28344673574499996
ACH-000452,-0.08751311789660002
ACH-000454,-0.124847059809
ACH-000458,-0.0544707750935
ACH-000459,-0.261961219057
ACH-000460,-0.213801403767
ACH-000461,-0.168782756263
ACH-000463,-0.43645995145000005
ACH-000464,-0.007365052589020001
ACH-000466,-0.023764049424099997
ACH-000467,-0.0817958930796
ACH-000468,-0.0533587507435
ACH-000469,-0.121747647117
ACH-000470,0.265409836615
ACH-000471,-0.39392800866800004
ACH-000472,-0.246885057776
ACH-000473,-0.07602307050439999
ACH-000475,-0.270354803321
ACH-000476,-0.14522645284299998
ACH-000477,-0.230527271274
ACH-000480,0.059050631744
ACH-000481,-0.0605809941268
ACH-000483,-0.244431460469
ACH-000484,-0.045553712730199994
ACH-000485,-0.161159905804
ACH-000486,-0.43940944742399995
ACH-000487,-0.0006600246110899999
ACH-000488,0.0960574370833
ACH-000490,-0.0813780740847
ACH-000491,-0.258898674236
ACH-000495,-0.410699948063
ACH-000496,-0.116330606504
ACH-000499,-0.6052072722
ACH-000500,0.06967760129869999
ACH-000502,-0.223933203833
ACH-000503,-0.171925624908
ACH-000505,-0.487861442529
ACH-000507,-0.166011522101
ACH-000510,-0.21313631531
ACH-000511,0.0325831233476
ACH-000512,-0.11964894506899999
ACH-000516,-0.28616351986
ACH-000517,-0.108951263248
ACH-000518,-0.34009012149800005
ACH-000520,-0.197693278897
ACH-000521,-0.204395905803
ACH-000522,-0.139130962188
ACH-000524,0.024699300124599997
ACH-000527,-0.156144301321
ACH-000528,-0.22765653290899998
ACH-000537,-0.339292678772
ACH-000541,0.024120684424099998
ACH-000542,-0.09322470870069999
ACH-000544,-0.0260688013982
ACH-000545,-0.20158816269299998
ACH-000547,-0.382119426988
ACH-000548,-0.15188908053300001
ACH-000549,-0.337813526836
ACH-000550,0.062142095164599995
ACH-000552,-0.0970199030333
ACH-000556,-0.145967714637
ACH-000557,0.074789789773
ACH-000570,-0.280603945269
ACH-000571,-0.122563934712
ACH-000573,-0.297716468092
ACH-000576,-0.00256597948186
ACH-000580,-0.426551667618
ACH-000584,-0.23678662586100002
ACH-000585,-0.273705011431
ACH-000588,-0.0328584469984
ACH-000589,-0.126462912844
ACH-000591,-0.262523330288
ACH-000593,-0.11352008146600001
ACH-000600,-0.0994961243645
ACH-000601,-0.32523513476300003
ACH-000604,-0.277944463199
ACH-000605,-0.0737289278187
ACH-000606,0.0474833830019
ACH-000608,0.236805636911
ACH-000614,-0.09087393636970001
ACH-000616,-0.219281585847
ACH-000618,-0.124940257397
ACH-000619,-0.0320948373468
ACH-000620,-0.26841255415
ACH-000621,0.052938540174500004
ACH-000622,-0.023338019345999998
ACH-000623,-0.012148134946899999
ACH-000624,-0.35083739025
ACH-000627,0.19421595055100002
ACH-000630,-0.25928528121100003
ACH-000632,-0.484223995753
ACH-000633,0.18082500694000003
ACH-000637,-0.521957815745
ACH-000638,-0.334556093133
ACH-000646,0.156801180602
ACH-000647,-0.145190683569
ACH-000648,-0.263459645535
ACH-000649,-0.0493064822421
ACH-000651,-0.0032724293843699997
ACH-000652,-0.19684016430799997
ACH-000653,-0.126734507281
ACH-000657,-0.23887707901799998
ACH-000658,0.043519987706000005
ACH-000661,-0.39118087098300003
ACH-000662,-0.251751930786
ACH-000663,-0.0797858645417
ACH-000665,-0.182494799816
ACH-000671,-0.513953307483
ACH-000673,-0.230208405654
ACH-000676,0.160164660066
ACH-000677,-0.027932274434000003
ACH-000681,-0.318728074463
ACH-000682,-0.121022186647
ACH-000683,-0.46101287846699995
ACH-000684,-0.138902588133
ACH-000688,-0.123492461342
ACH-000693,0.0199255906242
ACH-000694,-0.12892428288
ACH-000695,-0.0518181864641
ACH-000696,-0.149555462608
ACH-000697,-0.35225928602300005
ACH-000699,-0.0746217709762
ACH-000701,0.0909439285386
ACH-000706,-0.044002706091599994
ACH-000711,-0.312274978911
ACH-000713,-0.510406968264
ACH-000714,-0.312342200392
ACH-000718,-0.20305127810600002
ACH-000720,0.212342750599
ACH-000721,-0.168286222929
ACH-000724,-0.30841875573000005
ACH-000725,-0.285678003073
ACH-000732,-0.21308336791299998
ACH-000734,-0.356615409761
ACH-000735,0.12087948179199999
ACH-000736,-0.19678157256200002
ACH-000738,-0.129580711045
ACH-000746,0.013691944944500002
ACH-000747,-0.185484602891
ACH-000748,-0.0777559616819
ACH-000753,-0.43488872245300003
ACH-000756,-0.251611584421
ACH-000757,-0.020938511295200003
ACH-000758,-0.16842294398899998
ACH-000760,-0.159940660478
ACH-000763,0.105749059295
ACH-000764,-0.15075331992799998
ACH-000765,-0.290323315695
ACH-000766,-0.343986078196
ACH-000767,-0.00819085990772
ACH-000768,-0.355341569027
ACH-000769,0.0238030172071
ACH-000770,0.200330214974
ACH-000771,-0.202826559343
ACH-000773,0.218649872839
ACH-000776,-0.379722947373
ACH-000777,0.10954354577400001
ACH-000778,-0.24231623662500001
ACH-000781,0.158430517859
ACH-000782,-0.028446300392400002
ACH-000783,-0.122410766283
ACH-000784,-0.0702429275482
ACH-000785,-0.111309347347
ACH-000787,0.00406832721234
ACH-000788,-0.306269385068
ACH-000791,-0.0286278379238
ACH-000792,-0.104883222549
ACH-000794,-0.122711317015
ACH-000796,-0.00260505103981
ACH-000799,-0.10213904312000001
ACH-000800,0.156783300222
ACH-000802,-0.292835671957
ACH-000804,-0.254987801921
ACH-000805,-0.025233196579900002
ACH-000809,-0.15209183432099999
ACH-000810,-0.042340057180900004
ACH-000811,-0.168791344329
ACH-000817,-0.199009827192
ACH-000819,-0.43934257818800004
ACH-000820,-0.133032734001
ACH-000821,-0.43471682581
ACH-000822,-0.13248694573300002
ACH-000823,0.083376432372
ACH-000824,0.09655106553260001
ACH-000827,-0.18916314360199998
ACH-000829,0.156339504615
ACH-000831,0.0568139018497
ACH-000832,-0.31216011332800003
ACH-000833,-0.17993350493700003
ACH-000834,-0.17217906951099998
ACH-000835,-0.17217298580600002
ACH-000836,-0.130917328706
ACH-000837,0.017298931191
ACH-000838,-0.09350913629860001
ACH-000839,-0.0404899710878
ACH-000840,-0.206019279033
ACH-000841,-0.06873080050260001
ACH-000843,-0.19331495561200002
ACH-000846,-0.255383321218
ACH-000847,-0.25185494259
ACH-000848,-0.33604932916999997
ACH-000849,-0.0382150307984
ACH-000851,-0.11576073005000001
ACH-000855,0.14326519496200002
ACH-000856,-0.11362499258
ACH-000858,0.0036065531118
ACH-000859,-0.134575201491
ACH-000861,-0.18864408625999998
ACH-000862,-0.120671388201
ACH-000865,-0.034095743736
ACH-000866,0.0597006600104
ACH-000867,-0.124589008095
ACH-000869,-0.33810898072400003
ACH-000872,-0.06302175246519999
ACH-000873,-0.543087479761
ACH-000876,-0.170023368799
ACH-000878,-0.24629130638
ACH-000880,-0.0649169970474
ACH-000881,-0.12720695192099998
ACH-000882,-0.0792507134629
ACH-000884,-0.192694387709
ACH-000885,-0.0478466856882
ACH-000887,-0.00482939179815
ACH-000888,-0.210775946272
ACH-000889,-0.31094190841999997
ACH-000890,-0.446591408704
ACH-000896,-0.523524432844
ACH-000898,-0.383397760367
ACH-000900,-0.104686860673
ACH-000901,-0.337724197615
ACH-000905,-0.18419645138500002
ACH-000906,-0.040294566722
ACH-000907,-0.448835688105
ACH-000910,-0.0894199938673
ACH-000911,-0.060229938957900006
ACH-000912,0.0301760766615
ACH-000913,0.06642559650119999
ACH-000915,-0.177976804811
ACH-000916,-0.15818818041899999
ACH-000917,-0.397854805728
ACH-000921,-0.210871359054
ACH-000924,-0.285335612161
ACH-000926,-0.35690358761200003
ACH-000928,-0.0285318653629
ACH-000929,-0.357065213894
ACH-000932,-0.42614130078400003
ACH-000935,-0.10315595872099999
ACH-000936,-0.12295374536800001
ACH-000937,-0.130592938429
ACH-000938,0.0265608751194
ACH-000939,-0.151404787411
ACH-000941,-0.210961399899
ACH-000943,-0.358295958147
ACH-000946,-0.10837841055099999
ACH-000947,-0.05975781945719999
ACH-000948,-0.141048192252
ACH-000950,-0.0255073758787
ACH-000953,-0.5656946010130001
ACH-000957,-0.128452208781
ACH-000958,0.14508414602
ACH-000960,-0.18131303398200002
ACH-000963,0.08116087970689999
ACH-000968,-0.202961047912
ACH-000969,-0.138394710869
ACH-000973,-0.38587171066200004
ACH-000974,0.04337536404569999
ACH-000975,-0.0247481122279
ACH-000976,-0.426751385828
ACH-000978,-0.33916991515199996
ACH-000980,-0.042603423755
ACH-000984,-0.151085392654
ACH-000986,-0.137529244869
ACH-000988,-0.0500158871366
ACH-000993,-0.036189205841699996
ACH-000994,-0.173314930004
ACH-000996,-0.35323220528300003
ACH-001001,0.0453406862033
ACH-001020,-0.207009072096
ACH-001028,0.43760103731600003
ACH-001031,-0.09122177988769999
ACH-001038,-0.18732926464000002
ACH-001048,0.11077768925699999
ACH-001050,-0.149840709022
ACH-001053,0.0207635138007
ACH-001054,-0.23284751811999999
ACH-001061,-0.277562402264
ACH-001067,-0.168736351934
ACH-001075,-0.237325761502
ACH-001096,-0.123591827043
ACH-001128,-0.595591811997
ACH-001134,-0.184988431285
ACH-001151,-0.09006659233480001
ACH-001163,-0.00497951901215
ACH-001164,-0.197049717046
ACH-001173,-0.0708062026038
ACH-001183,-0.186552417791
ACH-001184,-0.41870307809199997
ACH-001190,0.0632630472819
ACH-001192,-0.39151692249200004
ACH-001193,-0.0195686165148
ACH-001196,0.084560571961
ACH-001197,-0.124737533211
ACH-001205,0.055036656195
ACH-001211,-0.0776578684253
ACH-001212,-0.480643033817
ACH-001228,-0.0927328988855
ACH-001232,-0.08870748135430001
ACH-001239,-0.528390205227
ACH-001274,-0.169726258606
ACH-001275,-0.134919657698
ACH-001277,0.0660809115459
ACH-001278,-0.29938099573800003
ACH-001280,-0.18834082880699998
ACH-001283,-0.046414720994499996
ACH-001289,-0.166483777464
ACH-001295,-0.22497642780000002
ACH-001300,-0.109504107806
ACH-001301,-0.0567577195679
ACH-001302,-0.267863489018
ACH-001303,-0.350140539161
ACH-001306,-0.104256268402
ACH-001318,-0.30864206554699997
ACH-001322,-0.185226949599
ACH-001328,0.08742531443639999
ACH-001332,-0.172648138964
ACH-001333,-0.16199746432700002
ACH-001336,-0.459194975256
ACH-001340,0.00762221799457
ACH-001346,-0.0653624763614
ACH-001353,0.0175105878359
ACH-001354,-0.24200406680199998
ACH-001367,0.0874517504479
ACH-001368,-0.041772246103199996
ACH-001374,0.12487917939899999
ACH-001375,-0.211518529001
ACH-001377,-0.0985553996618
ACH-001380,0.06989171823439999
ACH-001391,-0.0238555535549
ACH-001407,0.036829919531000004
ACH-001408,0.09890398637430001
ACH-001413,-0.211515722467
ACH-001430,-0.374680618177
ACH-001431,-0.180144700737
ACH-001450,-0.485148661369
ACH-001496,0.0218699678848
ACH-001500,0.146664827232
ACH-001521,-0.028558861493700002
ACH-001523,-0.12059854877599999
ACH-001532,-0.22629499817200002
ACH-001536,-0.052577184244800006
ACH-001550,0.18343919011100002
ACH-001552,-0.122552400765
ACH-001554,-0.126185442939
ACH-001645,0.020655709959200002
ACH-001654,-0.20172499605799998
ACH-001715,-0.268742231602
ACH-001735,0.0377679913934
ACH-001736,-0.22791256094700002
ACH-001737,0.168627147507
ACH-001740,-0.18837612057
ACH-001745,-0.20703223728300002
ACH-001750,-0.267520932139
ACH-001765,-0.0958198819546
ACH-001956,-0.24436618647
ACH-001957,-0.852468022695
