,TRIO (7204)
ACH-000004,-0.0750482945757
ACH-000007,-0.246543795984
ACH-000009,-0.0795102004423
ACH-000011,-0.283489619759
ACH-000012,0.0015435639175000002
ACH-000013,0.08981753089639999
ACH-000014,-0.0969708338487
ACH-000015,0.044479927701900006
ACH-000017,0.127397615733
ACH-000018,-0.503683360751
ACH-000019,0.12635016946
ACH-000021,0.19383222389899998
ACH-000022,-0.0682587459308
ACH-000025,-0.736286060852
ACH-000028,0.0029592063246399996
ACH-000030,-0.0658521797089
ACH-000035,-0.233197510865
ACH-000036,-0.0225794814957
ACH-000037,-0.010142271994
ACH-000039,-0.0683918920433
ACH-000040,-0.327446731921
ACH-000041,0.18551510167
ACH-000042,0.08886764542810001
ACH-000045,0.0036749654877399995
ACH-000047,-0.143089018718
ACH-000052,-0.0486054868447
ACH-000053,0.04434805741740001
ACH-000054,-0.198922826382
ACH-000055,-0.122365217708
ACH-000060,-0.459865737859
ACH-000067,-0.594629611509
ACH-000070,0.09789799785350001
ACH-000075,0.205202337798
ACH-000078,0.0967473925801
ACH-000082,0.09754529468760001
ACH-000085,-0.007314540995819999
ACH-000086,0.126519362961
ACH-000087,0.118085329564
ACH-000092,-0.348539957382
ACH-000095,-0.13305389673100002
ACH-000097,0.0341763217233
ACH-000098,-0.5243923766499999
ACH-000099,-0.13185318855
ACH-000108,-0.10180586689200001
ACH-000113,-0.117076351416
ACH-000115,0.0431947633147
ACH-000116,0.13575556532299998
ACH-000118,-0.185493871635
ACH-000120,-0.142866849278
ACH-000123,0.015806474402700003
ACH-000127,-0.34195315854900005
ACH-000128,-0.00503005170322
ACH-000132,-0.572076642595
ACH-000133,-0.36834594676
ACH-000137,-0.105622580416
ACH-000138,0.0228117661276
ACH-000142,-0.147227477591
ACH-000143,-0.0807235992627
ACH-000146,-0.0204720418852
ACH-000148,-0.073334815121
ACH-000150,-0.108178132328
ACH-000152,-0.0667602387127
ACH-000153,-0.528438326239
ACH-000159,0.0561179098745
ACH-000160,-0.0899201825103
ACH-000163,0.0200946458642
ACH-000167,-0.342991298883
ACH-000168,-0.46663549617600003
ACH-000169,-0.0431548083638
ACH-000178,-0.12981276085100002
ACH-000182,0.0599212384657
ACH-000183,0.057689252912800006
ACH-000188,0.0503727838356
ACH-000189,-0.463523520164
ACH-000190,0.0961473939494
ACH-000198,-0.10663439692099999
ACH-000204,-0.0535509050494
ACH-000206,0.0683788738033
ACH-000207,-0.16098678258
ACH-000211,-0.07181217025839999
ACH-000215,-0.312507073786
ACH-000221,0.0347611457928
ACH-000222,-0.111912204994
ACH-000223,0.125847810506
ACH-000226,0.117583131357
ACH-000227,-0.0431865865572
ACH-000228,-0.116708390041
ACH-000231,0.0613462274037
ACH-000232,-0.195156209177
ACH-000233,0.118198039155
ACH-000234,-0.09433252906220001
ACH-000235,-0.11259446331700002
ACH-000237,0.10786803811899999
ACH-000238,-0.0728539003933
ACH-000243,0.0564019566302
ACH-000244,-0.410475416523
ACH-000246,-0.482449123038
ACH-000248,0.0388811914812
ACH-000250,-0.159530452794
ACH-000251,-0.39074753631
ACH-000253,-0.039364439371300006
ACH-000255,-0.126414467587
ACH-000256,-0.0347756981945
ACH-000257,-0.186332685533
ACH-000258,0.056540260298100005
ACH-000259,-0.220496465695
ACH-000260,-0.06026130557540001
ACH-000261,-0.144851287323
ACH-000262,-0.423287305331
ACH-000263,0.0211207651952
ACH-000264,0.009581713475020001
ACH-000265,0.043259557762900004
ACH-000266,-0.371251891884
ACH-000272,-0.5261223284100001
ACH-000273,-0.300478424989
ACH-000274,-0.23774314948199998
ACH-000277,0.129760027589
ACH-000278,-0.122017433591
ACH-000279,-0.0389287408442
ACH-000280,-0.41107205905999994
ACH-000281,-0.5187378533370001
ACH-000288,-0.0437536306322
ACH-000291,0.111172542269
ACH-000293,0.0117912821346
ACH-000294,-0.0515825195255
ACH-000295,-0.32909940508499996
ACH-000296,-0.244396718896
ACH-000302,0.133068056037
ACH-000304,-0.095464859429
ACH-000307,-0.10181136926
ACH-000308,0.119346116384
ACH-000310,-0.17203927248599998
ACH-000311,-0.226425638847
ACH-000312,-0.233207755706
ACH-000315,-0.0478047181276
ACH-000316,-0.394638874682
ACH-000317,0.22023562795600002
ACH-000318,-0.0512164614982
ACH-000319,-0.316767265229
ACH-000320,-0.0233508953405
ACH-000322,-0.141194580673
ACH-000323,-0.19816572421599998
ACH-000324,-0.0332420885813
ACH-000329,-0.489011151513
ACH-000330,-0.0494249464386
ACH-000331,-0.0835216719432
ACH-000332,-0.0227074015291
ACH-000334,0.301304387079
ACH-000335,0.09491814174730001
ACH-000336,-0.358184931872
ACH-000337,-0.009086296534479999
ACH-000339,-0.0161597464838
ACH-000341,-0.224819954099
ACH-000348,-0.326680763551
ACH-000350,-0.149554992858
ACH-000352,0.07526762550160002
ACH-000356,-0.31059272741599997
ACH-000361,-0.33841192550800003
ACH-000362,-0.081907535133
ACH-000363,0.0692575365724
ACH-000364,-0.332963070003
ACH-000365,-0.0743719545676
ACH-000366,0.16657584516100002
ACH-000368,-0.338485500637
ACH-000374,-0.0960989264526
ACH-000375,-0.16848718793900003
ACH-000376,-0.170577144699
ACH-000381,-0.287171210135
ACH-000383,0.0384817154174
ACH-000387,-0.00175050554911
ACH-000389,-0.499843494568
ACH-000390,0.00633411940224
ACH-000393,-0.146669798633
ACH-000395,-0.296247779567
ACH-000397,-0.212108198125
ACH-000401,-0.0324343586543
ACH-000402,-0.047464452189100004
ACH-000403,-0.232723837835
ACH-000404,-0.138274988571
ACH-000406,0.105892288012
ACH-000407,-0.575956915865
ACH-000408,-0.171283355679
ACH-000410,0.141557763882
ACH-000411,-0.0909827634995
ACH-000414,-0.0135083892926
ACH-000415,0.12130650484300001
ACH-000416,-0.015041571201200001
ACH-000420,-0.36107727534100004
ACH-000421,0.0283328235506
ACH-000424,-0.0264844086269
ACH-000425,-0.20847058200100002
ACH-000426,-0.151237784535
ACH-000427,-0.0647520249436
ACH-000433,-0.6713050744589999
ACH-000436,-0.156775313292
ACH-000444,-0.12046376247099999
ACH-000445,-0.7383635192229999
ACH-000448,-0.0681580153637
ACH-000450,-0.060567530264599996
ACH-000452,-0.075915119664
ACH-000454,-0.16569734946599998
ACH-000458,-0.311034653952
ACH-000459,0.0269136016562
ACH-000460,0.0116793651021
ACH-000461,0.191260092824
ACH-000463,-0.068989964303
ACH-000464,0.6925711785690001
ACH-000466,-0.130676511836
ACH-000467,-0.17334729899999998
ACH-000468,-1.10515780169
ACH-000469,-1.2203009778
ACH-000470,-0.0675876617354
ACH-000471,-0.38610284921599997
ACH-000472,-0.0927421079046
ACH-000473,-0.0563094953108
ACH-000475,-0.08365431194789999
