,PIP5K1B (8395)
ACH-000004,-0.137625459439
ACH-000007,0.42294008227700003
ACH-000009,0.0919673065589
ACH-000011,0.332321608383
ACH-000012,0.294000171033
ACH-000013,0.289487055137
ACH-000014,0.17217908599
ACH-000015,0.20813813318500002
ACH-000017,0.38891861821699997
ACH-000018,-0.056730310518399996
ACH-000019,0.23845117278900002
ACH-000021,0.0899295172535
ACH-000022,0.294438345618
ACH-000025,0.252330624269
ACH-000028,0.0880524365859
ACH-000030,0.222144396073
ACH-000035,0.25445149265
ACH-000036,0.242208507058
ACH-000037,0.21652032952199998
ACH-000039,0.0725285617318
ACH-000040,0.211111185569
ACH-000041,0.419670635052
ACH-000042,0.297445104462
ACH-000045,0.32693123143
ACH-000047,0.23632074872699999
ACH-000052,0.205200328304
ACH-000053,0.212453514063
ACH-000054,0.16865381943399999
ACH-000055,0.195475607788
ACH-000060,0.346193920377
ACH-000067,0.229122939141
ACH-000070,0.0737165936745
ACH-000075,0.040722992462699996
ACH-000078,0.234312711874
ACH-000082,0.332554984327
ACH-000085,0.0287416044282
ACH-000086,0.23921709559
ACH-000087,0.179465522219
ACH-000092,0.294616542234
ACH-000095,0.197999951752
ACH-000097,0.251536848681
ACH-000098,0.286712785054
ACH-000099,0.29058839137
ACH-000108,0.34706192523199997
ACH-000113,0.14140670659000001
ACH-000115,0.370899445388
ACH-000116,0.13596737458
ACH-000118,0.202274636013
ACH-000120,0.202060218249
ACH-000123,0.26085543994399996
ACH-000127,0.288366200757
ACH-000128,0.285389401411
ACH-000132,0.143195136876
ACH-000133,0.257367733027
ACH-000137,0.23377538290199998
ACH-000138,0.243140030758
ACH-000142,0.296706950431
ACH-000143,0.334245952219
ACH-000146,0.27776307662
ACH-000148,0.21115263788600003
ACH-000150,0.351802159063
ACH-000152,0.325097897421
ACH-000153,0.570512251113
ACH-000159,0.10244813652200001
ACH-000160,0.303897513156
ACH-000163,0.0540550321244
ACH-000167,0.276413701964
ACH-000168,0.221748417526
ACH-000169,0.261979473455
ACH-000178,0.279661153291
ACH-000182,0.277897262603
ACH-000183,0.287352619354
ACH-000188,0.276672208459
ACH-000189,0.0500532121858
ACH-000190,0.22593356069499998
ACH-000198,0.197754998082
ACH-000204,0.22624604102899998
ACH-000206,0.42259889585999993
ACH-000207,-0.0363405338339
ACH-000211,0.24173842992800001
ACH-000215,0.21911825645799998
ACH-000221,0.24723259844599998
ACH-000222,0.200397661946
ACH-000223,0.288365410944
ACH-000226,0.15065277067399999
ACH-000227,0.476635282447
ACH-000228,0.22820814318500002
ACH-000231,0.281421449147
ACH-000232,0.252257460584
ACH-000233,0.297256671116
ACH-000234,0.33819839915399996
ACH-000235,0.222031606391
ACH-000237,0.27819168759199997
ACH-000238,0.248224159331
ACH-000243,0.25180786841499997
ACH-000244,0.382025506796
ACH-000246,0.188307333957
ACH-000248,0.108861957736
ACH-000250,0.252796403001
ACH-000251,-0.016370928586799997
ACH-000253,0.245373026098
ACH-000255,0.201723621272
ACH-000256,0.35407485361599994
ACH-000257,0.19321187963
ACH-000258,0.127430248744
ACH-000259,0.283112122315
ACH-000260,0.25605229605999996
ACH-000261,0.282003471757
ACH-000262,0.114580637152
ACH-000263,0.318672894952
ACH-000264,0.27163629705
ACH-000265,0.22278121034899998
ACH-000266,0.208380904058
ACH-000272,0.14880645543600002
ACH-000273,0.296958972316
ACH-000274,0.285793345153
ACH-000277,0.252779025811
ACH-000278,0.184315428011
ACH-000279,0.35062721236100003
ACH-000280,0.281487668845
ACH-000281,0.339505504811
ACH-000288,0.23306397073600002
ACH-000291,0.179444845146
ACH-000293,0.165930213818
ACH-000294,0.23753309396400002
ACH-000295,0.269997174566
ACH-000296,0.11154353527699999
ACH-000302,0.303995771263
ACH-000304,0.0836327845645
ACH-000307,0.390877383444
ACH-000308,0.248634026724
ACH-000310,0.405726021115
ACH-000311,0.290875457579
ACH-000312,0.27281107551899997
ACH-000315,0.219750009466
ACH-000316,0.159164004897
ACH-000317,0.185651317176
ACH-000318,0.168011608723
ACH-000319,0.35083058767399994
ACH-000320,0.405466835999
ACH-000322,0.23338273268000004
ACH-000323,0.20395167479899998
ACH-000324,0.228673332628
ACH-000329,0.324742016229
ACH-000330,0.378019516184
ACH-000331,0.199974292966
ACH-000332,0.253019069076
ACH-000334,0.300668381904
ACH-000335,0.10742103228800001
ACH-000336,0.202075291197
ACH-000337,0.135959593448
ACH-000339,0.168259477616
ACH-000341,0.296572620552
ACH-000348,0.203887310491
ACH-000350,0.32494796651999996
ACH-000352,0.266332342281
ACH-000356,0.37312002337399996
ACH-000361,0.0614386267788
ACH-000362,0.26214644283000005
ACH-000363,0.13204641943
ACH-000364,0.0949436931965
ACH-000365,0.193635825394
ACH-000366,0.290172939222
ACH-000368,0.460454323248
ACH-000374,0.185796261658
ACH-000375,0.337365572958
ACH-000376,0.167135835271
ACH-000381,-0.20898552559300002
ACH-000383,0.20004332319499998
ACH-000387,0.162278492777
ACH-000389,0.461087301848
ACH-000390,0.120503953742
ACH-000393,0.202393035824
ACH-000395,0.267614544648
ACH-000397,0.17197024085999998
ACH-000401,0.46475203497100004
ACH-000402,0.049661789999099995
ACH-000403,0.271861294788
ACH-000404,0.560753222906
ACH-000406,0.131673676317
ACH-000407,0.284977941088
ACH-000408,0.281369247521
ACH-000410,0.290870709525
ACH-000411,0.35081913591200004
ACH-000414,0.336115869972
ACH-000415,0.19329131512699999
ACH-000416,0.210322594742
ACH-000420,0.384946339568
ACH-000421,0.291946112158
ACH-000424,0.548103210797
ACH-000425,0.17476419267299997
ACH-000426,0.252448813318
ACH-000427,0.214060364645
ACH-000433,0.186556983327
ACH-000436,0.256745997647
ACH-000444,0.29041095713000004
ACH-000445,0.20363264288199998
ACH-000448,0.304019345519
ACH-000450,0.129516317251
ACH-000452,0.35823391114299996
ACH-000454,0.163065322191
ACH-000458,0.0983026361507
ACH-000459,0.023623406211799997
ACH-000460,0.286195178708
ACH-000461,0.146604196823
ACH-000463,0.269168390035
ACH-000464,0.230130903119
ACH-000466,0.29566365891999996
ACH-000467,0.366515987144
ACH-000468,0.311323027163
ACH-000469,0.328778535806
ACH-000470,0.34249971757700004
ACH-000471,0.273991219959
ACH-000472,0.27574271237500003
ACH-000473,0.122439477028
ACH-000475,0.277801809464
ACH-000476,0.24816724036200002
ACH-000477,0.11794397007099999
ACH-000480,0.27578069789500004
ACH-000481,0.175420682654
