,CYHR1 (50626)
ACH-000178,-0.474646848051
ACH-000182,-0.412029791633
ACH-000183,-0.378670514488
ACH-000188,-0.36792226401699996
ACH-000189,-0.205157321385
ACH-000190,-0.28790287155600003
ACH-000198,-0.24352698891600003
ACH-000204,-0.198524063561
ACH-000206,-0.419218476764
ACH-000207,-0.459667733361
ACH-000211,-0.266431205243
ACH-000215,-0.497792970236
ACH-000221,-0.07124991630989999
ACH-000222,-0.38726833739100003
ACH-000223,-0.53370521582
ACH-000226,-0.176792236606
ACH-000227,-0.58544805812
ACH-000228,-0.0778772042455
ACH-000231,-0.430659703996
ACH-000232,-0.34347775277599996
ACH-000233,-0.21251774133600002
ACH-000234,-0.679752601805
ACH-000235,-0.37341172614600004
ACH-000237,-0.551037778391
ACH-000238,-0.39671068429799994
ACH-000243,-0.25495888829
ACH-000244,-0.39810580887900004
ACH-000246,-0.26226834279399996
ACH-000248,-0.280879531019
ACH-000250,-0.32482792979
ACH-000251,-0.177503441756
ACH-000253,-0.499005396389
ACH-000255,-0.0445009977996
ACH-000256,-0.615364511097
ACH-000257,-0.626486627888
ACH-000258,-0.463175180661
ACH-000259,-0.35918342591200003
ACH-000260,-0.321932608414
ACH-000261,-0.362942643856
ACH-000262,0.0742587624048
ACH-000263,-0.688995070293
ACH-000264,-0.470072032296
ACH-000265,-0.154850427988
ACH-000266,-0.480227089507
ACH-000272,-0.446241290277
ACH-000273,-0.241562419339
ACH-000274,-0.492362616512
ACH-000277,-1.36833706285
ACH-000278,-0.406656802354
ACH-000279,-0.40877780651999995
ACH-000280,-0.320829756039
ACH-000281,-0.19215458860100001
ACH-000288,-0.156128210262
ACH-000291,-0.283716323893
ACH-000293,-0.27516984933899996
ACH-000294,-0.117471025132
ACH-000295,-0.308438792559
ACH-000296,-0.27749756517900004
ACH-000302,-0.247837152784
ACH-000304,-0.8664980176739999
ACH-000307,-0.30956388337900004
ACH-000308,-0.389904980702
ACH-000310,-0.367064374038
ACH-000311,-0.40985740615500005
ACH-000312,-0.237063544505
ACH-000315,-0.441386762187
ACH-000316,-0.261072313497
ACH-000317,-0.022286376537599996
ACH-000318,-0.557138127125
ACH-000319,-0.263037555356
ACH-000320,-0.335712815683
ACH-000322,-0.386521082518
ACH-000323,-0.08916792237019999
ACH-000324,-0.32221071385899996
ACH-000329,-0.429499774697
ACH-000330,-0.342889001948
ACH-000331,-0.462398783388
ACH-000332,-0.49204555306599995
ACH-000334,-0.22152913708
ACH-000335,-0.22307196657900003
ACH-000336,-0.6538220103819999
ACH-000337,-0.191089383985
ACH-000339,-0.361679874081
ACH-000341,-0.243103636054
ACH-000348,-0.38202261242700003
ACH-000350,-0.28489088520399997
ACH-000352,-0.375461668006
ACH-000356,-0.169806695732
ACH-000361,-0.39865929331
ACH-000362,-0.521329038908
ACH-000363,-0.542739603421
ACH-000364,-0.390066405069
ACH-000365,-0.236612250062
ACH-000366,-0.454760347613
ACH-000368,-0.41873755157
ACH-000374,-0.264394412658
ACH-000375,-0.198560016846
ACH-000376,-0.380560031119
ACH-000381,-0.20366973858100001
ACH-000383,-0.43156147843599996
ACH-000387,-0.265817734687
ACH-000389,-0.403519635982
ACH-000390,-0.370216304336
ACH-000393,-0.47492429791199997
ACH-000395,-0.384949554775
ACH-000397,-0.360458015198
ACH-000401,-0.189280460191
ACH-000402,-0.423092326502
ACH-000403,-0.49934820185199996
ACH-000404,-0.595383653468
ACH-000406,-0.22431894832600002
ACH-000407,-0.41675081581699996
ACH-000408,-0.071676560127
ACH-000410,-0.360440098013
ACH-000411,-0.568955072044
ACH-000414,-0.535899052987
ACH-000415,-0.331734426844
ACH-000416,-0.46027710365400004
ACH-000420,-0.164742374645
ACH-000421,-0.335811156035
ACH-000424,-0.41536184145800004
ACH-000425,-0.37807360025799996
ACH-000426,-0.260524586369
ACH-000427,-0.426463486061
ACH-000433,-0.404581085472
ACH-000436,-0.34442298621899997
ACH-000444,-0.253777099168
ACH-000445,-0.313234860324
ACH-000448,-0.240319934382
ACH-000450,-0.354098937123
ACH-000452,-0.566547559013
ACH-000454,-0.0849051688275
ACH-000458,-0.256153420872
ACH-000459,0.0306756913447
ACH-000460,-0.426517484031
ACH-000461,-0.45757838124399997
ACH-000463,-0.350791626002
ACH-000464,-0.334000606196
ACH-000466,-0.414945825765
ACH-000467,-0.538001784604
ACH-000468,-0.36834274525399996
ACH-000469,-0.282148021343
ACH-000470,-0.6370935767329999
ACH-000471,-0.150533482417
ACH-000472,-0.347913847808
ACH-000473,-0.34551742444
ACH-000475,-0.390238882251
ACH-000476,-0.238195766415
ACH-000477,-0.512611072637
ACH-000480,-0.40395680876199996
ACH-000481,-0.09159182170219998
ACH-000483,-0.300462447467
ACH-000484,-0.286164545526
ACH-000485,-0.6202710019550001
ACH-000486,-0.315059748017
ACH-000487,-0.273176712945
ACH-000488,-0.35250512306599996
ACH-000490,-0.06993756963139999
ACH-000491,-0.292811673613
ACH-000495,-0.47005288397
ACH-000496,-0.263526990454
ACH-000499,-0.531754512855
ACH-000500,-0.0447973652285
ACH-000502,-0.23449856191399998
ACH-000503,-0.18814266999200002
ACH-000505,-0.41840102795699996
ACH-000507,-0.40046446473499997
ACH-000510,-0.269010488759
ACH-000511,-0.187918604776
ACH-000512,-0.051318440233500004
ACH-000516,-0.465270405775
ACH-000517,-0.40146783987499995
ACH-000518,-0.0809942360927
ACH-000520,-0.23536068681800001
ACH-000521,-0.500151755026
ACH-000522,-0.358783268844
ACH-000524,-0.350232719292
ACH-000527,-0.326129236639
ACH-000528,-0.190439331282
ACH-000537,-0.221047781969
ACH-000541,-0.18917547547000002
ACH-000542,-0.26530192226300003
ACH-000544,-0.17282656336
ACH-000545,-0.225395583576
ACH-000547,-0.0620441636126
ACH-000548,-0.223817638669
ACH-000549,-0.44488756939900004
ACH-000550,-0.316034151439
ACH-000552,-0.422259833328
ACH-000556,-0.342309164392
ACH-000557,-0.5065621614270001
ACH-000570,-0.41810642893600003
ACH-000571,-0.342424095696
ACH-000573,-0.237736570014
ACH-000576,-0.308391767042
ACH-000580,-0.368247094552
ACH-000584,-0.158687326479
ACH-000585,-0.252116660516
ACH-000588,-0.506304918096
ACH-000589,-0.39138633063100003
ACH-000591,-0.0185762475678
ACH-000593,-0.24884698250700002
ACH-000600,-0.160724464431
ACH-000601,-0.318077879007
ACH-000604,-0.072099989056
ACH-000605,-0.23914340421900002
ACH-000606,-0.169729468789
ACH-000608,-0.447539984966
ACH-000614,-0.17457238192000002
ACH-000616,-0.331482813323
ACH-000618,-0.16129459592599998
ACH-000619,-0.438722252143
ACH-000620,-0.44301800861699997
ACH-000621,-0.26149784492
ACH-000622,-0.177868596311
ACH-000623,-0.393284437688
ACH-000624,-0.239177099511
ACH-000627,-0.247685098705
ACH-000630,-0.18268520615800002
ACH-000632,-0.160021775897
ACH-000633,-0.449543288969
ACH-000637,-0.445593209832
ACH-000638,-0.17679462806600002
ACH-000646,-0.457345045084
ACH-000647,-0.295546415937
ACH-000648,-0.41701556001
ACH-000649,-0.327266210295
ACH-000651,-0.110205201005
ACH-000652,-0.119592194302
ACH-000653,-0.49101159608
ACH-000657,-0.305456927098
ACH-000658,-0.761615355482
ACH-000661,-0.31047715117400004
ACH-000662,-0.78635062229
ACH-000663,-0.22178351779
ACH-000665,-0.174103420181
ACH-000671,-0.22405367316599997
ACH-000673,-0.436137902382
ACH-000676,-0.22828392174400003
ACH-000677,-0.434355145635
ACH-000681,-0.231658219864
ACH-000682,-0.34193134805
ACH-000683,-0.451729625965
ACH-000684,-0.27253892543200003
ACH-000688,-0.380309591101
ACH-000693,-0.226733953812
ACH-000694,-0.312230189304
ACH-000695,-0.0070222210295700005
ACH-000696,-0.21558100027399998
ACH-000697,-0.171567828321
ACH-000699,-0.44363313741099997
ACH-000701,-0.39155701515
ACH-000706,-0.359666755529
ACH-000711,-0.335084638924
ACH-000713,-0.199077830385
ACH-000714,-0.276506528816
ACH-000718,-0.622641128018
ACH-000720,-0.385027272603
ACH-000721,-0.263114435676
ACH-000724,-0.462264071211
ACH-000725,-0.27465175832899996
ACH-000732,-0.335922889053
ACH-000734,-0.22463804208299998
ACH-000735,-0.282468165634
ACH-000736,-0.32571572497900003
ACH-000738,-0.38123630044
ACH-000746,-0.22368012262200002
ACH-000747,-0.194407903873
ACH-000748,-0.184055327806
ACH-000753,-0.35749717380999996
ACH-000756,-0.203707754502
ACH-000757,-0.22614932510000002
ACH-000758,-0.181549545968
ACH-000760,-0.20928384886100002
ACH-000763,-0.299658303561
ACH-000764,-0.539719334991
ACH-000765,-0.261211586703
ACH-000766,-0.28536173674000004
ACH-000767,-0.600731224459
ACH-000768,-0.469851619392
ACH-000769,-0.284548951877
ACH-000770,-0.234204543499
ACH-000771,-0.39635434943899994
ACH-000773,-0.206823373166
ACH-000776,-0.350899299956
ACH-000777,-0.191908044009
ACH-000778,-0.127861239645
ACH-000781,-0.36226080294699997
ACH-000782,-0.244565361197
ACH-000783,-0.8093953510870001
ACH-000784,-0.21673580755199998
ACH-000785,-0.496649713305
ACH-000787,-0.252791955072
ACH-000788,-0.237274064102
ACH-000791,-0.206327595025
ACH-000792,-0.22887765262899998
ACH-000794,-0.411865695431
ACH-000796,-0.467594159428
ACH-000799,-0.305662869316
ACH-000800,-0.119441631781
ACH-000802,-0.10792791793400001
ACH-000804,-0.40161773436399995
ACH-000805,-0.5499041983240001
ACH-000809,-0.56158928682
ACH-000810,-0.519887633901
ACH-000811,-0.255632384974
ACH-000817,-0.309634060612
ACH-000819,-0.27384105556999994
ACH-000820,-0.21660149273499998
ACH-000821,-0.278598314122
ACH-000822,-0.518030374423
ACH-000823,-0.277891381294
ACH-000824,-0.477799557588
ACH-000827,-0.432234662741
ACH-000829,-0.210465055053
ACH-000831,-0.243538364934
ACH-000832,-0.160506058123
ACH-000833,-0.180886065129
ACH-000834,0.00175870383
ACH-000835,-0.279831460927
ACH-000836,-0.21311065918900002
ACH-000837,-0.422031358166
ACH-000838,-0.38299961498999996
ACH-000839,-0.280943276656
ACH-000840,-0.173493039219
ACH-000841,-0.32831843069
ACH-000843,-0.16877949971500003
ACH-000846,-0.27053420049800003
ACH-000847,-0.24908684230500003
ACH-000848,-0.198208630022
ACH-000849,-0.374711018814
ACH-000851,-0.106192567409
ACH-000855,-0.321358524823
ACH-000856,-0.25702621173
ACH-000858,-0.218759749396
ACH-000859,-0.184490077207
ACH-000861,-0.15207027000499998
ACH-000862,-0.135963072918
ACH-000865,-0.23204099785500001
ACH-000866,-0.322966933993
ACH-000867,-0.424242092905
ACH-000869,-0.275215303245
ACH-000872,-0.236926516703
ACH-000873,0.0260241235638
ACH-000876,-0.237493584667
ACH-000878,-0.404421776722
ACH-000880,-0.584026922828
ACH-000881,-0.340850172397
ACH-000882,-0.211654404296
ACH-000884,-0.277062395269
ACH-000885,-0.28766331683
ACH-000887,-0.404988270357
ACH-000888,-0.48467996879299996
ACH-000889,-0.322270403135
ACH-000890,-0.255492148015
ACH-000896,-0.260827944541
ACH-000898,-0.45430549471000004
ACH-000900,-0.630459587729
ACH-000901,-0.24351249923700002
ACH-000905,-0.139173260848
ACH-000906,-0.300875811037
ACH-000907,-0.295103255706
ACH-000910,-0.67853249538
ACH-000911,-0.327907616738
ACH-000912,-0.291312560835
ACH-000913,-0.155789480339
ACH-000915,-0.36822171305600004
ACH-000916,0.041573316131599994
ACH-000917,-0.292529785649
ACH-000921,-0.48965504112499997
ACH-000924,-0.485661105719
ACH-000926,-0.578768007042
ACH-000928,-0.394899178811
ACH-000929,-0.496876037779
ACH-000932,-0.327785459912
ACH-000935,-0.415939599529
ACH-000936,-0.131746302642
ACH-000937,-0.358999500973
ACH-000938,-0.28028264116
ACH-000939,-0.2895657155
ACH-000941,-0.27750082109900004
ACH-000943,-0.231086980444
ACH-000946,-0.450153710343
ACH-000947,-0.267705883195
ACH-000948,-0.24616436683600001
ACH-000950,-0.194733870926
ACH-000953,-0.352922743275
ACH-000957,-0.31957829379
ACH-000958,-0.267025272402
ACH-000960,-0.317532293327
ACH-000963,-0.315491543486
ACH-000968,-0.234608006599
ACH-000969,-0.350354209846
ACH-000973,-0.288246721574
ACH-000974,-0.418946490026
ACH-000975,-0.35773835198799997
ACH-000976,-0.614857108648
ACH-000978,-0.12689965473
ACH-000980,-0.268571278686
ACH-000984,-0.386397227334
ACH-000986,-0.276685943668
ACH-000988,-0.17822835419100003
ACH-000993,-0.135767095438
ACH-000994,-0.160794350862
ACH-000996,-0.23945458706599998
ACH-001001,-0.342014817048
ACH-001020,-0.210466152014
ACH-001028,-0.53043893435
ACH-001031,-0.22756664903999999
ACH-001038,-0.404790056829
ACH-001048,-0.361689891263
ACH-001050,-0.249133240757
ACH-001053,-0.487873195912
ACH-001054,-0.32279037691
ACH-001061,-0.319069586245
ACH-001067,-0.605145510334
ACH-001075,-0.338460905568
ACH-001096,-0.17073608162300002
ACH-001128,-0.194373946701
ACH-001134,-0.382039814064
ACH-001151,-0.393187807169
ACH-001163,-0.341707122048
ACH-001164,-0.40416066347900004
ACH-001173,-0.185076040812
ACH-001183,-0.449529276016
ACH-001184,-0.286690865385
ACH-001190,-0.33650485083400006
ACH-001192,-0.190458828361
ACH-001193,-0.385207887556
ACH-001196,-0.593256051021
ACH-001197,-0.141153054509
ACH-001205,-0.414872275617
ACH-001211,-0.440184828978
ACH-001212,-0.186482963485
ACH-001228,-0.410776316707
ACH-001232,-0.27726372715
ACH-001239,-0.613592176547
ACH-001274,-0.667440075158
ACH-001275,-0.696241906123
ACH-001277,-0.308769816726
ACH-001278,-0.38447247069799995
ACH-001280,-0.9881883843979999
ACH-001283,-0.277135836588
ACH-001289,-0.6608492385220001
ACH-001295,-0.294798756978
ACH-001300,-0.47758642488200004
ACH-001301,-0.2830364491
ACH-001302,-0.507288728291
ACH-001303,-0.543822609849
ACH-001306,-0.141311790498
ACH-001318,0.0359904621208
ACH-001322,-0.09519173041269999
ACH-001328,-0.34848984536399996
ACH-001332,-0.10581695641899999
ACH-001333,-0.224934502047
ACH-001336,-0.212563651988
ACH-001340,-0.513536842046
ACH-001346,-0.347044881037
ACH-001353,-0.45053695102499997
ACH-001354,-0.0834186284515
ACH-001367,-0.288723293908
ACH-001368,-0.356160956808
ACH-001374,-0.7916339570800001
ACH-001375,-0.315854689957
ACH-001377,-0.339662877473
ACH-001380,-0.277616639494
ACH-001391,-0.380617531566
ACH-001407,-0.265800696258
ACH-001408,-0.24425628635699997
ACH-001413,-0.34155811081500004
ACH-001430,-0.45315086005800004
ACH-001431,-0.223526948954
ACH-001450,-0.583378480913
ACH-001496,-0.239777492057
ACH-001500,-0.10995586690400001
ACH-001521,-0.313177659997
ACH-001523,-0.313874745935
ACH-001532,-0.49694123129100004
ACH-001536,-0.110880733705
ACH-001550,-0.383405025542
ACH-001552,-0.45373696079
ACH-001554,-0.464407856435
ACH-001645,-0.31500061429000004
ACH-001654,-0.439710380055
ACH-001715,-0.36224427858400005
ACH-001735,-0.38882806469400005
ACH-001736,-0.07023355567060001
ACH-001737,-0.207048354124
ACH-001740,-0.209794996265
ACH-001745,-0.149156559029
ACH-001750,-0.325351528798
ACH-001765,-0.29003409460499996
ACH-001956,-0.260459990627
ACH-001957,-0.246858101248
