,TREM2 (54209)
ACH-000004,-0.248059255446
ACH-000007,0.0312376112618
ACH-000009,-0.041928897127699996
ACH-000011,-0.06392513294959999
ACH-000012,-0.0295857984581
ACH-000013,-0.07033809560069999
ACH-000014,-0.136695452961
ACH-000015,0.0727576072405
ACH-000017,-0.0586188273104
ACH-000018,-0.154115646249
ACH-000019,0.0292566217382
ACH-000021,-0.0648577310568
ACH-000022,-0.117383463443
ACH-000025,-0.07764773489289999
ACH-000028,-0.011669524188000002
ACH-000030,0.025090206765299997
ACH-000035,-0.234127997758
ACH-000036,-0.044996504858599996
ACH-000037,-0.14530097656500002
ACH-000039,-0.194030472787
ACH-000040,-0.0327347321978
ACH-000041,-0.21183981341299998
ACH-000042,-0.0901636122273
ACH-000045,-0.055193751351800005
ACH-000047,-0.067165499236
ACH-000052,-0.058888715054699996
ACH-000053,0.0110480539372
ACH-000054,-0.028074133931400003
ACH-000055,-0.172574372766
ACH-000060,-0.14596148943499998
ACH-000067,-0.0899141990174
ACH-000070,0.286852625381
ACH-000075,-0.238568000491
ACH-000078,-0.0880409498367
ACH-000082,-0.0077080490159100006
ACH-000085,0.0810259777929
ACH-000086,0.0712264342988
ACH-000087,0.0198176505457
ACH-000092,-0.0336171842277
ACH-000095,-0.14553897185599998
ACH-000097,0.0683740715792
ACH-000098,-0.0195537249334
ACH-000099,-0.08869366932700001
ACH-000108,-0.202463368859
ACH-000113,-0.0401822291245
ACH-000115,-0.262660962314
ACH-000116,0.0292191715772
ACH-000118,-0.14694347970000002
ACH-000120,-0.16336586813200002
ACH-000123,-0.106860403265
ACH-000127,-0.0693153010497
ACH-000128,-0.138757964959
ACH-000132,-0.0423988855684
ACH-000133,-0.0742348921292
ACH-000137,0.0844526849777
ACH-000138,-0.07039474581170001
ACH-000142,-0.271987874932
ACH-000143,-0.123763529442
ACH-000146,-0.082184227148
ACH-000148,0.036949653407900004
ACH-000150,0.187769429432
ACH-000152,0.09119270632139999
ACH-000153,-0.108659807843
ACH-000159,-0.015126265741399999
ACH-000160,-0.0009950221674430001
ACH-000163,-0.080614546837
ACH-000167,-0.177048097632
ACH-000168,0.189185058222
ACH-000169,-0.0740112704538
ACH-000178,-0.0006924849209030001
ACH-000182,-0.129726079241
ACH-000183,-0.0115887049677
ACH-000188,0.0137656287937
ACH-000189,-0.140375851955
ACH-000190,-0.12104530723099999
ACH-000198,-0.0327153498572
ACH-000204,-0.21400218515900002
ACH-000206,-0.101031888444
ACH-000207,-0.074582975797
ACH-000211,-0.0215045396551
ACH-000215,0.0536312480721
ACH-000221,0.09595470496510002
ACH-000222,-0.034701540172300004
ACH-000223,-0.051970831632199996
ACH-000226,-0.188325624196
ACH-000227,-0.36295108954300004
ACH-000228,-0.0346658561008
ACH-000231,-0.0712476052173
ACH-000232,-0.016134371829899997
ACH-000233,0.0784594720831
ACH-000234,0.226959504965
ACH-000235,0.019045706962099996
ACH-000237,0.0453698748051
ACH-000238,0.117643773245
ACH-000243,-0.052383050469000006
ACH-000244,0.07779729143469999
ACH-000246,-0.0553950697989
ACH-000248,-0.140995491125
ACH-000250,-0.0302719763631
ACH-000251,-0.0408609398522
ACH-000253,-0.228375991035
ACH-000255,-0.159908419782
ACH-000256,-0.020114760163900004
ACH-000257,0.20228441582899997
ACH-000258,-0.0519260485685
ACH-000259,-0.0740897250914
ACH-000260,-0.0506228593624
ACH-000261,-0.0379486965789
ACH-000262,-0.178557460863
ACH-000263,0.256458827658
ACH-000264,-0.102533118589
ACH-000265,-0.0631315195522
ACH-000266,0.00409327256335
ACH-000272,-0.13166511832900002
ACH-000273,0.121303393981
ACH-000274,0.0773121242527
ACH-000277,0.08441495915899999
ACH-000278,-0.0760993233615
ACH-000279,-0.0694765190135
ACH-000280,-0.112302272545
ACH-000281,-0.0484802400277
ACH-000288,0.146370790813
ACH-000291,0.0230983793987
ACH-000293,0.19579186792999997
ACH-000294,-0.15424142742799998
ACH-000295,-0.386829532843
ACH-000296,-0.0703019496802
ACH-000302,0.0208104902111
ACH-000304,0.0197949588625
ACH-000307,-0.173724901224
ACH-000308,-0.0771745457202
ACH-000310,0.0354036648846
ACH-000311,-0.035303982290300004
ACH-000312,-0.0907703405604
ACH-000315,0.14948285454600002
ACH-000316,0.00866820108919
ACH-000317,-0.10431278789699999
ACH-000318,-0.061153697165400006
ACH-000319,-0.051046873137
ACH-000320,0.0867712616267
ACH-000322,-0.0455293854413
ACH-000323,-0.091578896936
ACH-000324,-0.0019140965391600002
ACH-000329,0.04871129399669999
ACH-000330,-0.015119308425700001
ACH-000331,-0.0106567601138
ACH-000332,0.00592536825256
ACH-000334,-0.0730028261188
ACH-000335,0.155901048677
ACH-000336,0.0576235753472
ACH-000337,-0.057452330543900004
ACH-000339,-0.048220468260199996
ACH-000341,-0.019383792780200002
ACH-000348,0.0664606698005
ACH-000350,0.19142003964499998
ACH-000352,0.024486468969600002
ACH-000356,-0.249200883061
ACH-000361,0.0687715568227
ACH-000362,0.111272544975
ACH-000363,-0.0382267003681
ACH-000364,-0.141306110318
ACH-000365,0.0190199076498
ACH-000366,-0.0203688680691
ACH-000368,0.16400334868
ACH-000374,-0.40006611186700003
ACH-000375,0.105338710691
ACH-000376,-0.0433747079144
ACH-000381,0.0663085255866
ACH-000383,-0.011029759774
ACH-000387,-0.0383523058345
ACH-000389,-0.0732008287487
ACH-000390,-0.10629461325999999
ACH-000393,-0.257807054305
ACH-000395,0.12056505888
ACH-000397,-0.017349560279700003
ACH-000401,-0.0684821506851
ACH-000402,-0.41035848437399997
ACH-000403,-0.062422518663
ACH-000404,-0.12512879553
ACH-000406,-0.0686997432815
ACH-000407,-0.0260455488248
ACH-000408,0.0669217889007
ACH-000410,-0.0513430967309
ACH-000411,0.015582804481799998
ACH-000414,-0.0248014047383
ACH-000415,-0.028381828009700003
ACH-000416,-0.0514168844716
ACH-000420,0.246767167401
ACH-000421,-0.06527603720380001
ACH-000424,0.311844742922
ACH-000425,0.121357899562
ACH-000426,-0.323604663631
ACH-000427,-0.09042170680810001
ACH-000433,0.121415896808
ACH-000436,0.207242569667
ACH-000444,-0.061020505129899996
ACH-000445,-0.0481061445493
ACH-000448,0.029589095403
ACH-000450,-0.0510641375895
ACH-000452,-0.08590081745200001
ACH-000454,-0.159454197537
ACH-000458,-0.028157012228700002
ACH-000459,-0.135542126432
ACH-000460,0.109019923238
ACH-000461,-0.069735686218
ACH-000463,-0.040903357682800005
ACH-000464,0.024339568683700002
ACH-000466,-0.08965667954539999
ACH-000467,-0.166459363263
ACH-000468,0.0542203067326
ACH-000469,-0.17951302221700002
ACH-000470,0.07021442663819999
ACH-000471,-0.00913314755464
ACH-000472,0.08499765631480001
ACH-000473,-0.146289891817
ACH-000475,-0.032617936251
ACH-000476,0.144934411295
ACH-000477,-0.129632678915
ACH-000480,0.132955649664
ACH-000481,0.113738904672
ACH-000483,0.0311777640737
ACH-000484,-0.0454940883825
ACH-000485,0.0736097617958
ACH-000486,-0.0119024041149
ACH-000487,-0.00789015856021
ACH-000488,-0.09853038966569999
ACH-000490,-0.13661184579299998
ACH-000491,-0.145143556413
ACH-000495,0.186857133486
ACH-000496,-0.0619791139021
ACH-000499,-0.17889549716699998
ACH-000500,0.251760847761
ACH-000502,0.0211902019068
ACH-000503,0.035408633517
ACH-000505,-0.0956168537589
ACH-000507,-0.105292581042
ACH-000510,-0.0566647422561
ACH-000511,-0.14829187460100002
ACH-000512,-0.159394669408
ACH-000516,0.127850663527
ACH-000517,0.0399872525741
ACH-000518,-0.138419074977
ACH-000520,0.22643326633900002
ACH-000521,-0.12342885533800001
ACH-000522,-0.0244253591102
ACH-000524,-0.0748933473615
ACH-000527,0.0643771545392
ACH-000528,0.07728514274569999
ACH-000537,-0.112844016671
ACH-000541,-0.0091824349353
ACH-000542,-0.08071100482339999
ACH-000544,-0.12377122600700001
ACH-000545,-0.0107056068421
ACH-000547,0.255985878648
ACH-000548,-0.0346141581297
ACH-000549,-0.0544326555605
ACH-000550,-0.166435929635
ACH-000552,-0.07291371032930001
ACH-000556,-0.005087436351069999
ACH-000557,0.09479333697669999
ACH-000570,0.007626683195689999
ACH-000571,-0.01112400246
ACH-000573,-0.006019869437180001
ACH-000576,-0.12335287522600001
ACH-000580,0.09353664575680001
ACH-000584,-0.0443959822934
ACH-000585,-0.0416439644576
ACH-000588,-0.064139438687
ACH-000589,0.019986349588400003
ACH-000591,-0.171938867847
ACH-000593,-0.09891554515720001
ACH-000600,-0.09066893275419999
ACH-000601,0.023367176691200003
ACH-000604,0.0378474472563
ACH-000605,-0.07968083658160001
ACH-000606,-0.113945941028
ACH-000608,-0.0619717408029
ACH-000614,0.0775321358532
ACH-000616,0.00184830259827
ACH-000618,-0.022114261562900004
ACH-000619,-0.11425290852600001
ACH-000620,0.05630418126180001
ACH-000621,-0.0796383905463
ACH-000622,-0.0807724471456
ACH-000623,-0.116391736123
ACH-000624,0.06970990287039999
ACH-000627,-0.057723068835300005
ACH-000630,-0.2001995952
ACH-000632,0.131820087319
ACH-000633,-0.0456383038478
ACH-000637,0.0309467245574
ACH-000638,-0.0380893675674
ACH-000646,0.187679925962
ACH-000647,-0.022636852054599997
ACH-000648,0.117517718004
ACH-000649,-0.010994067306299999
ACH-000651,0.21357047239799998
ACH-000652,-0.177285305014
ACH-000653,-0.0682411829301
ACH-000657,-0.0404742922589
ACH-000658,-0.0674004314994
ACH-000661,-0.021221078076999998
ACH-000662,0.18413380289500003
ACH-000663,0.04532457909530001
ACH-000665,-0.143928489847
ACH-000671,-0.024893165410099997
