,GUCA1C (9626)
ACH-000182,0.070403262508
ACH-000183,0.0497438102104
ACH-000188,0.0658383505831
ACH-000189,0.0865730117167
ACH-000190,-0.10852967297
ACH-000198,-0.011137032169700002
ACH-000204,-0.0199978986623
ACH-000206,-0.184626684667
ACH-000207,0.11759047573100001
ACH-000211,0.00699289586362
ACH-000215,-0.0445645266487
ACH-000221,0.0892791799463
ACH-000222,0.179392961091
ACH-000223,0.046447038514400005
ACH-000226,0.116100958201
ACH-000227,-0.225530722372
ACH-000228,-0.015478470099200002
ACH-000231,0.0106546922967
ACH-000232,-0.0518332386931
ACH-000233,0.00849182286934
ACH-000234,0.0424708388677
ACH-000235,-0.013968837636500002
ACH-000237,0.127810872038
ACH-000238,0.041322554326
ACH-000243,0.0430918658433
ACH-000244,-0.263030727436
ACH-000246,-0.0315791545923
ACH-000248,0.0894080408736
ACH-000250,0.0400112758225
ACH-000251,0.010191622309999999
ACH-000253,0.06974851994339999
ACH-000255,0.16691828146999999
ACH-000256,0.1209730668
ACH-000257,0.126913896381
ACH-000258,-0.0328353643968
ACH-000259,0.0544211803918
ACH-000260,0.0283085943102
ACH-000261,-0.00285031152968
ACH-000262,-0.0733646094525
ACH-000263,-0.0735001995623
ACH-000264,-0.038669292081400006
ACH-000265,0.025430535096299996
ACH-000266,0.0518316671247
ACH-000272,-0.023985435749400003
ACH-000273,0.147766809444
ACH-000274,-0.0754706799159
ACH-000277,0.0689164358165
ACH-000278,0.108871380088
ACH-000279,-0.0118191055104
ACH-000280,0.115011765782
ACH-000281,0.0801987186349
ACH-000288,0.0275295019039
ACH-000291,-0.016448553711700002
ACH-000293,0.049367319772800004
ACH-000294,-0.09177936645780001
ACH-000295,-0.007687331353540001
ACH-000296,-0.0471669308605
ACH-000302,-0.0497659591294
ACH-000304,-0.103128740206
ACH-000307,0.029398395874400005
ACH-000308,0.0398060191859
ACH-000310,0.037892471679
ACH-000311,0.111400091871
ACH-000312,0.11847525585
ACH-000315,0.06819801201209999
ACH-000316,0.21347695332699998
ACH-000317,0.037608844199
ACH-000318,-0.0516629606286
ACH-000319,0.0925440723749
ACH-000320,0.173996561959
ACH-000322,0.123955319244
ACH-000323,-0.141699717939
ACH-000324,-0.0507594604873
ACH-000329,0.084719918344
ACH-000330,0.08781588137150001
ACH-000331,-0.0333194492991
ACH-000332,0.0037029705250599997
ACH-000334,-0.0696944786537
ACH-000335,-0.0401646723038
ACH-000336,0.204375533623
ACH-000337,-0.223559278019
ACH-000339,-0.0516153361003
ACH-000341,-0.0422232854117
ACH-000348,0.0563133932165
ACH-000350,0.0579968204246
ACH-000352,-0.0502063674684
ACH-000356,0.221012338115
ACH-000361,-0.0435145179043
ACH-000362,-0.059328027136300004
ACH-000363,-0.023737360831900003
ACH-000364,-0.09108992742969999
ACH-000365,-0.0491447087221
ACH-000366,-0.0833021261902
ACH-000368,-0.218769461125
ACH-000374,0.0616979565004
ACH-000375,-0.0497416525733
ACH-000376,-0.012471197768600001
ACH-000381,-0.00146643493157
ACH-000383,-0.0708937940104
ACH-000387,0.0290945700812
ACH-000389,-0.047775194881300005
ACH-000390,0.07449482162439999
ACH-000393,-0.0627600061774
ACH-000395,-0.08629081860160001
ACH-000397,-0.000979253335292
ACH-000401,0.211641802786
ACH-000402,0.128791611443
ACH-000403,-0.0025596730566599998
ACH-000404,0.012161939271899999
ACH-000406,-0.052642240481000004
ACH-000407,-0.006103298883399999
ACH-000408,-0.129975976868
ACH-000410,0.0279989864573
ACH-000411,-0.0144966014851
ACH-000414,-0.055002589660999995
ACH-000415,0.042629312765199996
ACH-000416,0.03271340793309999
ACH-000420,0.0584154568681
ACH-000421,0.040748966042400005
ACH-000424,-0.111539883226
ACH-000425,0.0620684023597
ACH-000426,0.111204578862
ACH-000427,0.04533113596030001
ACH-000433,-0.0354905238064
ACH-000436,-0.0909531767483
ACH-000444,0.0531610946615
ACH-000445,-0.0779888729411
ACH-000448,0.020427888148
ACH-000450,0.23825912844500002
ACH-000452,-0.00785724869534
ACH-000454,-0.10783345771099999
ACH-000458,0.00521516114137
ACH-000459,0.000511160748644
ACH-000460,-0.0231187697106
ACH-000461,0.013438874938299998
ACH-000463,-0.0764458990542
ACH-000464,0.115664900278
ACH-000466,0.129549523632
ACH-000467,-0.0861797216601
ACH-000468,0.136892170777
ACH-000469,0.08835231097780001
ACH-000470,0.196805372973
ACH-000471,0.043963460749599996
ACH-000472,0.025687170233800002
ACH-000473,-0.007593181538109999
ACH-000475,0.00513592695073
ACH-000476,0.0879219011748
ACH-000477,0.0970714027827
ACH-000480,0.034203047044
ACH-000481,-0.07720655959339999
ACH-000483,0.13725213106200002
ACH-000484,0.121049226218
ACH-000485,-0.00588878405319
ACH-000486,0.0635828526449
ACH-000487,0.12238682480999999
ACH-000488,0.005465547573039999
ACH-000490,-0.0179754661179
ACH-000491,-0.0541662511834
ACH-000495,0.132091512529
ACH-000496,0.113294456574
ACH-000499,0.0226686645065
ACH-000500,0.0897345781879
ACH-000502,0.012036946276399998
ACH-000503,0.11906996874000002
ACH-000505,-0.0554294314917
ACH-000507,0.0817793468328
ACH-000510,0.0709156370526
ACH-000511,0.028256466371
ACH-000512,-0.0257118051682
ACH-000516,0.0179860712092
ACH-000517,0.000920896999518
ACH-000518,-0.0196765188302
ACH-000520,-0.06260910942419999
ACH-000521,0.200313470746
ACH-000522,0.0857676671448
ACH-000524,0.00683515882307
ACH-000527,0.017843767556700002
ACH-000528,-0.0626885164286
ACH-000537,0.0886754624212
ACH-000541,0.0422049117937
ACH-000542,-0.0478289259358
ACH-000544,-0.0465878031708
ACH-000545,0.107173998008
ACH-000547,-0.0361067371857
ACH-000548,-0.0560447266378
ACH-000549,-0.0022813112214699997
ACH-000550,0.0321984046091
ACH-000552,0.0023111151662600004
ACH-000556,-0.0304249579459
ACH-000557,0.0673595451722
ACH-000570,-0.0388047739652
ACH-000571,-0.0187552737187
ACH-000573,-0.0131026335253
ACH-000576,0.14848771553200002
ACH-000580,-0.13584091865
ACH-000584,0.0111928158791
ACH-000585,0.0349733350993
ACH-000588,0.258588219342
ACH-000589,0.133896629415
ACH-000591,0.104226476207
ACH-000593,-0.000853527472048
ACH-000600,0.11390670147700001
ACH-000601,0.044069244191300004
ACH-000604,0.191796742997
ACH-000605,0.0214069947363
ACH-000606,0.18713173901799998
ACH-000608,0.160582803467
ACH-000614,-0.0328939045377
ACH-000616,0.151529067
ACH-000618,0.100818222579
ACH-000619,-0.04843547406669999
ACH-000620,0.0323804135835
ACH-000621,0.025937592390400003
ACH-000622,-0.21103246635200001
ACH-000623,0.0269615849554
ACH-000624,0.0295994651552
ACH-000627,0.00129125649918
ACH-000630,0.0127254007972
ACH-000632,-0.07916617346680001
ACH-000633,0.0337048381715
ACH-000637,0.036654482240300004
ACH-000638,-0.0606092111551
ACH-000646,0.192811779192
ACH-000647,0.05531723611330001
ACH-000648,0.08943806610880001
ACH-000649,-0.014209105941000002
ACH-000651,0.025076415123
ACH-000652,-0.0334667731046
ACH-000653,-0.101545536679
ACH-000657,-0.0210735486093
ACH-000658,-0.148667787484
ACH-000661,0.137853841136
ACH-000662,0.0654048123991
ACH-000663,-0.0225540407135
ACH-000665,0.042028448466600005
ACH-000671,0.0712453395874
ACH-000673,0.0538230267287
ACH-000676,0.0781390811829
ACH-000677,0.0459008306099
ACH-000681,0.14752963933399998
ACH-000682,0.0695326027101
ACH-000683,0.0430220031176
ACH-000684,0.182418893416
ACH-000688,-0.12378439634400001
ACH-000693,-0.0278866053081
ACH-000694,-0.06584647315719999
ACH-000695,0.0439741824235
ACH-000696,-0.0384895497577
ACH-000697,-0.149551411899
ACH-000699,-0.037944329935
ACH-000701,-0.12579437875399999
ACH-000706,-0.0531306692579
ACH-000711,-0.0223588815932
ACH-000713,0.028970067599900003
ACH-000714,0.119405914817
ACH-000718,-0.015534473121400001
ACH-000720,0.00870692070284
ACH-000721,-0.050559677389
ACH-000724,0.0419897422425
ACH-000725,0.0420335018856
ACH-000732,-0.194288034037
ACH-000734,0.0387496717424
ACH-000735,-0.0824565321618
ACH-000736,0.0794775489625
ACH-000738,0.0586672204354
ACH-000746,0.016237389525600002
ACH-000747,0.0259758514566
ACH-000748,0.10940616938400001
ACH-000753,-0.025653196669
ACH-000756,-0.028428518895299997
ACH-000757,-0.07566476996180001
ACH-000758,0.0119228219839
ACH-000760,0.0893707014178
ACH-000763,0.0714045257714
ACH-000764,0.0574554173291
ACH-000765,0.105588024494
ACH-000766,0.178381969713
ACH-000767,-0.0159134053953
ACH-000768,-0.161820821283
ACH-000769,-0.13813373818299998
ACH-000770,0.056887707037399995
ACH-000771,0.007783301627100001
ACH-000773,-0.104194454912
ACH-000776,-0.0315653037407
ACH-000777,0.0638571937439
ACH-000778,0.123815743143
ACH-000781,0.114081413657
ACH-000782,0.0731822720962
ACH-000783,0.055436064041599994
ACH-000784,0.040183381905199995
ACH-000785,-0.0926562927845
ACH-000787,-0.0256481068825
ACH-000788,-0.0882024071256
ACH-000791,0.06875791718999999
ACH-000792,0.011429802811
ACH-000794,0.09244009477870001
ACH-000796,-0.0289633284669
ACH-000799,0.05417878380919999
ACH-000800,-0.09522050607850001
ACH-000802,0.030848758870099996
ACH-000804,-0.0629761745051
ACH-000805,0.00431643671584
ACH-000809,0.044748084795599996
ACH-000810,0.0713456409083
ACH-000811,0.0128512052192
ACH-000817,0.0938102430305
ACH-000819,0.106069783914
ACH-000820,0.11453350272
ACH-000821,-0.10619657463
ACH-000822,-0.0286724797156
ACH-000823,0.0544076078969
ACH-000824,0.0523014897812
ACH-000827,0.0525657907362
ACH-000829,0.03470943676840001
ACH-000831,-0.0351759445215
ACH-000832,0.0335444884997
ACH-000833,0.12284011898399999
ACH-000834,-0.0648540906703
ACH-000835,0.0546902692774
ACH-000836,0.138371456555
ACH-000837,0.07028121825910001
ACH-000838,0.05831959871669999
ACH-000839,-0.116460046206
ACH-000840,0.199389084076
ACH-000841,-0.146720697857
ACH-000843,-0.137210268248
ACH-000846,-0.12033346059599999
ACH-000847,0.137411369682
ACH-000848,-0.00851007269569
ACH-000849,0.040002981211300005
ACH-000851,-0.057629472866900004
ACH-000855,0.0348044484035
ACH-000856,0.0360459153156
ACH-000858,0.137319651002
ACH-000859,0.00720608456864
ACH-000861,0.0249376598816
ACH-000862,0.0735517203169
ACH-000865,0.0832301572402
ACH-000866,-0.00159618826867
ACH-000867,0.0429554152819
ACH-000869,-0.0650321350467
ACH-000872,-0.0268179720961
ACH-000873,-0.054429420032800005
ACH-000876,-0.0215194803282
ACH-000878,-0.0848924979465
ACH-000880,0.017061858346200002
ACH-000881,-0.115565890963
ACH-000882,0.0950134122937
ACH-000884,-0.014477819898600001
ACH-000885,-0.0219893319056
ACH-000887,0.0580787380953
ACH-000888,0.137253934978
ACH-000889,0.04312012536069999
ACH-000890,-0.0484700440769
ACH-000896,-0.011165984404
ACH-000898,-0.0546448973246
ACH-000900,-0.061230260155800006
ACH-000901,-0.0689459439194
ACH-000905,-0.146735108891
ACH-000906,-0.007446457705850001
ACH-000907,-0.130430120131
ACH-000910,0.08417858160710001
ACH-000911,0.019759057939200003
ACH-000912,0.04338612253600001
ACH-000913,0.107245332468
ACH-000915,-0.028961652899599996
ACH-000916,0.136723958088
ACH-000917,0.044206790246500004
ACH-000921,0.0276822528114
ACH-000924,-0.0152257553377
ACH-000926,0.043685117737
ACH-000928,0.0147289952287
ACH-000929,0.09208025348110002
ACH-000932,-0.0112577516122
ACH-000935,-0.00393260344202
ACH-000936,-0.0266109541451
ACH-000937,0.035376851513
ACH-000938,0.0742674581936
ACH-000939,0.0455689298506
ACH-000941,-0.060410187176
ACH-000943,0.0066192778175
ACH-000946,0.00904573533788
ACH-000947,0.0404082143096
ACH-000948,-0.0374136423552
ACH-000950,0.0251231063808
ACH-000953,0.0018373586833199998
ACH-000957,0.11816301016799999
ACH-000958,0.043846813762300006
ACH-000960,-0.0311073571479
ACH-000963,0.0598210200115
ACH-000968,-0.0243250521239
ACH-000969,0.0695788029242
ACH-000973,-0.013953014358099999
ACH-000974,0.036214291863699996
ACH-000975,0.035372210592400005
ACH-000976,0.0768878053054
ACH-000978,0.14885789632500002
ACH-000980,0.049255758356
ACH-000984,-0.0337385743234
ACH-000986,0.0116865828883
ACH-000988,-0.164457323485
ACH-000993,-0.000539455170398
ACH-000994,0.05229440410590001
ACH-000996,-0.17106931272599998
ACH-001001,-0.0261063703913
ACH-001020,0.229672476688
ACH-001028,-0.0266381916558
ACH-001031,-0.047324829415800004
ACH-001038,-0.0180880416184
ACH-001048,0.037354386529099996
ACH-001050,-0.026241140576900003
ACH-001053,0.0586934512494
ACH-001054,0.10003084309699999
ACH-001061,0.102600364595
ACH-001067,0.23355089505999999
ACH-001075,0.0479242003839
ACH-001096,0.042021616641699996
ACH-001128,0.23331853353
ACH-001134,-0.0410759313575
ACH-001151,0.0735498267841
ACH-001163,0.170855135353
ACH-001164,0.113697281416
ACH-001173,-0.0413668513977
ACH-001183,-0.0751478875844
ACH-001184,-0.09096158862539999
ACH-001190,-0.0259504975368
ACH-001192,0.0681130143414
ACH-001193,0.0582801320596
ACH-001196,-0.09354733339410001
ACH-001197,0.152858442704
ACH-001205,0.229953411548
ACH-001211,0.139663388411
ACH-001212,0.17129500129500003
ACH-001228,0.166861214833
ACH-001232,0.000220819505083
ACH-001239,-0.05611889043380001
ACH-001274,0.149318357766
ACH-001275,-0.0552950222198
ACH-001277,0.301560528309
ACH-001278,-0.055931620586400006
ACH-001280,-0.0350776244484
ACH-001283,0.08120986456460001
ACH-001289,0.0701037144742
ACH-001295,-0.0442515041843
ACH-001300,-0.0700599275902
ACH-001301,0.08961022550049999
ACH-001302,-0.144012676039
ACH-001303,0.049157437758900004
ACH-001306,-0.0366607068977
ACH-001318,7.45264472808e-05
ACH-001322,-0.0823796200015
ACH-001328,0.120432400471
ACH-001332,0.099522386214
ACH-001333,0.171651207471
ACH-001336,0.034889728441199995
ACH-001340,-0.018160785937
ACH-001346,0.193693720427
ACH-001353,0.0916779139623
ACH-001354,-0.069041807464
ACH-001367,-0.162826869708
ACH-001368,0.004906154209930001
ACH-001374,0.045397372083700004
ACH-001375,0.058860431885900004
ACH-001377,-0.0405549622756
ACH-001380,0.019914102000400002
ACH-001391,-0.027122479023799998
ACH-001407,0.000424259688766
ACH-001408,-0.034346217670400005
ACH-001413,-0.0118246625997
ACH-001430,-0.0466553483115
ACH-001431,0.00616817342647
ACH-001450,0.0443300131466
ACH-001496,0.0337753069776
ACH-001500,0.119275424277
ACH-001521,0.103865797506
ACH-001523,0.07422269310860001
ACH-001532,-0.0269786389662
ACH-001536,-0.0614473080426
ACH-001550,-0.14076925837
ACH-001552,-0.0823789168555
ACH-001554,-0.000297927664241
ACH-001645,0.139557050558
ACH-001654,-0.0009746188571260001
ACH-001715,0.00413818863169
ACH-001735,-0.0567392399584
ACH-001736,0.0178331443837
ACH-001737,-0.0496892895648
ACH-001740,0.05584707779
ACH-001745,-0.00628234173034
ACH-001750,0.10396778786699999
ACH-001765,0.046457441756699996
ACH-001956,0.023011246902099998
ACH-001957,0.117475127564
