,GSK3B (2932)
ACH-000004,-0.23478580867899998
ACH-000007,-0.458059539624
ACH-000009,-0.303238104157
ACH-000011,0.027972478161
ACH-000012,-0.18191037301399998
ACH-000013,0.0358598330994
ACH-000014,-0.07873201216249999
ACH-000015,0.534908474433
ACH-000017,-0.038610455001
ACH-000018,-0.0469363773273
ACH-000019,-0.0547431907636
ACH-000021,-0.259062210521
ACH-000022,-0.127978960397
ACH-000025,-0.275322590017
ACH-000028,-0.18745633763
ACH-000030,-0.112361369125
ACH-000035,0.00375902517206
ACH-000036,0.335484886262
ACH-000037,0.162128244324
ACH-000039,-0.377973014173
ACH-000040,0.245479125815
ACH-000041,0.45263625853999995
ACH-000042,-0.0248496019444
ACH-000045,-0.058530991775099996
ACH-000047,-0.0346490264906
ACH-000052,0.12498706091299999
ACH-000053,-0.0462603707094
ACH-000054,-0.0831103863698
ACH-000055,0.0508937246573
ACH-000060,-0.39679999253700005
ACH-000067,-0.0865092795655
ACH-000070,0.26896393822500003
ACH-000075,-0.0165731993662
ACH-000078,0.00577110391844
ACH-000082,-0.003691169154
ACH-000085,0.345712141085
ACH-000086,0.0270750167119
ACH-000087,-0.275414605228
ACH-000092,0.0294880401107
ACH-000095,0.0402978012901
ACH-000097,-0.15792839216600002
ACH-000098,0.181496557582
ACH-000099,-0.191664349611
ACH-000108,-0.125547921213
ACH-000113,0.288119833512
ACH-000115,-0.35100716167199997
ACH-000116,0.067581608307
ACH-000118,-0.17382642569899998
ACH-000120,0.0208444204467
ACH-000123,0.0024045415754000003
ACH-000127,-0.102831192451
ACH-000128,-0.138673276414
ACH-000132,-0.394172419655
ACH-000133,0.04869501169630001
ACH-000137,-0.0263954623057
ACH-000138,-0.0976009205003
ACH-000142,-0.233650032309
ACH-000143,-0.023795694100200004
ACH-000146,0.0997525662249
ACH-000148,0.39372821357199994
ACH-000150,0.0901053590422
ACH-000152,0.127436036151
ACH-000153,-0.200780165853
ACH-000159,0.150415421052
ACH-000160,-0.30037312085
ACH-000163,0.26995443632800004
ACH-000167,-0.11619169080399999
ACH-000168,0.252349494818
ACH-000169,0.333009611423
ACH-000178,0.08045727837910001
ACH-000182,0.0299346555303
ACH-000183,0.320367541904
ACH-000188,-0.27785433197
ACH-000189,-0.039223064612
ACH-000190,-0.237904902164
ACH-000198,-0.130820549453
ACH-000204,0.64779814202
ACH-000206,0.22156870551
ACH-000207,-0.117496099084
ACH-000211,0.0714896562768
ACH-000215,0.10055607101399999
ACH-000221,-0.29237395112
ACH-000222,-0.246137205277
ACH-000223,-0.116072537424
ACH-000226,-0.24558540420299999
ACH-000227,0.187395833206
ACH-000228,-0.0476189278008
ACH-000231,0.0333953704866
ACH-000232,0.0327095844638
ACH-000233,-0.0576597071263
ACH-000234,0.130139417937
ACH-000235,0.010785803962399998
ACH-000237,0.045251279163300004
ACH-000238,0.188833744646
ACH-000243,-0.18047091741799998
ACH-000244,0.192721646928
ACH-000246,-0.0152003873627
ACH-000248,-0.043270730028800004
ACH-000250,0.06576298376730001
ACH-000251,0.13132570113199998
ACH-000253,-0.0354918059585
ACH-000255,0.055538233541199994
ACH-000256,0.041774989705300004
ACH-000257,0.37420095043799995
ACH-000258,0.0856168266977
ACH-000259,0.309358607062
ACH-000260,-0.023688704943400002
ACH-000261,0.13687920205
ACH-000262,-0.0593730584935
ACH-000263,-0.133682028104
ACH-000264,-0.07130528455849999
ACH-000265,-0.143938773761
ACH-000266,-0.051648659298099996
ACH-000272,-0.192197964456
ACH-000273,0.12478082971400001
ACH-000274,0.08213211658589999
ACH-000277,-0.00745821704211
ACH-000278,-0.0642450796593
ACH-000279,0.08570778550739999
ACH-000280,-0.00902267753846
ACH-000281,-0.0229952428645
ACH-000288,0.27622867835299997
ACH-000291,-0.11613114265900001
ACH-000293,-0.252286728136
ACH-000294,-0.5200733394529999
ACH-000295,-0.350662380312
ACH-000296,-0.47369649010799997
ACH-000302,-0.10199924201999999
ACH-000304,0.354850694997
ACH-000307,0.20750876108
ACH-000308,-0.0283165349663
ACH-000310,-0.313380181567
ACH-000311,-0.23141121168499998
ACH-000312,-0.21098091056600002
ACH-000315,0.321961718805
ACH-000316,0.599893983939
ACH-000317,0.112230754368
ACH-000318,-0.0908987410009
ACH-000319,0.112944194433
ACH-000320,-0.051692892900300005
ACH-000322,-0.0874692044411
ACH-000323,0.116335564604
ACH-000324,-0.14608708556
ACH-000329,0.0683196823519
ACH-000330,-0.13994932742900001
ACH-000331,-0.0768564030684
ACH-000332,-0.0762242669072
ACH-000334,0.16128185603
ACH-000335,-0.0566906461316
ACH-000336,0.43689911629600003
ACH-000337,0.341126958667
ACH-000339,-0.0971271518452
ACH-000341,-0.169110679613
ACH-000348,0.10034451835899999
ACH-000350,0.0530256933331
ACH-000352,-0.0163664765441
ACH-000356,-0.013746382745399998
ACH-000361,-0.061297373274800004
ACH-000362,-0.316027579286
ACH-000363,-0.238442127927
ACH-000364,-0.10998074049499999
ACH-000365,0.09156936555510001
ACH-000366,-0.0606954860449
ACH-000368,0.0405768157161
ACH-000374,0.111773623532
ACH-000375,0.0199700087968
ACH-000376,0.0207817439365
ACH-000381,-0.272498592136
ACH-000383,-0.061935175096500004
ACH-000387,-0.0646334012734
ACH-000389,-0.570802952842
ACH-000390,0.031119689829000003
ACH-000393,0.06788544495860001
ACH-000395,-0.224319583471
ACH-000397,-0.7062265087240001
ACH-000401,-0.020457239134
ACH-000402,0.280223072332
ACH-000403,-0.04881980778
ACH-000404,-0.394109304573
ACH-000406,-0.043634351305800005
ACH-000407,0.22656482076499998
ACH-000408,-0.08427677560119999
ACH-000410,0.262099623323
ACH-000411,0.0163662258507
ACH-000414,-0.07076036616610001
ACH-000415,0.00359937875276
ACH-000416,0.13182464641
ACH-000420,0.08667262185180001
ACH-000421,-0.10637837398399999
ACH-000424,0.17987924048599999
ACH-000425,-5.41151336995e-05
ACH-000426,0.472376625721
ACH-000427,-0.146522592168
ACH-000433,-0.07348510180239999
ACH-000436,0.408726239099
ACH-000444,0.170530302872
ACH-000445,-0.0806677892023
ACH-000448,0.20193913425299997
ACH-000450,0.468337669416
ACH-000452,-0.28003681392700003
ACH-000454,-0.17576830627599999
ACH-000458,0.0615738619219
ACH-000459,0.0262933230486
ACH-000460,0.00487960076658
ACH-000461,0.0068495995999
ACH-000463,0.021190659772200002
ACH-000464,0.00877771091308
ACH-000466,0.421706265573
ACH-000467,-0.155431603822
ACH-000468,0.174399741464
ACH-000469,0.006703577330100001
ACH-000470,-0.27876177081799997
ACH-000471,0.48571319575000005
ACH-000472,-0.18292953130800002
ACH-000473,-0.012115775481399998
ACH-000475,0.00953283736714
ACH-000476,-0.044055261518900005
ACH-000477,0.546607938499
ACH-000480,0.30192441711
ACH-000481,-0.20058482604000002
ACH-000483,0.17297761924199997
ACH-000484,-0.224080322153
ACH-000485,0.026877318642000003
ACH-000486,-0.149525891641
ACH-000487,0.277838968995
ACH-000488,-0.0770777301631
ACH-000490,-0.43851139893
ACH-000491,0.20646718757100002
ACH-000495,0.08596869255619999
ACH-000496,-0.132862367862
ACH-000499,-0.0930090221654
ACH-000500,-0.623618390127
ACH-000502,0.0342291480868
ACH-000503,-0.435499375272
ACH-000505,-0.0490490339347
ACH-000507,0.0124076961867
ACH-000510,0.0501170339116
ACH-000511,-0.136769977248
ACH-000512,0.0841628683897
ACH-000516,-0.10996154922700001
ACH-000517,-0.0671437114092
ACH-000518,0.141603403485
ACH-000520,0.148904100196
ACH-000521,0.0249328448838
ACH-000522,0.129867304583
ACH-000524,0.046795446409800004
ACH-000527,-0.0747337171414
ACH-000528,-0.0778797694878
ACH-000537,0.21942557131999998
ACH-000541,-0.25661149821
ACH-000542,0.043911247453699995
ACH-000544,-0.358725281043
ACH-000545,0.19722514088100002
ACH-000547,0.0413345404136
ACH-000548,-0.21736338868500002
ACH-000549,-0.09329435423360001
ACH-000550,0.073336758913
ACH-000552,0.0317348270831
ACH-000556,-0.115362448529
ACH-000557,0.27553515191
ACH-000570,0.230978418979
ACH-000571,-0.414987536109
ACH-000573,0.20267275127999998
ACH-000576,0.0726676593952
ACH-000580,0.234387315478
ACH-000584,0.0719913725374
ACH-000585,0.0515068372601
ACH-000588,0.116752730744
ACH-000589,-0.0336806918456
ACH-000591,0.296375624929
ACH-000593,0.00312184777444
ACH-000600,0.0785415354497
ACH-000601,-0.119004808159
ACH-000604,-0.24645290264800002
ACH-000605,-0.11446468930400001
ACH-000606,-0.019324792323200002
ACH-000608,-0.011845120696100001
ACH-000614,0.214928333173
ACH-000616,0.216007535467
ACH-000618,-0.193194705147
ACH-000619,-0.0116410500385
ACH-000620,-0.030030835205399998
ACH-000621,0.10252757203500001
ACH-000622,0.09473968686339998
ACH-000623,-0.023106341932700003
ACH-000624,-0.133498012019
ACH-000627,0.267640509049
ACH-000630,-0.141093317708
ACH-000632,-0.005990433537119999
ACH-000633,-0.095975030679
ACH-000637,0.022141205704299997
ACH-000638,-0.30811740082600003
ACH-000646,-0.153366383152
ACH-000647,0.0619952537313
ACH-000648,0.155742431564
ACH-000649,0.304446425271
ACH-000651,-0.0356358198771
ACH-000652,0.15994794715500002
ACH-000653,0.06595415283919999
ACH-000657,-0.067725824826
ACH-000658,0.106423735619
ACH-000661,0.10833192308299999
ACH-000662,-0.5261318282549999
ACH-000663,-0.504006082447
ACH-000665,0.215430983463
ACH-000671,0.261429879154
ACH-000673,0.216449539769
ACH-000676,0.0139459723515
ACH-000677,-0.518239816181
ACH-000681,0.1456362722
ACH-000682,-0.11051674555600001
ACH-000683,0.08717076467229999
ACH-000684,0.0766142359486
ACH-000688,-0.10610587004899999
ACH-000693,-0.139147985965
ACH-000694,-0.304797769085
ACH-000695,0.123937047235
ACH-000696,0.093142166275
ACH-000697,-0.10367715604399999
ACH-000699,0.046967447862599994
ACH-000701,0.0715161036142
ACH-000706,-0.170343672372
ACH-000711,-0.112593634294
ACH-000713,-0.0571813352992
ACH-000714,0.21535455220600003
ACH-000718,0.192080956184
ACH-000720,-0.037215638521300005
ACH-000721,-0.055343583561699994
ACH-000724,-0.273782112541
ACH-000725,0.18754112419799998
ACH-000732,0.0452897707569
ACH-000734,0.101499629192
ACH-000735,-0.366568953823
ACH-000736,-0.05195750114440001
ACH-000738,0.139869595825
ACH-000746,-0.181507132552
ACH-000747,0.00298162498907
ACH-000748,0.123418366024
ACH-000753,0.0241784539875
ACH-000756,0.0187635652131
ACH-000757,-0.214809526803
ACH-000758,-0.16956962390500002
ACH-000760,0.20433261086399998
ACH-000763,-0.10438397401499999
ACH-000764,0.009666822394760001
ACH-000765,0.29451723181999995
ACH-000766,0.0809652774572
ACH-000767,0.0646745065752
ACH-000768,-0.027554605603099996
ACH-000769,0.22464988202599998
ACH-000770,-0.129663955416
ACH-000771,-0.109370354213
ACH-000773,-0.09185632947149999
ACH-000776,0.280291102698
ACH-000777,0.09592768558380001
ACH-000778,0.164831424397
ACH-000781,0.117408227523
ACH-000782,0.013561884732800001
ACH-000783,0.0571183543132
ACH-000784,0.185755955097
ACH-000785,-0.030041523796500002
ACH-000787,-0.078251420346
ACH-000788,-0.09683768162999999
ACH-000791,-0.344007933755
ACH-000792,0.023173682995599996
ACH-000794,-0.0201218581427
ACH-000796,0.008279249491979999
ACH-000799,-0.35971095244
ACH-000800,0.34841173841300005
ACH-000802,-0.213051393978
ACH-000804,-0.207138063439
ACH-000805,0.1872201466
ACH-000809,-0.23860801457199998
ACH-000810,-0.18399124865
ACH-000811,0.0414226137138
ACH-000817,0.8500424709729999
ACH-000819,0.168471557251
ACH-000820,-0.0340716026804
ACH-000821,0.051872910795999996
ACH-000822,-0.140610745757
ACH-000823,-0.0981208953878
ACH-000824,-0.0654664439613
ACH-000827,-0.06497468953300001
ACH-000829,-0.298282347458
ACH-000831,0.060539372242999996
ACH-000832,-0.233883366338
ACH-000833,-0.07993071152669999
ACH-000834,0.10331716761
ACH-000835,-0.18198619941
ACH-000836,-0.281514284555
ACH-000837,-0.213257504718
ACH-000838,0.030741601224700002
ACH-000839,-0.09549336550960001
ACH-000840,0.29914481990200004
ACH-000841,0.174355146789
ACH-000843,-0.353148368116
ACH-000846,-0.0186050599737
ACH-000847,-0.00134297429148
ACH-000848,0.0906387891428
ACH-000849,0.117850627703
ACH-000851,0.17179470876400002
ACH-000855,-0.158840036405
ACH-000856,0.0635698219581
ACH-000858,0.005354583344930001
ACH-000859,0.0971363207701
ACH-000861,-0.09059920771400001
ACH-000862,-0.227600233871
ACH-000865,0.0997329791371
ACH-000866,0.0581111377983
ACH-000867,-0.140309221033
ACH-000869,0.172633785785
ACH-000872,-0.0895806366728
ACH-000873,-0.28379262527399995
ACH-000876,0.0600244832685
ACH-000878,0.0456355106059
ACH-000880,-0.004256469054360001
ACH-000881,-0.0810662942555
ACH-000882,-0.00788815315792
ACH-000884,0.0485364467946
ACH-000885,-0.106369515855
ACH-000887,-0.0358894670786
ACH-000888,0.19921863314899999
ACH-000889,0.037056805337
ACH-000890,-0.47165588263
ACH-000896,0.144806185673
ACH-000898,-0.06965028558519999
ACH-000900,0.0465566245244
ACH-000901,0.25773946004500004
ACH-000905,-0.248689336573
ACH-000906,-0.037967210295800004
ACH-000907,0.000155370262547
ACH-000910,-0.121755490743
ACH-000911,0.062321586644999996
ACH-000912,0.128457332167
ACH-000913,0.0690570382455
ACH-000915,0.333459458764
ACH-000916,-0.029173333475700003
ACH-000917,0.061042536160199994
ACH-000921,0.0857080641515
ACH-000924,0.22831571718000002
ACH-000926,-0.065309712009
ACH-000928,-0.167744953235
ACH-000929,0.279272724903
ACH-000932,0.015586975187799999
ACH-000935,0.359392317748
ACH-000936,-0.0779310741707
ACH-000937,-0.078928273708
ACH-000938,-0.055139003148
ACH-000939,0.0281909484448
ACH-000941,-0.40643250239100004
ACH-000943,-0.133233606335
ACH-000946,-0.32003283388
ACH-000947,0.06958608621239999
ACH-000948,-0.0607707048874
ACH-000950,0.0994367868561
ACH-000953,0.058592633133800004
ACH-000957,-0.437377042654
ACH-000958,-0.185099456204
ACH-000960,-0.0022321910327300003
ACH-000963,-0.58175781322
ACH-000968,0.042408394557199997
ACH-000969,-0.26669314232700003
ACH-000973,-0.09176564455810002
ACH-000974,-0.328392359354
ACH-000975,0.0370803735785
ACH-000976,0.125797441901
