,RASL10B (91608)
ACH-000246,-0.0883031868311
ACH-000248,-0.347375815169
ACH-000250,-0.12263101947
ACH-000251,-0.381087553666
ACH-000253,-0.287549443759
ACH-000255,-0.218256869041
ACH-000256,-0.20417981791200002
ACH-000257,0.0249837237738
ACH-000258,-0.18273196661899999
ACH-000259,-0.07970169359939999
ACH-000260,-0.21304623572599998
ACH-000261,-0.0805049517951
ACH-000262,-0.315369323085
ACH-000263,-0.18135046815000003
ACH-000264,-0.16971923035599998
ACH-000265,-0.209406965367
ACH-000266,-0.19109246380999997
ACH-000272,-0.243103689071
ACH-000273,-0.22602472524
ACH-000274,-0.39114846226800004
ACH-000277,-0.09577774103930001
ACH-000278,-0.30860247767099996
ACH-000279,-0.273149023598
ACH-000280,-0.247454799472
ACH-000281,-0.157868083356
ACH-000288,-0.196283453989
ACH-000291,-0.286113853762
ACH-000293,-0.232672787791
ACH-000294,-0.040993879939800006
ACH-000295,-0.293520703319
ACH-000296,-0.113465663829
ACH-000302,-0.173201270791
ACH-000304,-0.40146528367600004
ACH-000307,-0.310738082535
ACH-000308,-0.23199335796999998
ACH-000310,-0.283605672378
ACH-000311,-0.15441687963099998
ACH-000312,-0.261895922078
ACH-000315,-0.314999246748
ACH-000316,-0.08341988364139999
ACH-000317,-0.125055395501
ACH-000318,-0.16362070230999998
ACH-000319,-0.294219460366
ACH-000320,-0.27241435623300003
ACH-000322,-0.0092624862266
ACH-000323,-0.127373277399
ACH-000324,-0.0827401257326
ACH-000329,-0.09813877707560001
ACH-000330,-0.358305681293
ACH-000331,-0.0354540490814
ACH-000332,-0.151118629456
ACH-000334,-0.0639462791641
ACH-000335,-0.281687660503
ACH-000336,-0.024454753448799996
ACH-000337,-0.58998483145
ACH-000339,-0.31780008101199997
ACH-000341,-0.214187657742
ACH-000348,-0.27674767861099997
ACH-000350,-0.353025871791
ACH-000352,-0.22519705238899998
ACH-000356,-0.566194533493
ACH-000361,-0.40863401927299997
ACH-000362,-0.163240141075
ACH-000363,-0.209024589028
ACH-000364,-0.0894771007856
ACH-000365,-0.10762155715399999
ACH-000366,-0.177015115875
ACH-000368,-0.153998119213
ACH-000374,-0.376496902516
ACH-000375,-0.134919037085
ACH-000376,-0.178718146373
ACH-000381,-0.14743236218
ACH-000383,-0.39436097323299996
ACH-000387,-0.0839143010162
ACH-000389,-0.138044011798
ACH-000390,-0.267292641559
ACH-000393,-0.25754566296799997
ACH-000395,-0.475526907536
ACH-000397,-0.270830998767
ACH-000401,-0.217172190914
ACH-000402,-0.144594671287
ACH-000403,-0.298244269315
ACH-000404,-0.364670291112
ACH-000406,-0.191199935651
ACH-000407,-0.017180297377099998
ACH-000408,-0.078450931413
ACH-000410,-0.255656523057
ACH-000411,-0.23859900213399998
ACH-000414,-0.185211362549
ACH-000415,-0.35778736957699997
ACH-000416,-0.208226294729
ACH-000420,-0.263681986461
ACH-000421,-0.29157023076099997
ACH-000424,-0.39661375374799995
ACH-000425,-0.281620000727
ACH-000426,-0.337394943935
ACH-000427,-0.36159525115
ACH-000433,-0.674824723381
ACH-000436,-0.237031777986
ACH-000444,-0.20227842264100002
ACH-000445,0.18154810438000002
ACH-000448,-0.43105624620300004
ACH-000450,-0.217448361464
ACH-000452,-0.231070116603
ACH-000454,-0.0382066897766
ACH-000458,-0.206284366833
ACH-000459,-0.165237839493
ACH-000460,-0.172046771669
ACH-000461,-0.323179193569
ACH-000463,0.0243233457779
ACH-000464,-0.235804070407
ACH-000466,-0.109643448521
ACH-000467,-0.276262736256
ACH-000468,-0.356148147814
ACH-000469,-0.243238254218
ACH-000470,-0.190673099484
ACH-000471,-0.206251785907
ACH-000472,-0.250900819162
ACH-000473,-0.24256473774300003
ACH-000475,-0.146262031368
ACH-000476,-0.112851931943
ACH-000477,-0.155094829515
ACH-000480,-0.18022232668699997
ACH-000481,-0.14984855355
ACH-000483,-0.09283762374889999
ACH-000484,-0.209248183665
ACH-000485,-0.032690543585
ACH-000486,-0.43002655507
ACH-000487,-0.042832153394200004
ACH-000488,-0.290864641042
ACH-000490,-0.220940184516
ACH-000491,-0.109923313421
ACH-000495,-0.255185079306
ACH-000496,-0.200549202265
ACH-000499,-0.16379110769400002
ACH-000500,0.11511719244999999
ACH-000502,-0.416608215547
ACH-000503,0.0585008467475
ACH-000505,0.00186810118074
ACH-000507,-0.168627864608
ACH-000510,-0.120425499883
ACH-000511,-0.077357664306
ACH-000512,0.0961473143729
ACH-000516,-0.24641980142099998
ACH-000517,-0.15233542833
ACH-000518,-0.100746349135
ACH-000520,-0.143620163984
ACH-000521,-0.38876865395599997
ACH-000522,-0.09793739577839998
ACH-000524,-0.16788127400699998
ACH-000527,-0.261902183941
ACH-000528,-0.201270536014
ACH-000537,-0.0457562280635
ACH-000541,-0.0270768641567
ACH-000542,-0.08392616257310001
ACH-000544,-0.42864855015299996
ACH-000545,-0.280861317748
ACH-000547,-0.285482770933
ACH-000548,-0.305159300553
ACH-000549,-0.296899594001
ACH-000550,-0.144678173641
ACH-000552,-0.379267134982
ACH-000556,-0.313625119971
ACH-000557,-0.031074716616500003
ACH-000570,-0.310900811486
ACH-000571,-0.24434495924600003
ACH-000573,-0.0256409454456
ACH-000576,-0.206268339252
ACH-000580,-0.0787594153707
ACH-000584,-0.204461355348
ACH-000585,-0.193603503431
ACH-000588,-0.43676658579899996
ACH-000589,-0.10507183954299999
ACH-000591,-0.13519397909199998
ACH-000593,-0.45990941089599996
ACH-000600,-0.44048811216600003
ACH-000601,-0.158740565925
ACH-000604,-0.469574409484
ACH-000605,-0.265687881089
ACH-000606,-0.25828094031800003
ACH-000608,-0.28557454681899996
ACH-000614,-0.34381898545199996
ACH-000616,-0.24900985355900002
ACH-000618,-0.27460570475699997
ACH-000619,-0.10298547953500001
ACH-000620,-0.0240339181216
ACH-000621,-0.170318199958
ACH-000622,0.0705845548123
ACH-000623,-0.308030227694
ACH-000624,-0.21366277204999998
ACH-000627,-0.173563359862
ACH-000630,-0.239880123398
ACH-000632,-0.304275238953
ACH-000633,-0.0580073727795
ACH-000637,-0.21480190169799998
ACH-000638,-0.293761922934
ACH-000646,-0.0768536708076
ACH-000647,-0.24124469106199997
ACH-000648,-0.24206089255600002
ACH-000649,-0.163069533172
ACH-000651,-0.263802247444
ACH-000652,-0.170759442128
ACH-000653,-0.223651447705
ACH-000657,-0.27588668275899997
ACH-000658,-0.180497375938
ACH-000661,-0.144432648153
ACH-000662,-0.20565804884799999
ACH-000663,-0.21361160258
ACH-000665,-0.055783077516
ACH-000671,-0.148868228578
ACH-000673,-0.205594159236
ACH-000676,-0.245488352764
ACH-000677,-0.147066191936
ACH-000681,-0.23061431344
ACH-000682,-0.11540947225999999
ACH-000683,-0.0798539683286
ACH-000684,-0.19755874787799999
ACH-000688,-0.344366842899
ACH-000693,-0.20000554182
ACH-000694,-0.198602438334
ACH-000695,-0.24512952000399998
ACH-000696,-0.200535004601
ACH-000697,-0.13100104445900002
ACH-000699,-0.222440470797
ACH-000701,-0.322369293416
ACH-000706,-0.23068446687600003
ACH-000711,-0.210592589768
ACH-000713,-0.283826176906
ACH-000714,0.0351029744705
ACH-000718,-0.151178585606
ACH-000720,-0.26309402309999996
ACH-000721,-0.283131633941
ACH-000724,-0.209471730736
ACH-000725,-0.0423676523386
ACH-000732,-0.32987087156100003
ACH-000734,-0.10180009236
ACH-000735,-0.27811561743200003
ACH-000736,-0.25909349684300004
ACH-000738,-0.282519864703
ACH-000746,-0.32378286795600003
ACH-000747,-0.186733046149
ACH-000748,-0.25926573073000003
ACH-000753,-0.0959390060629
ACH-000756,-0.16783190735999998
ACH-000757,-0.126225773869
ACH-000758,-0.35914555316200003
ACH-000760,-0.20145201406399998
ACH-000763,-0.139879321427
ACH-000764,-0.552812782689
ACH-000765,-0.09400961279810001
ACH-000766,-0.06426135304290001
ACH-000767,-0.09842450482960001
ACH-000768,-0.219612482212
ACH-000769,-0.215202453625
ACH-000770,-0.07252989978249999
ACH-000771,-0.10917867271199999
ACH-000773,-0.244207681754
ACH-000776,-0.177577569685
ACH-000777,-0.368707353297
ACH-000778,-0.319996180205
ACH-000781,-0.194181474645
ACH-000782,-0.27519234849199997
ACH-000783,-0.266654526018
ACH-000784,-0.25643185371599997
ACH-000785,-0.308001380573
ACH-000787,-0.149941066367
ACH-000788,-0.10583287359200001
ACH-000791,-0.36826679828000003
ACH-000792,-0.282404046137
ACH-000794,-0.437055002447
ACH-000796,-0.259660249939
ACH-000799,-0.0883056295495
ACH-000800,-0.344199688701
ACH-000802,-0.211363977632
ACH-000804,-0.142758298833
ACH-000805,0.104812353484
ACH-000809,-0.29708006741099996
ACH-000810,-0.0335581598486
ACH-000811,-0.262928292867
ACH-000817,-0.27065116236299996
ACH-000819,-0.09070090545639999
ACH-000820,0.0385781330001
ACH-000821,-0.555480789791
ACH-000822,-0.197649916016
ACH-000823,-0.230335060766
ACH-000824,-0.039444642581800006
ACH-000827,-0.0366277659021
ACH-000829,-0.08529417454339999
ACH-000831,-0.18585970873399998
ACH-000832,-0.453468479161
ACH-000833,-0.45449570922700006
ACH-000834,-0.19393603800200002
ACH-000835,-0.25046122857299996
ACH-000836,-0.280772428143
ACH-000837,-0.275451503468
ACH-000838,-0.11597228104599999
ACH-000839,-0.19689068580699998
ACH-000840,-0.329635093584
ACH-000841,-0.133015893512
ACH-000843,-0.456098073561
ACH-000846,-0.504922949374
ACH-000847,-0.157937739477
ACH-000848,-0.23658905461899998
ACH-000849,-0.169362402027
ACH-000851,-0.330435185809
ACH-000855,-0.0416891076789
ACH-000856,-0.230016806804
ACH-000858,-0.297284349231
ACH-000859,-0.0106184110216
ACH-000861,-0.0368467699348
ACH-000862,-0.221005775328
ACH-000865,-0.14994077183
ACH-000866,-0.07378365991989999
ACH-000867,-0.183285638369
ACH-000869,-0.209472922439
ACH-000872,-0.166088541117
ACH-000873,-0.200475596384
ACH-000876,-0.219127385374
ACH-000878,-0.07503481406200001
ACH-000880,-0.228926507764
ACH-000881,-0.24156111002900002
ACH-000882,-0.188475419885
ACH-000884,-0.400493167812
ACH-000885,-0.372039336319
ACH-000887,-0.255997773273
ACH-000888,-0.145069545341
ACH-000889,-0.208204902004
ACH-000890,-0.21735642162799998
ACH-000896,-0.010557413302799998
ACH-000898,-0.187585042359
ACH-000900,-0.123786218813
ACH-000901,-0.0871368182137
ACH-000905,-0.212078736713
ACH-000906,-0.12313572301100001
ACH-000907,-0.10252860730499999
ACH-000910,-0.196540612988
ACH-000911,-0.277361150497
ACH-000912,-0.263963643012
ACH-000913,-0.26030471672899996
ACH-000915,-0.153897013772
ACH-000916,-0.504757200858
ACH-000917,-0.200748005589
ACH-000921,-0.11794583909000002
ACH-000924,-0.155072595628
ACH-000926,-0.24926114263399998
ACH-000928,-0.207756770939
ACH-000929,-0.04346152657869999
ACH-000932,-0.18489428212
ACH-000935,-0.151036664789
ACH-000936,-0.202054386754
ACH-000937,-0.09893040762460001
ACH-000938,-0.18503992757100002
ACH-000939,-0.23491856267099998
ACH-000941,-0.0815000599528
ACH-000943,-0.173890146284
ACH-000946,-0.20469885349
ACH-000947,-0.16980220658
ACH-000948,-0.238919213165
ACH-000950,-0.0363134730109
ACH-000953,-0.364112304305
ACH-000957,-0.60139338855
ACH-000958,-0.101749619902
ACH-000960,-0.120613934152
ACH-000963,-0.328603284654
ACH-000968,-0.15906574197
ACH-000969,-0.134863459254
ACH-000973,-0.257274434036
ACH-000974,-0.33698771044500003
ACH-000975,-0.174495880815
ACH-000976,-0.260828524088
ACH-000978,0.128242994112
ACH-000980,-0.25384580203699997
ACH-000984,-0.289728584076
ACH-000986,-0.313361913244
ACH-000988,-0.11420431363700001
ACH-000993,-0.296131697046
ACH-000994,-0.22446139603300003
ACH-000996,-0.260375969129
ACH-001001,-0.16655528838300002
ACH-001020,-0.350236661788
ACH-001028,-0.234285018026
ACH-001031,-0.23654517885899998
ACH-001038,-0.234296947428
ACH-001048,-0.182594987484
ACH-001050,-0.37793708305
ACH-001053,-0.146472099957
ACH-001054,-0.34604311256399994
ACH-001061,-0.08170160702899999
ACH-001067,-0.369681006557
ACH-001075,-0.136985698522
ACH-001096,0.00841251984207
ACH-001128,-0.0251725629268
ACH-001134,-0.291461373962
ACH-001151,-0.0684627634156
ACH-001163,-0.24699000406399998
ACH-001164,-0.386949860774
ACH-001173,-0.298088401647
ACH-001183,-0.22908291085000002
ACH-001184,-0.111579072171
ACH-001190,-0.19821252250100002
ACH-001192,-0.048452986205400006
ACH-001193,-0.262870328617
ACH-001196,-0.295712518638
ACH-001197,-0.585654801837
ACH-001205,-0.06468940183069999
ACH-001211,-0.17700590583700002
ACH-001212,-0.238927662755
ACH-001228,-0.14724333420299998
ACH-001232,-0.339144319438
ACH-001239,-0.340569495695
ACH-001274,-0.22943693474
ACH-001275,-0.20792569121100002
ACH-001277,-0.10878102012
ACH-001278,-0.299503166205
ACH-001280,-0.0645943615966
ACH-001283,-0.07587992382349999
ACH-001289,-0.16483237103099999
ACH-001295,-0.0947693340469
ACH-001300,-0.379179206219
ACH-001301,-0.19525913494000002
ACH-001302,-0.515261246115
ACH-001303,0.15214025065700001
ACH-001306,-0.09466400946930001
ACH-001318,-0.28418115744100003
ACH-001322,-0.221245321432
ACH-001328,-0.284788070545
ACH-001332,-0.49190402133
ACH-001333,-0.148345999799
ACH-001336,-0.08462784926860001
ACH-001340,-0.23789060620299998
ACH-001346,-0.36904138424800004
ACH-001353,-0.248108050772
ACH-001354,-0.179705764494
ACH-001367,-0.337271626712
ACH-001368,-0.268107814768
ACH-001374,-0.411671042152
ACH-001375,-0.0841986160847
ACH-001377,-0.167642883478
ACH-001380,-0.15105237451300002
ACH-001391,0.09060490912329999
ACH-001407,0.018480522142900004
ACH-001408,-0.334044196341
ACH-001413,-0.19764724557
ACH-001430,-0.322830110997
ACH-001431,-0.3020756089
ACH-001450,-0.282298001672
ACH-001496,-0.277479822863
ACH-001500,-0.50737950958
ACH-001521,-0.142731399708
ACH-001523,-0.294803628834
ACH-001532,-0.155122386905
ACH-001536,-0.121097682685
ACH-001550,-0.199323227082
ACH-001552,0.07268883210310001
ACH-001554,-0.0766255090727
ACH-001645,-0.13417152281
ACH-001654,-0.201997765042
ACH-001715,-0.114484218188
ACH-001735,-0.230751407978
ACH-001736,-0.0533688182784
ACH-001737,-0.320879136678
ACH-001740,-0.189137844929
ACH-001745,-0.0150141135387
ACH-001750,-0.153032428501
ACH-001765,-0.12398342129
ACH-001956,-0.298676740849
ACH-001957,-0.276474906314
