,TNKS1BP1 (85456)
ACH-000004,0.036318991233900005
ACH-000007,0.180637304212
ACH-000009,0.14936098137499998
ACH-000011,0.048482844038199996
ACH-000012,-0.11899044778100001
ACH-000013,0.0774476047874
ACH-000014,0.20731651604499998
ACH-000015,0.110822077578
ACH-000017,0.0433711892629
ACH-000018,0.24367333517200002
ACH-000019,-0.257014952235
ACH-000021,-0.0736996049592
ACH-000022,0.262097691349
ACH-000025,-0.207144123253
ACH-000028,0.004471460157890001
ACH-000030,-0.0565815576915
ACH-000035,0.172971944085
ACH-000036,-0.111753240689
ACH-000037,-0.17749517202399998
ACH-000039,-0.18317491362799998
ACH-000040,-0.10946668972899999
ACH-000041,-0.177850541031
ACH-000042,0.0812285096877
ACH-000045,-0.115949638609
ACH-000047,0.0190311303238
ACH-000052,-0.0020341199499200003
ACH-000053,-0.133486649225
ACH-000054,-0.07661900550589999
ACH-000055,-0.06033909137
ACH-000060,-0.121296929079
ACH-000067,0.009429936332040001
ACH-000070,0.0296583363018
ACH-000075,-0.23433818746399998
ACH-000078,-0.243473610779
ACH-000082,-0.251912321177
ACH-000085,0.11201062322899999
ACH-000086,-0.11651016533
ACH-000087,0.385186280519
ACH-000092,-0.252080257213
ACH-000095,-0.0550888838896
ACH-000097,-0.00840573418444
ACH-000098,0.029568805425900003
ACH-000099,-0.183761238562
ACH-000108,0.109349710688
ACH-000113,-0.227499655068
ACH-000115,0.115483495379
ACH-000116,-0.0552781941033
ACH-000118,-0.0642981766964
ACH-000120,-0.17326848700599998
ACH-000123,-0.0112338397811
ACH-000127,0.007477942034989999
ACH-000128,-0.0176022986643
ACH-000132,-0.0712927809822
ACH-000133,0.110879591666
ACH-000137,0.0353889993765
ACH-000138,-0.185723602084
ACH-000142,-0.122502878597
ACH-000143,0.125255482002
ACH-000146,-0.21002970740600002
ACH-000148,-0.09320548642380001
ACH-000150,-0.008934703730120001
ACH-000152,-0.0889764414573
ACH-000153,-0.0963225417881
ACH-000159,0.00376750479171
ACH-000160,-0.265211346645
ACH-000163,0.08722135236060001
ACH-000167,-0.215377898503
ACH-000168,-0.045123106977800004
ACH-000169,-0.13172116420399999
ACH-000178,-0.08948412285080001
ACH-000182,0.0694025183763
ACH-000183,-0.0650653814952
ACH-000188,-0.320810094257
ACH-000189,-0.301961446999
ACH-000190,0.0489909086335
ACH-000198,-0.160756219644
ACH-000204,-0.07916333228469999
ACH-000206,-0.104958448804
ACH-000207,-0.136807715677
ACH-000211,-0.117893392812
ACH-000215,-0.00305580133501
ACH-000221,-0.0403531597785
ACH-000222,0.11989127097100001
ACH-000223,-0.0434656954551
ACH-000226,-0.325756758433
ACH-000227,-0.0105545023352
ACH-000228,-0.0471219696816
ACH-000231,-0.179736915099
ACH-000232,-0.0366132019928
ACH-000233,-0.00686882226139
ACH-000234,-0.106506195962
ACH-000235,-0.0290372729274
ACH-000237,-0.0384061547439
ACH-000238,-0.102466963268
ACH-000243,0.206998374906
ACH-000244,0.006246335940689999
ACH-000246,-0.12940677688899999
ACH-000248,0.00688424499739
ACH-000250,-0.0272920926377
ACH-000251,-0.0274659574361
ACH-000253,-0.020773306934099997
ACH-000255,-0.06448272551369999
ACH-000256,0.173880178696
ACH-000257,0.0162268897031
ACH-000258,0.0025539362595900002
ACH-000259,-0.0489627343239
ACH-000260,-0.212697056735
ACH-000261,-0.253113948739
ACH-000262,-0.34113997550700004
ACH-000263,0.225437336282
ACH-000264,-0.102075238047
ACH-000265,0.0451756043439
ACH-000266,-0.0691665693895
ACH-000272,-0.0341722512473
ACH-000273,-0.013702700408999999
ACH-000274,-0.0853215546992
ACH-000277,-0.0523295373587
ACH-000278,0.134860476073
ACH-000279,0.03853091181630001
ACH-000280,0.0470324951745
ACH-000281,0.137326635024
ACH-000288,0.0256741170818
ACH-000291,0.025118006663700003
ACH-000293,0.089692697872
ACH-000294,-0.175259888553
ACH-000295,0.20306846709100002
ACH-000296,0.120758998272
ACH-000302,-0.00678854119491
ACH-000304,-0.279668828213
ACH-000307,-0.0500314714383
ACH-000308,-0.05900549149130001
ACH-000310,-0.187204488613
ACH-000311,0.061731844536199995
ACH-000312,0.126835927642
ACH-000315,-0.06445339118969999
ACH-000316,-0.12476554253799998
ACH-000317,-0.00916717379205
ACH-000318,-0.05034428119749999
ACH-000319,-0.058511797887000006
ACH-000320,0.36225067148100004
ACH-000322,0.08600695340549999
ACH-000323,-0.0349752245357
ACH-000324,-0.0659689623584
ACH-000329,-0.0510972924435
ACH-000330,0.191188619961
ACH-000331,-0.052773626372400004
ACH-000332,0.024039910279599997
ACH-000334,-0.0198771144975
ACH-000335,-0.114099256801
ACH-000336,0.360583855697
ACH-000337,-0.130081063837
ACH-000339,-0.127766465238
ACH-000341,-0.254657266798
ACH-000348,0.133588149558
ACH-000350,-0.0573700355476
ACH-000352,0.114999462014
ACH-000356,-0.053654509645699996
ACH-000361,-0.270383323212
ACH-000362,0.013711043134399999
ACH-000363,-0.160047654746
ACH-000364,-0.08092664858810002
ACH-000365,-0.137999335699
ACH-000366,-0.14932890463
ACH-000368,-0.165682843507
ACH-000374,0.09323989288939999
ACH-000375,0.07460499768369999
ACH-000376,-0.055641008414400006
ACH-000381,0.013469598208700001
ACH-000383,-0.13865166964
ACH-000387,-0.0638411925403
ACH-000389,0.0972916120385
ACH-000390,0.197172858132
ACH-000393,-0.0170174982196
ACH-000395,0.143035709407
ACH-000397,-0.031807612156000004
ACH-000401,0.09678001455350001
ACH-000402,0.2496363832
ACH-000403,0.0448474514374
ACH-000404,-0.123729074905
ACH-000406,-0.20025813697099998
ACH-000407,-0.0202851652135
ACH-000408,0.045002143349000004
ACH-000410,-0.0232295497223
ACH-000411,0.028958874468499998
ACH-000414,0.114590490291
ACH-000415,-0.167281865788
ACH-000416,0.033198621968
ACH-000420,-0.0179951379495
ACH-000421,0.0277066223294
ACH-000424,-0.0424173707709
ACH-000425,0.138014777443
ACH-000426,0.046761911719199994
ACH-000427,0.0823089464569
ACH-000433,-0.539863242209
ACH-000436,-0.214019566019
ACH-000444,0.074628700563
ACH-000445,-0.219587969686
ACH-000448,0.00369177626681
ACH-000450,0.08869115050169998
ACH-000452,0.0342485768163
ACH-000454,-0.113714385867
ACH-000458,0.10769668219499999
ACH-000459,-0.117290287563
ACH-000460,0.08468966575850001
ACH-000461,-0.156466186174
ACH-000463,-0.10478876942500001
ACH-000464,0.005614026678319999
ACH-000466,0.21242757227000003
ACH-000467,-0.10140956015699999
ACH-000468,-0.221053010564
ACH-000469,0.035151494683500005
ACH-000470,-0.024351027168200003
ACH-000471,-0.093143986628
ACH-000472,0.0369007705079
ACH-000473,0.054650705449
ACH-000475,-0.0596317788344
ACH-000476,-0.15145563805
ACH-000477,-0.036455241744499996
ACH-000480,-0.0295270823758
ACH-000481,-0.171360336985
ACH-000483,-0.283668535181
ACH-000484,-0.33603953814900006
ACH-000485,0.00791215725213
ACH-000486,-0.10852453184000001
ACH-000487,-0.0710673809435
ACH-000488,0.166145497577
ACH-000490,-0.0304992286638
ACH-000491,0.0134068177211
ACH-000495,-0.229970953138
ACH-000496,0.007452705836029999
ACH-000499,0.18277091938700002
ACH-000500,-0.486371846206
ACH-000502,-0.09841421921219999
ACH-000503,-0.220380806115
ACH-000505,-0.08412581290660001
ACH-000507,-0.026518784790900002
ACH-000510,-0.008930695470979999
ACH-000511,-0.15435463992100001
ACH-000512,-0.125335781279
ACH-000516,0.0404081600567
ACH-000517,-0.152377745941
ACH-000518,-0.136785888944
ACH-000520,-0.24416626039500003
ACH-000521,0.08975934992489999
ACH-000522,0.0652085042146
ACH-000524,-0.189857023879
ACH-000527,0.105520279299
ACH-000528,-0.040901788592800005
ACH-000537,0.0946148780965
ACH-000541,-0.382382153613
ACH-000542,-0.0094800924241
ACH-000544,-0.15623131786699998
ACH-000545,-0.18431455796399998
ACH-000547,-0.0410666086997
ACH-000548,-0.144403492474
ACH-000549,0.155575033456
ACH-000550,0.00617378314227
ACH-000552,0.0429671007565
ACH-000556,-0.192612190055
ACH-000557,0.029033816076799997
ACH-000570,-0.22390742015299997
ACH-000571,-0.13379234024800002
ACH-000573,-0.0657139061383
ACH-000576,0.00263445496369
ACH-000580,-0.00685917778162
ACH-000584,-0.055959366730199994
ACH-000585,0.06905578818310001
ACH-000588,0.111495345021
ACH-000589,0.0760525625767
ACH-000591,-0.007538723377810001
ACH-000593,0.136625587509
ACH-000600,-0.236509385496
ACH-000601,0.00435405828694
ACH-000604,-0.126919710101
ACH-000605,-0.14907728329000003
ACH-000606,-0.23906244345
ACH-000608,-0.028402062660599997
ACH-000614,0.0433968744924
ACH-000616,-0.058979325633
ACH-000618,-0.132127066983
ACH-000619,-0.08593981512910001
ACH-000620,0.121546708288
ACH-000621,-0.045671595287199995
ACH-000622,-0.0112916537793
ACH-000623,-0.0906828951678
ACH-000624,-0.100833914077
ACH-000627,0.09074694334660001
ACH-000630,-0.168728975553
ACH-000632,-0.110135297491
ACH-000633,-0.06969728915489999
ACH-000637,-0.08523644110300001
ACH-000638,-0.019838854812900004
ACH-000646,0.35991651585100004
ACH-000647,-0.0851556765368
ACH-000648,-0.338934128354
ACH-000649,-0.102077323615
ACH-000651,-0.0239687018986
ACH-000652,0.0394875102592
ACH-000653,-0.00209873645436
ACH-000657,-0.0623975502719
ACH-000658,-0.0893476773451
ACH-000661,-0.283039353721
ACH-000662,-0.11401072248199999
ACH-000663,-0.123573384729
ACH-000665,-0.186707360317
ACH-000671,0.0474205800562
ACH-000673,-0.060891172932099995
ACH-000676,0.09117408052100001
ACH-000677,0.129942482389
ACH-000681,0.277705992489
ACH-000682,0.0853037064154
ACH-000683,-0.104362314375
ACH-000684,-0.189064656273
ACH-000688,0.212518198256
ACH-000693,0.0400279729775
ACH-000694,-0.211053460484
ACH-000695,0.06238884041
ACH-000696,0.014656894286599999
ACH-000697,-0.150148435859
ACH-000699,0.0068083431329
ACH-000701,0.270153728333
ACH-000706,-0.007944825956259999
ACH-000711,0.0368224644316
ACH-000713,-0.165187638803
ACH-000714,-0.194035610262
ACH-000718,-0.07481811526000001
ACH-000720,-0.11817145115700001
ACH-000721,-0.0026623510115300003
ACH-000724,-0.0603807908598
ACH-000725,-0.047680277053899996
ACH-000732,0.11333495428300001
ACH-000734,-0.038733296084199995
ACH-000735,-0.0928480410826
ACH-000736,-0.0658169172227
ACH-000738,-0.15129001575099998
ACH-000746,0.0183546556829
ACH-000747,0.00199830352272
ACH-000748,0.00784077890482
ACH-000753,-0.031228740783700002
ACH-000756,-0.386237147408
ACH-000757,-0.0907991135953
ACH-000758,-0.09636464421730001
ACH-000760,0.05461257222159999
ACH-000763,0.0589067492118
ACH-000764,-0.20455939672499998
ACH-000765,-0.26896489895
ACH-000766,-0.10518070303400001
ACH-000767,0.194441944815
ACH-000768,-0.108344671389
ACH-000769,-0.14778982480900002
ACH-000770,-0.163878816762
ACH-000771,-0.13835839400299998
ACH-000773,-0.18287305114100003
ACH-000776,-0.12743438403899998
ACH-000777,0.05816408950569999
ACH-000778,0.0649081932576
ACH-000781,0.04274880841030001
ACH-000782,0.0299043182064
ACH-000783,-0.315945012827
ACH-000784,0.048412291173400006
ACH-000785,0.11086229610500001
ACH-000787,0.12015805481599999
ACH-000788,-0.08153883561039998
ACH-000791,-0.0885079675123
ACH-000792,-0.324341301987
ACH-000794,-0.16133871589
ACH-000796,0.0242705488941
ACH-000799,-0.30973870358800004
ACH-000800,0.222317683812
ACH-000802,0.0120281931383
ACH-000804,-0.235914639485
ACH-000805,-0.194281263312
ACH-000809,0.064729786665
ACH-000810,0.237470194749
ACH-000811,0.00022922647825599998
ACH-000817,-0.015487037065
ACH-000819,-0.080089573922
ACH-000820,-0.42118801736699996
ACH-000821,-0.0548151152436
ACH-000822,-0.14382381625
ACH-000823,-0.032352379501400005
ACH-000824,0.0810943202363
ACH-000827,-0.10416787069399999
ACH-000829,0.015543382609399999
ACH-000831,-0.0160423551423
ACH-000832,-0.293699493952
ACH-000833,-0.10146715539
ACH-000834,-0.0261563921705
ACH-000835,-0.0266346314905
ACH-000836,0.0259231917908
ACH-000837,0.167508671104
ACH-000838,-0.324408979638
ACH-000839,-0.211015866932
ACH-000840,-0.09849169056479999
ACH-000841,0.023472765731599995
ACH-000843,-0.33388507665600003
ACH-000846,0.0749277430447
ACH-000847,-0.07047022147939999
ACH-000848,-0.16831287377999998
ACH-000849,0.105733789077
ACH-000851,-0.08532270622989999
ACH-000855,0.22770396395300002
ACH-000856,-0.12318344154000001
ACH-000858,-0.10992787628100001
ACH-000859,-0.0996806114165
ACH-000861,-0.059017310980900003
ACH-000862,0.0998153398093
ACH-000865,-0.129843542197
ACH-000866,-0.07867484800789999
ACH-000867,-0.0492987780494
ACH-000869,-0.04719793894180001
ACH-000872,-0.018152372689200003
ACH-000873,0.18261018678899998
ACH-000876,-0.165160478365
ACH-000878,-0.0415971863062
ACH-000880,-0.0742622766312
ACH-000881,0.0781456974993
ACH-000882,0.011054049426799998
ACH-000884,0.119340935008
ACH-000885,-0.0387327506504
ACH-000887,-0.137497109368
ACH-000888,-0.11910354474099999
ACH-000889,-0.12796103421399999
ACH-000890,-0.14557774108
ACH-000896,-0.0116746404407
ACH-000898,-0.0807655214167
ACH-000900,-0.151074671555
ACH-000901,-0.252921282824
ACH-000905,0.0595235036328
ACH-000906,-0.059941084747900004
ACH-000907,0.046670837122
ACH-000910,0.0887744168046
ACH-000911,0.0454197491757
ACH-000912,-0.052994443328200004
ACH-000913,0.0516134954639
ACH-000915,-0.034372462720599996
ACH-000916,0.0549632599571
ACH-000917,0.0581124148695
ACH-000921,-0.0654129130748
ACH-000924,0.037923256810499996
ACH-000926,0.11948913924900001
ACH-000928,0.11586333446799998
ACH-000929,0.189760975383
ACH-000932,-0.20561099066799998
ACH-000935,-0.0509607632603
ACH-000936,-0.37143742894500004
ACH-000937,-0.20781000884300002
ACH-000938,-0.0457909097185
ACH-000939,-0.018563917901400002
ACH-000941,-0.226369568705
ACH-000943,-0.036201061624400004
ACH-000946,0.025657809563599997
ACH-000947,-0.0220887805695
ACH-000948,-0.020376710699
ACH-000950,0.0239596240405
ACH-000953,-0.383382728597
ACH-000957,-0.19149968640099999
ACH-000958,-0.036281016183599996
ACH-000960,-0.250447949662
ACH-000963,-0.45511434149700003
ACH-000968,-0.11799878976099999
