,ANAPC10 (10393)
ACH-000004,-0.5131958050209999
ACH-000007,-0.490873114879
ACH-000009,-0.713327319763
ACH-000011,-0.306549510748
ACH-000012,-0.7256485963320001
ACH-000013,-0.489114119856
ACH-000014,-0.39526852510899996
ACH-000015,-0.49002045693999996
ACH-000017,-0.5348427985090001
ACH-000018,-0.637524973141
ACH-000019,-0.6226676047559999
ACH-000021,-0.7440166869879999
ACH-000022,-0.55847709764
ACH-000025,-0.521454052714
ACH-000028,-0.532743200787
ACH-000030,-0.609466808087
ACH-000035,-0.578245029935
ACH-000036,-0.475431469217
ACH-000037,-0.23685043444899997
ACH-000039,-0.647179391517
ACH-000040,-0.616656746589
ACH-000041,-0.48923770473000006
ACH-000042,-0.44187118306199996
ACH-000045,-0.374933018696
ACH-000047,-0.812179698464
ACH-000052,-0.804714684919
ACH-000053,-0.507165357468
ACH-000054,-0.790850640395
ACH-000055,-0.48128324405699996
ACH-000060,-0.7057334105320001
ACH-000067,-0.7368927623229999
ACH-000070,-0.38826659467
ACH-000075,-0.6034960889559999
ACH-000078,-0.565270385493
ACH-000082,-0.8505310987710001
ACH-000085,-0.343629825615
ACH-000086,-0.49998331317199995
ACH-000087,-0.482090308307
ACH-000092,-0.868901731106
ACH-000095,-0.507082598037
ACH-000097,-0.594894570108
ACH-000098,-0.702858506877
ACH-000099,-0.388286366479
ACH-000108,-0.480539406185
ACH-000113,-0.50431598799
ACH-000115,-0.364653686846
ACH-000116,-0.43721668321900004
ACH-000118,-0.544623949803
ACH-000120,-0.507224619546
ACH-000123,-0.609273283517
ACH-000127,-0.728103930827
ACH-000128,-0.45471720772
ACH-000132,-0.9670317600339999
ACH-000133,-0.539513440598
ACH-000137,-0.641031700882
ACH-000138,-0.5481624004410001
ACH-000142,-0.578841073098
ACH-000143,-0.7319727561589999
ACH-000146,-0.30919456597399997
ACH-000148,-0.440046204464
ACH-000150,-0.8310377103319999
ACH-000152,-0.7203569142730001
ACH-000153,-0.469234319395
ACH-000159,-0.6151697107899999
ACH-000160,-0.48403510298600005
ACH-000163,-0.32131340423300003
ACH-000167,-0.78713598394
ACH-000168,-0.7086963896490001
ACH-000169,-0.769352161906
ACH-000178,-0.547187866909
ACH-000182,-0.4441594838600001
ACH-000183,-0.355099230623
ACH-000188,-0.6986363226350001
ACH-000189,-0.510423914685
ACH-000190,-0.7974880140649999
ACH-000198,-0.585600788027
ACH-000204,-0.48137270546300004
ACH-000206,-0.529750602931
ACH-000207,-0.599478376505
ACH-000211,-0.7135222043430001
ACH-000215,-0.658906696917
