,DYNLT1 (6993)
ACH-000374,-0.0929639623831
ACH-000375,-0.37144586593900003
ACH-000376,-0.157191051383
ACH-000381,-0.338058634234
ACH-000383,-0.330353347796
ACH-000387,-0.48105884961499995
ACH-000389,-0.294418517735
ACH-000390,-0.110724014329
ACH-000393,-0.43670414543799996
ACH-000395,-0.277860807656
ACH-000397,-0.19426501103
ACH-000401,-0.501016877873
ACH-000402,-0.139472749446
ACH-000403,-0.290422127993
ACH-000404,0.0801126227128
ACH-000406,-0.232395353191
ACH-000407,-0.24802722837900001
ACH-000408,-0.307939439661
ACH-000410,-0.375293796529
ACH-000411,-0.33443436938099996
ACH-000414,-0.314622923165
ACH-000415,-0.578603058858
ACH-000416,-0.37460128334299997
ACH-000420,-0.379838680603
ACH-000421,-0.30040907770799996
ACH-000424,-0.846515033592
ACH-000425,-0.0970744980514
ACH-000426,0.00907847582139
ACH-000427,-0.207145702919
ACH-000433,-0.185746322015
ACH-000436,-0.207601318761
ACH-000444,-0.252871561815
ACH-000445,-0.675666474799
ACH-000448,-0.40004683310999994
ACH-000450,-0.36970650749399997
ACH-000452,-0.31946117750999997
ACH-000454,-0.37756805394000004
ACH-000458,-0.34218881305
ACH-000459,-0.249580780439
ACH-000460,-0.230201662371
ACH-000461,-0.45540105712300005
ACH-000463,-0.33534260141
ACH-000464,-0.0701200562854
ACH-000466,-0.409794018883
ACH-000467,-0.506411792969
ACH-000468,-0.29435555669700003
ACH-000469,-0.313293917667
ACH-000470,-0.5998115474600001
ACH-000471,-0.305312063114
ACH-000472,-0.18387920575
ACH-000473,-0.20717677862199999
ACH-000475,-0.264432339649
ACH-000476,-0.201468592452
ACH-000477,0.0687545245515
ACH-000480,-0.350460149221
ACH-000481,-0.277733724601
ACH-000483,-0.699096519617
ACH-000484,-0.354780290527
ACH-000485,-0.418464098648
ACH-000486,-0.177185864452
ACH-000487,-0.251424104814
ACH-000488,-0.171591579775
ACH-000490,-0.226270794525
ACH-000491,-0.175156540492
ACH-000495,-0.09524064909760001
ACH-000496,-0.282466698059
ACH-000499,-0.255910369901
ACH-000500,0.429335503542
ACH-000502,-0.33336132865400003
ACH-000503,0.0009848979683360001
ACH-000505,-0.344387630548
ACH-000507,-0.159135832506
ACH-000510,-0.30780097609900003
ACH-000511,-0.264789502721
ACH-000512,0.36351196317199996
ACH-000516,-0.269141083011
ACH-000517,-0.34620707876699996
ACH-000518,-0.46888042347099995
ACH-000520,-0.374865614956
ACH-000521,-0.41686801704099996
ACH-000522,-0.047581440805299996
ACH-000524,-0.218074038
ACH-000527,-0.414055633156
ACH-000528,-0.266360659051
ACH-000537,-0.30060956925500004
ACH-000541,0.209212459548
ACH-000542,-0.738839219619
ACH-000544,-0.215144174262
ACH-000545,-0.39815274981700005
ACH-000547,-0.5150290346949999
ACH-000548,-0.29168853226999997
ACH-000549,-0.279590541866
ACH-000550,-0.623412243536
ACH-000552,-0.133811270341
ACH-000556,-0.322591050286
ACH-000557,-0.193669286109
ACH-000570,-0.486313768659
ACH-000571,0.149676204893
ACH-000573,-0.161195294643
ACH-000576,-0.21550660153499998
ACH-000580,-0.10999793057499999
ACH-000584,-0.2219655003
ACH-000585,-0.44968038142
ACH-000588,-0.140938385966
ACH-000589,-0.209183740691
ACH-000591,-0.321073306561
ACH-000593,-0.513068578446
ACH-000600,-0.00625173972407
ACH-000601,-0.639402573946
ACH-000604,-0.573616160608
ACH-000605,-0.0645948640327
ACH-000606,-0.497502630074
ACH-000608,-0.0961542090999
ACH-000614,-0.121059938619
ACH-000616,-0.25142867241
ACH-000618,-0.172081529151
ACH-000619,-0.210179296717
ACH-000620,-0.109591265287
ACH-000621,-0.402382557616
ACH-000622,-0.320692078187
ACH-000623,-0.325600519544
ACH-000624,-0.303280852377
ACH-000627,-0.24787930019699997
ACH-000630,-0.291170573059
ACH-000632,-0.17207734693100002
ACH-000633,-0.144149435795
ACH-000637,-0.399362517073
ACH-000638,-0.4105371389
ACH-000646,-0.31239257575199997
ACH-000647,-0.296057214058
ACH-000648,-0.30117263086
ACH-000649,-0.304657551795
ACH-000651,-0.19678395220800002
ACH-000652,-0.33998335641599997
ACH-000653,-0.370023659448
ACH-000657,-0.240817692885
ACH-000658,0.112641830119
ACH-000661,-0.119133415804
ACH-000662,-0.537026903526
ACH-000663,-0.017095313861
ACH-000665,-0.208061751261
ACH-000671,-0.429365585984
ACH-000673,-0.304022653776
ACH-000676,-0.208488581929
ACH-000677,-0.2432229757
ACH-000681,-0.549205100592
ACH-000682,-0.203662189081
ACH-000683,-0.153202033367
ACH-000684,-0.156482549511
ACH-000688,-0.375320527844
ACH-000693,-0.145489136762
ACH-000694,-0.261118556929
ACH-000695,-0.105196625464
ACH-000696,-0.268293725386
ACH-000697,-0.09815024631930001
ACH-000699,-0.437150898808
ACH-000701,-0.398449373911
ACH-000706,-0.203089857525
ACH-000711,-0.26802946939800004
ACH-000713,-0.5778285039800001
ACH-000714,-0.265194455084
ACH-000718,-0.33187283958700003
ACH-000720,-0.155251858531
ACH-000721,-0.49113217452
ACH-000724,0.0227999991073
ACH-000725,-0.14764939769000002
ACH-000732,-0.0629978818095
ACH-000734,-0.232196573006
ACH-000735,-0.395196982822
ACH-000736,-0.109029718234
ACH-000738,-0.302778111492
ACH-000746,-0.225569459768
ACH-000747,-0.178160347123
ACH-000748,-0.286874200364
ACH-000753,-0.380634189304
ACH-000756,-0.384925087485
ACH-000757,0.006018485954739999
ACH-000758,-0.156890791175
ACH-000760,-0.15314240164999998
ACH-000763,-0.0581784741875
ACH-000764,-0.292354645371
ACH-000765,-0.27697898186700004
ACH-000766,-0.36053821458400004
ACH-000767,-0.20374980202799997
ACH-000768,-0.33924562868600006
ACH-000769,-0.26561524904399997
ACH-000770,-0.190680997175
ACH-000771,-0.5218375780560001
ACH-000773,-0.343648505017
ACH-000776,-0.270280720038
ACH-000777,-0.585624906567
ACH-000778,-0.243636897254
ACH-000781,-0.343338858214
ACH-000782,-0.380236611115
ACH-000783,-0.0841364076967
ACH-000784,-0.159062374882
ACH-000785,-0.0462122441644
ACH-000787,-0.32891870380800003
ACH-000788,-0.179363932729
ACH-000791,-0.472694628495
ACH-000792,-0.445160287266
ACH-000794,-0.30189404522
ACH-000796,-0.470364226153
ACH-000799,-0.227155497245
ACH-000800,-0.059088926501699994
ACH-000802,-0.134555941008
ACH-000804,-0.157268879329
ACH-000805,-0.135167526295
ACH-000809,-0.23695512343400002
ACH-000810,-0.293398807673
ACH-000811,-0.348815708081
ACH-000817,-0.28538353459000004
ACH-000819,-0.331530916337
ACH-000820,-0.262321334332
ACH-000821,-0.336612223394
ACH-000822,-0.272615931551
ACH-000823,-0.20629636788199998
ACH-000824,-0.284592717689
ACH-000827,-0.20466068505399998
ACH-000829,-0.370519805032
ACH-000831,-0.188526240984
ACH-000832,-0.222792926694
ACH-000833,-0.620839031
ACH-000834,-0.30080158750999997
ACH-000835,-0.220684876
ACH-000836,-0.282393331918
ACH-000837,-0.20338219332000002
ACH-000838,0.157078471062
ACH-000839,-0.20215243181499998
ACH-000840,-0.8758569915119999
ACH-000841,-0.209399431113
ACH-000843,-0.0967367640776
ACH-000846,-0.270362798035
ACH-000847,-0.253621066444
ACH-000848,-0.336382829374
ACH-000849,-0.278153754994
ACH-000851,-0.208373001619
ACH-000855,-0.27297363230599997
ACH-000856,-0.393875325514
ACH-000858,-0.363759080739
ACH-000859,-0.31108971960799997
ACH-000861,-0.39588412176200005
ACH-000862,-0.07852130600330001
ACH-000865,-0.25950823317
ACH-000866,-0.312342562102
ACH-000867,-0.282623501156
ACH-000869,-0.335388570509
ACH-000872,-0.343371677718
ACH-000873,-0.114019156519
ACH-000876,-0.221166723155
ACH-000878,-0.605677764631
ACH-000880,0.00723086882491
ACH-000881,-0.25316819285000003
ACH-000882,-0.289054564109
ACH-000884,-0.219692883475
ACH-000885,-0.42131466200499995
ACH-000887,-0.46452839088200004
ACH-000888,-0.398580681875
ACH-000889,-0.00599214762323
ACH-000890,-0.47977639074600004
ACH-000896,-0.18249273363600002
ACH-000898,-0.116582089069
ACH-000900,0.0796890785628
ACH-000901,-0.297556218416
ACH-000905,-0.320256354058
ACH-000906,-0.246777706044
ACH-000907,-0.320026927949
ACH-000910,-0.00234802638508
ACH-000911,-0.432470856298
ACH-000912,-0.23843593789700002
ACH-000913,-0.287074741332
ACH-000915,-0.20475337631999999
ACH-000916,-0.724808124181
ACH-000917,-0.233840882192
ACH-000921,-0.35809859083000006
ACH-000924,-0.36311506131399995
ACH-000926,-0.198165780055
ACH-000928,-0.175402546694
ACH-000929,-0.474400590459
ACH-000932,-0.329128867213
ACH-000935,0.0108992768414
ACH-000936,-0.177153498946
ACH-000937,-0.185001121815
ACH-000938,-0.0920407709993
ACH-000939,-0.122363455819
ACH-000941,-0.365374716734
ACH-000943,-0.284751378906
ACH-000946,-0.384410984375
ACH-000947,-0.257403782964
ACH-000948,-0.12247716570900001
ACH-000950,-0.646207166484
ACH-000953,-0.0322691795751
ACH-000957,-0.443221898038
ACH-000958,-0.276747551579
ACH-000960,-0.14741656488500002
ACH-000963,0.132371793071
ACH-000968,-0.214516801866
ACH-000969,-0.35544533106700005
ACH-000973,-0.342350926891
ACH-000974,-0.23556459205699998
ACH-000975,-0.33007406574299997
ACH-000976,-0.369916965053
ACH-000978,-0.10428093369899999
ACH-000980,-0.320731845087
ACH-000984,-0.486157237179
ACH-000986,-0.20580913423
ACH-000988,-0.39130912534199996
ACH-000993,-0.20406735955699998
ACH-000994,-0.327221246707
ACH-000996,-0.257517046124
ACH-001001,-0.370618144409
ACH-001020,-0.657446511968
ACH-001028,-0.155654634385
ACH-001031,-0.38704432436700004
ACH-001038,-0.271930481984
ACH-001048,-0.180170225432
ACH-001050,-0.215506283282
ACH-001053,-0.0600523332849
ACH-001054,-0.503742490403
ACH-001061,-0.123194181539
ACH-001067,-0.592381794507
ACH-001075,-0.5433926381440001
ACH-001096,-0.159129007465
ACH-001128,-0.452222797671
ACH-001134,-0.260371646827
ACH-001151,-0.295522260819
ACH-001163,-0.443760876178
ACH-001164,-0.311715293457
ACH-001173,-0.22405069639000003
ACH-001183,-0.40825134556299997
ACH-001184,-0.537531727226
ACH-001190,-0.25460105694
ACH-001192,-0.393889345248
ACH-001193,-0.566631154291
ACH-001196,-0.491623384346
ACH-001197,-0.218641885959
ACH-001205,-0.288905361623
ACH-001211,-0.261102901544
ACH-001212,-0.44394307722599996
ACH-001228,-0.337600327419
ACH-001232,-0.218836601431
ACH-001239,-0.07612611250639999
ACH-001274,-0.33758459817
ACH-001275,-0.389279699019
ACH-001277,-0.217197697854
ACH-001278,-0.36277878561
ACH-001280,0.0160246610906
ACH-001283,-0.179230173599
ACH-001289,-0.26529297189199996
ACH-001295,-0.398425227275
ACH-001300,-0.40943163081699996
ACH-001301,-0.42435338435000003
ACH-001302,-0.423818540007
ACH-001303,-0.926367318335
ACH-001306,-0.461791893731
ACH-001318,-0.19428144150899998
ACH-001322,-0.18849406182
ACH-001328,-0.351884123895
ACH-001332,-0.443082183883
ACH-001333,-0.42995727888
ACH-001336,-0.221811197029
ACH-001340,-0.323676259616
ACH-001346,-0.242275210964
ACH-001353,-0.365655826234
ACH-001354,-0.7550175746340001
ACH-001367,-0.349723723184
ACH-001368,-0.0722964131138
ACH-001374,-0.212678996899
ACH-001375,-0.252945302505
ACH-001377,-0.18198686889899998
ACH-001380,-0.249509219138
ACH-001391,-0.190481815951
ACH-001407,-0.23196305216200003
ACH-001408,-0.31045085246599996
ACH-001413,-0.373307997789
ACH-001430,-0.647940918915
ACH-001431,-0.33959405442900004
ACH-001450,-0.0501987066055
ACH-001496,-0.14682358225199998
ACH-001500,-0.2579756092
ACH-001521,-0.313967583998
ACH-001523,-0.498818539616
ACH-001532,-0.348837599222
ACH-001536,-0.21853387178300002
ACH-001550,-0.341186362829
ACH-001552,-0.519796415276
ACH-001554,-0.192201533574
ACH-001645,-0.202023739817
ACH-001654,-0.20065863317899998
ACH-001715,-0.561610577724
ACH-001735,-0.30850787051899997
ACH-001736,-0.281243008601
ACH-001737,-0.846058376691
ACH-001740,-0.23207046040999998
ACH-001745,-0.45473267087200003
ACH-001750,-0.38501723235699997
ACH-001765,-0.212108267126
ACH-001956,-0.282220226107
ACH-001957,-0.519208937869
