,PHLDA3 (23612)
ACH-000004,-0.0910732244923
ACH-000007,-0.174335007537
ACH-000009,0.037166145887099995
ACH-000011,0.122171605833
ACH-000012,0.0990474774174
ACH-000013,-0.00341675756674
ACH-000014,-0.0787398528718
ACH-000015,-0.0861512852481
ACH-000017,-0.0488440621421
ACH-000018,-0.15151717733
ACH-000019,-0.28625365377399997
ACH-000021,0.0808699425251
ACH-000022,-0.304474371334
ACH-000025,-0.0886475296012
ACH-000028,-0.032611442069000005
ACH-000030,0.0322430828753
ACH-000035,-0.00601808529795
ACH-000036,-0.07437036435210001
ACH-000037,-0.41370368293399995
ACH-000039,0.170691560777
ACH-000040,-0.120366531575
ACH-000041,-0.124433447642
ACH-000042,0.12689117308700001
ACH-000045,0.0728192900951
ACH-000047,0.131423142877
ACH-000052,-0.039090204366099994
ACH-000053,-0.0507238840899
ACH-000054,-0.057856668567900005
ACH-000055,-0.0528542231518
ACH-000060,-0.0521280856384
ACH-000067,0.284458313039
ACH-000070,0.0314820062427
ACH-000075,-0.104288824472
ACH-000078,0.037437784890099995
ACH-000082,-0.21634161283000003
ACH-000085,-0.150010201975
ACH-000086,-0.17907780649
ACH-000087,0.08124768210580001
ACH-000092,-0.100193031678
ACH-000095,-0.055533024914899996
ACH-000097,0.0423854793443
ACH-000098,0.0189333216662
ACH-000099,-0.024952754693999997
ACH-000108,-0.0513976175925
ACH-000113,-0.116175277919
ACH-000115,-0.151520125645
ACH-000116,-0.37552775111000003
ACH-000118,0.11615322747199999
ACH-000120,0.036562047581800004
ACH-000123,0.179866123674
ACH-000127,-0.0665104693249
ACH-000128,-0.0834584769257
ACH-000132,-0.106372517585
ACH-000133,-0.10862606915100001
ACH-000137,-0.10282919316500001
ACH-000138,-0.0179692716574
ACH-000142,0.531154663669
ACH-000143,0.0880049426729
ACH-000146,-0.138789166901
ACH-000148,-0.10835118226500001
ACH-000150,-0.0937490703719
ACH-000152,0.106178572818
ACH-000153,0.25304714429200004
ACH-000159,0.027708864571599996
ACH-000160,-0.27177246023400004
ACH-000163,-0.21308301171500002
ACH-000167,-0.36245659982600004
ACH-000168,-0.141683920016
ACH-000169,-0.0248212818927
ACH-000178,0.146272111032
ACH-000182,-0.09875442352080001
ACH-000183,-0.109782765152
ACH-000188,0.0267655121657
ACH-000189,-0.18338743129
ACH-000190,0.00473955119373
ACH-000198,-0.0036768171769899997
ACH-000204,0.046472979054399996
ACH-000206,0.277980350451
ACH-000207,0.58511970594
ACH-000211,-0.026295249566
ACH-000215,-0.202364460047
ACH-000221,0.185484055339
ACH-000222,0.0678396723585
ACH-000223,-0.013035117467399998
ACH-000226,-0.23066277337299998
ACH-000227,-0.0541629779626
ACH-000228,0.0305885382723
ACH-000231,0.170699606262
ACH-000232,0.0331704868571
ACH-000233,0.022690019912499998
ACH-000234,-0.0121462329953
ACH-000235,-0.15318376796299998
ACH-000237,0.0203344069694
ACH-000238,0.19547776976
ACH-000243,0.016335194145899998
ACH-000244,0.204484044468
ACH-000246,-0.14576533859000002
ACH-000248,-0.16741426869599998
ACH-000250,0.0595192912524
ACH-000251,-0.121138499057
ACH-000253,-0.0386326770816
ACH-000255,0.005731152287270001
ACH-000256,0.062036129602300004
ACH-000257,-0.08018317546010001
ACH-000258,-0.0252885369043
ACH-000259,-0.0390335988381
ACH-000260,-0.0389413178419
ACH-000261,0.0863221326306
ACH-000262,0.0467036636076
ACH-000263,-0.303322634421
ACH-000264,-0.204714911448
ACH-000265,0.155557663352
ACH-000266,-0.0100384814442
ACH-000272,-0.0716506304468
ACH-000273,-0.168219615649
ACH-000274,0.04094453992
ACH-000277,0.291685793972
ACH-000278,0.0343420788943
ACH-000279,-0.06016026389430001
ACH-000280,0.843035948293
ACH-000281,0.161115360583
ACH-000288,-0.0931981263448
ACH-000291,0.043320156828300004
ACH-000293,-0.0272856773508
ACH-000294,0.00547990993551
ACH-000295,0.0890861947301
ACH-000296,-0.025556533461
ACH-000302,-0.131273778296
ACH-000304,0.0814949279081
ACH-000307,0.275888119562
ACH-000308,-0.018806627649
ACH-000310,0.16066319627999998
ACH-000311,0.10177961545499999
ACH-000312,-0.0849934267127
ACH-000315,-0.0383756824318
ACH-000316,-0.009297600407540001
ACH-000317,-0.07736276788039999
ACH-000318,-0.00935083381224
ACH-000319,-0.00850467149331
ACH-000320,0.0804322929073
ACH-000322,-0.046161137486300005
ACH-000323,-0.12020992405200001
ACH-000324,0.18265474179400001
ACH-000329,-0.0836647744068
ACH-000330,0.236302459756
ACH-000331,-0.09331147637060001
ACH-000332,0.0203133543819
ACH-000334,-0.0831948756362
ACH-000335,-0.0828203742808
ACH-000336,0.026168178901299997
ACH-000337,-0.148931871829
ACH-000339,-0.0127264028938
ACH-000341,0.200843829342
ACH-000348,0.050033228756099994
ACH-000350,0.172690771271
ACH-000352,-0.038882927650900005
ACH-000356,-0.00784332223161
ACH-000361,-0.0402990891975
ACH-000362,0.026458358525200003
ACH-000363,0.0992241125565
ACH-000364,0.00363068606819
ACH-000365,-0.022511020156400004
ACH-000366,-0.0447267971222
ACH-000368,0.0522354512941
ACH-000374,-0.0669154094475
ACH-000375,-0.114406147707
ACH-000376,-0.082405848587
ACH-000381,-0.0460016570039
ACH-000383,-0.011106430847399998
ACH-000387,0.14225402380000002
ACH-000389,-0.11673990123400001
ACH-000390,0.158915433927
ACH-000393,-0.08735819003139998
ACH-000395,-0.102722229287
ACH-000397,-0.0504111961336
ACH-000401,0.0691215028934
ACH-000402,0.046087583583399996
ACH-000403,-0.031620981592399997
ACH-000404,-0.300811350374
ACH-000406,0.00406203951978
ACH-000407,-0.127776262255
ACH-000408,0.149019779767
ACH-000410,-0.109050629892
ACH-000411,0.00914032465784
ACH-000414,0.19566221632199998
ACH-000415,0.14720842328
ACH-000416,-0.0507912365661
ACH-000420,0.164717744084
ACH-000421,0.097258640882
ACH-000424,0.343998543211
ACH-000425,0.013126534070000001
ACH-000426,-0.0437852526547
ACH-000427,0.0682568191372
ACH-000433,0.192412313568
ACH-000436,-0.187495151822
ACH-000444,-0.263121452535
ACH-000445,0.12544901697799998
ACH-000448,0.00849389935598
ACH-000450,-0.0134352081847
ACH-000452,0.0961686025564
ACH-000454,-0.189641284418
ACH-000458,-0.12896321989099999
ACH-000459,-0.115945003034
ACH-000460,0.16823397543
ACH-000461,-0.18452958233199998
ACH-000463,-0.0328854492345
ACH-000464,0.0118285169048
ACH-000466,0.29735721922200004
ACH-000467,-0.07033638566660001
ACH-000468,0.107106663955
ACH-000469,0.0936489371602
ACH-000470,0.10290916832999998
ACH-000471,-0.0389356025127
ACH-000472,-0.034828430297900004
ACH-000473,0.127498694457
ACH-000475,-0.039065740867199994
ACH-000476,-0.138350658838
ACH-000477,-0.026636058217599998
ACH-000480,-0.0283724084423
ACH-000481,0.12224149449300001
ACH-000483,0.0245125626365
ACH-000484,-0.310431164995
ACH-000485,-0.246650918547
ACH-000486,0.0182315717883
ACH-000487,-0.097201104316
ACH-000488,0.14144937545800002
ACH-000490,0.18497199745200002
ACH-000491,-0.0409339221765
ACH-000495,-0.14235671478700002
ACH-000496,0.0342515775894
ACH-000499,0.227292737086
ACH-000500,-0.157091114571
ACH-000502,0.0286415541034
ACH-000503,0.15764927834200002
ACH-000505,-0.13230537557299998
ACH-000507,-0.109718973309
ACH-000510,-0.23311799443000003
ACH-000511,-0.154087910596
ACH-000512,0.00734937123155
ACH-000516,0.048003046562900005
ACH-000517,-0.0530902997136
ACH-000518,0.33585616110100003
ACH-000520,0.0166978471336
