,TFEC (22797)
ACH-000004,0.124255383168
ACH-000007,0.120553885834
ACH-000009,0.263098206318
ACH-000011,-0.0523180015873
ACH-000012,0.22461300868200001
ACH-000013,0.191029478413
ACH-000014,0.10098912819700001
ACH-000015,0.21717226555999997
ACH-000017,0.336544185212
ACH-000018,0.29592832748000003
ACH-000019,0.29764018131700004
ACH-000021,0.24706666052700002
ACH-000022,0.278819122192
ACH-000025,0.362458222418
ACH-000028,0.281408823932
ACH-000030,0.19593766617800001
ACH-000035,0.144126513632
ACH-000036,0.402581717869
ACH-000037,0.191004995945
ACH-000039,0.21988065697099998
ACH-000040,0.141153378754
ACH-000041,0.163599744706
ACH-000042,0.241847710608
ACH-000045,0.25831435305399997
ACH-000047,0.0183206454765
ACH-000052,0.43232379403899995
ACH-000053,0.234249760295
ACH-000054,0.18570753494699999
ACH-000055,-0.166171802059
ACH-000060,0.0912637652425
ACH-000067,0.143154028534
ACH-000070,0.14258973129
ACH-000075,0.426941017018
ACH-000078,0.441433029644
ACH-000082,0.20723175186099999
ACH-000085,0.357947732292
ACH-000086,0.390755995894
ACH-000087,0.268424723345
ACH-000092,0.267588745716
ACH-000095,0.180758347163
ACH-000097,0.22596493792800001
ACH-000098,0.258781501063
ACH-000099,0.23060339572299998
ACH-000108,0.272034103431
ACH-000113,0.228702191498
ACH-000115,0.232232526796
ACH-000116,0.222364645529
ACH-000118,0.290511776038
ACH-000120,0.380264579665
ACH-000123,0.20679191251899998
ACH-000127,0.190068959325
ACH-000128,0.18084626421500002
ACH-000132,0.351106636995
ACH-000133,0.16778426503
ACH-000137,0.300529898257
ACH-000138,0.30222624077300003
ACH-000142,0.295760876787
ACH-000143,0.215446133411
ACH-000146,0.268438871919
ACH-000148,0.20408634076699997
ACH-000150,0.351592350541
ACH-000152,0.35880492335299996
ACH-000153,0.35525621522399997
ACH-000159,0.30671911636
ACH-000160,0.636195174404
ACH-000163,0.34046511693899995
ACH-000167,0.528579918344
ACH-000168,0.134247804615
ACH-000169,0.235238156626
ACH-000178,0.35137398250600005
ACH-000182,0.117916525673
ACH-000183,0.143596503314
ACH-000188,0.14028262623600002
ACH-000189,0.07206176254669999
ACH-000190,0.7081200184729999
ACH-000198,0.211038142216
ACH-000204,0.099360242818
ACH-000206,0.653384524595
ACH-000207,0.331864164067
ACH-000211,0.265729902374
ACH-000215,0.26026329232400003
ACH-000221,0.10059011929199999
ACH-000222,0.323455089878
ACH-000223,0.182499921258
ACH-000226,0.185531818574
ACH-000227,0.154923763223
ACH-000228,0.264755226962
ACH-000231,0.299165937585
ACH-000232,0.24404868514000003
ACH-000233,0.20545801699900001
ACH-000234,0.0834368349379
ACH-000235,0.294573970176
ACH-000237,0.270210005333
