,SERPINH1 (871)
ACH-000004,0.23278766999400002
ACH-000007,0.196710322891
ACH-000009,0.39619221076600003
ACH-000011,0.245747038024
ACH-000012,0.262466921113
ACH-000013,0.172701146415
ACH-000014,0.228724046083
ACH-000015,0.194642329153
ACH-000017,0.252540340603
ACH-000018,0.325492008519
ACH-000019,0.10630004467599999
ACH-000021,0.32621611733899997
ACH-000022,0.26086618185800003
ACH-000025,0.21184690444
ACH-000028,0.12127070551500001
ACH-000030,0.169899205064
ACH-000035,0.24534416331599998
ACH-000036,0.144556565126
ACH-000037,0.35957917584700005
ACH-000039,0.0342876904695
ACH-000040,0.166015240905
ACH-000041,0.133212216636
ACH-000042,0.29133394897500003
ACH-000045,0.10068048737299999
ACH-000047,0.220776691364
ACH-000052,0.261321668877
ACH-000053,0.0791870380636
ACH-000054,0.067120966052
ACH-000055,0.203330414206
ACH-000060,0.273452148904
ACH-000067,0.180034406958
ACH-000070,0.12360711659399999
ACH-000075,0.179317126621
ACH-000078,0.0497822416787
ACH-000082,-0.0431991585863
ACH-000085,0.198900540302
ACH-000086,0.15752867997300002
ACH-000087,0.312573074655
ACH-000092,0.324446896008
ACH-000095,0.22157969967900001
ACH-000097,0.162769657886
ACH-000098,0.17168990537999998
ACH-000099,0.117788146159
ACH-000108,0.290259282559
ACH-000113,0.24226240188700002
ACH-000115,0.119536876498
ACH-000116,0.12882436550100002
ACH-000118,0.19574601840199998
ACH-000120,0.265081810914
ACH-000123,0.205635237459
ACH-000127,0.21841235461300001
ACH-000128,0.34124509085199994
ACH-000132,0.306748142111
ACH-000133,0.23355306839
ACH-000137,0.0622381715503
ACH-000138,0.14011796951
ACH-000142,0.0725444638354
ACH-000143,0.289732676693
ACH-000146,0.132431600169
ACH-000148,0.29423558114
ACH-000150,0.25319473825
ACH-000152,0.23186951641399997
ACH-000153,0.0720732020526
ACH-000159,0.173438870933
ACH-000160,0.162065119749
ACH-000163,0.583220582706
ACH-000167,0.352105244385
ACH-000168,0.249221405725
ACH-000169,0.181571717297
ACH-000178,0.152493637026
ACH-000182,0.16354374287999998
ACH-000183,0.126890370773
ACH-000188,0.141691266643
ACH-000189,0.411526976271
ACH-000190,0.0320680672253
ACH-000198,0.17864856363499998
ACH-000204,0.70632865994
ACH-000206,0.313407988336
ACH-000207,-0.0953528154115
ACH-000211,0.211247878115
ACH-000215,0.193485956451
ACH-000221,0.22785876787599998
ACH-000222,0.239684702177
ACH-000223,0.234238645143
ACH-000226,0.32285832845199997
ACH-000227,0.28667915837900004
ACH-000228,0.241360533354
ACH-000231,0.15658065540899999
ACH-000232,0.209616253616
ACH-000233,0.246264352982
ACH-000234,0.186267471037
ACH-000235,0.18595767107500003
ACH-000237,0.135642660325
ACH-000238,0.24575125648899998
ACH-000243,0.37706538507
ACH-000244,0.333956615992
ACH-000246,0.188483879375
ACH-000248,0.326327692724
ACH-000250,0.200371663563
ACH-000251,0.447488806502
ACH-000253,0.178890426662
ACH-000255,0.20917013434
ACH-000256,0.192257736224
ACH-000257,0.312020700438
ACH-000258,0.37297244347499997
ACH-000259,0.194850490568
ACH-000260,0.23442305251899997
ACH-000261,0.114291651447
ACH-000262,0.179910540693
ACH-000263,0.22660679546100002
ACH-000264,0.120857199801
ACH-000265,0.248930675639
ACH-000266,0.145836820003
ACH-000272,0.20017465067899998
ACH-000273,0.156672535483
ACH-000274,0.527891405382
ACH-000277,0.41163854730899996
ACH-000278,0.216718017981
ACH-000279,0.22507877576
ACH-000280,0.23216529913000003
ACH-000281,0.119435473158
ACH-000288,0.17939626371800002
ACH-000291,0.129566128054
ACH-000293,0.21074206084600003
ACH-000294,0.18772887285599998
ACH-000295,-0.503230481189
ACH-000296,0.198146253186
ACH-000302,0.252674449358
ACH-000304,0.13079505683599998
ACH-000307,0.303547308952
ACH-000308,0.04296255144280001
ACH-000310,0.25663300304000003
ACH-000311,0.370850207659
ACH-000312,0.174206623878
ACH-000315,0.524241203903
ACH-000316,0.169013956593
ACH-000317,0.245061019373
ACH-000318,0.296824527845
ACH-000319,0.25285601888099996
ACH-000320,0.37978825195
ACH-000322,0.22729853352600002
ACH-000323,0.234406359562
ACH-000324,0.31969047508000004
ACH-000329,0.305666794665
ACH-000330,0.195686629247
ACH-000331,0.280695581759
ACH-000332,0.045104609374199994
ACH-000334,0.38735730707099997
ACH-000335,0.161738786761
ACH-000336,-0.039131363078
ACH-000337,-0.0826508855382
ACH-000339,0.341269353983
ACH-000341,0.154468184058
ACH-000348,0.13544976168700001
ACH-000350,0.25558802611
ACH-000352,0.225059625427
ACH-000356,0.0436090715494
ACH-000361,0.240841038896
ACH-000362,0.08913959664380001
ACH-000363,0.322674544505
ACH-000364,0.26662323438200003
ACH-000365,0.216522492421
ACH-000366,-0.08719387874399999
ACH-000368,0.146663467228
ACH-000374,0.0030330075809299997
ACH-000375,0.263229221616
ACH-000376,0.172244218677
ACH-000381,-0.00413377551421
ACH-000383,0.11064600912
ACH-000387,0.267076668597
ACH-000389,0.26276201245999997
ACH-000390,0.0311597560865
ACH-000393,0.0628392674391
ACH-000395,0.293368995972
ACH-000397,0.20424563992400002
ACH-000401,0.227129574721
ACH-000402,0.116103118101
ACH-000403,0.223674101974
ACH-000404,0.323557743516
ACH-000406,0.248391931839
ACH-000407,0.35121423676799995
ACH-000408,0.16078403268400002
ACH-000410,0.10657093884600001
ACH-000411,0.306785187776
ACH-000414,0.22356630649300002
ACH-000415,0.21646904829
ACH-000416,0.214839920607
ACH-000420,0.229712970702
ACH-000421,0.325142011208
ACH-000424,0.209384818026
ACH-000425,0.316939054553
ACH-000426,0.163136449889
ACH-000427,0.237840761144
ACH-000433,0.128535826907
ACH-000436,0.11870379663200001
ACH-000444,0.155227324571
ACH-000445,0.0243879556488
ACH-000448,0.06360845212
ACH-000450,0.059013925146699994
ACH-000452,0.200182517748
ACH-000454,0.24040847104600002
ACH-000458,0.167277014808
ACH-000459,0.23814645046900002
ACH-000460,0.188368005664
ACH-000461,0.104515766028
ACH-000463,0.313498394307
ACH-000464,0.228131544168
ACH-000466,0.15699027509400001
ACH-000467,0.14420042136800001
ACH-000468,0.157025147391
ACH-000469,0.15365270866
ACH-000470,0.39085737352600003
ACH-000471,0.195598429784
ACH-000472,0.18537250041099998
ACH-000473,0.219432931586
ACH-000475,0.256552345588
ACH-000476,0.177587472979
ACH-000477,0.03641063401
ACH-000480,0.196702464846
ACH-000481,0.23762274027600003
ACH-000483,0.318392780752
ACH-000484,0.175525271369
ACH-000485,0.31694598805199997
ACH-000486,0.120374802818
ACH-000487,0.34576016510700003
ACH-000488,0.24348483568799997
ACH-000490,0.314243356521
ACH-000491,0.31898933272700003
ACH-000495,0.22801881059999998
ACH-000496,0.298222499506
ACH-000499,0.247666690698
ACH-000500,0.330038608527
ACH-000502,0.242261820555
ACH-000503,0.421626867623
ACH-000505,0.244040418674
ACH-000507,0.124301983475
ACH-000510,0.0897427981104
ACH-000511,0.202478597403
ACH-000512,0.312967880443
ACH-000516,0.0875297442453
ACH-000517,0.233704754001
ACH-000518,0.21463974387200002
ACH-000520,0.10639822158600001
ACH-000521,0.529535840541
ACH-000522,0.170869750049
ACH-000524,0.306809912885
ACH-000527,0.210640021056
ACH-000528,0.272486366033
ACH-000537,0.252067680288
ACH-000541,0.223623161754
ACH-000542,0.225028889803
ACH-000544,0.330024055254
ACH-000545,0.313044318794
ACH-000547,0.145421503791
ACH-000548,-0.0607289137254
ACH-000549,-0.07125282189349999
ACH-000550,0.200146973446
ACH-000552,0.32921207728
ACH-000556,0.13743011730799998
ACH-000557,-0.0369626767781
ACH-000570,0.0528248204588
ACH-000571,0.196886605027
ACH-000573,0.219302595583
ACH-000576,0.266275083386
ACH-000580,0.196808121208
ACH-000584,0.286250827442
ACH-000585,0.16431764357200002
ACH-000588,0.144421318636
ACH-000589,0.180762214586
ACH-000591,0.174164958056
ACH-000593,0.286372859707
ACH-000600,0.128544114362
ACH-000601,0.25188924717300004
ACH-000604,0.381038944184
ACH-000605,0.160381514124
ACH-000606,0.203573713677
ACH-000608,0.142032221585
ACH-000614,0.269149848406
ACH-000616,0.388856645665
ACH-000618,0.20395534296300002
ACH-000619,0.290299525739
ACH-000620,0.391963406332
ACH-000621,0.245728484762
ACH-000622,0.231948161032
ACH-000623,-0.021818725214599998
ACH-000624,0.19389649799000003
ACH-000627,0.38414730219899995
ACH-000630,0.0882190213654
ACH-000632,0.168378573979
ACH-000633,0.37837637283
ACH-000637,0.108205644329
ACH-000638,0.202166210384
ACH-000646,0.15214977615800002
ACH-000647,0.157108808375
ACH-000648,0.149116982855
ACH-000649,0.197244901396
ACH-000651,0.036274232146
ACH-000652,0.243453288944
ACH-000653,0.228116075426
ACH-000657,0.178533750921
ACH-000658,0.08802621218960001
ACH-000661,0.0827217009251
ACH-000662,-0.0148934995044
ACH-000663,0.118067194548
ACH-000665,-0.020307571141400003
ACH-000671,0.13077173818399998
ACH-000673,0.26344317071
ACH-000676,0.185704886471
ACH-000677,0.0833037307912
ACH-000681,0.26043137909499997
ACH-000682,0.172981178995
ACH-000683,0.20013954908300002
ACH-000684,0.21388117676600002
ACH-000688,0.24381245618
ACH-000693,0.221113177406
ACH-000694,0.11851283104900001
ACH-000695,0.29774900092900003
ACH-000696,0.219286737087
ACH-000697,0.156139512203
ACH-000699,0.187566618754
ACH-000701,0.561665068107
ACH-000706,0.149790780529
ACH-000711,0.25186903508499997
ACH-000713,0.12050237194800001
ACH-000714,0.12881525168
ACH-000718,0.250377530956
ACH-000720,0.178661606065
ACH-000721,0.218137543721
ACH-000724,0.301961643642
ACH-000725,0.239814759705
ACH-000732,0.008432196004260002
ACH-000734,0.227797592788
ACH-000735,0.171799188076
ACH-000736,0.05862719938659999
ACH-000738,0.162109916967
ACH-000746,0.203436363164
ACH-000747,0.0631315972184
ACH-000748,0.217616732133
ACH-000753,0.11584740123500001
ACH-000756,0.0353155257165
ACH-000757,0.274631610826
ACH-000758,0.07779132039969999
ACH-000760,0.123971388556
ACH-000763,0.250999879267
ACH-000764,0.307314946913
ACH-000765,0.106796235963
ACH-000766,0.324780447661
ACH-000767,0.159298356633
ACH-000768,0.23105422473499998
ACH-000769,0.219002433149
ACH-000770,0.16439477413599998
ACH-000771,0.245689248878
ACH-000773,0.21150550406100002
ACH-000776,0.270455737054
ACH-000777,0.19926878931400002
ACH-000778,0.215198675759
ACH-000781,0.11279293526900001
ACH-000782,-0.0165487719865
ACH-000783,0.0693672739287
ACH-000784,0.221236175055
ACH-000785,0.356817121238
ACH-000787,0.30184200275899997
ACH-000788,0.19080129534200002
ACH-000791,0.312554852368
ACH-000792,-0.029388333967300003
ACH-000794,0.37360581613899996
ACH-000796,0.165186814009
ACH-000799,0.107472417937
ACH-000800,0.299589533708
ACH-000802,0.113933505486
ACH-000804,0.0732258560549
ACH-000805,0.305454313026
ACH-000809,-0.00397777551958
ACH-000810,0.011397400314799999
ACH-000811,0.22865366693000003
ACH-000817,0.275763083226
ACH-000819,0.140955796116
ACH-000820,-0.0661089194887
ACH-000821,0.276296101136
ACH-000822,0.114811567711
ACH-000823,0.20878244300299997
ACH-000824,-0.013561268363700002
ACH-000827,0.198735203751
ACH-000829,0.15528753584799998
ACH-000831,0.0658434905838
ACH-000832,0.0580980812615
ACH-000833,0.223751229351
ACH-000834,-0.052337825850400005
ACH-000835,0.326746919493
ACH-000836,0.175265496593
ACH-000837,0.29418188205400003
ACH-000838,-0.05892927872769999
ACH-000839,0.08188063274960002
ACH-000840,-0.0456491699858
ACH-000841,0.256994543629
ACH-000843,0.29131609848400003
ACH-000846,0.272715931386
ACH-000847,0.17026067333099998
ACH-000848,0.19107525331
ACH-000849,0.362934118456
ACH-000851,0.205737493717
ACH-000855,0.396647586589
ACH-000856,0.156309960906
ACH-000858,0.187733957833
ACH-000859,0.175823789141
ACH-000861,0.155007002018
ACH-000862,0.212037630919
ACH-000865,0.216640077447
ACH-000866,0.226261593491
ACH-000867,0.21828858328899997
ACH-000869,0.200549919214
ACH-000872,0.306228720992
ACH-000873,0.20705534886
ACH-000876,0.144722647013
ACH-000878,0.014812582725200002
ACH-000880,0.07726527267689999
ACH-000881,0.19684993967099998
ACH-000882,0.22825393554200002
ACH-000884,0.15775391289899998
ACH-000885,0.359357406872
ACH-000887,0.168407768576
ACH-000888,0.222581779359
ACH-000889,0.274350361841
ACH-000890,0.130964150263
ACH-000896,0.11415993295499999
ACH-000898,0.21550850047200001
ACH-000900,0.256325627587
ACH-000901,0.0747999376203
ACH-000905,0.248318645733
ACH-000906,0.179614625029
ACH-000907,0.16850114178800002
ACH-000910,0.16976051609499998
ACH-000911,0.153649924375
ACH-000912,0.140794643857
ACH-000913,0.15389718436799998
ACH-000915,0.37484535585900003
ACH-000916,0.105690202138
ACH-000917,-0.0013898039188900001
ACH-000921,0.23243721097
ACH-000924,0.272429883457
ACH-000926,0.236725509675
ACH-000928,0.285493696794
ACH-000929,-0.0729059937776
ACH-000932,0.08524643447910002
ACH-000935,0.187418888118
ACH-000936,0.27122770880999997
ACH-000937,0.15411955591600002
ACH-000938,0.15837916869899998
ACH-000939,0.21288692632300002
ACH-000941,0.211076707271
ACH-000943,0.141171267636
ACH-000946,0.178972599278
ACH-000947,0.23959196365200003
ACH-000948,0.234131494832
ACH-000950,0.39752301789399996
ACH-000953,0.176201132026
ACH-000957,0.133841359052
ACH-000958,0.37999725585999994
ACH-000960,0.236937368307
ACH-000963,-0.0886000708993
ACH-000968,0.24188469144400002
ACH-000969,0.286452633801
ACH-000973,0.23752593515
ACH-000974,0.139210879513
ACH-000975,0.34258427239600003
ACH-000976,0.162134174984
ACH-000978,-0.022386996519499998
ACH-000980,0.171845533373
ACH-000984,0.30159995612199997
ACH-000986,0.08515873876380001
