,GRIN3A (116443)
ACH-000004,-0.136390893124
ACH-000007,-0.19827516701200001
ACH-000009,-0.234656184989
ACH-000011,0.118050464879
ACH-000012,-0.0921779414483
ACH-000013,-0.08192049275619999
ACH-000014,-0.419822313856
ACH-000015,-0.114727325372
ACH-000017,-0.200324620928
ACH-000018,0.126851808199
ACH-000019,-0.366835836467
ACH-000021,-0.0542140814595
ACH-000022,-0.261883738034
ACH-000025,-0.120001304421
ACH-000028,0.13184517487800002
ACH-000030,-0.107689523047
ACH-000035,-0.0917603905104
ACH-000036,-0.0776870905845
ACH-000037,0.0895105436616
ACH-000039,-0.010683722337
ACH-000040,-0.156433935814
ACH-000041,-0.157723442184
ACH-000042,0.0166422486452
ACH-000045,0.0974692533385
ACH-000047,-0.293114641981
ACH-000052,-0.42562539657
ACH-000053,-0.0435886632876
ACH-000054,-0.14235768973500001
ACH-000055,-0.108168092957
ACH-000060,-0.128310020382
ACH-000067,-0.028053422327900004
ACH-000070,-0.283577793899
ACH-000075,0.0468910796742
ACH-000078,-0.19867797318799998
ACH-000082,-0.182392757799
ACH-000085,-0.038580782990800006
ACH-000086,-0.169256200748
ACH-000087,-0.270929387114
ACH-000092,0.180658966242
ACH-000095,-0.027388795314099997
ACH-000097,-0.142747070985
ACH-000098,-0.153423432327
ACH-000099,0.0976023140407
ACH-000108,-0.321959844125
ACH-000113,0.053497007215999995
ACH-000115,-0.0038420200636999995
ACH-000116,0.00187289897383
ACH-000118,-0.19047357370999998
ACH-000120,-0.0791386859486
ACH-000123,-0.147886080171
ACH-000127,-0.101909779269
ACH-000128,-0.09404297549900001
ACH-000132,-0.269576329997
ACH-000133,-0.214510296889
ACH-000137,-0.461455000669
ACH-000138,-0.09158869780269999
ACH-000142,-0.27628310958700003
ACH-000143,0.0221829193027
ACH-000146,-0.22649953857900001
ACH-000148,-0.145489914931
ACH-000150,-0.17376338093
ACH-000152,-0.00711211455207
ACH-000153,-0.06998239590460001
ACH-000159,0.020570237254900002
ACH-000160,-0.026133116063200002
ACH-000163,-0.244377235343
ACH-000167,0.620319977957
ACH-000168,0.0501569310086
ACH-000169,-0.281332183333
ACH-000178,-0.224039282619
ACH-000182,-0.258580422415
ACH-000183,-0.0349299581799
ACH-000188,-0.05404008673780001
ACH-000189,-0.163558610973
ACH-000190,-0.637963168184
ACH-000198,-0.13331727885
ACH-000204,-0.031128416180500003
ACH-000206,0.289478369237
ACH-000207,-0.286207000691
ACH-000211,-0.0609794218726
ACH-000215,-0.0241938140306
ACH-000221,-0.06898727222310001
ACH-000222,0.0780704590658
ACH-000223,0.024496493741900004
ACH-000226,-0.20231035789299998
ACH-000227,0.0325036275405
ACH-000228,0.151469447831
ACH-000231,-0.0429549726047
ACH-000232,0.00240759413882
ACH-000233,-0.15689306575
ACH-000234,-0.11601919135399999
ACH-000235,-0.141983610721
ACH-000237,-0.0417063054118
ACH-000238,-0.274822239243
ACH-000243,-0.04702857453369999
ACH-000244,0.15953656011700001
ACH-000246,-0.267714442676
ACH-000248,-0.283561567614
ACH-000250,-0.265806842625
ACH-000251,-0.140801391149
ACH-000253,-0.0415774542336
ACH-000255,-0.228459335092
ACH-000256,0.0335824877046
ACH-000257,-0.0763389163071
ACH-000258,0.169963979738
ACH-000259,-0.0984112120982
ACH-000260,-0.0650924826805
ACH-000261,0.049425933715
ACH-000262,-0.720963750033
ACH-000263,0.013339507225200001
ACH-000264,-0.024146709332400002
ACH-000265,-0.113484605473
ACH-000266,-0.0873666586072
ACH-000272,0.014073431271799998
ACH-000273,0.0509019171298
ACH-000274,-0.0318797202639
ACH-000277,0.14003446627399999
ACH-000278,0.0288158906298
ACH-000279,-0.0777844577097
ACH-000280,-0.114057999135
ACH-000281,-0.229716965711
ACH-000288,0.056745205301
ACH-000291,-0.152306689086
ACH-000293,-0.250850596476
ACH-000294,-0.198853615137
ACH-000295,-0.14469433477
ACH-000296,-0.112581633857
ACH-000302,0.07085463291460001
ACH-000304,-0.220130780357
ACH-000307,-0.082078744409
ACH-000308,-0.211001728524
ACH-000310,0.120482183133
ACH-000311,-0.05636149977999999
ACH-000312,-0.122093851767
ACH-000315,-0.117403396003
ACH-000316,0.120593453343
ACH-000317,0.16710292167000002
ACH-000318,-0.270017726206
ACH-000319,0.05232516666690001
ACH-000320,-0.23858220243500003
ACH-000322,-0.08489126238219999
ACH-000323,0.11434939850800001
ACH-000324,-0.232342502205
ACH-000329,-0.22762364488000003
ACH-000330,-0.055639128898
ACH-000331,-0.07139763597610001
ACH-000332,0.025237969420799998
ACH-000334,-0.143967803543
ACH-000335,-0.265880595323
ACH-000336,-0.276688261828
ACH-000337,-0.19676569958299997
ACH-000339,-0.187007520646
ACH-000341,0.151083011238
ACH-000348,-0.19057326346500003
ACH-000350,-0.150513196082
ACH-000352,-0.0969618673039
ACH-000356,-0.0734203449374
ACH-000361,-0.294315849093
ACH-000362,-0.0698600479782
ACH-000363,0.0711492616688
ACH-000364,0.110248091315
ACH-000365,-0.12168928000999998
ACH-000366,-0.026321667937599998
ACH-000368,-0.232140614116
ACH-000374,0.041537188304
ACH-000375,0.035413317815099994
ACH-000376,0.09105401241769999
ACH-000381,-0.154070069709
ACH-000383,-0.0261138236013
ACH-000387,-0.21027259610100002
ACH-000389,-0.0696529310171
ACH-000390,-0.167929358775
ACH-000393,-0.08028599082839999
ACH-000395,-0.49210540379600004
ACH-000397,-0.141529300384
ACH-000401,-0.09232813550480001
ACH-000402,0.17693555749499998
ACH-000403,0.164309150899
ACH-000404,0.32856331621199997
ACH-000406,-0.11226491955199999
ACH-000407,-0.0674005349486
ACH-000408,-0.374294537803
ACH-000410,-0.10437291018200001
ACH-000411,-0.232501690627
ACH-000414,0.06836240435100001
ACH-000415,-0.132635691468
ACH-000416,-0.135874726852
ACH-000420,-0.197483376248
ACH-000421,-0.06168475957859999
ACH-000424,-0.07160388444099999
ACH-000425,0.142147794834
ACH-000426,0.291751187865
ACH-000427,0.0274601644701
ACH-000433,0.0371542748225
ACH-000436,-0.139216603293
ACH-000444,-0.292251508308
ACH-000445,0.123757061613
ACH-000448,-0.120113557644
ACH-000450,-0.11157603050699999
ACH-000452,0.151451673822
