,MSANTD4 (84437)
ACH-000004,-0.037020102972499996
ACH-000007,0.19610473406399997
ACH-000009,0.199488846492
ACH-000011,0.174863801918
ACH-000012,0.16605677080700001
ACH-000013,0.315363126251
ACH-000014,0.261223221532
ACH-000015,0.28517337638900003
ACH-000017,0.123453194479
ACH-000018,0.10003966675300001
ACH-000019,0.0623241829493
ACH-000021,0.140664617115
ACH-000022,0.31036648069899997
ACH-000025,0.149100189525
ACH-000028,0.141065036423
ACH-000030,0.187230887055
ACH-000035,0.17552669358399997
ACH-000036,0.290817336858
ACH-000037,-0.0830623867433
ACH-000039,0.195003902197
ACH-000040,0.316311213173
ACH-000041,0.120988585574
ACH-000042,0.185459006917
ACH-000045,0.040318053660400005
ACH-000047,0.18640567498799998
ACH-000052,0.482610621986
ACH-000053,0.0794867827679
ACH-000054,0.266268657973
ACH-000055,0.21367599819299998
ACH-000060,0.306245992504
ACH-000067,0.304658595925
ACH-000070,0.428856757425
ACH-000075,0.258167878061
ACH-000078,0.005924486967550001
ACH-000082,0.124477194717
ACH-000085,0.0567313536354
ACH-000086,0.17068739572799999
ACH-000087,0.0728468604731
ACH-000092,0.145284621181
ACH-000095,0.13982362705499998
ACH-000097,0.185537385719
ACH-000098,0.254236010545
ACH-000099,0.105203349192
ACH-000108,0.09112877848860002
ACH-000113,0.17350436860399998
ACH-000115,0.080244536903
ACH-000116,0.0769712694258
ACH-000118,0.101562627261
ACH-000120,0.201235773163
ACH-000123,0.18408359359
ACH-000127,0.21284547890299998
ACH-000128,0.11148431895
ACH-000132,0.07834100761269999
ACH-000133,0.132175584395
ACH-000137,0.334814442683
ACH-000138,0.0778338388181
ACH-000142,0.120151096283
ACH-000143,0.21735089005199998
ACH-000146,-0.0257222806428
ACH-000148,0.27015039287799997
ACH-000150,0.206214712602
ACH-000152,0.22021633114300002
ACH-000153,0.533014387878
ACH-000159,0.165723834086
ACH-000160,0.19239756698899999
ACH-000163,0.292626873836
ACH-000167,0.25856409907600003
ACH-000168,0.00501790607049
ACH-000169,0.172045880284
ACH-000178,0.239756852562
ACH-000182,0.18016402744899998
ACH-000183,0.10467085892400001
ACH-000188,0.11707651924799999
ACH-000189,0.45033355848800005
ACH-000190,0.044062543091900004
ACH-000198,0.149322925552
ACH-000204,0.26639970972
ACH-000206,0.162754076746
ACH-000207,0.174421871064
ACH-000211,0.259873491523
ACH-000215,0.151727496807
ACH-000221,0.187283733566
ACH-000222,-0.23938951626999996
ACH-000223,0.218472391217
ACH-000226,0.101602614267
ACH-000227,0.213206268581
ACH-000228,0.125369318236
ACH-000231,0.16529199417999998
ACH-000232,0.15287717754000002
ACH-000233,0.154574684189
ACH-000234,0.225268392159
ACH-000235,0.180217756925
ACH-000237,0.0162521499655
ACH-000238,0.0582922850565
ACH-000243,0.14023534501499998
ACH-000244,0.180276585978
ACH-000246,0.10814856026900001
ACH-000248,0.105528017401
ACH-000250,0.193639789654
ACH-000251,0.28154195609099997
ACH-000253,0.105379057307
ACH-000255,0.244082656146
ACH-000256,0.0285751760904
ACH-000257,0.235721840017
ACH-000258,0.14740759264699999
ACH-000259,0.146014330964
ACH-000260,0.12750293403
ACH-000261,0.203031713006
ACH-000262,0.347778197522
ACH-000263,0.30350856683899996
ACH-000264,0.218325342801
ACH-000265,0.219158787613
ACH-000266,0.11315455315400001
ACH-000272,0.254405406932
ACH-000273,0.143071413551
ACH-000274,0.17901909907299998
ACH-000277,0.155353385718
ACH-000278,0.11832321450200001
ACH-000279,0.109771480169
ACH-000280,0.308857923799
ACH-000281,0.056772535086000005
ACH-000288,0.150676082224
ACH-000291,0.20865806838
ACH-000293,0.0330816368718
ACH-000294,0.258704425406
ACH-000295,-0.05189137043880001
ACH-000296,0.26521489837400003
ACH-000302,0.168105355371
ACH-000304,0.291209511138
ACH-000307,0.166885995009
ACH-000308,0.131596645456
ACH-000310,-0.0632095678765
ACH-000311,0.09581743656300001
ACH-000312,0.0768917669843
ACH-000315,-0.12196527809699999
ACH-000316,0.00107123518048
ACH-000317,0.102805227917
ACH-000318,0.195242349226
ACH-000319,0.071390626097
ACH-000320,-0.105180275867
ACH-000322,-0.0208292499064
ACH-000323,0.0485720675103
ACH-000324,0.20339832345400002
ACH-000329,0.257671097972
ACH-000330,0.0986848955084
ACH-000331,0.22738705508
ACH-000332,0.10058845820800001
ACH-000334,-0.0650351752254
ACH-000335,0.0477844960243
ACH-000336,0.384070614151
ACH-000337,0.231079206576
ACH-000339,0.20210045554
ACH-000341,-0.068390429135
ACH-000348,0.179411111214
ACH-000350,0.154872484786
ACH-000352,0.237651665078
ACH-000356,0.320488396042
ACH-000361,0.164113523443
ACH-000362,0.0485785816154
ACH-000363,0.186331965789
ACH-000364,0.147105824561
ACH-000365,0.27277501452799996
ACH-000366,0.127704859778
ACH-000368,0.338120852157
ACH-000374,-0.0642050169114
ACH-000375,0.07599448277000001
ACH-000376,0.136461714539
ACH-000381,0.267951985137
ACH-000383,0.108945456435
ACH-000387,0.145322675796
ACH-000389,0.40967237762500003
ACH-000390,0.35388319910599997
ACH-000393,0.14792948523
ACH-000395,0.363972032893
ACH-000397,0.196031606683
ACH-000401,0.22554584495000002
ACH-000402,0.305758485631
ACH-000403,0.257409103338
ACH-000404,0.26719547313
ACH-000406,0.08181891451439999
ACH-000407,0.34082862843199996
ACH-000408,0.188231584655
ACH-000410,0.192628401262
ACH-000411,0.279775111583
ACH-000414,0.0916828103364
ACH-000415,0.170376995159
ACH-000416,0.177165010717
ACH-000420,0.170398554126
ACH-000421,0.263828294832
ACH-000424,0.30041058506900004
ACH-000425,0.102190670238
ACH-000426,0.167460371838
ACH-000427,0.22275197178300002
ACH-000433,-0.00680054057749
ACH-000436,0.289078187825
ACH-000444,0.107421212788
ACH-000445,0.350209657238
ACH-000448,0.16392070177
ACH-000450,0.373445491291
ACH-000452,0.10453653124199999
ACH-000454,0.266256288806
ACH-000458,0.24008416704799998
ACH-000459,0.366440628619
ACH-000460,0.0580560177993
ACH-000461,0.0299488602685
ACH-000463,0.31745963068599997
ACH-000464,0.240669093353
ACH-000466,0.12360589721
ACH-000467,0.13124707464000002
ACH-000468,-0.05610154771459999
ACH-000469,0.17615271610599997
ACH-000470,0.33845510603600004
ACH-000471,0.163709931094
ACH-000472,0.19575206148200003
ACH-000473,0.257882259409
ACH-000475,0.196880737923
ACH-000476,0.242175861856
ACH-000477,0.507098835559
ACH-000480,0.290697616414
ACH-000481,0.300202359465
ACH-000483,0.322742102568
ACH-000484,0.081042858748
ACH-000485,0.198734079115
ACH-000486,0.21112728287500002
ACH-000487,0.154155151889
ACH-000488,0.20268900228700001
ACH-000490,0.122698536392
ACH-000491,0.208924695547
ACH-000495,0.131474473141
ACH-000496,0.101914397087
ACH-000499,0.36477556924500004
ACH-000500,-0.0592930490584
ACH-000502,0.0931871432732
ACH-000503,0.34777502425800005
ACH-000505,0.228863560244
ACH-000507,0.32087573777399997
ACH-000510,0.242673511886
ACH-000511,0.236509369978
ACH-000512,-0.055343672160599995
ACH-000516,0.11542061313200001
ACH-000517,0.208852789763
ACH-000518,0.254063961603
ACH-000520,0.35579049737400004
ACH-000521,0.210655998736
ACH-000522,0.209001703084
ACH-000524,0.0903147759021
ACH-000527,0.140283418389
ACH-000528,0.19001086055999997
ACH-000537,0.175555039049
ACH-000541,0.0707817402225
ACH-000542,0.184833600336
ACH-000544,0.285993973826
ACH-000545,0.334229420651
ACH-000547,0.22495719867699998
ACH-000548,0.265691162771
ACH-000549,0.280359558723
ACH-000550,0.11561822599199999
ACH-000552,0.23510740828600002
ACH-000556,0.14341662280200002
ACH-000557,0.20798208417199998
ACH-000570,0.23354628247099998
ACH-000571,0.142153083638
ACH-000573,0.189454726873
ACH-000576,0.268186607942
ACH-000580,0.300417634973
ACH-000584,0.139316629879
ACH-000585,0.155568748566
ACH-000588,0.273897621784
ACH-000589,0.0627198385183
ACH-000591,0.275562206112
ACH-000593,0.33190869645
ACH-000600,0.162422163994
ACH-000601,0.149793826548
ACH-000604,0.161499733291
ACH-000605,0.125648531009
ACH-000606,0.07240493623119999
ACH-000608,0.06441730337780001
ACH-000614,0.152236097934
ACH-000616,0.235157009743
ACH-000618,0.11652726461400001
ACH-000619,0.0225677482655
ACH-000620,0.150018590281
ACH-000621,0.15009698554099998
ACH-000622,0.139612894535
ACH-000623,0.06875716860230001
ACH-000624,0.151263308849
ACH-000627,0.124778197302
ACH-000630,0.205936325121
ACH-000632,0.221802538007
ACH-000633,0.158518631146
ACH-000637,0.11491070162
ACH-000638,0.22308554078499998
ACH-000646,0.48873499054200004
ACH-000647,0.258779990161
ACH-000648,0.107832534062
ACH-000649,0.241391891146
ACH-000651,0.288585259336
ACH-000652,0.327604657319
ACH-000653,0.09978629511119999
ACH-000657,0.18703469995000002
ACH-000658,0.12458782900800001
ACH-000661,0.211391283541
ACH-000662,0.0146599158742
ACH-000663,0.144900903412
ACH-000665,0.175541653637
ACH-000671,0.19903379842399999
ACH-000673,0.125792237782
ACH-000676,0.126617947785
ACH-000677,0.143273903795
ACH-000681,0.150772372439
ACH-000682,0.165472673358
ACH-000683,0.230656283308
ACH-000684,0.226926994582
ACH-000688,0.201425438143
ACH-000693,0.159999712283
ACH-000694,0.16921070864
ACH-000695,0.0387153344652
ACH-000696,0.224164596416
ACH-000697,-0.0390208562847
ACH-000699,0.186895550048
ACH-000701,0.17078701077
ACH-000706,0.10854293116699999
ACH-000711,0.296422696272
ACH-000713,0.155885187409
ACH-000714,0.21267692694
ACH-000718,0.0980056178659
ACH-000720,0.10111715261399999
ACH-000721,0.197777377618
ACH-000724,0.15302061635
ACH-000725,0.10074980715
ACH-000732,0.508910282814
ACH-000734,0.175508216943
ACH-000735,0.124743503051
ACH-000736,0.192718915414
ACH-000738,0.053479634598199995
ACH-000746,0.23168047110800002
ACH-000747,0.28626238845199997
ACH-000748,0.29672044034
ACH-000753,0.24500529882
ACH-000756,0.25025211496599997
ACH-000757,-0.0860410092923
ACH-000758,0.08249957201010001
ACH-000760,0.21111928530299998
ACH-000763,0.298961469588
ACH-000764,0.19849044207400002
ACH-000765,0.0521881773937
ACH-000766,0.248710361634
ACH-000767,0.277776306727
ACH-000768,0.235014091115
ACH-000769,0.108321607391
ACH-000770,0.0475387819114
ACH-000771,0.183401038459
ACH-000773,-0.0764707664358
ACH-000776,0.25997411619399996
ACH-000777,0.220142057973
ACH-000778,0.16858214006799999
ACH-000781,0.124850780822
ACH-000782,0.318016183108
ACH-000783,0.197723747976
ACH-000784,0.228787410696
ACH-000785,0.09969857499080001
ACH-000787,0.221215187117
ACH-000788,0.16868413312
ACH-000791,0.128131592775
ACH-000792,0.040136706741
ACH-000794,0.17644626623
ACH-000796,0.265346053845
ACH-000799,0.315580280707
ACH-000800,0.220634743308
ACH-000802,0.141497821591
ACH-000804,0.142236975206
ACH-000805,-0.050291098675800006
ACH-000809,0.175707712104
ACH-000810,0.0321653133665
ACH-000811,0.261784628429
ACH-000817,-0.133457930788
