,NRSN1 (140767)
ACH-000004,0.0223506653333
ACH-000007,0.127593641098
ACH-000009,0.175888390165
ACH-000011,0.176584593335
ACH-000012,0.145430245624
ACH-000013,0.09478524552439999
ACH-000014,0.0075153583831800005
ACH-000015,0.216607979837
ACH-000017,0.0911765335898
ACH-000018,0.0466753095601
ACH-000019,-0.0728403848202
ACH-000021,0.199359753187
ACH-000022,0.124496294747
ACH-000025,0.14907534944599998
ACH-000028,0.149095082782
ACH-000030,0.133035451086
ACH-000035,0.148893654928
ACH-000036,0.133788833906
ACH-000037,0.175163015911
ACH-000039,0.167956867487
ACH-000040,0.16368318383400002
ACH-000041,-0.0149396643797
ACH-000042,0.231946810988
ACH-000045,0.222412788799
ACH-000047,-0.0361923554553
ACH-000052,0.09871397879899999
ACH-000053,0.083548136081
ACH-000054,0.102608012675
ACH-000055,0.173958222932
ACH-000060,0.1438595127
ACH-000067,0.237268847969
ACH-000070,0.153382514512
ACH-000075,0.187180167647
ACH-000078,0.0209963002746
ACH-000082,0.12026225885399999
ACH-000085,-0.05973513221559999
ACH-000086,0.173196973349
ACH-000087,0.242546934883
ACH-000092,0.201669131379
ACH-000095,0.132776117444
ACH-000097,0.108485740797
ACH-000098,0.10987684276799999
ACH-000099,0.143044755706
ACH-000108,0.0343431523323
ACH-000113,0.030321782044
ACH-000115,0.09331309531819999
ACH-000116,0.226927979097
ACH-000118,0.04026528556
ACH-000120,-0.029459183029099997
ACH-000123,0.059440901465300004
ACH-000127,0.113801286937
ACH-000128,0.058193208006100006
ACH-000132,0.18566527958
ACH-000133,0.016588746692
ACH-000137,0.223355884389
ACH-000138,-0.0145412940426
ACH-000142,0.116867024323
ACH-000143,0.035308473455199996
ACH-000146,0.22806295629099999
ACH-000148,0.0942381426296
ACH-000150,0.22070767865
ACH-000152,-0.0143402753556
ACH-000153,0.449565040942
ACH-000159,0.188584286339
ACH-000160,0.258165186185
ACH-000163,0.164874587728
ACH-000167,0.10609759658199999
ACH-000168,0.265703885735
ACH-000169,0.136710740174
ACH-000178,0.142200123623
ACH-000182,0.11257812149700001
ACH-000183,0.11732924782500001
ACH-000188,0.122591713046
ACH-000189,-0.0561943507338
ACH-000190,-0.137586941801
ACH-000198,0.195928177885
ACH-000204,0.18727484281
ACH-000206,0.133147928718
ACH-000207,0.293412013194
ACH-000211,0.137156533089
ACH-000215,0.16288874461
ACH-000221,0.273015037781
ACH-000222,-0.011208362341700001
ACH-000223,0.0698967901666
ACH-000226,0.24903340195700002
ACH-000227,0.14978929967000001
ACH-000228,0.31900687238000003
ACH-000231,0.07283532482010001
ACH-000232,0.12430300768899999
ACH-000233,0.07933847710519999
ACH-000234,0.147170748589
ACH-000235,0.07390747437919999
ACH-000237,-0.0185363988717
ACH-000238,0.0357275233698
ACH-000243,0.10228848228599999
ACH-000244,0.32779945742600003
ACH-000246,0.0439899573278
ACH-000248,-0.042360145547900005
ACH-000250,0.1046176847
ACH-000251,0.161618151344
ACH-000253,0.113352188114
ACH-000255,0.231258844935
ACH-000256,0.08312686815010001
ACH-000257,-0.00507113464512
ACH-000258,0.0205326571038
ACH-000259,0.0789855965957
ACH-000260,0.0721218846997
ACH-000261,0.11194688598500001
