,NQO2 (4835)
ACH-000004,0.327934190104
ACH-000007,0.34914716653399996
ACH-000009,0.0273970515473
ACH-000011,0.226490207092
ACH-000012,0.143696177463
ACH-000013,0.102171967468
ACH-000014,0.012933030042099999
ACH-000015,0.29588980678300003
ACH-000017,0.149644512291
ACH-000018,0.0497539980124
ACH-000019,0.186441279764
ACH-000021,0.12487243965
ACH-000022,0.17114874399
ACH-000025,0.161053785167
ACH-000028,0.283377577053
ACH-000030,0.115897858416
ACH-000035,0.09262045869760001
ACH-000036,0.12953234846699999
ACH-000037,0.180152768446
ACH-000039,-0.03387827489340001
ACH-000040,0.231781867989
ACH-000041,0.0746474433868
ACH-000042,0.0555693051927
ACH-000045,0.252838781022
ACH-000047,0.0972399462971
ACH-000052,0.318607574338
ACH-000053,0.0337436419529
ACH-000054,0.125731325807
ACH-000055,0.11862642801699999
ACH-000060,0.117879685011
ACH-000067,0.261148193911
ACH-000070,0.162919542826
ACH-000075,0.0816266446543
ACH-000078,0.0366810738012
ACH-000082,0.101653208454
ACH-000085,0.35737383236500003
ACH-000086,0.05437800678140001
ACH-000087,-0.05122085137019999
ACH-000092,0.260289535536
ACH-000095,0.11874826004899999
ACH-000097,0.07596901562580001
ACH-000098,0.0325995014495
ACH-000099,0.11888704260600001
ACH-000108,0.09724319773399999
ACH-000113,0.0760784367572
ACH-000115,-0.00884621317812
ACH-000116,0.213622835595
ACH-000118,0.07722518788489999
ACH-000120,-0.0828613959483
ACH-000123,0.16995601482
ACH-000127,0.0331693026534
ACH-000128,0.056254182137199994
ACH-000132,0.277714530792
ACH-000133,0.2007833556
ACH-000137,0.07981121716039999
ACH-000138,0.0950881185883
ACH-000142,0.18942288107900002
ACH-000143,0.11501159290200001
ACH-000146,0.1267607733
ACH-000148,0.174643946745
ACH-000150,0.0857633918407
ACH-000152,0.152058190977
ACH-000153,0.08945595502969998
ACH-000159,0.09299878517179999
ACH-000160,0.0858543583855
ACH-000163,0.103412666856
ACH-000167,0.00782321230344
ACH-000168,-0.11274876593000001
ACH-000169,0.0198212476269
ACH-000178,0.161040943764
ACH-000182,0.17863647550700001
ACH-000183,0.182341930933
ACH-000188,0.22758740263399999
ACH-000189,0.149514257845
ACH-000190,0.0430387452527
ACH-000198,0.12058349774800001
ACH-000204,0.160956989251
ACH-000206,-0.0443081744374
ACH-000207,0.04293992844819999
ACH-000211,-0.0035756615545300004
ACH-000215,0.140904932523
ACH-000221,0.0670348585446
ACH-000222,-0.036528293356199996
ACH-000223,0.0294111517917
ACH-000226,0.011453456336700002
ACH-000227,-0.18606173225900002
ACH-000228,0.39200148060199996
ACH-000231,0.117803769401
ACH-000232,0.165323845606
ACH-000233,-0.0884866181535
ACH-000234,0.23219063161400003
ACH-000235,0.0518349530872
ACH-000237,0.027217608015200002
ACH-000238,-0.0147830021536
ACH-000243,0.117435990808
ACH-000244,0.35442270662500003
ACH-000246,0.0739876438079
ACH-000248,0.109079648218
ACH-000250,0.127894584264
ACH-000251,0.00106348673516
ACH-000253,0.174323767249
ACH-000255,0.21578222182700002
ACH-000256,0.18489054244300002
ACH-000257,0.0800089878841
ACH-000258,0.060552569540999995
ACH-000259,0.14276635032600002
ACH-000260,0.0790844916058
ACH-000261,0.0571173952756
ACH-000262,0.335586472171
ACH-000263,-0.135272415686
ACH-000264,0.20764942817
ACH-000265,0.028995657666700002
ACH-000266,0.0423048000124
ACH-000272,0.084333402765
ACH-000273,0.114978587789
ACH-000274,-0.137548566882
ACH-000277,0.0901288607528
ACH-000278,0.290214254763
ACH-000279,-0.00854196075476
ACH-000280,0.011125415759399999
ACH-000281,-0.135537625112
ACH-000288,0.0853527295104
ACH-000291,0.17475416892999998
ACH-000293,0.237351129067
ACH-000294,0.019375576138
ACH-000295,0.196682924146
ACH-000296,-0.0456191680838
ACH-000302,0.08931041139399999
ACH-000304,0.247283427701
ACH-000307,0.118171849036
ACH-000308,-0.00240344137225
ACH-000310,0.0448383144444
ACH-000311,0.120174330193
ACH-000312,-0.064022066177
ACH-000315,0.0145586076886
ACH-000316,0.081614280651
ACH-000317,-0.00575519479601
ACH-000318,0.264383036602
ACH-000319,0.34660438962300005
ACH-000320,0.22261876817200002
ACH-000322,0.0893676466703
ACH-000323,0.139847848167
ACH-000324,0.017011454558500002
ACH-000329,0.13393077457900002
ACH-000330,0.19118675382300002
ACH-000331,0.14378601122600002
ACH-000332,0.0299505540956
ACH-000334,0.15715406753900002
ACH-000335,0.41955031503300005
ACH-000336,-0.161145108196
ACH-000337,0.123364176326
ACH-000339,0.146881454958
ACH-000341,0.14029852605999998
ACH-000348,0.109112302559
ACH-000350,0.267394530621
ACH-000352,0.202180574893
ACH-000356,0.24530831189
ACH-000361,-0.00227014997714
ACH-000362,0.060436378791699996
ACH-000363,-0.0353003430039
ACH-000364,0.166352059414
ACH-000365,0.120074136767
ACH-000366,0.0644096712094
ACH-000368,0.0454898862278
ACH-000374,-0.027889024617599997
ACH-000375,0.20860418272
ACH-000376,0.08504459807600001
ACH-000381,0.0677283271689
ACH-000383,0.198741581338
ACH-000387,0.05131337462669999
ACH-000389,-0.0338100343463
ACH-000390,0.139299986543
ACH-000393,0.056774656038800005
ACH-000395,0.11684709997500001
ACH-000397,0.184970253569
ACH-000401,0.27576275215999996
ACH-000402,-0.129689593683
ACH-000403,0.030219732174299997
ACH-000404,0.250308838847
ACH-000406,0.0523993236998
ACH-000407,0.0811377888183
ACH-000408,0.303808915319
ACH-000410,0.21776217030900002
ACH-000411,0.21857960734
ACH-000414,0.048149855992
ACH-000415,0.154398010545
ACH-000416,0.10969908404999999
ACH-000420,0.06828815719980001
ACH-000421,0.108264625719
ACH-000424,0.00538161007553
ACH-000425,0.20067365013
ACH-000426,0.21924515073000003
ACH-000427,0.20710832681
ACH-000433,-0.00609084149073
ACH-000436,0.07655671692919999
ACH-000444,0.113710306845
ACH-000445,0.326098489516
ACH-000448,0.13777115829000003
ACH-000450,-0.18152224205899997
ACH-000452,0.111300593288
ACH-000454,0.21790506875399998
ACH-000458,0.140702580085
ACH-000459,0.38887711097499994
ACH-000460,0.091591947364
ACH-000461,0.057017926498099995
ACH-000463,0.147402997995
ACH-000464,0.06466613263109999
ACH-000466,0.17604061741799998
ACH-000467,0.10257546346799999
ACH-000468,0.106549294883
ACH-000469,0.25588407507100003
ACH-000470,0.0958045966413
ACH-000471,0.151885003174
