,RPS6 (6194)
ACH-000004,-1.42856855053
ACH-000007,-1.62759296251
ACH-000009,-1.79987791561
ACH-000011,-1.5602473433200001
ACH-000012,-1.6427221349599999
ACH-000013,-1.50562127881
ACH-000014,-1.7055082736000002
ACH-000015,-1.69390330081
ACH-000017,-1.4947962804600001
ACH-000018,-1.64957497162
ACH-000019,-1.59129300194
ACH-000021,-1.6324478571899999
ACH-000022,-2.037992361
ACH-000025,-1.38445492388
ACH-000028,-1.53685437201
ACH-000030,-1.7711434702400002
ACH-000035,-1.1590064839299998
ACH-000036,-1.6227996596599998
ACH-000037,-1.7411718434599999
ACH-000039,-1.8393745126900003
ACH-000040,-1.3713067917
ACH-000041,-2.07015104728
ACH-000042,-1.57630092349
ACH-000045,-1.8638234971799998
ACH-000047,-1.5124502334399998
ACH-000052,-1.5411652006799998
ACH-000053,-1.73701454602
ACH-000054,-1.30048426879
ACH-000055,-1.59554251525
ACH-000060,-1.6499150007299999
ACH-000067,-1.4543789131799998
ACH-000070,-1.8334455960299998
ACH-000075,-1.6249877934
ACH-000078,-2.3313233490400003
ACH-000082,-1.6735001913
ACH-000085,-1.61325439625
ACH-000086,-1.33993779296
ACH-000087,-1.1684065155299999
ACH-000092,-1.54891227037
ACH-000095,-1.83699474427
ACH-000097,-1.71330875049
ACH-000098,-1.6388478446799999
ACH-000099,-1.87026805707
ACH-000108,-1.64765112551
ACH-000113,-1.83091778167
ACH-000115,-1.78166508801
ACH-000116,-1.44816870951
ACH-000118,-1.5761766908500001
ACH-000120,-1.5521722600799999
ACH-000123,-1.7188690098700001
ACH-000127,-1.53682853402
ACH-000128,-1.50088612572
ACH-000132,-1.72929962762
ACH-000133,-1.51114744984
ACH-000137,-1.3745207064700002
ACH-000138,-1.62267627841
ACH-000142,-1.61113732281
ACH-000143,-1.48974029344
ACH-000146,-1.8566122514200003
ACH-000148,-1.69120125132
ACH-000150,-1.6229758383300001
ACH-000152,-1.58377245681
ACH-000153,-1.16865059825
ACH-000159,-1.85464234693
ACH-000160,-1.0407621691700002
ACH-000163,-1.74147254031
ACH-000167,1.6520860958399999
ACH-000168,-1.66953027044
ACH-000169,-1.66433653634
ACH-000178,-1.54706226421
ACH-000182,-1.81978085485
ACH-000183,-1.80220136282
ACH-000188,-1.51463538537
ACH-000189,-1.6022279449
ACH-000190,-1.4190779426
ACH-000198,-1.8914554109900001
ACH-000204,-1.74036009241
ACH-000206,-2.00446777552
ACH-000207,-1.89699859627
ACH-000211,-1.7573924861099997
ACH-000215,-1.76803514523
ACH-000221,-1.4223543990099998
ACH-000222,-1.8116752328999999
ACH-000223,-1.34158417243
ACH-000226,-1.6721026088799997
ACH-000227,-1.7789472826099997
ACH-000228,-1.24550519761
ACH-000231,-1.3887399053
ACH-000232,-1.69049017086
ACH-000233,-1.56458807044
ACH-000234,-1.7474585532900002
ACH-000235,-1.6848821384600001
ACH-000237,-1.58440802899
ACH-000238,-1.51602607269
ACH-000243,-1.6495218405399998
ACH-000244,-1.54707123275
ACH-000246,-1.7534694694
ACH-000248,-1.44468431258
ACH-000250,-1.51878811748
ACH-000251,-1.33709146766
ACH-000253,-1.67774514211
ACH-000255,-1.6041686106900002
ACH-000256,-1.6258424313
ACH-000257,-1.77655960444
ACH-000258,-2.19591385961
ACH-000259,-1.69995521342
ACH-000260,-1.7491794113299999
ACH-000261,-1.7528502288499999
ACH-000262,-1.41102125166
ACH-000263,-2.20200820294
ACH-000264,-1.51145643766
ACH-000265,-1.41283855993
ACH-000266,-1.57227964493
ACH-000272,-1.6901004723700002
ACH-000273,-1.61944320871
ACH-000274,-1.9353742274599999
ACH-000277,-1.86182544324
ACH-000278,-1.62530890275
ACH-000279,-1.67827008847
ACH-000280,-1.9817195139099997
ACH-000281,-1.5780889537
ACH-000288,-1.50147797614
ACH-000291,-1.7206457161400002
ACH-000293,-1.8674454251099997
ACH-000294,-1.30917322427
ACH-000295,-1.59657378044
ACH-000296,-1.61278507584
ACH-000302,-1.4325074232100001
ACH-000304,-2.7303472837700005
ACH-000307,-1.7890340903
ACH-000308,-1.8542225758500002
ACH-000310,-2.28611685974
ACH-000311,-1.8818684833000001
ACH-000312,-1.57845260831
ACH-000315,-1.21831836058
ACH-000316,-1.95617558372
ACH-000317,-1.74497666713
ACH-000318,-1.71007157234
ACH-000319,-1.30358987804
ACH-000320,-1.60622753018
ACH-000322,-1.56629869791
ACH-000323,-1.7129185353799998
ACH-000324,-1.69977457788
ACH-000329,-1.7587911296
ACH-000330,-1.71502264731
ACH-000331,-1.4308420687399999
ACH-000332,-1.7362460705400002
ACH-000334,-2.10382174001
ACH-000335,-1.93496801268
ACH-000336,-1.63317184932
ACH-000337,-1.44186756496
ACH-000339,-1.47276223435
ACH-000341,-2.0065220419
ACH-000348,-1.8820653164400003
ACH-000350,-2.00724739476
ACH-000352,-1.5572109810499999
ACH-000356,-1.8017877103
ACH-000361,-1.6273705837799999
ACH-000362,-2.17325532656
ACH-000363,-1.95704148436
ACH-000364,-1.49035409984
ACH-000365,-1.6932979627000002
ACH-000366,-2.0027840345200003
ACH-000368,-1.43374157236
ACH-000374,-1.7419188473299998
ACH-000375,-1.32741146351
ACH-000376,-1.41866194769
ACH-000381,-1.7336537789500002
ACH-000383,-1.7512902429099997
ACH-000387,-1.5236206877200003
ACH-000389,-1.38954843102
ACH-000390,-2.0475388002900003
ACH-000393,-1.5551044699399998
ACH-000395,-1.65952282583
ACH-000397,-1.61836660845
ACH-000401,-1.64176235701
ACH-000402,-1.90094747871
ACH-000403,-1.7689865240400002
ACH-000404,-1.9377364136500002
ACH-000406,-1.68098577345
ACH-000407,-1.44821137426
ACH-000408,-1.25418585423
ACH-000410,-1.44812781701
ACH-000411,-1.9398519542700001
ACH-000414,-1.98722594896
ACH-000415,-1.0961749427
ACH-000416,-1.40884088195
ACH-000420,-1.54446807051
ACH-000421,-1.4418590050799998
ACH-000424,-1.3213317709299999
ACH-000425,-1.5972000850699999
ACH-000426,-2.13500746353
ACH-000427,-1.576187709
ACH-000433,-1.6553047783100001
ACH-000436,-1.9298407732799998
ACH-000444,-1.5058792973
ACH-000445,-1.23501835985
ACH-000448,-1.8139467093500001
ACH-000450,-2.3185468979299997
ACH-000452,-1.54971824128
ACH-000454,-1.6274939494799998
ACH-000458,-1.374403049
ACH-000459,-1.4886132417500002
ACH-000460,-1.46822091614
ACH-000461,-1.43079611084
ACH-000463,-1.9328620560900003
ACH-000464,-1.65620319812
ACH-000466,-1.76054168518
ACH-000467,-1.33906476623
ACH-000468,-1.8763961904799997
ACH-000469,-1.75417591186
ACH-000470,-1.50591672742
ACH-000471,-1.59110039066
ACH-000472,-1.6245672798800002
ACH-000473,-1.5516967361200003
ACH-000475,-1.8839694606200001
ACH-000476,-1.9973013536900002
ACH-000477,-3.04222454415
ACH-000480,-1.78539101747
ACH-000481,-1.33970451203
ACH-000483,-1.35295617558
ACH-000484,-1.4160946554499998
ACH-000485,-1.67012490473
ACH-000486,-1.5087780919299998
ACH-000487,-1.8959892129900002
ACH-000488,-1.5060667594600001
ACH-000490,-1.51653629949
ACH-000491,-1.96293629102
ACH-000495,-1.5166287731900001
ACH-000496,-1.62553352562
ACH-000499,-1.77958797242
ACH-000500,-1.2429187291700001
ACH-000502,-1.7483558553099998
ACH-000503,-1.48304072574
ACH-000505,-1.7240938767400003
ACH-000507,-1.65267394863
ACH-000510,-1.41981790262
ACH-000511,-1.26018928545
ACH-000512,-1.4717921525
ACH-000516,-1.9021057441599998
ACH-000517,-1.7266054154599997
ACH-000518,-1.23074808681
ACH-000520,-1.6585626469499999
ACH-000521,-1.5083804408300001
ACH-000522,-1.5192506625100002
ACH-000524,-2.0756197031599997
ACH-000527,-1.59167759097
ACH-000528,-1.61167311171
ACH-000537,-1.35082859014
ACH-000541,-1.70435435289
ACH-000542,-1.59525681422
ACH-000544,-1.3150084919299998
ACH-000545,-1.29913288957
ACH-000547,-1.66826858633
ACH-000548,-1.49764895153
ACH-000549,-1.40839401824
ACH-000550,-1.8313726679599998
ACH-000552,-1.68765291593
ACH-000556,-1.77095839681
ACH-000557,-2.25872109156
ACH-000570,-1.8132545157099997
ACH-000571,-2.1532921264700002
ACH-000573,-1.72252590724
ACH-000576,-1.5564489081600001
ACH-000580,-1.72410327313
ACH-000584,-1.8254536676800002
ACH-000585,-1.21233643115
ACH-000588,-1.62100953748
ACH-000589,-1.7075368546899998
ACH-000591,-1.5693858990600003
ACH-000593,-1.4647699267899998
ACH-000600,-1.4677501589200002
ACH-000601,-1.4887592337600002
ACH-000604,-1.7929252867900003
ACH-000605,-1.5716416630599999
ACH-000606,-1.29322606943
ACH-000608,-2.3004975339900002
ACH-000614,-1.4801459332700002
ACH-000616,-1.5967803415000001
ACH-000618,-1.4028068588
ACH-000619,-1.30507807661
ACH-000620,-1.6223240585299998
ACH-000621,-1.8090025733900001
ACH-000622,-1.78542096095
ACH-000623,-1.61662944399
ACH-000624,-1.78549553226
ACH-000627,-1.43659900145
ACH-000630,-1.39971196419
ACH-000632,-1.69269700259
ACH-000633,-1.70206379223
ACH-000637,-1.71082131241
ACH-000638,-1.59905876373
ACH-000646,-2.21662867575
ACH-000647,-1.6457739804799998
ACH-000648,-2.17867838575
ACH-000649,-1.60526237116
ACH-000651,-1.54758422963
ACH-000652,-1.793677643
ACH-000653,-1.6040271637399999
ACH-000657,-1.7753177329900003
ACH-000658,-1.81243505409
ACH-000661,-2.3027420961900003
ACH-000662,-1.91778812982
ACH-000663,-1.5682390593000002
ACH-000665,-1.43823751803
ACH-000671,-1.7550627583
ACH-000673,-1.4115030516
ACH-000676,-1.6924712528299999
ACH-000677,-1.62089548841
ACH-000681,-1.7361793041799998
ACH-000682,-1.64340260661
ACH-000683,-1.6464769446599998
ACH-000684,-1.5994409588799998
ACH-000688,-1.28419944128
