,STAT1 (6772)
ACH-000004,0.166364367219
ACH-000007,0.17910265472
ACH-000009,0.0814145396468
ACH-000011,0.0471534631338
ACH-000012,0.02332835324
ACH-000013,0.206068927005
ACH-000014,0.0866449742108
ACH-000015,0.307771573515
ACH-000017,0.207390282663
ACH-000018,0.08693188070119999
ACH-000019,0.224441909044
ACH-000021,0.26644430766
ACH-000022,0.18904259640299997
ACH-000025,0.164193845512
ACH-000028,0.255208824284
ACH-000030,0.22850736590999998
ACH-000035,-0.100142968265
ACH-000036,-0.0008543950714369999
ACH-000037,0.10799386478499999
ACH-000039,0.265355792542
ACH-000040,0.213041364767
ACH-000041,0.219426569034
ACH-000042,0.171488630637
ACH-000045,0.298651719892
ACH-000047,0.22265973228500002
ACH-000052,0.216422074014
ACH-000053,0.167347247489
ACH-000054,0.109075479582
ACH-000055,0.220375620862
ACH-000060,0.25197054837099997
ACH-000067,0.167827505389
ACH-000070,0.259535154228
ACH-000075,0.290508015724
ACH-000078,0.186199604186
ACH-000082,0.13633995261499998
ACH-000085,0.118747772763
ACH-000086,0.0718315894915
ACH-000087,0.281098404943
ACH-000092,0.0337350716931
ACH-000095,0.20221118283199999
ACH-000097,0.178859833371
ACH-000098,0.145114090749
ACH-000099,0.256305013046
ACH-000108,0.196096345796
ACH-000113,0.100516345244
ACH-000115,0.177956836796
ACH-000116,0.246724681567
ACH-000118,0.199752560902
ACH-000120,0.25772345495
ACH-000123,0.238570591081
ACH-000127,0.156555109989
ACH-000128,0.16127630429
ACH-000132,0.20546189600499998
ACH-000133,0.129550130092
ACH-000137,0.263677661748
ACH-000138,0.308202048228
ACH-000142,0.11739893579800001
ACH-000143,0.0600058650186
ACH-000146,0.297923968244
ACH-000148,0.16226887764599998
ACH-000150,0.18125589269200001
ACH-000152,0.055472636560399996
ACH-000153,0.13294365268799999
ACH-000159,0.027393785602899998
ACH-000160,0.10326556333100001
ACH-000163,0.0613596424998
ACH-000167,0.027011179942900004
ACH-000168,0.10175484575799999
ACH-000169,0.277995493109
ACH-000178,0.124120927938
ACH-000182,0.254535265561
ACH-000183,0.17766336035
ACH-000188,0.216097812355
ACH-000189,-0.070546411332
ACH-000190,0.11552306535
ACH-000198,0.124038399046
ACH-000204,0.291648681732
ACH-000206,0.134510532289
ACH-000207,0.33163299210700004
ACH-000211,0.0681438521064
ACH-000215,0.147011807194
ACH-000221,0.0884188721201
ACH-000222,0.31973329101799997
ACH-000223,0.035223436595
ACH-000226,-0.056500885936
ACH-000227,0.244010445592
ACH-000228,0.237048477233
ACH-000231,0.153237137539
ACH-000232,0.151961127985
ACH-000233,0.0677952432907
ACH-000234,0.209586147423
ACH-000235,0.23084236430100002
ACH-000237,0.26103548726
ACH-000238,0.314477364288
ACH-000243,0.18152799635699998
ACH-000244,0.0224856611497
ACH-000246,0.251384571161
ACH-000248,0.35196263081600004
ACH-000250,0.0168678944754
ACH-000251,0.169389837943
ACH-000253,0.21170731877300003
ACH-000255,-0.0200352836812
ACH-000256,0.279666322274
ACH-000257,0.0554123891926
ACH-000258,0.39036845913199997
ACH-000259,0.107935871556
ACH-000260,0.10507918575200001
ACH-000261,0.154704551346
ACH-000262,0.0646115345386
ACH-000263,-0.0168092519588
ACH-000264,0.11086588816199999
ACH-000265,0.21495869978
ACH-000266,0.170206581332
ACH-000272,0.0330674221906
ACH-000273,-0.043068792492000005
ACH-000274,0.108071782516
ACH-000277,0.133045811134
ACH-000278,0.14962866886499998
ACH-000279,0.239536909126
ACH-000280,0.0473597415039
ACH-000281,0.279968573735
ACH-000288,0.101616446349
ACH-000291,0.20357708072500003
ACH-000293,0.38276532643
ACH-000294,0.262619534812
ACH-000295,0.103106643745
ACH-000296,0.249532849397
ACH-000302,0.151525538523
ACH-000304,0.11980542045600001
ACH-000307,0.156996432337
ACH-000308,0.22855901562199998
ACH-000310,0.41884106458400006
ACH-000311,0.07924922939210001
ACH-000312,0.233333519574
ACH-000315,0.258459635079
ACH-000316,-0.036494851493599996
ACH-000317,0.22408608983199998
ACH-000318,0.10486442617799999
ACH-000319,0.18501360112100002
ACH-000320,0.15809551283099998
ACH-000322,0.023375196945899998
ACH-000323,0.31249654448499997
ACH-000324,0.229229015081
ACH-000329,0.025873987280200003
ACH-000330,0.10348403957999999
ACH-000331,0.104688593069
ACH-000332,0.136259385161
ACH-000334,0.253959847275
ACH-000335,0.081341465808
ACH-000336,0.145081003686
ACH-000337,0.325782875268
ACH-000339,0.182237938773
ACH-000341,-0.0583864641847
ACH-000348,0.140367856715
ACH-000350,0.286584616292
ACH-000352,0.20693839943599998
ACH-000356,0.11257750853
ACH-000361,0.140967692379
ACH-000362,0.276510451356
ACH-000363,0.15037555498400001
ACH-000364,0.0264680323238
ACH-000365,0.138859294914
ACH-000366,0.119009344668
ACH-000368,0.21457991489999997
ACH-000374,0.165181867774
ACH-000375,0.23885125929200002
ACH-000376,0.163986744878
ACH-000381,0.22463592420000003
ACH-000383,0.148852327291
ACH-000387,0.07041526577860001
ACH-000389,0.15903540401
ACH-000390,0.0754765522656
ACH-000393,0.017550357686999998
ACH-000395,0.20636017783100002
ACH-000397,0.23236037473499999
ACH-000401,0.26774266995
ACH-000402,0.231053390508
ACH-000403,-0.0156229187478
ACH-000404,0.203640927462
ACH-000406,0.23630113972
ACH-000407,0.154000143444
ACH-000408,0.198238495552
ACH-000410,0.09131380294680001
ACH-000411,0.114180703478
ACH-000414,0.172764397322
ACH-000415,0.0789711913808
ACH-000416,0.179118344412
ACH-000420,0.160877582622
ACH-000421,0.22626701361200002
ACH-000424,0.0276763691955
ACH-000425,0.22657898917599997
ACH-000426,0.20717210441599998
ACH-000427,-0.006535666268579999
ACH-000433,0.0074415112687399995
ACH-000436,0.138691156104
ACH-000444,0.162735996603
ACH-000445,0.12204627499199999
ACH-000448,0.0698190081469
ACH-000450,0.145014369852
ACH-000452,0.1466212591
ACH-000454,0.28444752531100004
ACH-000458,0.14376054887700002
ACH-000459,0.133410659373
ACH-000460,0.274822532253
ACH-000461,0.137453954576
ACH-000463,0.14476979312000002
ACH-000464,0.21806171729
ACH-000466,0.20189562313999998
ACH-000467,-0.0355928120725
ACH-000468,0.24547863150899998
ACH-000469,0.162141268498
ACH-000470,0.11690170158600001
ACH-000471,0.09126988858380002
ACH-000472,0.25794919322
ACH-000473,0.0210906591216
ACH-000475,0.125174244154
ACH-000476,-0.0506636857808
ACH-000477,0.19530032971
ACH-000480,0.379850769833
ACH-000481,0.199450792436
ACH-000483,-0.0537325852615
ACH-000484,0.18556038499699998
ACH-000485,-0.0534930113174
ACH-000486,0.219136818374
ACH-000487,0.0822494280203
ACH-000488,0.0900781632119
ACH-000490,0.106681681957
ACH-000491,0.22109009145199998
ACH-000495,0.0100091165706
ACH-000496,0.007263823893609999
ACH-000499,0.08803825141249999
ACH-000500,-0.385892836224
ACH-000502,0.139959305025
ACH-000503,0.287133495858
ACH-000505,0.155186366605
ACH-000507,0.24269743276099998
ACH-000510,0.105717898222
ACH-000511,0.061109527024699996
ACH-000512,0.125629747051
ACH-000516,0.0116004761287
ACH-000517,0.170433780427
ACH-000518,0.100876949171
ACH-000520,-0.0276614505468
ACH-000521,0.146183136217
ACH-000522,0.109574772174
ACH-000524,0.244093034667
ACH-000527,0.204070414982
ACH-000528,0.31060941255999996
ACH-000537,0.24862436518000003
ACH-000541,-0.06349591092330001
ACH-000542,0.112278265703
ACH-000544,0.133937532447
ACH-000545,0.0132877768386
ACH-000547,0.23133916094
ACH-000548,0.39992451307800003
ACH-000549,0.00312022734954
ACH-000550,0.166752127678
ACH-000552,0.12473599149299999
ACH-000556,-0.0154190829379
ACH-000557,0.22463969635000003
ACH-000570,0.265247197762
ACH-000571,0.313596955126
ACH-000573,0.239655421071
ACH-000576,0.0898288517881
ACH-000580,0.17797796586
ACH-000584,0.205078905793
ACH-000585,0.173946996556
ACH-000588,0.014267666695
ACH-000589,0.09242323580930001
ACH-000591,0.20650937317
ACH-000593,0.100894088185
ACH-000600,-0.0162554127764
ACH-000601,0.0776583379758
ACH-000604,0.38457083812
ACH-000605,0.0399720938968
ACH-000606,0.110700351677
ACH-000608,0.0893171822448
ACH-000614,0.0201925955705
ACH-000616,0.22235356276299997
ACH-000618,0.23311265495
ACH-000619,0.042834964400300005
ACH-000620,0.166312784303
ACH-000621,0.136794068474
ACH-000622,0.302490994884
ACH-000623,0.14813202537200001
