,ACSBG2 (81616)
ACH-000004,-0.179581639619
ACH-000007,-0.245149498094
ACH-000009,-0.09473125379210001
ACH-000011,-0.168586592203
ACH-000012,0.0174313470578
ACH-000013,-0.267505329191
ACH-000014,-0.0546168596536
ACH-000015,-0.216968758116
ACH-000017,-0.15976913431
ACH-000018,-0.143750189739
ACH-000019,-0.136576027937
ACH-000021,-0.290214247338
ACH-000022,-0.09378452524469999
ACH-000025,-0.219334627183
ACH-000028,-0.16996048152600002
ACH-000030,-0.028660015804300002
ACH-000035,-0.11807074121899999
ACH-000036,-0.0470434901712
ACH-000037,-0.0865576490094
ACH-000039,-0.11259035359200001
ACH-000040,-0.215398347309
ACH-000041,-0.209540196452
ACH-000042,-0.0853304162785
ACH-000045,-0.118441409901
ACH-000047,-0.00481561458623
ACH-000052,-0.06379180834630001
ACH-000053,-0.13822988031300001
ACH-000054,-0.112582607773
ACH-000055,-0.129490320838
ACH-000060,0.11771428697200001
ACH-000067,-0.0318705536525
ACH-000070,0.0128232012378
ACH-000075,0.0580825746793
ACH-000078,-0.153963955914
ACH-000082,0.0934305847724
ACH-000085,-0.08081989630419999
ACH-000086,-0.102580262245
ACH-000087,-0.121486843615
ACH-000092,-0.21437869947000002
ACH-000095,-0.12249394169399999
ACH-000097,-0.043578314052599994
ACH-000098,-0.336105839475
ACH-000099,-0.175862967095
ACH-000108,-0.12322938309
ACH-000113,-0.10564583241
ACH-000115,-0.212645441001
ACH-000116,-0.045282275507300004
ACH-000118,-0.12316187812999999
ACH-000120,-0.156492365721
ACH-000123,-0.287849205307
ACH-000127,-0.238460632236
ACH-000128,-0.264821136861
ACH-000132,-0.20919537469799998
ACH-000133,-0.00314996263028
ACH-000137,0.038090951706099996
ACH-000138,-0.171617685266
ACH-000142,-0.0180581367128
ACH-000143,-0.0668893720959
ACH-000146,-0.10594140948799999
ACH-000148,-0.09720522418239999
ACH-000150,-0.32387546617699997
ACH-000152,-0.18675575065699998
ACH-000153,0.0780133636382
ACH-000159,-0.0699107536428
ACH-000160,-0.0523505533265
ACH-000163,-0.187404200055
ACH-000167,-0.130131565466
ACH-000168,-0.21759232615200003
ACH-000169,-0.00882975933308
ACH-000178,-0.05783438429380001
ACH-000182,-0.166937807217
ACH-000183,-0.169969220032
ACH-000188,-0.222964881041
ACH-000189,-0.07577781753839999
ACH-000190,-0.135027045697
ACH-000198,-0.0596246659259
ACH-000204,-0.206144898664
ACH-000206,-0.134309417934
ACH-000207,-0.324441297323
ACH-000211,-0.053362944481699995
ACH-000215,0.036465086145099995
ACH-000221,-0.10759484972899999
ACH-000222,-0.143971491187
ACH-000223,-0.18947093007500002
ACH-000226,-0.0126962691258
ACH-000227,-0.26140683398000003
ACH-000228,-0.046912903351800005
ACH-000231,-0.0323688405131
ACH-000232,-0.0477909851947
ACH-000233,-0.0861330833096
ACH-000234,0.055819052624000005
ACH-000235,-0.059123674915899996
ACH-000237,-0.126556289418
ACH-000238,-0.014989376983100001
ACH-000243,-0.22148312627900002
ACH-000244,-0.175141034203
ACH-000246,-0.13760567486300002
ACH-000248,-0.273571005833
ACH-000250,-0.012131992903700001
ACH-000251,0.07816996612369999
ACH-000253,-0.173450716789
ACH-000255,-0.0121044580985
ACH-000256,-0.0128119794499
ACH-000257,-0.09607475454719999
ACH-000258,-0.06796063115659999
ACH-000259,-0.118792750118
ACH-000260,-0.108589716052
ACH-000261,-0.040792011073800004
ACH-000262,-0.197202872187
ACH-000263,-0.0122866355131
ACH-000264,-0.056149640938999996
ACH-000265,-0.0899092847278
ACH-000266,-0.146300566694
ACH-000272,-0.09994629191289998
ACH-000273,-0.05339013832449999
ACH-000274,-0.11416530007799999
ACH-000277,-0.11675880068700001
ACH-000278,0.0815551851908
ACH-000279,-0.060395707965799995
ACH-000280,-0.117691410256
ACH-000281,-0.216198719158
ACH-000288,0.12962505648
ACH-000291,-0.0236880675238
ACH-000293,-0.08136600622580001
ACH-000294,-0.0553610120616
ACH-000295,-0.0925298525238
ACH-000296,-0.21236188820500002
ACH-000302,-0.244019506702
ACH-000304,0.061285456863400006
ACH-000307,-0.08931527930870001
ACH-000308,-0.192158072577
ACH-000310,-0.0620642788541
ACH-000311,-0.08850293583239999
ACH-000312,-0.20122294293200002
ACH-000315,-0.0307648686919
ACH-000316,0.00674011055069
ACH-000317,-0.0188941494093
ACH-000318,-0.0798589527413
ACH-000319,-0.181688849824
ACH-000320,-0.21718439919399998
ACH-000322,0.25943572469500004
ACH-000323,-0.248928509446
ACH-000324,-0.116313719082
ACH-000329,0.11969861424799999
ACH-000330,-0.183370628727
ACH-000331,-0.0538456302058
ACH-000332,-0.0323448929575
ACH-000334,-0.168694170418
ACH-000335,-0.21397786965399998
ACH-000336,0.0391897501042
ACH-000337,-0.06592051080469999
ACH-000339,-0.033167338753299996
ACH-000341,-0.198120148887
ACH-000348,-0.10383706058700001
ACH-000350,0.040048780821
ACH-000352,-0.018065527062
ACH-000356,-0.11577610097999999
ACH-000361,-0.228956060737
ACH-000362,-0.0657122887891
ACH-000363,-0.140153721047
ACH-000364,-0.18990625625399998
ACH-000365,-0.17184119587000002
ACH-000366,-0.055906929124600005
ACH-000368,-0.125896579636
ACH-000374,0.006903271019390001
ACH-000375,-0.026419086821699998
ACH-000376,0.047932078765599996
ACH-000381,0.0879713525983
ACH-000383,-0.061284758310699995
ACH-000387,-0.136167294793
ACH-000389,-0.213544561553
ACH-000390,-0.09734738041310001
ACH-000393,-0.118448244715
ACH-000395,0.09838674722819998
ACH-000397,-0.145309654581
ACH-000401,-0.105922225207
ACH-000402,-0.129727042701
ACH-000403,-0.167952239249
ACH-000404,0.0645190996319
ACH-000406,-0.10679429114700001
ACH-000407,-0.0687985261813
ACH-000408,-0.131842614094
ACH-000410,-0.061755639626199996
ACH-000411,-0.116425767458
ACH-000414,-0.143245077398
ACH-000415,-0.116548830429
ACH-000416,-0.23749612597800002
ACH-000420,0.0331066610397
ACH-000421,-0.15113796145800001
ACH-000424,-0.11553546638699999
ACH-000425,-0.124965994727
ACH-000426,-0.287548190297
ACH-000427,-0.0915484960846
ACH-000433,-0.374542768962
ACH-000436,-0.18612297554200002
ACH-000444,-0.0214721545616
ACH-000445,-0.29750634056999997
ACH-000448,-0.195615835898
ACH-000450,-0.114393961953
ACH-000452,-0.18916027429499999
ACH-000454,-0.0271835190494
ACH-000458,-0.08207608336569999
ACH-000459,-0.242706126702
ACH-000460,-0.0463621390217
ACH-000461,-0.319501886308
ACH-000463,-0.134371058472
ACH-000464,-0.0888169980095
ACH-000466,0.00126728459166
ACH-000467,-0.0536387573773
ACH-000468,-0.0997001501075
ACH-000469,-0.0163677318967
ACH-000470,-0.0217674516088
ACH-000471,-0.0855992637894
ACH-000472,-0.04481515727199999
ACH-000473,-0.062176556982399996
ACH-000475,-0.08389592632580001
ACH-000476,0.00160292039726
ACH-000477,-0.10728606447999998
ACH-000480,-0.12387303550499999
ACH-000481,-0.050889611831099996
ACH-000483,-0.126847306058
ACH-000484,0.122666921848
ACH-000485,-0.12697578484400002
ACH-000486,-0.0693651249203
ACH-000487,-0.0481011585013
ACH-000488,-0.052673523397500005
ACH-000490,-0.162661469933
ACH-000491,-0.00162215729755
ACH-000495,-0.05319899762059999
ACH-000496,-0.203972808805
ACH-000499,-0.279650873303
ACH-000500,0.042668575813100004
ACH-000502,-0.024483617625799998
ACH-000503,-0.346038730163
ACH-000505,-0.160608596228
ACH-000507,-0.0388846428872
ACH-000510,-0.134456533851
ACH-000511,-0.158387058321
ACH-000512,-0.12478363625
ACH-000516,0.039782188236800006
ACH-000517,-0.09438811233950001
ACH-000518,-0.106557305249
ACH-000520,-0.168130959298
ACH-000521,-0.17126025242600001
ACH-000522,-0.0231301546087
ACH-000524,-0.09326915967180001
ACH-000527,-0.22770254748799998
ACH-000528,-0.179491648798
ACH-000537,0.110724062326
ACH-000541,0.0168636545915
ACH-000542,0.00195509723256
ACH-000544,-0.10086252418700001
ACH-000545,-0.144102829819
ACH-000547,-0.119101314956
ACH-000548,0.021425672227699998
ACH-000549,-0.22968762586999997
ACH-000550,-0.056034911644099995
ACH-000552,-0.12297065341499999
ACH-000556,-0.164342341905
ACH-000557,-0.0286348770151
