,IL4R (3566)
ACH-000004,-0.024266744665
ACH-000007,0.201357883504
ACH-000009,-0.140415095415
ACH-000011,0.013691806239499999
ACH-000012,-0.036300234336
ACH-000013,-0.253892063603
ACH-000014,-0.130690622283
ACH-000015,-0.162347970109
ACH-000017,-0.160234751256
ACH-000018,0.0354151495138
ACH-000019,0.0995552738088
ACH-000021,-0.156259615739
ACH-000022,-0.101579065481
ACH-000025,-0.17426910703899998
ACH-000028,0.0414950255451
ACH-000030,-0.011546224607200001
ACH-000035,-0.277078622728
ACH-000036,0.0604162808469
ACH-000037,0.059526655498800006
ACH-000039,-0.14517631350500002
ACH-000040,-0.08731352822380001
ACH-000041,-0.090744586098
ACH-000042,0.058924917471
ACH-000045,-0.114407669854
ACH-000047,-0.07746533698810001
ACH-000052,-0.124959270878
ACH-000053,-0.0339296926717
ACH-000054,-0.0920958788769
ACH-000055,-0.16231694999000001
ACH-000060,0.17105143038400003
ACH-000067,0.0243706518441
ACH-000070,-0.028113449509099997
ACH-000075,-0.503450830826
ACH-000078,0.059344312019600005
ACH-000082,0.0361527092278
ACH-000085,-0.00612699920484
ACH-000086,0.09928894477849999
ACH-000087,0.23864283753
ACH-000092,-0.167519022958
ACH-000095,-0.163512653859
ACH-000097,-0.05774254085680001
ACH-000098,-0.0501671025094
ACH-000099,-0.08366422437110001
ACH-000108,-0.032605206842
ACH-000113,0.0198445859636
ACH-000115,0.000988042017512
ACH-000116,-0.101790938731
ACH-000118,-0.11568844135399999
ACH-000120,-0.164423045876
ACH-000123,-0.326401572896
ACH-000127,-0.156906633547
ACH-000128,-0.0830257793464
ACH-000132,-0.143214852875
ACH-000133,0.0155130758021
ACH-000137,-0.185908493006
ACH-000138,-0.0123836695537
ACH-000142,-0.06466264932919999
ACH-000143,0.049939821952
ACH-000146,-0.147788042678
ACH-000148,-0.163372018817
ACH-000150,-0.0369635885181
ACH-000152,-0.0494144627857
ACH-000153,-0.129648247562
ACH-000159,-0.166826495077
ACH-000160,0.0803169907884
ACH-000163,-0.109660454579
ACH-000167,-0.308048979525
ACH-000168,-0.326885098848
ACH-000169,-0.015214585218499999
ACH-000178,-0.166311831832
ACH-000182,-0.172654825623
ACH-000183,-0.235403954657
ACH-000188,0.0971646659263
ACH-000189,-0.061927294094599995
ACH-000190,0.187783225454
ACH-000198,-0.041694270763300005
ACH-000204,-0.0716061641883
ACH-000206,0.07257377902639998
ACH-000207,-0.0560939811755
ACH-000211,8.2085562455e-05
ACH-000215,-0.13540929610400002
ACH-000221,-0.011588524587999999
ACH-000222,-0.236649957027
ACH-000223,-0.152533538932
ACH-000226,-0.050015176901400005
ACH-000227,-0.06305642489049999
ACH-000228,-0.34056656502599997
ACH-000231,-0.0940990812912
ACH-000232,-0.102431984092
ACH-000233,-0.06000722935319999
ACH-000234,-0.123438705216
ACH-000235,0.00282284522676
ACH-000237,-0.026206938148500003
ACH-000238,0.0864727628233
ACH-000243,-0.109826216653
ACH-000244,-0.0457070042632
ACH-000246,-0.0747949676081
ACH-000248,-0.127774669497
ACH-000250,-0.0361547116417
ACH-000251,-0.0865708722088
ACH-000253,-0.163887547906
ACH-000255,-0.030944282360000002
ACH-000256,0.0375809730438
ACH-000257,-0.199016754449
ACH-000258,-0.14144327176899998
ACH-000259,-0.07117574771639999
ACH-000260,-0.0841766683385
ACH-000261,0.0830454532159
ACH-000262,0.212854832597
ACH-000263,-0.12219333476199999
ACH-000264,-0.0791417568221
ACH-000265,-0.130681125951
ACH-000266,-0.012024129028399999
ACH-000272,0.060932149519699996
ACH-000273,0.0630479956441
ACH-000274,-0.0680853883666
ACH-000277,-0.0325830382122
ACH-000278,-0.0132958021259
ACH-000279,-0.07735580178330001
ACH-000280,-0.11410646935999999
ACH-000281,-0.03631744304119999
ACH-000288,-0.23270339631200002
ACH-000291,-0.10757221276699999
ACH-000293,0.02580868762
ACH-000294,-0.13629603771999999
ACH-000295,-0.16830232632199998
ACH-000296,-0.20325391919
ACH-000302,-0.034839735754
ACH-000304,-0.239026994952
ACH-000307,-0.08274043258569999
ACH-000308,-0.064159224332
ACH-000310,-0.07429667525360001
ACH-000311,-0.0254047949687
ACH-000312,-0.26552305896699996
ACH-000315,-0.039665061894499996
ACH-000316,-0.14575748262399998
ACH-000317,-0.0796336144623
ACH-000318,0.134235110131
ACH-000319,0.07492239755189999
ACH-000320,0.047505862720099996
ACH-000322,0.176633319677
ACH-000323,-0.16507459322899998
ACH-000324,-0.101763590843
ACH-000329,-0.026318336471
ACH-000330,-0.103427657728
ACH-000331,-0.0521309996978
ACH-000332,-0.100153323562
ACH-000334,-0.260573767359
ACH-000335,-0.274953271865
ACH-000336,0.250017184713
ACH-000337,0.0568692640745
ACH-000339,-0.10106757890000001
ACH-000341,0.233742732241
ACH-000348,-0.0710648565389
ACH-000350,-0.00577318653222
ACH-000352,-0.16200627705700002
ACH-000356,-0.232976953267
ACH-000361,-0.176042423975
ACH-000362,0.030077657586400002
ACH-000363,-0.10299369138299999
ACH-000364,0.0156980483657
ACH-000365,-0.20060367335
ACH-000366,0.0042161116321
ACH-000368,-0.0313066171147
ACH-000374,-0.115788893103
ACH-000375,-0.223920346635
ACH-000376,0.037942514745300006
ACH-000381,-0.191509228577
ACH-000383,0.10375013373500001
ACH-000387,-0.10692069924599999
ACH-000389,-0.044259092504199994
ACH-000390,-0.13986591622199998
ACH-000393,-0.053634877861699994
ACH-000395,0.147693383137
ACH-000397,-0.23822447368799998
ACH-000401,-0.237493375374
ACH-000402,0.0747796735912
ACH-000403,0.0685973339697
ACH-000404,-0.161785640361
ACH-000406,-0.125501885513
ACH-000407,0.0107733135274
ACH-000408,-0.17542321813099998
ACH-000410,-0.015159211466700002
ACH-000411,-0.132872455703
ACH-000414,-0.172988396593
ACH-000415,-0.078920322951
ACH-000416,0.0472465965468
ACH-000420,-0.0864085111469
ACH-000421,-0.16881001794199998
ACH-000424,-0.19423312612399998
ACH-000425,0.0289352687878
ACH-000426,-0.0485581389429
ACH-000427,-0.288433172882
ACH-000433,0.10038621489499999
ACH-000436,-0.176832559973
ACH-000444,-0.0443698253074
ACH-000445,-0.0770722451136
ACH-000448,-0.010245361639700001
ACH-000450,-0.054745838398099995
ACH-000452,-0.189935647757
ACH-000454,0.397499794346
ACH-000458,0.0937435528221
ACH-000459,-0.035730215886800004
ACH-000460,-0.11874114703500001
ACH-000461,-0.0983131288184
ACH-000463,0.0412929082555
ACH-000464,-0.004343824893970001
ACH-000466,-0.249322292752
ACH-000467,0.207229523702
ACH-000468,-0.0453692765176
ACH-000469,-0.209179243336
ACH-000470,-0.0611442637751
ACH-000471,0.00274689856452
ACH-000472,-0.240708495193
ACH-000473,-0.09981777784439999
ACH-000475,0.0083763242543
ACH-000476,-0.09839048341939999
ACH-000477,-0.216902656274
ACH-000480,-0.069160678786
ACH-000481,-0.05625942258330001
ACH-000483,-0.202596860696
ACH-000484,0.148023005968
ACH-000485,-0.123911315898
ACH-000486,-0.121070983399
ACH-000487,0.10215086226
ACH-000488,-0.0264839068299
ACH-000490,0.0470274041646
ACH-000491,0.0007689001451589999
ACH-000495,-0.22132208874499998
ACH-000496,-0.121373326248
ACH-000499,-0.0951828722621
ACH-000500,0.713292528776
ACH-000502,-0.0671154490196
ACH-000503,-0.40036683174000004
ACH-000505,-0.159444948452
ACH-000507,-0.11977466031400001
ACH-000510,-0.20519734748500001
ACH-000511,-0.126306376051
ACH-000512,-0.235609029905
ACH-000516,-0.034386870905
ACH-000517,-0.06886431057260001
ACH-000518,0.128071801881
ACH-000520,-0.0855214158232
ACH-000521,-0.115936924934
ACH-000522,-0.118876780666
ACH-000524,-0.146344498894
ACH-000527,-0.0876821470414
ACH-000528,-0.131474605256
ACH-000537,-0.12113096224400001
ACH-000541,-0.380436100383
ACH-000542,-0.024486161760200003
ACH-000544,-0.0561591180343
ACH-000545,0.09831415160569999
ACH-000547,-0.25405583186700004
ACH-000548,0.0134752771799
ACH-000549,0.108524181106
ACH-000550,-0.08756416089389998
ACH-000552,-0.0847098054003
ACH-000556,-0.14437583959300002
ACH-000557,-0.186089473819
ACH-000570,-0.053245895738399995
ACH-000571,-0.0606634076534
ACH-000573,0.00563193455034
ACH-000576,-0.0505864548518
ACH-000580,-0.37601687117
ACH-000584,-0.22912428311
ACH-000585,-0.07909108154080001
ACH-000588,0.0169816392816
ACH-000589,-0.03919701668
ACH-000591,-0.186387582306
ACH-000593,0.0980804207924
ACH-000600,0.0353500327869
ACH-000601,-0.10820267787999999
ACH-000604,-0.517616148153
ACH-000605,-0.347850230479
ACH-000606,0.0188398946344
ACH-000608,0.00216741085915
ACH-000614,-0.0636955400439
ACH-000616,-0.110156107365
ACH-000618,-0.132768665888
ACH-000619,0.0186692140143
ACH-000620,-0.152686288034
ACH-000621,-0.11141390437000001
ACH-000622,0.00216289868062
ACH-000623,0.0597019323481
ACH-000624,-0.11315398307600001
ACH-000627,0.052997410806999996
ACH-000630,-0.06120922731919999
ACH-000632,-0.167461443684
ACH-000633,-0.0517958703338
ACH-000637,-0.0989544553861
ACH-000638,0.07402016025560001
ACH-000646,-0.439598124887
ACH-000647,-0.060254795852
ACH-000648,-0.104657323824
ACH-000649,-0.08108610105939999
ACH-000651,-0.0348040880543
ACH-000652,0.118308392639
ACH-000653,-0.18689924053399998
ACH-000657,-0.0518472488069
ACH-000658,-0.19841262667999998
ACH-000661,-0.09767233600639999
ACH-000662,0.08914821800069998
ACH-000663,-0.0877546908959
ACH-000665,-0.0486028626576
ACH-000671,-0.18760343472399998
ACH-000673,-0.0603108426036
ACH-000676,-0.011983322997299999
ACH-000677,-0.11211614817099999
ACH-000681,-0.059806230007800006
ACH-000682,-0.00570645944744
ACH-000683,-0.20415495181899998
ACH-000684,-0.0695072390349
ACH-000688,-0.105880766565
ACH-000693,0.0644562077742
ACH-000694,0.0817740815639
ACH-000695,0.0222581644648
ACH-000696,-0.0519464130644
ACH-000697,-0.0162329443159
ACH-000699,-0.0142242233834
ACH-000701,0.0105702118301
ACH-000706,-0.013652519436299998
ACH-000711,-0.07776492119530001
ACH-000713,-0.200030099446
ACH-000714,-0.09062635621580001
ACH-000718,-0.05375974394619999
ACH-000720,0.0860197660276
ACH-000721,-0.0765140025201
ACH-000724,-0.26930584473700003
ACH-000725,-0.0528113772413
ACH-000732,-0.17021064363699998
ACH-000734,-0.0655456638535
ACH-000735,0.00196921245044
ACH-000736,-0.15471258705600002
ACH-000738,-0.11138530330999999
ACH-000746,-0.05086936964430001
ACH-000747,-0.116303042963
ACH-000748,0.100074963761
ACH-000753,-0.114789392552
ACH-000756,-0.195710781111
ACH-000757,-0.30712046631900003
ACH-000758,0.000140964460823
ACH-000760,-0.0728309660802
ACH-000763,-0.251162143088
ACH-000764,-0.245426927348
ACH-000765,-0.224556440967
ACH-000766,-0.0967930808066
ACH-000767,-0.280692643243
ACH-000768,-0.126766248188
ACH-000769,-0.0899660628331
ACH-000770,0.000573903521691
ACH-000771,-0.0336594501406
ACH-000773,-0.0423401856288
ACH-000776,-0.140800823826
ACH-000777,-0.120188847301
ACH-000778,-0.04688447330730001
ACH-000781,-0.107797654555
ACH-000782,-0.159493044561
ACH-000783,0.016413768880200002
ACH-000784,-0.134551299603
ACH-000785,-0.106617634647
ACH-000787,0.106706779932
ACH-000788,-0.0814631280293
ACH-000791,-0.11259024706599999
ACH-000792,0.00702755633021
ACH-000794,-0.040584898280199996
ACH-000796,-0.0166210564404
ACH-000799,0.113191650462
ACH-000800,-0.151861359311
ACH-000802,-0.102635657525
ACH-000804,-0.195504214344
ACH-000805,-0.027490859208599998
ACH-000809,-0.025830559794200004
ACH-000810,0.053707474976
ACH-000811,0.00569284345372
