,MTHFR (4524)
ACH-000004,0.23548552634300002
ACH-000007,0.0441714892468
ACH-000009,0.0190782410106
ACH-000011,0.21149101650600002
ACH-000012,0.0951401737875
ACH-000013,0.219601286786
ACH-000014,0.107886966679
ACH-000015,0.26387437108600004
ACH-000017,0.182139453876
ACH-000018,-0.012871563443200002
ACH-000019,0.280047267904
ACH-000021,0.22109102144
ACH-000022,0.20628990123799998
ACH-000025,0.06742657662280001
ACH-000028,0.227438652454
ACH-000030,0.0966365372676
ACH-000035,-0.08929200646400001
ACH-000036,0.325899832798
ACH-000037,-0.078912042295
ACH-000039,0.16984296494399997
ACH-000040,0.12483846206900001
ACH-000041,0.205452183845
ACH-000042,0.17221661678599998
ACH-000045,0.118976025749
ACH-000047,0.0316252203828
ACH-000052,-0.043034134370999996
ACH-000053,0.0676121218171
ACH-000054,0.150287755231
ACH-000055,0.33729750834600003
ACH-000060,0.175622520845
ACH-000067,0.198678333931
ACH-000070,0.24173313688700002
ACH-000075,0.0589143120149
ACH-000078,0.20686814212299998
ACH-000082,0.0760280892281
ACH-000085,0.0587525539709
ACH-000086,0.139301506523
ACH-000087,0.34345268959200004
ACH-000092,0.161455502605
ACH-000095,0.175744288917
ACH-000097,0.195700613679
ACH-000098,0.18312594495499998
ACH-000099,0.130743902762
ACH-000108,0.153706067542
ACH-000113,0.35084804437
ACH-000115,0.375168361631
ACH-000116,0.0898371314059
ACH-000118,0.147691527717
ACH-000120,0.0548949522614
ACH-000123,0.0116404944037
ACH-000127,0.159923383912
ACH-000128,0.009515151393489999
ACH-000132,0.15888154637399998
ACH-000133,0.13315920929800001
ACH-000137,0.00158381451102
ACH-000138,0.08154180710219999
ACH-000142,0.326329250541
ACH-000143,0.0239223948018
ACH-000146,0.218448043365
ACH-000148,0.165598196684
ACH-000150,-0.16003263727
ACH-000152,0.116864232478
ACH-000153,0.482118462495
ACH-000159,0.070028176492
ACH-000160,-0.012660294543700002
ACH-000163,0.14802316945900001
ACH-000167,0.0256452418287
ACH-000168,0.13295815503900002
ACH-000169,0.15061586671
ACH-000178,0.163639487856
ACH-000182,0.163447614523
ACH-000183,0.229749770373
ACH-000188,0.14109626531199998
ACH-000189,0.127851893608
ACH-000190,0.17930875253800002
ACH-000198,0.276084180819
ACH-000204,0.0956166320738
ACH-000206,0.197991030432
ACH-000207,0.32048640726
ACH-000211,0.148757986898
ACH-000215,0.128141661287
ACH-000221,0.25042430767900004
ACH-000222,0.119670756574
ACH-000223,0.10678206686000001
ACH-000226,0.144529385143
ACH-000227,0.08432521614369999
ACH-000228,0.140329161875
ACH-000231,0.0851026676657
ACH-000232,0.187946569831
ACH-000233,0.151551577072
ACH-000234,-0.0105799240552
ACH-000235,0.133562224095
ACH-000237,0.12730074754
ACH-000238,0.125880806196
ACH-000243,0.133386365325
ACH-000244,0.0737811144444
ACH-000246,0.210545816076
ACH-000248,-0.0358897714497
ACH-000250,0.2749758716
ACH-000251,0.34009056665700005
ACH-000253,0.159399017216
ACH-000255,0.151274431835
ACH-000256,-0.0672794022381
ACH-000257,-0.125897424606
ACH-000258,0.127854120252
ACH-000259,0.0840970612943
ACH-000260,0.163527521426
ACH-000261,0.16233384039100002
ACH-000262,0.09907468927850001
ACH-000263,0.180423978213
ACH-000264,0.195355561712
ACH-000265,0.23182954435199998
ACH-000266,0.227311259278
ACH-000272,0.31599473288400004
ACH-000273,-0.0040809827486
ACH-000274,0.0838558082617
ACH-000277,0.08380212070899999
ACH-000278,0.186837922993
ACH-000279,0.10891725283600001
ACH-000280,0.20263348032499998
ACH-000281,0.245870048125
ACH-000288,-0.0410670750392
ACH-000291,0.162753543454
ACH-000293,0.12060204351399999
ACH-000294,0.127410948421
ACH-000295,-0.13670261407
ACH-000296,0.092240371228
ACH-000302,0.138966232717
ACH-000304,0.410252467227
ACH-000307,0.194611591853
ACH-000308,0.22073653581
ACH-000310,0.17058671216600002
ACH-000311,0.789148142637
ACH-000312,-0.104736029009
ACH-000315,-0.185548945886
ACH-000316,0.0033942594500100003
ACH-000317,0.123270375129
ACH-000318,0.30526092543600003
ACH-000319,0.0176941208884
ACH-000320,0.11484102344699999
ACH-000322,-0.0026430343173899995
ACH-000323,-0.116939649581
ACH-000324,0.369069438742
ACH-000329,0.266441054056
ACH-000330,0.35672708693599997
ACH-000331,0.190394716224
ACH-000332,0.23340064114300002
ACH-000334,-0.023828093201000003
ACH-000335,0.148054610133
ACH-000336,0.34007388973999997
ACH-000337,0.157585426999
ACH-000339,0.267023150772
ACH-000341,0.11148263324
ACH-000348,0.00938703224904
ACH-000350,0.200106888314
ACH-000352,0.234413231686
ACH-000356,0.0675908767539
ACH-000361,0.06390288340940001
ACH-000362,0.172955078768
ACH-000363,0.00306685295285
ACH-000364,0.0413953106586
ACH-000365,0.0750030123729
ACH-000366,0.148537253924
ACH-000368,0.0335915608175
ACH-000374,0.1017522712
ACH-000375,0.116538592903
ACH-000376,0.144314017325
ACH-000381,0.0707220564689
ACH-000383,0.0840334199703
ACH-000387,0.612891607523
ACH-000389,0.19650846827500001
ACH-000390,0.1820012714
ACH-000393,0.19303307434099998
ACH-000395,0.31074252971
ACH-000397,0.359393819837
ACH-000401,0.5693668905520001
ACH-000402,0.135465390435
ACH-000403,0.251011924589
ACH-000404,0.33529684947599997
ACH-000406,0.12133436420600001
ACH-000407,0.105727681372
ACH-000408,0.031219661324800002
ACH-000410,0.0952900409739
ACH-000411,0.21577489325500002
ACH-000414,0.277958782626
ACH-000415,0.17963634474399998
ACH-000416,0.11883916636700001
ACH-000420,0.187290465367
ACH-000421,0.22613870274099998
ACH-000424,0.30773425281399996
ACH-000425,0.0541849507014
ACH-000426,0.256177743889
ACH-000427,-0.056354140348899996
ACH-000433,0.305833911013
ACH-000436,0.188692857729
ACH-000444,0.115841080511
ACH-000445,0.129527057455
ACH-000448,0.119704444818
ACH-000450,0.16838169716899998
ACH-000452,0.102076441435
ACH-000454,0.18301114585499997
ACH-000458,0.0728079151067
ACH-000459,0.234828601885
ACH-000460,0.193990511532
ACH-000461,0.197728130759
ACH-000463,0.0971431440834
ACH-000464,0.249619457284
ACH-000466,0.37612678739
ACH-000467,0.19816276085999998
ACH-000468,0.15469799267
ACH-000469,0.117692622992
ACH-000470,0.250851467058
ACH-000471,0.171554171365
ACH-000472,0.205487905171
ACH-000473,0.199994373787
ACH-000475,0.187032319335
ACH-000476,0.109185684679
ACH-000477,0.028707567435499997
ACH-000480,0.0906583727142
ACH-000481,0.17305088644900002
ACH-000483,0.21822261053199998
ACH-000484,0.423208343202
ACH-000485,0.194447855139
ACH-000486,0.318187485995
ACH-000487,0.22297504256200001
ACH-000488,0.124447491676
ACH-000490,0.09022675353330001
ACH-000491,0.0854632132196
ACH-000495,0.294361396102
ACH-000496,0.0375678062598
ACH-000499,0.311184490035
ACH-000500,0.465643033786
ACH-000502,0.193681756668
ACH-000503,0.010328078340399999
ACH-000505,0.106323261935
ACH-000507,0.212533000999
ACH-000510,0.121774170822
ACH-000511,0.113795061667
ACH-000512,0.045889606231500006
ACH-000516,0.24687209646699998
ACH-000517,0.180590700322
ACH-000518,0.058538529649099995
ACH-000520,0.0531452872553
ACH-000521,0.131532993559
ACH-000522,0.11411782406099999
ACH-000524,0.049903728656800005
ACH-000527,0.22360271479899999
ACH-000528,0.152451648848
ACH-000537,0.285052013441
ACH-000541,0.256427750405
ACH-000542,0.148851940842
ACH-000544,0.12155941676200001
ACH-000545,0.284756970464
ACH-000547,0.310758122209
ACH-000548,0.150224102872
ACH-000549,-0.17271512538199998
ACH-000550,0.0158074774707
ACH-000552,0.292959322575
ACH-000556,0.184835269168
ACH-000557,0.0488497660396
ACH-000570,0.112121816895
ACH-000571,0.114117747272
ACH-000573,0.17540303164
ACH-000576,0.132854317228
ACH-000580,0.14020118684900001
ACH-000584,0.22883553458500003
ACH-000585,0.184307930673
ACH-000588,0.288947546056
ACH-000589,0.10229743050699999
ACH-000591,0.0806718663102
ACH-000593,0.143627484498
ACH-000600,0.263127706571
ACH-000601,0.0765405499048
ACH-000604,0.0250441318632
ACH-000605,0.217364222792
ACH-000606,0.188918623376
ACH-000608,0.166085652381
ACH-000614,0.09221963390799999
ACH-000616,0.15529888529000002
ACH-000618,0.10699263432
ACH-000619,0.0744244422826
ACH-000620,0.496139721053
ACH-000621,0.088899089497
ACH-000622,-0.041168344322
ACH-000623,0.122540363652
ACH-000624,0.184425666068
ACH-000627,0.13687295961100002
ACH-000630,0.153434665129
ACH-000632,0.0735225702577
ACH-000633,-0.0453784715183
ACH-000637,0.279797329694
ACH-000638,0.225002290183
ACH-000646,0.141509207138
ACH-000647,0.140461527416
ACH-000648,0.289843619793
ACH-000649,0.17918861471
ACH-000651,0.0496131789131
ACH-000652,0.110672972177
ACH-000653,0.0417425011584
ACH-000657,0.07666968628069999
ACH-000658,0.100206770157
ACH-000661,0.103751275617
ACH-000662,0.281568362415
ACH-000663,0.26118609863200004
ACH-000665,0.17202192952999998
ACH-000671,0.10842056705
ACH-000673,0.123291652351
ACH-000676,0.08843689620310001
ACH-000677,0.09736916022839999
ACH-000681,0.11854777693499999
ACH-000682,0.0793585638748
ACH-000683,0.042731720569699996
ACH-000684,0.137907376077
ACH-000688,0.0108440373188
ACH-000693,0.184759469199
ACH-000694,0.112757197332
ACH-000695,-0.061454032229699994
ACH-000696,0.14445766850199998
ACH-000697,0.37705778691299996
ACH-000699,-0.023095202339499996
ACH-000701,0.0525128267728
ACH-000706,0.0893389805345
ACH-000711,0.167396970408
ACH-000713,0.22989841863899999
ACH-000714,0.180701841208
ACH-000718,0.07203865266760001
ACH-000720,0.09038785095889999
ACH-000721,0.196283304724
ACH-000724,0.309034861349
ACH-000725,0.14239629090199998
ACH-000732,0.17608090167800003
ACH-000734,0.137844216799
ACH-000735,0.23273085831300003
ACH-000736,0.33626406737
ACH-000738,0.195120484042
ACH-000746,0.172028425273
ACH-000747,0.126486368204
ACH-000748,0.157172642947
ACH-000753,0.0285642198878
ACH-000756,0.260136798869
ACH-000757,0.22288100887099999
ACH-000758,0.13250542264
ACH-000760,0.021093980860599996
ACH-000763,0.411937057641
ACH-000764,0.0356804396067
ACH-000765,0.155687548342
ACH-000766,0.20935678376699998
ACH-000767,0.221624436652
ACH-000768,0.39447841785
ACH-000769,0.225084811265
ACH-000770,0.332777737674
ACH-000771,0.131541653938
ACH-000773,0.211142583177
ACH-000776,0.0427866424284
ACH-000777,0.10797185180400001
ACH-000778,0.21302786194899997
ACH-000781,0.124723632575
ACH-000782,-0.03441580570219999
ACH-000783,-0.058656220423099995
ACH-000784,0.0197070363323
ACH-000785,0.039971047708900004
ACH-000787,0.153366892168
ACH-000788,0.0967946313634
ACH-000791,0.837242455255
ACH-000792,0.18375331168900003
ACH-000794,0.139394551193
ACH-000796,0.383691429119
ACH-000799,0.253897085008
ACH-000800,0.06963034836689999
ACH-000802,0.12788198350500002
ACH-000804,0.044897551057900005
ACH-000805,0.34805848929600003
ACH-000809,0.21365210668200002
ACH-000810,0.0232756543346
ACH-000811,0.183047553224
ACH-000817,-0.00410552434468
ACH-000819,0.9969789621520001
ACH-000820,0.019502691410599998
ACH-000821,0.0132831891096
ACH-000822,0.285472869902
ACH-000823,0.0913782510314
ACH-000824,0.141883297401
ACH-000827,0.172984172488
ACH-000829,0.125539452107
ACH-000831,0.16020017767300002
ACH-000832,0.123136730264
ACH-000833,0.011481012494299999
ACH-000834,0.15598923382899998
ACH-000835,0.12213711944399999
ACH-000836,0.139857169072
ACH-000837,0.16229579894
ACH-000838,-0.0323711428238
ACH-000839,0.10571985314099999
ACH-000840,0.317574690312
ACH-000841,0.104167414662
ACH-000843,0.16824495708700002
ACH-000846,0.21835342837900001
ACH-000847,0.06717214662019999
ACH-000848,0.08250816399330001
ACH-000849,0.13542532241900002
ACH-000851,0.09534149051969999
ACH-000855,0.24215534038000003
ACH-000856,0.20926782714000003
ACH-000858,0.163355848529
ACH-000859,0.407157249873
ACH-000861,0.154974059211
ACH-000862,0.16743619365700002
ACH-000865,0.0053566395727299996
ACH-000866,0.103535285076
ACH-000867,0.332280374768
ACH-000869,0.271343167929
ACH-000872,0.150314038673
ACH-000873,-0.0391869309944
ACH-000876,0.142937118138
ACH-000878,0.22008084758299998
ACH-000880,0.16017100364
ACH-000881,0.224801358083
ACH-000882,0.17067022521699998
ACH-000884,-0.131083623628
ACH-000885,0.159400453457
ACH-000887,0.09765995356619998
ACH-000888,0.2585982206
ACH-000889,0.12440099486600001
ACH-000890,0.16461095894000002
ACH-000896,0.147364585256
ACH-000898,0.24908312737100002
ACH-000900,0.1046167403
ACH-000901,0.056019490810900005
ACH-000905,0.170505640874
ACH-000906,0.137752216265
ACH-000907,0.24554307827
ACH-000910,0.13010084624600002
ACH-000911,0.134475398418
ACH-000912,0.0816422338279
ACH-000913,0.181812749764
ACH-000915,0.042972263206699994
ACH-000916,0.47415759543700003
ACH-000917,0.22844155617800002
ACH-000921,0.00369194190022
ACH-000924,0.212632552199
ACH-000926,0.08641213014910001
ACH-000928,0.146891195559
ACH-000929,0.057550564601499994
ACH-000932,0.297364041282
ACH-000935,0.332966532982
ACH-000936,0.212909091761
ACH-000937,-0.029878615992200003
ACH-000938,0.257889923677
ACH-000939,0.360625617735
ACH-000941,0.124538122492
ACH-000943,0.22488721863299999
ACH-000946,0.195022249254
ACH-000947,0.114452588106
ACH-000948,0.386907568789
ACH-000950,0.112439557016
ACH-000953,0.063358445027
ACH-000957,0.297456505733
ACH-000958,0.234257953168
ACH-000960,0.189828196974
ACH-000963,0.427444512411
ACH-000968,0.25391982745499997
ACH-000969,0.161980293719
ACH-000973,0.244519530885
ACH-000974,0.126100217799
ACH-000975,0.0989121620794
ACH-000976,0.165994029739
ACH-000978,0.16487364797700002
ACH-000980,0.12835688796599998
ACH-000984,0.249507435138
ACH-000986,0.17959097049800002
ACH-000988,0.186253923912
ACH-000993,0.192375014223
ACH-000994,0.0881771959093
ACH-000996,0.309427041368
ACH-001001,0.199823155739
ACH-001020,0.276780364685
ACH-001028,0.359281984354
ACH-001031,0.192948172912
ACH-001038,0.254391806103
ACH-001048,0.258540499311
ACH-001050,0.17753894144000001
ACH-001053,0.0810138503908
ACH-001054,0.14666055803
ACH-001061,0.12116934177300001
ACH-001067,0.027654462965700004
ACH-001075,0.128038708452
ACH-001096,0.271137991107
ACH-001128,0.07268985299160001
ACH-001134,0.17908859462499999
ACH-001151,0.152840614683
ACH-001163,0.0247517468275
ACH-001164,0.28473496567699996
ACH-001173,0.169955434593
ACH-001183,0.223839320323
ACH-001184,0.197055541245
ACH-001190,0.164270096159
ACH-001192,0.149934714276
ACH-001193,0.028985879101400002
ACH-001196,0.117422025975
