,CYB561D1 (284613)
ACH-000004,-0.271698276709
ACH-000007,-0.0118699235793
ACH-000009,-0.173810668321
ACH-000011,-0.240800094031
ACH-000012,-0.20328369832
ACH-000013,-0.32763264483800003
ACH-000014,-0.596169558934
ACH-000015,-0.181266795486
ACH-000017,-0.0678990104632
ACH-000018,-0.0563766215169
ACH-000019,-0.325602046487
ACH-000021,-0.19759595391600002
ACH-000022,-0.195793724245
ACH-000025,-0.37150689411300003
ACH-000028,-0.490213663412
ACH-000030,-0.229592847779
ACH-000035,-0.450434680437
ACH-000036,-0.0524938472057
ACH-000037,-0.0191728288858
ACH-000039,0.040557480871599993
ACH-000040,-0.266820067552
ACH-000041,-0.13110415751499999
ACH-000042,-0.0429380151902
ACH-000045,-0.234166859309
ACH-000047,-0.362637873093
ACH-000052,-0.099237374263
ACH-000053,-0.137623034443
ACH-000054,-0.163874780015
ACH-000055,0.0264039054845
ACH-000060,-0.267823850966
ACH-000067,-0.304928631164
ACH-000070,0.119720757348
ACH-000075,-0.227910230126
ACH-000078,-0.210651874323
ACH-000082,-0.33655280742700006
ACH-000085,-0.0179436011169
ACH-000086,-0.324651339281
ACH-000087,-0.0743789527435
ACH-000092,-0.26116283620999997
ACH-000095,-0.12965175154
ACH-000097,-0.167693444358
ACH-000098,0.058209537557100004
ACH-000099,-0.35213520224399997
ACH-000108,-0.020336817320599998
ACH-000113,-0.189600438306
ACH-000115,0.0219812898335
ACH-000116,-0.28133235479
ACH-000118,-0.10303244522600001
ACH-000120,-0.255454066355
ACH-000123,-0.24136732867600003
ACH-000127,-0.182365946849
ACH-000128,-0.07561087438110001
ACH-000132,-0.0292268564034
ACH-000133,-0.19634387723900001
ACH-000137,-0.34622344176799996
ACH-000138,-0.12634173282199998
ACH-000142,-0.397459700631
ACH-000143,-0.16881547324299997
ACH-000146,-0.174062223952
ACH-000148,-0.112287831455
ACH-000150,-0.24616440640599999
ACH-000152,-0.198331120715
ACH-000153,-0.645951727712
ACH-000159,-0.238751809305
ACH-000160,-0.025530856521299997
ACH-000163,-0.18625685824700003
ACH-000167,-0.30541217803000004
ACH-000168,-0.038118514821599996
ACH-000169,-0.201240436657
ACH-000178,-0.09935911734780001
ACH-000182,-0.0323193146593
ACH-000183,-0.240181291697
ACH-000188,-0.31444217443000005
ACH-000189,-0.333806752326
ACH-000190,0.0007655033191830001
ACH-000198,-0.219869740092
ACH-000204,-0.23725987473299998
ACH-000206,-0.28379994086599997
ACH-000207,-0.24782351633000002
ACH-000211,-0.183073461822
ACH-000215,-0.226911875935
ACH-000221,-0.255568907469
ACH-000222,0.130313849506
ACH-000223,-0.07232464008969999
ACH-000226,-0.11550662328299999
ACH-000227,-0.342041548197
ACH-000228,-0.154916920645
ACH-000231,-0.322016645594
ACH-000232,-0.0789656053606
ACH-000233,-0.0448225000193
ACH-000234,-0.19206193060899998
ACH-000235,-0.173701699343
ACH-000237,-0.278669817958
ACH-000238,-0.06357707538150001
ACH-000243,-0.161309226171
ACH-000244,-0.326386847429
ACH-000246,-0.196853019879
ACH-000248,-0.23467433345199998
ACH-000250,-0.160432354465
ACH-000251,-0.281644187602
ACH-000253,-0.20009398596099998
ACH-000255,-0.255959601809
ACH-000256,0.0293901507413
ACH-000257,-0.0844575859075
ACH-000258,-0.0946148037867
ACH-000259,-0.23402381420600002
ACH-000260,-0.20382018798700002
ACH-000261,-0.307570317626
ACH-000262,0.014023811633799997
ACH-000263,0.011735942163200001
ACH-000264,-0.11920767921599999
ACH-000265,-0.204438212308
ACH-000266,-0.176393654177
ACH-000272,-0.377101760681
ACH-000273,-0.0223128428486
ACH-000274,-0.0459363597633
ACH-000277,-0.23698181683800001
ACH-000278,-0.324874269629
ACH-000279,-0.112352392744
ACH-000280,-0.177887782443
ACH-000281,0.124975315216
ACH-000288,-0.20463248590100003
ACH-000291,-0.23937237232900002
ACH-000293,-0.156653343367
ACH-000294,-0.0490199987335
ACH-000295,0.17582938961300001
ACH-000296,-0.6361010434100001
ACH-000302,-0.221885655646
ACH-000304,-0.20636927220100001
ACH-000307,-0.059761302844900006
ACH-000308,-0.18904403384100002
ACH-000310,-0.402470658157
ACH-000311,-0.241766090286
ACH-000312,-0.204899232362
ACH-000315,-0.103430208182
ACH-000316,-0.0688577985628
ACH-000317,-0.35277057325800004
ACH-000318,-0.0699587126113
ACH-000319,-0.308901225508
ACH-000320,-0.332044523926
ACH-000322,0.0579044182905
ACH-000323,-0.375335139029
ACH-000324,-0.17161478975699998
ACH-000329,-0.18695755342599998
ACH-000330,-0.255501120321
ACH-000331,-0.222361294354
ACH-000332,-0.16015565130999998
ACH-000334,-0.0856390765857
ACH-000335,-0.378050617549
ACH-000336,-0.239967689963
ACH-000337,-0.17007121763799998
ACH-000339,-0.27980401638700003
ACH-000341,-0.301128954262
ACH-000348,-0.28103357783599997
ACH-000350,-0.209562876477
ACH-000352,-0.32914684799000005
ACH-000356,0.10117059292099999
ACH-000361,-0.269831470396
ACH-000362,-0.152696110303
ACH-000363,-0.225093395156
ACH-000364,-0.008810792254629999
ACH-000365,-0.144224588564
ACH-000366,-0.15496788891899999
ACH-000368,-0.0594347087789
ACH-000374,-0.21212992361400002
ACH-000375,-0.0174083139547
ACH-000376,-0.283681729103
ACH-000381,-0.250387863533
ACH-000383,-0.150786771059
ACH-000387,-0.183839367868
ACH-000389,-0.03920371520430001
ACH-000390,-0.317912755172
ACH-000393,-0.273321186524
ACH-000395,-0.19349346983
ACH-000397,-0.196108842856
ACH-000401,-0.10356935277000001
ACH-000402,0.03871197141319999
ACH-000403,-0.10333563995200001
ACH-000404,-0.22342361968600002
ACH-000406,-0.126908127045
ACH-000407,-0.36966405134499997
ACH-000408,-0.580045894344
ACH-000410,-0.454288245525
ACH-000411,-0.10743245565
ACH-000414,-0.231369657117
ACH-000415,-0.20477011157299999
ACH-000416,-0.205238052722
ACH-000420,-0.020964237377400004
ACH-000421,-0.257757849042
ACH-000424,-0.305684278054
ACH-000425,-0.169234904784
ACH-000426,-0.0661107497901
ACH-000427,-0.0779957040357
ACH-000433,-0.379915657165
ACH-000436,-0.261060406668
ACH-000444,-0.0173430317179
ACH-000445,-0.08767215424010001
ACH-000448,-0.189851694078
ACH-000450,0.10522686561899999
ACH-000452,-0.0322505927192
ACH-000454,-0.181341638818
ACH-000458,-0.231023832779
ACH-000459,-0.0519517132194
ACH-000460,-0.138481859945
ACH-000461,-0.188350867526
ACH-000463,-0.182610346775
ACH-000464,-0.40936070304300004
ACH-000466,-0.286137318004
ACH-000467,-0.336729881753
ACH-000468,-0.0914055980105
ACH-000469,-0.11949464168299999
ACH-000470,0.077098874106
ACH-000471,-0.151425662382
ACH-000472,-0.0834260765885
ACH-000473,-0.012840270333100002
ACH-000475,-0.160477862075
ACH-000476,-0.153420970032
ACH-000477,-0.214997848647
ACH-000480,-0.226084648759
ACH-000481,-0.383832142324
ACH-000483,0.08533712405999999
ACH-000484,0.18493470241999999
ACH-000485,-0.28137490997
ACH-000486,-0.322317089215
ACH-000487,-0.13051189409000002
ACH-000488,-0.0227720789855
ACH-000490,-0.0824284882758
ACH-000491,-0.141316092846
ACH-000495,-0.378251410066
ACH-000496,-0.377719054681
ACH-000499,-0.21366785584399997
ACH-000500,0.0181738611742
ACH-000502,-0.180683417881
ACH-000503,0.156961346508
ACH-000505,-0.23244150545400002
ACH-000507,-0.18826460451
ACH-000510,-0.24442301203699998
ACH-000511,-0.20104574702999997
ACH-000512,-0.23083315424000003
ACH-000516,-0.287670611719
ACH-000517,-0.170147728739
ACH-000518,-0.116801126474
ACH-000520,-0.23100890111699998
ACH-000521,-0.194086614626
ACH-000522,-0.40464787185999995
ACH-000524,-0.0709380937434
ACH-000527,-0.044956185868100004
ACH-000528,-0.09486934048560001
ACH-000537,-0.17469973311700002
ACH-000541,-0.13057372125800001
ACH-000542,-0.132454960122
ACH-000544,-0.14888654167999998
ACH-000545,-0.234821098815
ACH-000547,-0.26930327273000004
ACH-000548,-0.0749380085616
ACH-000549,-0.427830295766
ACH-000550,-0.017621990013700004
ACH-000552,-0.392301132571
ACH-000556,-0.149473026022
ACH-000557,-0.178823082322
ACH-000570,-0.150463210732
ACH-000571,-0.0178043716954
ACH-000573,-0.12142044130000001
ACH-000576,-0.22633345793499998
ACH-000580,-0.0435258323919
ACH-000584,-0.103412672301
ACH-000585,-0.20796035997
ACH-000588,-0.23088683979200003
ACH-000589,-0.233007442753
ACH-000591,-0.206719868153
ACH-000593,-0.228717798802
ACH-000600,-0.145786290985
ACH-000601,-0.101978481898
ACH-000604,-0.058158101462000004
ACH-000605,-0.757958252359
ACH-000606,-0.201219458572
ACH-000608,-0.10235839669800001
ACH-000614,-0.108310038498
ACH-000616,-0.124845418318
ACH-000618,-0.24090321993099997
ACH-000619,-0.104871019062
ACH-000620,-0.202388457721
ACH-000621,-0.303409053531
ACH-000622,-0.012544736122700002
ACH-000623,-0.152912560117
ACH-000624,-0.19368593456099997
ACH-000627,-0.264289977293
ACH-000630,-0.132211825059
ACH-000632,-0.207061964394
ACH-000633,0.027062995540999998
ACH-000637,-0.00232155435613
ACH-000638,-0.208376038562
ACH-000646,-0.093904115688
ACH-000647,-0.18687626858399997
ACH-000648,-0.520923208196
ACH-000649,-0.136129815905
ACH-000651,-0.335513885891
ACH-000652,-0.39698993910400004
ACH-000653,-0.247379646449
ACH-000657,-0.17633857095400002
ACH-000658,-0.128177669137
ACH-000661,-0.00875112873297
ACH-000662,-0.109627074606
ACH-000663,-0.116516998317
ACH-000665,-0.18759176825100002
ACH-000671,-0.314062104941
ACH-000673,-0.11549947273700001
ACH-000676,-0.35246865886699996
ACH-000677,-0.203835818639
ACH-000681,-0.11680583569599999
ACH-000682,-0.0625407846126
ACH-000683,-0.170742747804
ACH-000684,-0.365709535386
ACH-000688,-0.18487309962200002
ACH-000693,-0.34364022808899997
ACH-000694,-0.0473672071425
ACH-000695,-0.36540150310900005
ACH-000696,-0.257856425141
ACH-000697,-0.154159825065
ACH-000699,-0.163486010945
ACH-000701,-0.151581955474
ACH-000706,-0.347609152752
ACH-000711,-0.08495803142000001
ACH-000713,-0.180876853969
ACH-000714,-0.24760703421500002
ACH-000718,-0.218650813501
ACH-000720,-0.212833374911
ACH-000721,-0.368860065831
ACH-000724,-0.168193757629
ACH-000725,-0.10307970308100001
ACH-000732,-0.136508040714
ACH-000734,-0.337873002184
ACH-000735,-0.13940261269999998
ACH-000736,-0.300561613594
ACH-000738,-0.14354768402
ACH-000746,-0.196225470385
ACH-000747,-0.253002545857
ACH-000748,-0.113415318356
ACH-000753,-0.271586964777
ACH-000756,-0.0574959426743
ACH-000757,-0.417781810327
ACH-000758,-0.30532633938000003
ACH-000760,-0.0640160059103
ACH-000763,-0.092461289362
ACH-000764,-0.237398765084
ACH-000765,-0.11405838653400001
ACH-000766,-0.261844134036
ACH-000767,0.054565872196
ACH-000768,-0.09062626570599999
ACH-000769,-0.0581388880019
ACH-000770,-0.276701370058
ACH-000771,-0.164705728782
ACH-000773,-0.067045868718
ACH-000776,-0.311485041818
ACH-000777,-0.0996411534085
ACH-000778,-0.17914190138
ACH-000781,-0.0140732980377
ACH-000782,-0.123762508903
ACH-000783,-0.464340024413
ACH-000784,-0.13511300285800001
ACH-000785,-0.372021382671
ACH-000787,-0.0954752070909
ACH-000788,-0.167900018017
ACH-000791,-0.262263288869
ACH-000792,-0.197266752784
ACH-000794,-0.22146647173700001
ACH-000796,-0.278629700383
ACH-000799,-0.202935466529
ACH-000800,-0.22970190445500002
ACH-000802,-0.22608663785900002
ACH-000804,-0.665074160997
ACH-000805,-0.18550645969300003
ACH-000809,-0.23890285766199998
ACH-000810,-0.408518102554
ACH-000811,-0.34199140445299997
ACH-000817,-0.244936764577
ACH-000819,-0.00391866987061
ACH-000820,0.319297278591
ACH-000821,-0.28601234313
ACH-000822,-0.048977904725699996
ACH-000823,-0.119579278402
ACH-000824,-0.10531707510199999
ACH-000827,-0.14151932061699998
ACH-000829,-0.0985171605635
ACH-000831,-0.229868156812
ACH-000832,-0.115255404265
ACH-000833,-0.331279188054
ACH-000834,-0.18291779693100002
ACH-000835,-0.233007453365
ACH-000836,-0.239599150432
ACH-000837,-0.274170336143
ACH-000838,-0.0575308772622
ACH-000839,-0.24306854873599998
ACH-000840,-0.0990860239944
ACH-000841,-0.41670605850599995
ACH-000843,-0.16566642693
ACH-000846,-0.337604800397
ACH-000847,-0.25864350485
ACH-000848,-0.145483659465
ACH-000849,-0.270950030801
ACH-000851,-0.274295795937
ACH-000855,-0.346632421422
ACH-000856,-0.13570848880699998
ACH-000858,0.014820472099600001
ACH-000859,-0.231519526942
ACH-000861,-0.151284119578
ACH-000862,-0.00048407767624400005
ACH-000865,-0.187533351069
ACH-000866,-0.109531322029
ACH-000867,-0.17680441005
ACH-000869,-0.315178802334
ACH-000872,-0.28802076209800004
ACH-000873,-0.286474020026
ACH-000876,-0.0468807313845
ACH-000878,-0.196951692002
ACH-000880,-0.0033058145447499997
ACH-000881,-0.23384685075699999
ACH-000882,-0.336754168591
ACH-000884,-0.175773730208
ACH-000885,0.100895669203
ACH-000887,-0.275569951262
ACH-000888,-0.230720129701
ACH-000889,-0.152443474815
ACH-000890,-0.15622441558
ACH-000896,-0.320532468418
ACH-000898,-0.20956766665399998
ACH-000900,0.019731819095000002
ACH-000901,-0.12861036565700001
ACH-000905,-0.291459383167
ACH-000906,-0.210317811793
ACH-000907,-0.115462720219
ACH-000910,-0.056956650486900004
ACH-000911,-0.0816482837539
ACH-000912,-0.22063142806999997
ACH-000913,-0.11573464418299999
ACH-000915,-0.26259914053800004
ACH-000916,0.49230354818300004
ACH-000917,-0.17630881683699998
ACH-000921,-0.10506952795
ACH-000924,-0.025056530007799997
ACH-000926,-0.12872592547199999
ACH-000928,0.00078856364975
ACH-000929,-0.00347015570899
ACH-000932,-0.17897511971000002
ACH-000935,-0.127767337608
ACH-000936,-0.297500083688
ACH-000937,-0.12947440658099998
ACH-000938,0.025137060117900005
ACH-000939,-0.302531602884
ACH-000941,-0.023334137960299997
ACH-000943,-0.09788992011219999
ACH-000946,-0.255167201029
ACH-000947,-0.20919865478900002
ACH-000948,-0.205932439009
ACH-000950,-0.125397433881
ACH-000953,-0.09301882838160001
ACH-000957,-0.043218996096900004
ACH-000958,-0.0557222950288
ACH-000960,-0.018091551461
ACH-000963,-0.158740632832
ACH-000968,-0.142120397481
ACH-000969,-0.254422390897
ACH-000973,-0.26030106270799996
ACH-000974,-0.118821354099
ACH-000975,-0.146977474364
ACH-000976,-0.309258938393
ACH-000978,-0.339249099476
ACH-000980,-0.229839859265
ACH-000984,0.09909381269680001
ACH-000986,-0.179503637287
ACH-000988,-0.0774490972582
ACH-000993,0.012929673189100002
ACH-000994,-0.34262479154799996
ACH-000996,-0.171305363193
ACH-001001,-0.44108987581299997
ACH-001020,-0.138668536615
ACH-001028,-0.16815632216600002
ACH-001031,-0.19731899412999998
ACH-001038,-0.088170129284
ACH-001048,-0.35097661257
ACH-001050,-0.216009033169
ACH-001053,-0.11089217457900001
ACH-001054,-0.303506825786
