,OOSP2 (219990)
ACH-000004,-0.0863788411597
ACH-000007,0.0016777409807999999
ACH-000009,0.071522617865
ACH-000011,-0.10335857803099999
ACH-000012,-0.212859695826
ACH-000013,-0.0618621969625
ACH-000014,-0.013679720261799998
ACH-000015,-0.10346758234799999
ACH-000017,-0.14096902966
ACH-000018,-0.346022195186
ACH-000019,0.0939425687052
ACH-000021,-0.0500365231336
ACH-000022,-0.189243675115
ACH-000025,0.0533052343504
ACH-000028,-0.10786306450899999
ACH-000030,-0.10506947475199999
ACH-000035,-0.213846662564
ACH-000036,-0.19131860475
ACH-000037,-0.25401442354200005
ACH-000039,-0.0412687360198
ACH-000040,-0.24743104258200002
ACH-000041,-0.030630650581799996
ACH-000042,-0.133362075353
ACH-000045,-0.0837479517794
ACH-000047,-0.010831807926000001
ACH-000052,-0.183388064744
ACH-000053,-0.137456940697
ACH-000054,-0.0414557715007
ACH-000055,0.024682799297700002
ACH-000060,-0.0914284929416
ACH-000067,0.107475425103
ACH-000070,-0.113512203637
ACH-000075,-0.370010939927
ACH-000078,0.0206671051737
ACH-000082,-0.149256207385
ACH-000085,-0.048801443035900005
ACH-000086,-0.179702890045
ACH-000087,0.051282827993
ACH-000092,-0.052436845818
ACH-000095,-0.04865012792719999
ACH-000097,-0.050359568996699994
ACH-000098,-0.12612371535800002
ACH-000099,-0.121573157984
ACH-000108,-0.013211788288000001
ACH-000113,0.0285513851694
ACH-000115,-0.029209206507799998
ACH-000116,-0.214822804837
ACH-000118,-0.220649060446
ACH-000120,-0.0808263618655
ACH-000123,-0.116947084353
ACH-000127,-0.124047169775
ACH-000128,-0.0917713172508
ACH-000132,-0.0723928651649
ACH-000133,-0.0120420340365
ACH-000137,-0.0403437715104
ACH-000138,-0.161403105956
ACH-000142,-0.366625724387
ACH-000143,-0.0642363083826
ACH-000146,0.000715247688607
ACH-000148,-0.106714696289
ACH-000150,-0.42900461144599994
ACH-000152,-0.08004679338739999
ACH-000153,0.0643105858684
ACH-000159,-0.151672832956
ACH-000160,-0.17851738621399998
ACH-000163,-0.284315484265
ACH-000167,-0.42590919761
ACH-000168,-0.34012015276100005
ACH-000169,0.0420817535051
ACH-000178,-0.18276502175099998
ACH-000182,-0.29536582202100004
ACH-000183,-0.23416125162700002
ACH-000188,-0.10803712457800001
ACH-000189,-0.0674329177186
ACH-000190,0.0356923103057
ACH-000198,-0.158373130328
ACH-000204,-0.213973145688
ACH-000206,-0.019828303617499998
ACH-000207,-0.42074019619099995
ACH-000211,-0.080413662994
ACH-000215,-0.103804642007
ACH-000221,-0.0934641671449
ACH-000222,-0.18458266750100003
ACH-000223,-0.13083582052200002
ACH-000226,-0.212913187557
ACH-000227,-0.128852394269
ACH-000228,-0.0630635571423
ACH-000231,-0.0653587675271
ACH-000232,-0.155632317897
ACH-000233,-0.12938640553300002
ACH-000234,-0.0440870638404
ACH-000235,-0.08840647224210002
ACH-000237,0.013690621852899999
ACH-000238,0.0124443031379
ACH-000243,0.00857648814163
ACH-000244,0.338362748304
ACH-000246,0.132833033103
ACH-000248,-0.18458793470100002
ACH-000250,-0.16689748810900001
ACH-000251,0.140870056838
ACH-000253,-0.10119441853
ACH-000255,-0.10504147088
ACH-000256,-0.10363690554600001
ACH-000257,0.0021951867741
ACH-000258,-0.235025560798
ACH-000259,0.00482603635426
ACH-000260,-0.0825672810205
ACH-000261,-0.22916924913400002
ACH-000262,0.0205344786894
ACH-000263,-0.135343330955
ACH-000264,-0.158989211245
ACH-000265,-0.0596204626221
ACH-000266,-0.0840928930021
ACH-000272,-0.234033953045
ACH-000273,-0.126021871558
ACH-000274,0.08477239865830001
ACH-000277,-0.055469984972900004
ACH-000278,0.18410406346500002
ACH-000279,-0.0389378312512
ACH-000280,-0.013553559728899999
ACH-000281,-0.0977414982777
ACH-000288,-0.125666383907
ACH-000291,-0.040313644146
ACH-000293,-0.25337178025400003
ACH-000294,-0.0316270086586
ACH-000295,-0.22249774250100002
ACH-000296,-0.169614443581
ACH-000302,-0.0429627543498
ACH-000304,0.315799507377
ACH-000307,-0.16785065147999997
ACH-000308,-0.0996521802357
ACH-000310,-0.225274656943
ACH-000311,-0.0446495795278
ACH-000312,0.0718451057729
ACH-000315,0.0539598577435
ACH-000316,-0.197052288265
ACH-000317,-0.006907242504390001
ACH-000318,-0.15899095820599998
ACH-000319,-0.0994478709772
ACH-000320,0.19728268982299998
ACH-000322,-0.133423846012
ACH-000323,0.036164813602900005
ACH-000324,-0.030932212859
ACH-000329,0.0134383063702
ACH-000330,-0.139088604822
ACH-000331,-0.0625106380107
ACH-000332,0.023203484747
ACH-000334,-0.48384596268299995
ACH-000335,-0.349851493282
ACH-000336,-0.078755539016
ACH-000337,-0.0840077735077
ACH-000339,-0.090040504355
ACH-000341,-0.159987315109
ACH-000348,-0.0607688001426
ACH-000350,-0.034903281101599994
ACH-000352,-0.0561232248537
ACH-000356,-0.390787178172
ACH-000361,-0.0377690221328
ACH-000362,-0.111072414619
ACH-000363,-0.08371685597910002
ACH-000364,-0.0566322056935
ACH-000365,-0.161243763815
ACH-000366,-0.195406533642
ACH-000368,-0.216330509257
ACH-000374,-0.18530690407000003
ACH-000375,-0.185302786743
ACH-000376,-0.125010138675
ACH-000381,-0.028954613489900003
ACH-000383,-0.153952015303
ACH-000387,-0.0490248038311
ACH-000389,0.0996429325604
ACH-000390,-0.163947669353
ACH-000393,-0.0209178584657
ACH-000395,-0.10715357715900001
ACH-000397,-0.173097953732
ACH-000401,-0.427662121686
ACH-000402,-0.179943048949
ACH-000403,-0.09035057383760002
ACH-000404,-0.588953424487
ACH-000406,-0.15133913211799999
ACH-000407,-0.0437946603964
ACH-000408,-0.265031860128
ACH-000410,-0.0600170272289
ACH-000411,-0.151131759702
ACH-000414,0.043984147492000004
ACH-000415,-0.126812721738
ACH-000416,-0.159873582434
ACH-000420,0.0174921213485
ACH-000421,-0.144905803281
ACH-000424,-0.127427602248
ACH-000425,-0.0177687886708
ACH-000426,-0.205705583571
ACH-000427,-0.329062005437
ACH-000433,-0.313560750157
ACH-000436,-0.0847635944948
ACH-000444,0.046912464648900004
ACH-000445,-0.23281821779
ACH-000448,0.131865237302
ACH-000450,-0.17590651859499998
ACH-000452,-0.11528436071900001
ACH-000454,-0.298270360039
ACH-000458,-0.0866824851738
ACH-000459,-0.0843177103637
ACH-000460,-0.0157921527232
ACH-000461,-0.580861201789
ACH-000463,0.0966248775549
ACH-000464,-0.196505198323
ACH-000466,-0.205179484967
ACH-000467,-0.163096082546
ACH-000468,-0.00554549956013
ACH-000469,-0.248983011864
ACH-000470,-0.323155667207
ACH-000471,-0.0300370701827
ACH-000472,-0.07519389886280001
ACH-000473,0.0845260139604
ACH-000475,-0.0180090662292
ACH-000476,-0.05109789398080001
ACH-000477,-0.115922847819
ACH-000480,-0.0856654644862
ACH-000481,-0.200925919627
ACH-000483,-0.0784456389108
ACH-000484,-0.23635194128000003
ACH-000485,-0.209266865445
ACH-000486,-0.173102151017
ACH-000487,-0.189526537182
ACH-000488,-0.06465325174440001
ACH-000490,-0.119587280981
ACH-000491,0.0325963907921
ACH-000495,0.029147883379599997
ACH-000496,-0.0646252272869
ACH-000499,-0.223096671609
ACH-000500,-0.206862920379
ACH-000502,-0.050066608521600005
ACH-000503,-0.136256040271
ACH-000505,-0.27537438474
ACH-000507,-0.155074058525
ACH-000510,-0.043026264352299996
ACH-000511,-0.190520183556
ACH-000512,-0.270073616585
ACH-000516,0.0592084950122
ACH-000517,-0.055476028618
ACH-000518,-0.0953815543485
ACH-000520,-0.240414786217
ACH-000521,-0.00266105672635
ACH-000522,-0.08238722272039999
ACH-000524,-0.146553514595
ACH-000527,-0.012532857881100002
ACH-000528,-0.0763034312161
ACH-000537,-0.043183461528799996
ACH-000541,-0.159552199494
ACH-000542,-0.07935097289460001
ACH-000544,-0.109702789425
ACH-000545,-0.426266183535
ACH-000547,-0.33122124591999996
ACH-000548,-0.258492625801
ACH-000549,0.0280796090019
ACH-000550,0.0644341954242
ACH-000552,-0.0480789262931
ACH-000556,-0.21183572211100002
ACH-000557,-0.0582004212161
ACH-000570,-0.0407445481028
ACH-000571,-0.11132956091499999
ACH-000573,-0.19888653758900002
ACH-000576,-0.197698818708
ACH-000580,-0.0799769828252
ACH-000584,-0.07910488603350001
ACH-000585,-0.126953506187
ACH-000588,-0.163317215691
ACH-000589,-0.0737847638392
ACH-000591,0.0338217551885
ACH-000593,-0.0995898680793
ACH-000600,-0.11601989139900001
ACH-000601,-0.06714178674549999
ACH-000604,0.265514593442
ACH-000605,-0.029773301617
ACH-000606,-0.08032769999999999
ACH-000608,-0.263281828155
ACH-000614,-0.13983875944399998
