,CREG1 (8804)
ACH-000004,-0.375548262003
ACH-000007,-0.049107269002099996
ACH-000009,-0.123136977269
ACH-000011,-0.241749906756
ACH-000012,-0.0476160191153
ACH-000013,-0.045331825436699995
ACH-000014,0.059425459820099995
ACH-000015,-0.0718097420187
ACH-000017,-0.11088572541
ACH-000018,-0.0368918427309
ACH-000019,0.163103724035
ACH-000021,-0.051586883012800004
ACH-000022,-0.107467003982
ACH-000025,-0.279875967748
ACH-000028,0.0410153432395
ACH-000030,-0.0504590428705
ACH-000035,-0.0944792737864
ACH-000036,-0.114432495691
ACH-000037,-0.0436943388865
ACH-000039,-0.23658733062600001
ACH-000040,-0.027966094017400002
ACH-000041,0.049723933191099995
ACH-000042,0.129133941097
ACH-000045,0.0366182267256
ACH-000047,-0.308529582918
ACH-000052,-0.17966079742
ACH-000053,-0.17355320737399998
ACH-000054,-0.0639864526987
ACH-000055,-0.027660192391400003
ACH-000060,-0.055736591246499996
ACH-000067,-0.100579353564
ACH-000070,-0.315433695771
ACH-000075,-0.213310453093
ACH-000078,0.065373958648
ACH-000082,-0.00735480450401
ACH-000085,0.00451459916318
ACH-000086,-0.24257771583
ACH-000087,0.061860419518999996
ACH-000092,-0.09714944901139999
ACH-000095,-0.230882152627
ACH-000097,-0.0291060281127
ACH-000098,-0.0648661179394
ACH-000099,0.0399411778582
ACH-000108,0.100144591503
ACH-000113,-0.264992305311
ACH-000115,0.0542043842244
ACH-000116,-0.024734026002599996
ACH-000118,0.199655015357
ACH-000120,0.051003330751800004
ACH-000123,-0.11098059560999998
ACH-000127,0.00572404526391
ACH-000128,0.12387990052799999
ACH-000132,-0.212711070465
ACH-000133,-0.0322968736076
ACH-000137,-0.10419901667000002
ACH-000138,0.109460257181
ACH-000142,0.0693055394722
ACH-000143,0.0545203919164
ACH-000146,-0.0862976889435
ACH-000148,-0.077649655137
ACH-000150,-0.19020753335
ACH-000152,-0.0830331437041
ACH-000153,-0.24446930378000004
ACH-000159,-0.21873123241300002
ACH-000160,0.378540915661
ACH-000163,0.0329713978861
ACH-000167,0.30847880594300003
ACH-000168,0.12369751200099999
ACH-000169,-0.068579998064
ACH-000178,0.00365044233371
ACH-000182,0.052332116672199995
ACH-000183,-0.17678426858
ACH-000188,0.007416935239039999
ACH-000189,0.0805582190471
ACH-000190,0.23154426607099998
ACH-000198,-0.0313891529913
ACH-000204,-0.52470152494
ACH-000206,-0.0937764531758
ACH-000207,0.0338088825237
ACH-000211,-0.027264389865799998
ACH-000215,-0.050947016018500005
ACH-000221,0.0793752270601
ACH-000222,0.146431937584
ACH-000223,-0.210152706001
ACH-000226,-0.167434571239
ACH-000227,0.301112149228
ACH-000228,-0.153057423209
ACH-000231,-0.149850232315
ACH-000232,-0.204962179454
ACH-000233,0.0858808619726
ACH-000234,-0.10772649580700001
ACH-000235,-0.063085926541
ACH-000237,0.133486047582
ACH-000238,-0.019045081154200002
ACH-000243,0.0660400517753
ACH-000244,0.18323085650899998
ACH-000246,-0.147695315293
ACH-000248,-0.181977728781
ACH-000250,0.00489269399746
ACH-000251,-0.260408981242
ACH-000253,0.0655296900664
ACH-000255,-0.198769328664
ACH-000256,0.011139364928700001
ACH-000257,-0.38719422677000004
ACH-000258,-0.0679911723126
ACH-000259,0.020647353515299997
ACH-000260,-0.0351057425719
ACH-000261,-0.0819501717888
ACH-000262,-0.042344951153499996
ACH-000263,0.050260035903
ACH-000264,-0.157261929292
ACH-000265,-0.0767173177678
ACH-000266,0.0123355969231
ACH-000272,-0.284924061256
ACH-000273,-0.220249335528
ACH-000274,-0.0700790488744
ACH-000277,-0.12782947236199999
ACH-000278,0.218843700143
ACH-000279,0.018159474215200002
ACH-000280,-0.014723030452100001
ACH-000281,0.164867300483
ACH-000288,-0.00846962186632
ACH-000291,-0.136901273632
ACH-000293,0.0972597619468
ACH-000294,-0.0342074032337
ACH-000295,-0.10436974027999998
ACH-000296,-0.072766072689
ACH-000302,-0.0689830984037
ACH-000304,0.322710883942
ACH-000307,-0.115053657729
ACH-000308,-0.204114919624
ACH-000310,-0.00832049283895
ACH-000311,-0.208763488786
ACH-000312,0.07199439470369999
ACH-000315,0.0932088796775
ACH-000316,-0.142865578613
ACH-000317,-0.141251474605
ACH-000318,-0.097570583551
ACH-000319,0.0324501533007
ACH-000320,0.12748521926200002
ACH-000322,-0.213740171111
ACH-000323,-0.177806501089
ACH-000324,-0.179089116972
ACH-000329,-0.0807389667074
ACH-000330,0.0207454967859
ACH-000331,-0.135006949484
ACH-000332,0.033757086150799996
ACH-000334,-0.233726081558
ACH-000335,-0.0489209982758
ACH-000336,-0.0370399868944
ACH-000337,-0.29419992992
ACH-000339,-0.0683652842729
ACH-000341,-0.09884689090269999
ACH-000348,-0.0372147815751
ACH-000350,0.08355202763519999
ACH-000352,0.0786871228941
ACH-000356,-0.40525305372299997
ACH-000361,-0.17206754212900002
ACH-000362,0.101565295033
ACH-000363,0.042245761788400005
ACH-000364,0.08735791414460002
ACH-000365,-0.050210693589
ACH-000366,0.0161490934918
ACH-000368,0.0992481780947
ACH-000374,0.173990484534
ACH-000375,0.03764801092219999
ACH-000376,-0.043284062969
ACH-000381,-0.165129914801
ACH-000383,-0.121283979386
