,TECPR1 (25851)
ACH-000004,-0.0346531117292
ACH-000007,-0.14071960125299998
ACH-000009,-0.161697467562
ACH-000011,-0.133233749179
ACH-000012,-0.09574225998189999
ACH-000013,-0.135934775239
ACH-000014,0.0620905686291
ACH-000015,-0.08299054981989999
ACH-000017,-0.0751795820506
ACH-000018,-0.0555333340735
ACH-000019,-0.164313726255
ACH-000021,-0.31602024539
ACH-000022,0.100634406444
ACH-000025,-0.0592375238742
ACH-000028,-0.0537447775765
ACH-000030,-0.10891450831800001
ACH-000035,-0.13634704721
ACH-000036,-0.0636122579121
ACH-000037,0.11329336695699999
ACH-000039,-0.10580711659499999
ACH-000040,0.0205644654291
ACH-000041,-0.30969149048
ACH-000042,-0.146210522502
ACH-000045,0.0336268998647
ACH-000047,-0.117616411282
ACH-000052,-0.238237842734
ACH-000053,-0.053238867513
ACH-000054,-0.0971296288125
ACH-000055,0.013346573831
ACH-000060,-0.101357193824
ACH-000067,-0.0684808411817
ACH-000070,-0.117877014433
ACH-000075,-0.0618470409602
ACH-000078,-0.027252503172599998
ACH-000082,0.0187599280835
ACH-000085,0.0466670193285
ACH-000086,0.12204683142999999
ACH-000087,-0.227633058092
ACH-000092,0.041112840893800004
ACH-000095,-0.0209838191052
ACH-000097,-0.0722484587928
ACH-000098,-0.152116927406
ACH-000099,-0.00832464643758
ACH-000108,-0.09083654533939998
ACH-000113,-0.0296498865125
ACH-000115,0.0165122542414
ACH-000116,-0.020638647778099997
ACH-000118,0.017540939171
ACH-000120,0.117588059965
ACH-000123,-0.131639499593
ACH-000127,-6.72434139861e-05
ACH-000128,-0.239593231631
ACH-000132,0.0050819378491
ACH-000133,-0.127379540072
ACH-000137,-0.041018723581
ACH-000138,-0.0773451659038
ACH-000142,-0.333420525384
ACH-000143,0.0594994817261
ACH-000146,-0.0748828210956
ACH-000148,-0.08445304930500001
ACH-000150,-0.0259552575919
ACH-000152,-0.06767949734569999
ACH-000153,0.125765669467
ACH-000159,-0.290555193981
ACH-000160,-0.09129314898980001
ACH-000163,-0.0146716801075
ACH-000167,0.19447589577799998
ACH-000168,-0.101273758205
ACH-000169,0.0353795501367
ACH-000178,-0.0556131883249
ACH-000182,-0.11906003072100001
ACH-000183,0.061948424994199995
ACH-000188,-0.160982632582
ACH-000189,0.0523069715076
ACH-000190,0.158201009173
ACH-000198,-0.0532055040355
ACH-000204,0.12233107230599999
ACH-000206,0.029351992163999998
ACH-000207,0.25626602064599996
ACH-000211,-0.0647758637656
ACH-000215,-0.0939232508757
ACH-000221,-0.307041695319
ACH-000222,-0.40680869912699996
