,OPCML (4978)
ACH-000004,-0.15637913105100001
ACH-000007,0.0241480573946
ACH-000009,-0.09638517163629999
ACH-000011,0.234211175064
ACH-000012,-0.00890020885842
ACH-000013,0.0629709393333
ACH-000014,0.0975861192392
ACH-000015,0.18114683432700002
ACH-000017,0.186794357324
ACH-000018,0.06631049817660001
ACH-000019,-0.00328235287668
ACH-000021,0.164781092468
ACH-000022,0.11944829795800001
ACH-000025,0.0202362628719
ACH-000028,0.24977071128400002
ACH-000030,0.006052462123859999
ACH-000035,0.0853923772743
ACH-000036,-0.08529759474479999
ACH-000037,0.019072366205099996
ACH-000039,-0.08807494533119999
ACH-000040,0.0505084420988
ACH-000041,-0.08797197933630001
ACH-000042,0.113087866974
ACH-000045,0.139212694425
ACH-000047,0.0894755025082
ACH-000052,0.112329117897
ACH-000053,-0.00466602110745
ACH-000054,-0.0547094377157
ACH-000055,0.117468065941
ACH-000060,0.0106623875278
ACH-000067,0.00378663352682
ACH-000070,0.18145758821199998
ACH-000075,-0.10317344261900001
ACH-000078,-0.0624683343069
ACH-000082,0.110479834377
ACH-000085,0.358808799762
ACH-000086,0.00103714842672
ACH-000087,0.11199923989499999
ACH-000092,0.16572793562899998
ACH-000095,0.08314106784260002
ACH-000097,0.0677632982849
ACH-000098,0.08431530297350001
ACH-000099,0.07687087592
ACH-000108,-0.034938600678599996
ACH-000113,-0.0382085359944
ACH-000115,0.159509803679
ACH-000116,0.0253497956519
ACH-000118,0.0393205927569
ACH-000120,-0.140412924701
ACH-000123,0.00972860051048
ACH-000127,0.0397606734571
ACH-000128,0.0972828289304
ACH-000132,-0.052744773363699995
ACH-000133,0.0109369977587
ACH-000137,-0.146582850574
ACH-000138,-0.0361085311602
ACH-000142,-0.020152252356400002
ACH-000143,-0.07186015287860001
ACH-000146,-0.07168586927830001
ACH-000148,0.015210185230399999
ACH-000150,-0.0352523981432
ACH-000152,0.046889326162400005
ACH-000153,0.126146794035
ACH-000159,0.0319662295834
ACH-000160,0.0480793783587
ACH-000163,0.08921409525789999
ACH-000167,-0.051288273491
ACH-000168,0.10855656447999999
ACH-000169,0.0905934818217
ACH-000178,0.00210039830017
ACH-000182,0.180151534016
ACH-000183,-0.08654714657950001
ACH-000188,-0.124656172913
ACH-000189,-0.206149118354
ACH-000190,-0.19949465750700002
ACH-000198,0.055787173924799996
ACH-000204,0.165044457355
ACH-000206,0.05799323466569999
ACH-000207,-0.078822610404
ACH-000211,0.0985354685727
ACH-000215,0.049745623273
ACH-000221,-0.0899357478038
ACH-000222,-0.107409276522
ACH-000223,0.06398854489019999
ACH-000226,0.053284607729900006
ACH-000227,-0.090594738062
ACH-000228,0.17193310739599998
ACH-000231,0.006671045122689999
ACH-000232,-0.057095013474699995
ACH-000233,0.0962434695053
ACH-000234,0.0749399331527
ACH-000235,0.0612132800022
ACH-000237,-0.0633760435693
ACH-000238,0.042765497612699994
ACH-000243,0.168203999201
ACH-000244,0.165571574587
ACH-000246,0.0935268902619
ACH-000248,-0.017134530981999997
ACH-000250,0.006128306066310001
ACH-000251,0.141110893424
ACH-000253,0.006378048112709999
ACH-000255,0.0687824342561
ACH-000256,-0.025666777308999997
ACH-000257,-0.136316691444
ACH-000258,-0.09396532405989999
ACH-000259,-0.00862187704285
ACH-000260,-0.00463171423761
ACH-000261,0.14610572757999998
ACH-000262,0.164608456624
ACH-000263,-0.388961866897
ACH-000264,-0.0110014882789
ACH-000265,0.105163104184
ACH-000266,0.0261016583093
ACH-000272,0.010315308197299998
ACH-000273,-0.117725247521
ACH-000274,0.037134847368000004
ACH-000277,-0.013487040326799999
ACH-000278,0.0506047229945
ACH-000279,-0.054514090142199996
ACH-000280,-0.0300515074708
ACH-000281,-0.168382067701
ACH-000288,0.033099078287999996
ACH-000291,-0.026731001625900003
ACH-000293,0.142241201902
ACH-000294,-0.250340881415
ACH-000295,0.0434081539597
ACH-000296,0.190780203319
ACH-000302,0.0412516609476
ACH-000304,0.048092121626
ACH-000307,0.103642747702
ACH-000308,0.101789193763
ACH-000310,0.151529806705
ACH-000311,-0.067279332318
ACH-000312,-0.117759885429
ACH-000315,-0.240766988033
ACH-000316,0.0514291154879
ACH-000317,-0.251153331854
ACH-000318,-0.102923700896
ACH-000319,-0.281303308968
ACH-000320,-0.0059809030828999995
ACH-000322,0.0148485511114
ACH-000323,0.308397267428
ACH-000324,0.054722037976400004
ACH-000329,0.094512116414
ACH-000330,0.19398994086500002
ACH-000331,0.214654238629
ACH-000332,0.00418406780544
ACH-000334,-0.06461649435359999
ACH-000335,0.417779064242
ACH-000336,0.187350093702
ACH-000337,0.10077403848099999
ACH-000339,0.0668832233234
ACH-000341,0.059922405155
ACH-000348,0.184805053695
ACH-000350,-0.0713492339616
ACH-000352,0.0946542785043
ACH-000356,0.234479607398
ACH-000361,-0.098893772773
ACH-000362,-0.0168960924556
ACH-000363,-0.0382433202674
ACH-000364,0.0217984774716
ACH-000365,-0.0247121837394
ACH-000366,-0.00185752122936
ACH-000368,0.08951751162110001
ACH-000374,-0.19621966256200002
ACH-000375,0.0562034156056
ACH-000376,0.107148276758
ACH-000381,-0.110381823901
ACH-000383,-0.007685564797350001
ACH-000387,0.0650073150297
ACH-000389,0.11001653465700001
ACH-000390,0.145121172638
