,ASIC4 (55515)
ACH-000004,-0.39427254999
ACH-000007,-0.19074905094500003
ACH-000009,-0.308867940078
ACH-000011,0.028442173555400005
ACH-000012,-0.186726122421
ACH-000013,-0.194686178054
ACH-000014,-0.24242795854899998
ACH-000015,-0.187773884093
ACH-000017,-0.146871752736
ACH-000018,-0.025889330378
ACH-000019,-0.130577200094
ACH-000021,-0.161964998246
ACH-000022,-0.222362016527
ACH-000025,-0.0977452637071
ACH-000028,-0.11508127141100001
ACH-000030,-0.190287433146
ACH-000035,0.0480693039819
ACH-000036,-0.17351058172400002
ACH-000037,-0.318703223874
ACH-000039,-0.30110761755800003
ACH-000040,-0.159821520541
ACH-000041,-0.146101002301
ACH-000042,-0.194609939902
ACH-000045,-0.11374528636600001
ACH-000047,-0.154160145445
ACH-000052,-0.0603568927142
ACH-000053,-0.128144239813
ACH-000054,-0.276936383463
ACH-000055,-0.20143959277600001
ACH-000060,-0.133490354268
ACH-000067,-0.33688135968500005
ACH-000070,-0.23455459843899998
ACH-000075,-0.168554621103
ACH-000078,-0.290119963739
ACH-000082,-0.0326298128899
ACH-000085,-0.0576978690417
ACH-000086,-0.109600257597
ACH-000087,-0.145435273821
ACH-000092,-0.10048303583599999
ACH-000095,-0.19402634312
ACH-000097,-0.11474159643
ACH-000098,-0.161397244985
ACH-000099,-0.180265041179
ACH-000108,-0.293455548044
ACH-000113,-0.029360590877
ACH-000115,-0.215790120748
ACH-000116,-0.16200048551100002
ACH-000118,-0.101224992526
ACH-000120,-0.012173405262400001
ACH-000123,-0.045431311528
ACH-000127,-0.23413206468199999
ACH-000128,-0.0701876909441
ACH-000132,-0.109994204318
ACH-000133,-0.196124542825
ACH-000137,-0.16549710531300002
ACH-000138,-0.0558154995886
ACH-000142,-0.0931760867825
ACH-000143,-0.201449437687
ACH-000146,-0.246124144696
ACH-000148,-0.15722020917
ACH-000150,-0.135445464561
ACH-000152,-0.251821181394
ACH-000153,-0.441516018304
ACH-000159,-0.125453785916
ACH-000160,-0.08916883084079999
ACH-000163,-0.09534067573930001
ACH-000167,-0.296384894464
ACH-000168,-0.0159349825978
ACH-000169,-0.133069069385
ACH-000178,-0.230390233901
ACH-000182,-0.21354987846
ACH-000183,-0.109951017185
ACH-000188,-0.143489461091
ACH-000189,-0.21628106851999998
ACH-000190,-0.199369382855
ACH-000198,-0.163439788021
ACH-000204,-0.247873721842
ACH-000206,-0.103892000517
ACH-000207,0.020066860844
ACH-000211,-0.19007035033
ACH-000215,-0.177480124528
ACH-000221,0.0470422005706
ACH-000222,-0.263941008112
ACH-000223,-0.045770683079300004
ACH-000226,-0.101042463477
ACH-000227,-0.205866012929
ACH-000228,-0.185905973977
ACH-000231,-0.133651763711
ACH-000232,-0.0522610264333
ACH-000233,-0.156505997246
ACH-000234,-0.466993471132
ACH-000235,-0.126976941126
ACH-000237,-0.23779158319000002
ACH-000238,-0.10434951842800001
ACH-000243,-0.131770906352
ACH-000244,-0.08522227485310001
ACH-000246,-0.122591808025
ACH-000248,-0.235456249453
ACH-000250,-0.150615492696
ACH-000251,-0.413461335741
ACH-000253,-0.191387379717
ACH-000255,-0.352231231518
ACH-000256,-0.118990516657
ACH-000257,-0.05550146759480001
ACH-000258,-0.159118505482
ACH-000259,-0.203930632955
ACH-000260,-0.174613321039
ACH-000261,-0.137072176627
ACH-000262,-0.45416472184699996
ACH-000263,-0.270793540771
ACH-000264,-0.0912926416185
ACH-000265,-0.175569950781
ACH-000266,-0.14593713966900002
ACH-000272,-0.14703212500399998
ACH-000273,-0.128511447019
ACH-000274,-0.240244516057
ACH-000277,-0.08385876940789999
ACH-000278,-0.231308575707
ACH-000279,-0.17678174213
ACH-000280,-0.008049642277290001
ACH-000281,-0.484410985122
ACH-000288,-0.178344196015
ACH-000291,-0.123709181886
ACH-000293,-0.09153741653989998
ACH-000294,-0.303177174751
ACH-000295,-0.10199088178
ACH-000296,-0.017164788184
ACH-000302,-0.142365661708
ACH-000304,-0.125999635532
ACH-000307,-0.177961377108
ACH-000308,-0.331313283332
ACH-000310,-0.278559860819
ACH-000311,0.015395335565
ACH-000312,-0.203836738731
ACH-000315,-0.0612882540415
ACH-000316,-0.153752976143
ACH-000317,-0.0553929266318
ACH-000318,-0.37846790487599996
ACH-000319,-0.0482129758352
ACH-000320,-0.404972914183
ACH-000322,-0.07821853249319999
ACH-000323,-0.155775054102
ACH-000324,-0.161823451896
ACH-000329,-0.312911408936
ACH-000330,-0.0374901969174
ACH-000331,-0.167465830901
ACH-000332,-0.228660225492
ACH-000334,0.01697089731
ACH-000335,-0.0609724330358
ACH-000336,-0.23518286418200002
ACH-000337,-0.409900563368
ACH-000339,-0.165663350012
ACH-000341,-0.17834365671900002
ACH-000348,-0.113256600922
ACH-000350,-0.10215166823499999
ACH-000352,-0.0498306354961
ACH-000356,-0.26805382744899997
ACH-000361,-0.0734107984601
ACH-000362,-0.0967972161288
ACH-000363,-0.034121647311900004
ACH-000364,-0.100624376685
ACH-000365,-0.0573107787333
ACH-000366,-0.170166692584
ACH-000368,-0.0252604719992
ACH-000374,-0.17347383765500002
ACH-000375,-0.272865698501
ACH-000376,-0.17420482855099997
ACH-000381,-0.175918096797
ACH-000383,-0.289931059956
ACH-000387,-0.15995557368899999
ACH-000389,-0.489220943763
ACH-000390,-0.289446085688
ACH-000393,-0.177956337782
ACH-000395,-0.0877944743179
ACH-000397,-0.01351624045
ACH-000401,-0.306455782635
ACH-000402,-0.05313855924880001
ACH-000403,-0.125606758115
ACH-000404,-0.122537566404
ACH-000406,-0.26252900289500003
ACH-000407,-0.031402280855400005
ACH-000408,-0.358877316835
ACH-000410,-0.159073423834
ACH-000411,-0.236151662918
ACH-000414,-0.116452522819
ACH-000415,-0.19813827872900003
ACH-000416,-0.185356379707
ACH-000420,-0.23298589987100002
ACH-000421,-0.128507928534
ACH-000424,-0.037018246497300004
ACH-000425,-0.218967559588
ACH-000426,-0.0341422171197
ACH-000427,-0.230309615377
ACH-000433,-0.027524584988899998
ACH-000436,-0.17160016692000002
ACH-000444,-0.281356339188
ACH-000445,-0.10482746337099999
ACH-000448,-0.23790480407900003
ACH-000450,0.0814692551332
ACH-000452,-0.144765500218
ACH-000454,-0.10763805122000002
ACH-000458,-0.17954770996599997
ACH-000459,-0.0562608093525
ACH-000460,-0.241895667073
ACH-000461,-0.139618312298
ACH-000463,-0.145255917864
ACH-000464,-0.177309591172
ACH-000466,-0.0722866766446
ACH-000467,-0.18201946759100002
ACH-000468,-0.22179789104699998
ACH-000469,-0.23191837979200003
ACH-000470,-0.334875389029
ACH-000471,-0.12093833466399999
ACH-000472,-0.248918886055
ACH-000473,-0.288730273764
ACH-000475,-0.16432392417000002
ACH-000476,0.0523946420433
ACH-000477,-0.0594246497325
ACH-000480,-0.11233843601
ACH-000481,-0.06486138729009999
ACH-000483,-0.0314866278276
ACH-000484,-0.166289650991
ACH-000485,-0.0897244799157
ACH-000486,-0.12406786836200001
ACH-000487,-0.215042825746
ACH-000488,-0.185527676472
ACH-000490,-0.26267586802299997
ACH-000491,-0.353891429876
ACH-000495,-0.23208337341899998
ACH-000496,-0.163649012863
ACH-000499,-0.103940710249
ACH-000500,0.122079355949
ACH-000502,-0.152207224738
ACH-000503,-0.18614657068100002
ACH-000505,0.0279372458475
ACH-000507,-0.22887854634100002
ACH-000510,-0.200188810438
ACH-000511,-0.151120546096
ACH-000512,-0.216389884173
ACH-000516,-0.06770486014589999
ACH-000517,-0.11854638945999998
ACH-000518,-0.09811487744410001
ACH-000520,-0.196399045165
ACH-000521,-0.379155428931
ACH-000522,-0.13005701268300002
ACH-000524,-0.134294748198
ACH-000527,-0.244421576219
ACH-000528,-0.25071954276
ACH-000537,-0.157943115803
ACH-000541,-0.258613355175
ACH-000542,-0.113697120786
ACH-000544,-0.294633952289
ACH-000545,-0.09386728151280001
ACH-000547,-0.156014677058
ACH-000548,-0.265866124384
ACH-000549,-0.105495583477
ACH-000550,-0.36592888395
ACH-000552,-0.0550471936436
ACH-000556,-0.20853041779599998
ACH-000557,-0.13314107690500002
ACH-000570,-0.104953601194
ACH-000571,0.019821387234799998
ACH-000573,-0.10056787786100001
ACH-000576,-0.185077577875
ACH-000580,-0.253490920003
ACH-000584,-0.131958558901
ACH-000585,-0.239193886182
ACH-000588,-0.208328370694
ACH-000589,-0.15788464574
ACH-000591,-0.33046498337499997
ACH-000593,-0.33140658090799996
ACH-000600,-0.279107056549
ACH-000601,-0.103571064404
ACH-000604,-0.0754859302867
ACH-000605,-0.23499086816
ACH-000606,-0.34987148778000005
ACH-000608,-0.194806924034
ACH-000614,0.0496547685005
ACH-000616,-0.21645328651299997
ACH-000618,-0.0986832034972
ACH-000619,0.00957129358183
ACH-000620,-0.184483510513
ACH-000621,-0.21695159500999997
ACH-000622,-0.309871239421
ACH-000623,-0.183943588607
ACH-000624,-0.133763013712
ACH-000627,-0.290362512281
ACH-000630,-0.122410029443
ACH-000632,-0.160498686193
ACH-000633,-0.172280419478
ACH-000637,-0.4010668971
ACH-000638,-0.10676052092
ACH-000646,0.0110063419249
ACH-000647,-0.131975321624
ACH-000648,-0.215908086522
ACH-000649,-0.16815689833099998
ACH-000651,-0.312223953356
ACH-000652,-0.312842161934
ACH-000653,-0.225897473617
ACH-000657,-0.19695666091699998
ACH-000658,-0.21887207735
ACH-000661,-0.174461014782
ACH-000662,-0.562178698612
ACH-000663,-0.31917373628400003
ACH-000665,-0.19996818298900002
ACH-000671,-0.174470903638
ACH-000673,-0.209925688873
ACH-000676,-0.248653661691
ACH-000677,-0.0469461182827
ACH-000681,-0.138150574133
ACH-000682,-0.163702800699
ACH-000683,-0.291399702185
ACH-000684,-0.16976227397799998
ACH-000688,-0.154299073973
ACH-000693,-0.202222999978
ACH-000694,-0.12146974952299999
ACH-000695,0.06298811016509999
ACH-000696,-0.24330238132100002
ACH-000697,-0.141945271173
ACH-000699,-0.09258102566569999
ACH-000701,-0.425209094563
ACH-000706,-0.197560414023
ACH-000711,-0.19952883515099998
ACH-000713,-0.0937902757463
ACH-000714,-0.202590845801
ACH-000718,-0.253655371809
ACH-000720,-0.10359478607999999
ACH-000721,-0.166337298842
ACH-000724,0.12282026331599999
ACH-000725,-0.0472182496246
ACH-000732,-0.21652958922899998
ACH-000734,-0.135883459159
ACH-000735,-0.195644009297
ACH-000736,-0.1373398682
ACH-000738,-0.252297467075
ACH-000746,-0.398882317558
ACH-000747,-0.21758443116999998
ACH-000748,-0.12589351228700002
ACH-000753,-0.167595014715
ACH-000756,-0.21369928094700003
ACH-000757,-0.248552509338
ACH-000758,-0.378294619743
ACH-000760,-0.34069712092
ACH-000763,0.0263660042006
ACH-000764,-0.273308677898
ACH-000765,-0.36253165129799997
ACH-000766,-0.0411066520871
ACH-000767,-0.163610211262
ACH-000768,-0.157052434317
ACH-000769,-0.0912606138691
ACH-000770,-0.0925563839631
ACH-000771,-0.19442517934300002
ACH-000773,-0.10769430782
ACH-000776,-0.258695128987
ACH-000777,-0.304918006099
ACH-000778,-0.0415972852505
ACH-000781,-0.257675135277
ACH-000782,-0.249124066945
ACH-000783,-0.0478842127286
ACH-000784,-0.0735052806225
ACH-000785,-0.207772435288
ACH-000787,-0.31794455907900004
ACH-000788,-0.182925183603
ACH-000791,-0.140341199402
ACH-000792,0.0330606716113
ACH-000794,-0.32740018519
ACH-000796,-0.20717574130199998
ACH-000799,-0.12740953016599998
ACH-000800,-0.18211550597600001
