,RPS8 (6202)
ACH-000004,-1.26559804327
ACH-000007,-1.3945306041799999
ACH-000009,-1.3484463748
ACH-000011,-1.5450805674099999
ACH-000012,-1.13182068061
ACH-000013,-1.2335034950100001
ACH-000014,-1.6240922462
ACH-000015,-1.50956573032
ACH-000017,-1.4664206822499999
ACH-000018,-1.3084056554
ACH-000019,-1.40579323698
ACH-000021,-1.3330673725700002
ACH-000022,-1.65296245179
ACH-000025,-1.44188895972
ACH-000028,-1.5289016382499998
ACH-000030,-1.4388013630899998
ACH-000035,-1.5336259236399998
ACH-000036,-1.3823040368700001
ACH-000037,-2.07085580099
ACH-000039,-1.39676002485
ACH-000040,-1.3514774955700002
ACH-000041,-1.57839826171
ACH-000042,-1.4514833137799998
ACH-000045,-1.78386694126
ACH-000047,-1.31222294212
ACH-000052,-1.39088048864
ACH-000053,-1.27091265465
ACH-000054,-1.5305499882799998
ACH-000055,-1.7451733813799999
ACH-000060,-1.53267423961
ACH-000067,-1.5157558034999998
ACH-000070,-1.79578791732
ACH-000075,-1.7008786988799998
ACH-000078,-1.28633522536
ACH-000082,-1.6327843835299998
ACH-000085,-1.5578383737600001
ACH-000086,-1.28174834272
ACH-000087,-1.53444126442
ACH-000092,-1.3588312527700002
ACH-000095,-1.55314686287
ACH-000097,-1.62576966759
ACH-000098,-1.55720918947
ACH-000099,-1.44350472515
ACH-000108,-1.6360724305
ACH-000113,-1.54554891312
ACH-000115,-1.8826845292099998
ACH-000116,-1.28950143471
ACH-000118,-1.4010236193
ACH-000120,-1.4888222202899999
ACH-000123,-1.35534589928
ACH-000127,-1.56359452643
ACH-000128,-1.11411585497
ACH-000132,-1.5346195183899998
ACH-000133,-1.28410264471
ACH-000137,-1.2327347901
ACH-000138,-1.06085601686
ACH-000142,-1.4806837917700002
ACH-000143,-1.4156607788999997
ACH-000146,-1.31767247602
ACH-000148,-1.26547507061
ACH-000150,-1.61930007833
ACH-000152,-1.5109353856099998
ACH-000153,-1.7809911173099997
