,GANAB (23193)
ACH-000232,-0.279083322805
ACH-000233,-0.21504280378899998
ACH-000234,-0.19703038092300001
ACH-000235,-0.20659254572799998
ACH-000237,-0.38230476854900003
ACH-000238,-0.181014789062
ACH-000243,-0.178377443006
ACH-000244,-0.43769637511200005
ACH-000246,-0.20930949505899998
ACH-000248,-0.0747159522038
ACH-000250,-0.24822505370099998
ACH-000251,-0.545293403289
ACH-000253,-0.20893104950999997
ACH-000255,-0.407303869583
ACH-000256,-0.7085388520899999
ACH-000257,-0.37691873122599995
ACH-000258,0.205777485622
ACH-000259,-0.855357881938
ACH-000260,-0.15463505303
ACH-000261,-0.314061766113
ACH-000262,-0.38463130452100003
ACH-000263,-0.00815451523814
ACH-000264,-0.223451496039
ACH-000265,-0.36577550978900003
ACH-000266,-0.23082778707899998
ACH-000272,-0.49072829618999997
ACH-000273,-0.35132811717600004
ACH-000274,-0.19583759137099999
ACH-000277,-0.445123757211
ACH-000278,-0.08394279365839999
ACH-000279,-0.11133234743499999
ACH-000280,-0.014139774495299998
ACH-000281,-0.384136012195
ACH-000288,-0.288179513304
ACH-000291,-0.19810238808
ACH-000293,-0.5481360967100001
ACH-000294,-0.21196820333
ACH-000295,-1.0947749392100001
ACH-000296,-0.169886116622
ACH-000302,-0.301878214285
ACH-000304,0.0933947289251
ACH-000307,-0.382355209063
ACH-000308,-0.289416767128
ACH-000310,-0.19918424293499998
ACH-000311,-0.20409601105099998
ACH-000312,-0.154914435103
ACH-000315,-0.675465127004
ACH-000316,-0.7725310804340001
ACH-000317,-0.466013649543
ACH-000318,-0.44201580022500003
ACH-000319,-0.47460961448600003
ACH-000320,-0.533517521805
ACH-000322,-0.348853460663
ACH-000323,0.269552641896
ACH-000324,-0.504794994114
ACH-000329,-0.22348008572099998
ACH-000330,-0.31881022159
ACH-000331,-0.603789398533
ACH-000332,-0.469122290269
ACH-000334,-0.33364012968199996
ACH-000335,-0.33463940655
ACH-000336,-0.281191664621
ACH-000337,-0.416215873505
ACH-000339,-0.457738331861
ACH-000341,-0.12775631147
ACH-000348,-0.160960777719
ACH-000350,-0.17236616558499998
ACH-000352,-0.109106173013
ACH-000356,-0.398983154242
ACH-000361,-0.133930923992
ACH-000362,-0.318586764316
ACH-000363,0.318314630592
ACH-000364,-0.672597281811
ACH-000365,-0.732223637516
ACH-000366,-0.5296425962169999
ACH-000368,-0.380343894244
ACH-000374,-0.535271539104
ACH-000375,-0.352744174289
ACH-000376,-0.297739217973
ACH-000381,-0.126997218003
ACH-000383,-0.141104067966
ACH-000387,-0.9569509391050001
ACH-000389,-0.264612169884
ACH-000390,-0.290072060849
ACH-000393,-0.34015684347900005
ACH-000395,-0.35804483238000007
ACH-000397,-0.28653303212299996
ACH-000401,-0.165706676228
ACH-000402,-0.264445366447
ACH-000403,-0.22182136364500002
ACH-000404,-0.31570621657
ACH-000406,-0.485625858463
ACH-000407,-0.141090208006
ACH-000408,-0.472439197106
ACH-000410,-0.268980528937
ACH-000411,-0.504754852803
ACH-000414,-0.378725400299
ACH-000415,-0.47714135001999997
ACH-000416,-0.332247474386
ACH-000420,-0.5784879310100001
ACH-000421,-0.143674529022
ACH-000424,-0.171142584554
ACH-000425,-0.091124088613
ACH-000426,0.0636888088977
ACH-000427,-0.380950344648
ACH-000433,-0.33811572223700004
ACH-000436,-0.318015772079
ACH-000444,-0.33579396224200003
ACH-000445,-0.614885036458
ACH-000448,-0.190820234703
ACH-000450,-0.21584242081799998
ACH-000452,-0.23149837041700003
ACH-000454,-0.432076642654
ACH-000458,-0.30378447036899997
ACH-000459,-0.312442952421
ACH-000460,-0.0950468269156
ACH-000461,-0.419679420367
ACH-000463,-0.331508024428
ACH-000464,-0.24162394550799998
ACH-000466,-0.385959591741
ACH-000467,-0.402753839604
ACH-000468,-0.44680150576300004
ACH-000469,-0.516403108186
ACH-000470,-0.28615504178
ACH-000471,-0.523386561748
ACH-000472,-0.256764834657
ACH-000473,-0.163371261557
ACH-000475,-0.604808162608
ACH-000476,0.219094586199
ACH-000477,-0.037040304193
ACH-000480,-0.783263676312
ACH-000481,-0.27154786280000004
ACH-000483,-0.394338993901
ACH-000484,-0.24370891022399999
ACH-000485,0.09751461646199999
ACH-000486,-0.32429025137899997
ACH-000487,-0.232982933671
ACH-000488,-0.150568491962
ACH-000490,-0.619825295655
ACH-000491,-0.250043092562
ACH-000495,0.119394112004
ACH-000496,-0.561754102731
ACH-000499,-0.22965337838199998
ACH-000500,-0.28514206122499997
ACH-000502,-0.266648558556
ACH-000503,-0.570200630005
ACH-000505,-0.0945551209915
ACH-000507,-0.19384238430700002
ACH-000510,-0.17950503701200002
ACH-000511,-0.159949975971
ACH-000512,-0.339617237804
ACH-000516,-0.08593847187680001
ACH-000517,0.0104791459283
ACH-000518,-0.61761527133
ACH-000520,-0.61082978846
ACH-000521,-0.32996866379
ACH-000522,-0.318026267905
ACH-000524,-0.284931973563
ACH-000527,-0.428502116616
ACH-000528,-0.287040235941
ACH-000537,-0.417843615072
ACH-000541,-0.449500625636
ACH-000542,-0.048948428924000004
ACH-000544,-0.363200659217
ACH-000545,-0.37373355021300003
ACH-000547,-0.112384796145
ACH-000548,-0.556916785635
ACH-000549,-0.385625701709
ACH-000550,-0.09184669167619999
ACH-000552,-0.425018261513
ACH-000556,-0.189046611886
ACH-000557,-0.052424944986800004
ACH-000570,-0.375054538571
ACH-000571,-0.219178513324
ACH-000573,-0.117212293663
ACH-000576,-0.244390873202
ACH-000580,-0.161525853843
ACH-000584,-0.0540078725276
ACH-000585,-0.234125048517
ACH-000588,-0.8980122393659999
ACH-000589,-0.0786700712208
ACH-000591,-0.279265097799
ACH-000593,-0.566529965234
ACH-000600,-0.49403943175399995
ACH-000601,-0.717242581398
ACH-000604,-0.23415338453200002
ACH-000605,-0.419983704881
ACH-000606,-0.605682497146
ACH-000608,-0.35615998987499997
ACH-000614,-0.245241710817
ACH-000616,-0.0427460592736
ACH-000618,-0.467358218913
ACH-000619,-0.633685729436
ACH-000620,-0.37610709516999996
ACH-000621,-0.311214317662
ACH-000622,-0.180277125021
ACH-000623,-0.238809866144
ACH-000624,-0.0301778094325
ACH-000627,-0.415656923954
ACH-000630,-1.05963262574
ACH-000632,-0.351624787589
ACH-000633,-0.420164885351
ACH-000637,-0.421876440035
ACH-000638,-0.257514126221
ACH-000646,-0.32941565377099996
ACH-000647,-0.385290694799
ACH-000648,-0.247769628996
ACH-000649,-0.293719227163
ACH-000651,-0.0852984105133
ACH-000652,-0.393008879452
ACH-000653,-0.235180010255
ACH-000657,-0.348052509272
ACH-000658,-0.0738444504131
ACH-000661,-0.16939605182
ACH-000662,-0.371085543917
ACH-000663,-0.33906287170599997
ACH-000665,-0.5040288868
ACH-000671,-0.6520322178760001
ACH-000673,-0.323298530217
ACH-000676,-0.0664711135076
ACH-000677,-0.249452881805
ACH-000681,-0.44726980310099995
ACH-000682,-0.442768101673
ACH-000683,-0.419203949687
ACH-000684,-0.388713956505
ACH-000688,-0.14658263237299998
ACH-000693,-0.303615407206
ACH-000694,-0.258864393712
ACH-000695,-0.11417464145400001
ACH-000696,-0.201511653237
ACH-000697,0.00916450929732
ACH-000699,-0.451372282152
ACH-000701,-0.29807937187600003
ACH-000706,-0.276906190953
ACH-000711,0.021846793835800002
ACH-000713,-0.651552963872
ACH-000714,-0.412151585482
ACH-000718,-0.294190555466
ACH-000720,-0.440957202715
ACH-000721,-0.104472325778
ACH-000724,-0.147198116716
ACH-000725,-0.17933960447299999
ACH-000732,-0.427786304638
ACH-000734,-0.547081683124
ACH-000735,-0.26112101696
ACH-000736,0.0122388135344
ACH-000738,-0.352451607532
ACH-000746,-0.286073458954
ACH-000747,-0.286673401103
ACH-000748,-0.162339173054
ACH-000753,-0.529114547819
ACH-000756,-0.459454449088
ACH-000757,-0.312946620458
ACH-000758,-0.21149691199499998
ACH-000760,-0.38215896399300003
ACH-000763,-0.180451984672
ACH-000764,-0.56543436619
ACH-000765,-0.446789375264
ACH-000766,-0.448630190321
ACH-000767,-0.131330093693
ACH-000768,-0.26781184491300003
ACH-000769,-0.22180816643399998
ACH-000770,-0.23253336390299997
ACH-000771,-0.39337093364500003
ACH-000773,-0.232827916114
ACH-000776,-0.30040955068
ACH-000777,-0.6177580049600001
ACH-000778,-0.39030088763400006
ACH-000781,-0.277965637089
ACH-000782,-0.360569668003
ACH-000783,-0.292547426787
ACH-000784,-0.20342607077
ACH-000785,-0.184086897993
ACH-000787,-0.6186241764329999
ACH-000788,-0.10819311855999998
ACH-000791,-0.161410424746
ACH-000792,-0.7419236931759999
ACH-000794,-0.999236674802
ACH-000796,-0.330579480632
ACH-000799,-0.49082566049099996
ACH-000800,-0.130052621816
ACH-000802,-0.44131919950000004
ACH-000804,-0.482831767486
ACH-000805,-0.11944998871200001
ACH-000809,-0.38067436338699995
ACH-000810,-0.379332967144
ACH-000811,-0.219871154436
ACH-000817,-0.379756102787
ACH-000819,-0.441460830052
ACH-000820,-0.18840110307500002
ACH-000821,-0.22439911896899997
ACH-000822,-0.277427238537
ACH-000823,-0.0744517992456
ACH-000824,-0.108401314856
ACH-000827,-0.223711002331
ACH-000829,-0.413797082955
ACH-000831,-0.216188840178
ACH-000832,-0.856852469215
ACH-000833,-0.397027075985
ACH-000834,-0.311452286493
ACH-000835,-0.152682701128
ACH-000836,-0.503472963046
ACH-000837,-0.245647027532
ACH-000838,-0.0671488940183
ACH-000839,-0.61536754173
ACH-000840,-0.462215096477
ACH-000841,-0.23831809595800002
ACH-000843,-0.147909584973
ACH-000846,-0.233270972725
ACH-000847,-0.368837459614
ACH-000848,-0.720823165112
ACH-000849,-0.313940373512
ACH-000851,-0.350035746316
ACH-000855,0.0699679146482
ACH-000856,-0.554949264005
ACH-000858,-0.0575318913457
ACH-000859,-0.40235144297700004
ACH-000861,-0.435309809854
ACH-000862,0.193295878334
ACH-000865,-0.24643695749000002
ACH-000866,-0.11248201516100001
ACH-000867,-0.158460645757
ACH-000869,-0.262135504024
ACH-000872,-0.543239454665
ACH-000873,-0.126606369046
ACH-000876,-0.36489664243299996
ACH-000878,-0.329355573747
ACH-000880,-0.408004276986
ACH-000881,-0.28946045864799996
ACH-000882,-0.419755082004
ACH-000884,-0.22323566946600001
ACH-000885,-0.365067949652
ACH-000887,-0.349318231485
ACH-000888,-0.251015280596
ACH-000889,-0.0458647770193
ACH-000890,-0.540904460654
ACH-000896,-0.375788262755
ACH-000898,-0.0770521108285
ACH-000900,-0.492001949756
ACH-000901,-0.5767572682159999
ACH-000905,-0.20069098688700002
ACH-000906,-0.145158705557
ACH-000907,0.0162265695833
ACH-000910,-0.0649680269305
ACH-000911,-0.15170152772700002
ACH-000912,-0.27832025961
ACH-000913,-0.401554351285
ACH-000915,-0.375759053847
ACH-000916,0.018059425074900003
ACH-000917,-0.693980798078
ACH-000921,-0.41632405268899997
ACH-000924,-0.358336535043
ACH-000926,-0.363149736064
ACH-000928,-0.478786822804
ACH-000929,-0.337502857296
ACH-000932,-0.26108585074499996
ACH-000935,-0.360320962925
ACH-000936,-0.45288392531800004
ACH-000937,-0.442561764239
ACH-000938,-0.583346125751
ACH-000939,-0.529644553484
ACH-000941,-0.403581348508
ACH-000943,-0.398859050338
ACH-000946,-0.0250634365834
ACH-000947,-0.0104043594414
ACH-000948,-0.246957646054
ACH-000950,-0.506003293106
ACH-000953,-0.030873082074599996
ACH-000957,-0.529018765795
ACH-000958,-0.35112769833400004
ACH-000960,-0.11075542249000002
ACH-000963,-0.472561659201
ACH-000968,-0.057494574544799996
ACH-000969,-0.287591147964
ACH-000973,-0.13220912239600002
ACH-000974,-0.305819759342
ACH-000975,-0.0744624104181
ACH-000976,-0.42488633472099996
ACH-000978,-0.317577414575
ACH-000980,-0.149903798287
ACH-000984,-0.552353747377
ACH-000986,-0.2472035177
ACH-000988,-0.40298300120999997
ACH-000993,-0.0598413070512
ACH-000994,-0.202248969042
ACH-000996,-0.40120080911899997
ACH-001001,0.0774195026239
ACH-001020,-0.17991096361900002
ACH-001028,-0.0893316139208
ACH-001031,-0.22758550468199998
ACH-001038,-0.196356673771
ACH-001048,-0.457572539339
ACH-001050,-0.829844350578
ACH-001053,-0.19990434825599998
ACH-001054,-0.24422864642099998
ACH-001061,-0.350718342013
ACH-001067,-0.272281400536
ACH-001075,-0.128615441687
ACH-001096,-0.308537781063
ACH-001128,-0.311006617407
ACH-001134,-0.24128154494100001
ACH-001151,-0.36244284386299996
ACH-001163,-0.08600400263380001
ACH-001164,-0.272352074003
ACH-001173,-0.260914615387
ACH-001183,-0.186161914283
ACH-001184,-0.179663325884
ACH-001190,-0.0520490972215
ACH-001192,-0.0350008422401
ACH-001193,-0.282437898576
ACH-001196,-0.155208715726
ACH-001197,-0.529045451049
ACH-001205,-0.0708856963576
ACH-001211,-0.352088348759
ACH-001212,-0.531540047442
ACH-001228,-0.019429375494
ACH-001232,-0.177935588099
ACH-001239,0.110239081697
ACH-001274,0.0205203138723
ACH-001275,-0.119181837607
ACH-001277,-0.06921200450889999
ACH-001278,-0.590097159648
ACH-001280,-0.171410702097
ACH-001283,-0.0524829569459
ACH-001289,-0.21409981616999998
ACH-001295,-0.146205747139
ACH-001300,-0.42037908072499997
ACH-001301,-0.374559260961
ACH-001302,-0.414131445194
ACH-001303,-0.287443355791
ACH-001306,-0.332460932155
ACH-001318,-0.13855281687100002
ACH-001322,-0.255223260216
ACH-001328,-0.6376854611399999
ACH-001332,-0.44527532164800004
ACH-001333,-0.267912825983
ACH-001336,-0.254946421885
ACH-001340,-0.311941533517
ACH-001346,-0.35442864985600003
ACH-001353,-0.205655800305
ACH-001354,-0.10738811024
ACH-001367,-0.8411651649240001
ACH-001368,-0.15864158347
ACH-001374,-0.08440581066330001
ACH-001375,-0.268852059994
ACH-001377,-0.298147593529
ACH-001380,-0.182685664395
ACH-001391,-0.318589156904
ACH-001407,-0.656622458437
ACH-001408,-0.42220083259499996
ACH-001413,-0.407068514596
ACH-001430,-0.322201655208
ACH-001431,-0.267820731981
ACH-001450,-1.22027762515
ACH-001496,0.16273434647399998
ACH-001500,-0.311308059326
ACH-001521,-0.22461292125100002
ACH-001523,-0.510454982293
ACH-001532,-0.421748176195
ACH-001536,-0.497465814037
ACH-001550,-0.28921759165800004
ACH-001552,-0.0698128143134
ACH-001554,-0.37490654836599996
ACH-001645,0.0071451365404
ACH-001654,-0.029221447441199998
ACH-001715,-0.129544873252
ACH-001735,-0.0342347415356
ACH-001736,-0.193382073643
ACH-001737,-0.015958487912
ACH-001740,-0.21829784960999998
ACH-001745,-0.260497735949
ACH-001750,-0.226556590216
ACH-001765,-0.06020088238369999
ACH-001956,-0.257064612142
ACH-001957,-0.300439075133
