,ZBED4 (9889)
ACH-000004,-0.20524789669500001
ACH-000007,-0.0574152296065
ACH-000009,-0.29114085257
ACH-000011,-0.426169608069
ACH-000012,-0.149165811935
ACH-000013,-0.116957826304
ACH-000014,-0.18912953345699998
ACH-000015,-0.187800997558
ACH-000017,-0.336890609965
ACH-000018,0.06905148090360001
ACH-000019,-0.176199897378
ACH-000021,-0.15972022778699999
ACH-000022,0.026887484750200003
ACH-000025,-0.291728212875
ACH-000028,-0.29506241616900003
ACH-000030,-0.339822194916
ACH-000035,-0.22409389386300002
ACH-000036,-0.352493085289
ACH-000037,0.0836602371689
ACH-000039,-0.24085343334000003
ACH-000040,-0.22123607335200002
ACH-000041,-0.17601772817699998
ACH-000042,-0.318022973218
ACH-000045,-0.31387734533100003
ACH-000047,-0.243254590068
ACH-000052,0.12257019146400001
ACH-000053,-0.09986550177439998
ACH-000054,-0.101465184837
ACH-000055,-0.114669157016
ACH-000060,-0.333580484432
ACH-000067,-0.5022814937619999
ACH-000070,-0.33957329879299997
ACH-000075,-0.054425034445699995
ACH-000078,-0.16867631235199998
ACH-000082,-0.09151649169680001
ACH-000085,-0.20753378216200002
ACH-000086,0.185721609235
ACH-000087,-0.30757969837
ACH-000092,-0.258585078017
ACH-000095,-0.11955706750600001
ACH-000097,-0.29794966519099997
ACH-000098,-0.196622946686
ACH-000099,-0.287236675965
ACH-000108,-0.0388220299495
ACH-000113,-0.0792834299154
ACH-000115,-0.0788067930682
ACH-000116,-0.130568379878
ACH-000118,-0.207318073283
ACH-000120,-0.181998982617
ACH-000123,-0.165790901511
ACH-000127,0.0528807439389
ACH-000128,-0.38733540979599995
ACH-000132,-0.120724462733
ACH-000133,-0.288926441177
ACH-000137,-0.40295412018700005
ACH-000138,-0.284097578675
ACH-000142,-0.20722351095199998
ACH-000143,-0.24238387138300002
ACH-000146,-0.15949628181
ACH-000148,-0.18512391825999996
ACH-000150,-0.035504368283099996
ACH-000152,-0.134344958989
ACH-000153,-0.338062327415
ACH-000159,-0.051368148178000006
ACH-000160,-0.0426598844724
ACH-000163,-0.040719883766099994
ACH-000167,-0.500885963605
ACH-000168,-0.292285402536
ACH-000169,-0.206422774223
ACH-000178,-0.141962129955
ACH-000182,-0.104891019399
ACH-000183,-0.595471851601
ACH-000188,-0.0214797183378
ACH-000189,-0.522976200964
ACH-000190,-0.0323395449922
ACH-000198,-0.034811346085099996
ACH-000204,-0.16419186685
ACH-000206,0.0195274096993
ACH-000207,0.0171626029204
ACH-000211,-0.265047194778
ACH-000215,-0.280308309668
ACH-000221,-0.0943758500549
ACH-000222,-0.22140527985999997
ACH-000223,-0.25511300585499996
ACH-000226,-0.08586389519200001
ACH-000227,-0.47443776171
ACH-000228,-0.0977541331552
ACH-000231,-0.308922195978
ACH-000232,-0.286271576336
ACH-000233,-0.103079686652
ACH-000234,-0.294697731694
ACH-000235,-0.250347073728
ACH-000237,-0.257122823881
ACH-000238,-0.121255060292
ACH-000243,-0.37604730037
ACH-000244,0.132143593994
ACH-000246,-0.227493403124
ACH-000248,-0.352158758926
ACH-000250,-0.153859611128
ACH-000251,0.43618915897200006
ACH-000253,-0.20102625175299998
ACH-000255,-0.295456584029
ACH-000256,-0.33581528878600003
ACH-000257,-0.136904400029
ACH-000258,-0.340479923301
ACH-000259,-0.104951911271
ACH-000260,-0.20774589915
ACH-000261,-0.200706179967
ACH-000262,0.10384082508400001
ACH-000263,-0.0787761312886
ACH-000264,-0.263648029226
ACH-000265,-0.09349764933110001
ACH-000266,-0.200100081366
ACH-000272,-0.21847985482299997
ACH-000273,-0.312667913594
ACH-000274,-0.248939713732
ACH-000277,-0.396870140523
ACH-000278,-0.271400384223
ACH-000279,-0.169149257299
ACH-000280,-0.205405807476
ACH-000281,-0.553951755568
ACH-000288,-0.184483755298
ACH-000291,-0.160112457787
ACH-000293,-0.142457938065
ACH-000294,0.027827672154900004
ACH-000295,-0.0912537114963
ACH-000296,-0.286174740942
ACH-000302,-0.228045109047
ACH-000304,-0.327000665825
ACH-000307,-0.231309101578
ACH-000308,-0.197358206798
ACH-000310,-0.284635579648
ACH-000311,-0.5664776091870001
ACH-000312,-0.2917615788
ACH-000315,-0.103970180656
ACH-000316,-0.518075540005
ACH-000317,-0.144776238994
ACH-000318,-0.212964295322
ACH-000319,-0.026831108983400003
ACH-000320,-0.424743563543
ACH-000322,-0.314235782813
ACH-000323,-0.104572699711
ACH-000324,-0.272025713153
ACH-000329,-0.0908651628713
ACH-000330,-0.299007822936
ACH-000331,-0.0596076167704
ACH-000332,-0.14941841076600001
ACH-000334,0.0790644804974
ACH-000335,-0.104205181909
ACH-000336,0.0694992753347
ACH-000337,-0.27608717814399997
ACH-000339,-0.059231929152
ACH-000341,-0.324963904066
ACH-000348,-0.140267057173
ACH-000350,-0.1448621639
ACH-000352,-0.173063683202
ACH-000356,-0.065547035696
ACH-000361,-0.321453068401
ACH-000362,-0.056112170699699995
ACH-000363,-0.164413327277
ACH-000364,0.11908012920399999
ACH-000365,-0.287647062705
ACH-000366,-0.0604168962036
ACH-000368,-0.00456577270938
ACH-000374,-0.259251835178
ACH-000375,-0.42463446645099995
ACH-000376,-0.233976292434
ACH-000381,-0.0733873455636
ACH-000383,-0.259624723955
ACH-000387,-0.0184555946802
ACH-000389,-0.220869517621
ACH-000390,-0.33009684291499997
ACH-000393,-0.28428732616
